date,quarterlyStockBasedCompensation,quarterlyPurchaseOfInvestment,quarterlyEbitda,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyGrossProfit,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,quarterlyRepurchaseOfCapitalStock,quarterlyIncomeTaxPayable,quarterlyRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyStockholdersEquity,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCommonStockIssuance,quarterlyInterestExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyNetOtherFinancingCharges,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyTaxProvision,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,quarterlyOtherCurrentLiabilities,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyTotalAssets,quarterlyFreeCashFlow,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlySaleOfInvestment,quarterlyDepreciationAndAmortization,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyChangeInAccountPayable,quarterlyBasicEPS,quarterlyChangeInInventory,quarterlyDilutedEPS,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,quarterlyBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyDilutedAverageShares,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
2013-03-31,,-9200000.0,346800000,241000000,2487200000,910900000.0,81100000.0,-932400000.0,557500000.0,10238400000.0,-139000000.0,,4132600000.0,4425900000.0,-79100000.0,-21100000.0,,3304800000.0,-195000000.0,,6614700000.0,1782700000.0,7338900000.0,1576300000.0,1267600000.0,1000000.0,3494100000.0,669900000.0,,2611700000.0,669900000.0,81100000.0,81600000,462100000.0,-600000.0,6105800000.0,83200000.0,39900000.0,921400000.0,1342500000.0,-79500000.0,437600000.0,,-392100000.0,1033400000.0,-113900000.0,1539700000.0,-147500000.0,-158500000.0,8800000.0,-852900000.0,1354600000.0,90400000.0,7700000.0,12471600000.0,3340500000.0,16897500000.0,-227000000.0,557500000.0,557500000.0,,105800000.0,1514800000.0,-530200000.0,442300000.0,716000000.0,,,,,,,,,,,
2013-06-30,,,433300000,325200000,2869300000,1007500000.0,187100000.0,-49900000.0,561700000.0,9948400000.0,-178300000.0,,3931700000.0,4256900000.0,-78400000.0,-3700000.0,,3416800000.0,67600000.0,,6675900000.0,1794300000.0,7465800000.0,1861800000.0,1083500000.0,0.0,3428900000.0,682300000.0,,2587800000.0,682300000.0,187100000.0,194600000,425100000.0,-500000.0,6016700000.0,23200000.0,39700000.0,-130100000.0,1289500000.0,-88400000.0,434700000.0,,-10600000.0,1003500000.0,-41000000.0,1475800000.0,184200000.0,4200000.0,53200000.0,-56000000.0,1398000000.0,247800000.0,0.0,12446000000.0,3147500000.0,16702900000.0,95800000.0,561700000.0,561700000.0,10900000.0,108100000.0,1558700000.0,-645900000.0,442300000.0,557500000.0,,,,,,,,,,,
2013-09-30,,,426900000,318100000,2759300000,987700000.0,166000000.0,-109900000.0,469100000.0,10005400000.0,69300000.0,,3948800000.0,4431200000.0,-77500000.0,-7800000.0,,3506000000.0,-244200000.0,,6936900000.0,1936400000.0,7570700000.0,1771600000.0,1097800000.0,0.0,3396900000.0,669600000.0,,2659700000.0,669600000.0,166000000.0,169600000,381200000.0,-600000.0,6056600000.0,32300000.0,39100000.0,-82300000.0,1220100000.0,-94200000.0,448300000.0,,42200000.0,1020200000.0,-95100000.0,1629500000.0,99600000.0,-92600000.0,17300000.0,-16700000.0,1455400000.0,186900000.0,5000000.0,12592500000.0,3118100000.0,17023700000.0,5400000.0,469100000.0,469100000.0,5300000.0,108800000.0,1625900000.0,-481000000.0,442300000.0,561700000.0,,,,,,,,,,,
2013-12-31,,,446200000,327600000,2906000000,1030700000.0,56100000.0,-109800000.0,496200000.0,9672900000.0,173100000.0,3035300000.0,3230200000.0,3963100000.0,-77700000.0,-6600000.0,87800000.0,3484900000.0,384000000.0,,6781500000.0,1633000000.0,7565300000.0,1875300000.0,1245400000.0,0.0,3799400000.0,703100000.0,79700000.0,2643300000.0,703100000.0,56100000.0,65600000,338000000.0,-300500000.0,6442700000.0,15900000.0,41800000.0,-594800000.0,402600000.0,-103500000.0,454400000.0,-1550000000.0,-15800000.0,914400000.0,-234700000.0,1485800000.0,731700000.0,27100000.0,-11200000.0,-7300000.0,1485300000.0,54400000.0,6300000.0,12572600000.0,3067600000.0,16535700000.0,628200000.0,496200000.0,496200000.0,-3400000.0,118600000.0,1575900000.0,-499000000.0,442300000.0,469100000.0,,,,,,,,,,,
2014-03-31,,-6300000.0,423000000,312600000,2640800000,960300000.0,161900000.0,-61000000.0,432600000.0,9853600000.0,-94200000.0,,3455800000.0,4271200000.0,-80700000.0,-19400000.0,,3569400000.0,-330300000.0,,6897800000.0,1795800000.0,7609500000.0,1680500000.0,1185600000.0,-4400000.0,3831100000.0,647700000.0,,2566700000.0,647700000.0,161900000.0,167000000,375100000.0,-300000.0,6397800000.0,13200000.0,44300000.0,149400000.0,683500000.0,-57800000.0,460400000.0,,-46000000.0,1008400000.0,-57900000.0,1663100000.0,-152000000.0,-63600000.0,46800000.0,-3200000.0,1482400000.0,213800000.0,4900000.0,12561700000.0,3009400000.0,16832900000.0,-209800000.0,432600000.0,432600000.0,,110400000.0,1581800000.0,-494200000.0,442300000.0,496200000.0,,,,,,,,,,,
2014-06-30,,-29500000.0,504800000,390400000,2885500000,1053300000.0,216500000.0,-60400000.0,515700000.0,9821500000.0,49500000.0,,3387000000.0,4400600000.0,-78400000.0,0.0,,3708200000.0,55900000.0,,7054900000.0,1788800000.0,7636600000.0,1832200000.0,1196900000.0,-6200000.0,3849300000.0,662900000.0,,2585200000.0,662900000.0,216500000.0,219400000,369400000.0,-300000.0,6434500000.0,14400000.0,43300000.0,-293700000.0,484000000.0,-61400000.0,484900000.0,,-30000000.0,1007200000.0,-57000000.0,1721700000.0,437200000.0,83100000.0,73700000.0,0.0,1483700000.0,293100000.0,4900000.0,12558200000.0,2953000000.0,16958800000.0,375800000.0,515700000.0,515700000.0,,114400000.0,1701200000.0,-502900000.0,442300000.0,432600000.0,,,,,,,,,,,
2014-09-30,,-29200000.0,512500000,399900000,2902200000,1050100000.0,236700000.0,-83600000.0,486800000.0,9689800000.0,68700000.0,,3387300000.0,4452100000.0,-81400000.0,-1300000.0,,3863900000.0,-168600000.0,,6960800000.0,1861100000.0,7488100000.0,1852100000.0,1236400000.0,-15000000.0,3856800000.0,650200000.0,,2445700000.0,650200000.0,236700000.0,241100000,341500000.0,-300000.0,6302500000.0,23400000.0,43500000.0,-194400000.0,432700000.0,-60200000.0,477700000.0,,-86300000.0,964000000.0,-61600000.0,1758000000.0,249100000.0,-28900000.0,56800000.0,0.0,1448100000.0,297900000.0,4700000.0,12281700000.0,2867800000.0,16733800000.0,188900000.0,486800000.0,486800000.0,,112600000.0,1713500000.0,-785900000.0,442300000.0,515700000.0,,,,,,,,,,,
2014-12-31,,3600000.0,505200000,392800000,2982500000,1051100000.0,145800000.0,-109300000.0,496600000.0,9015600000.0,56200000.0,3080700000.0,2832000000.0,3948800000.0,-80800000.0,-7500000.0,139200000.0,3926300000.0,433200000.0,,6446300000.0,1396700000.0,7275500000.0,1931400000.0,1221900000.0,2900000.0,3839800000.0,658300000.0,84400000.0,2343800000.0,658300000.0,145800000.0,219000000,463300000.0,-45700000.0,6183600000.0,34600000.0,46100000.0,-544200000.0,7500000.0,-111600000.0,114600000.0,-1626600000.0,-20000000.0,992700000.0,-84900000.0,1562700000.0,747300000.0,9800000.0,46700000.0,-1300000.0,1454100000.0,265700000.0,23400000.0,11595900000.0,2751700000.0,15544700000.0,635700000.0,496600000.0,496600000.0,3600000.0,112400000.0,1579200000.0,-1270200000.0,442300000.0,486800000.0,,,,,,,,,,,
2015-03-31,,,453100000,350600000,2630000000,973600000.0,162300000.0,-15500000.0,435500000.0,10246500000.0,-83600000.0,,3446800000.0,4324700000.0,-82700000.0,-348000000.0,,4006400000.0,-377900000.0,,5615200000.0,1612800000.0,7126500000.0,1656400000.0,1144200000.0,-9700000.0,3855700000.0,623000000.0,,2944000000.0,623000000.0,162300000.0,166000000,509300000.0,-300000.0,6799700000.0,43000000.0,44400000.0,197500000.0,606200000.0,-45900000.0,418900000.0,,-13700000.0,988300000.0,-88600000.0,1742200000.0,-197500000.0,-61100000.0,55300000.0,-400000.0,1411500000.0,221300000.0,21600000.0,11619000000.0,2662100000.0,15943700000.0,-243400000.0,435500000.0,435500000.0,30400000.0,102500000.0,1674800000.0,-1527500000.0,442300000.0,496600000.0,,,,,,,,,,,
2015-06-30,,,514700000,412700000,2866900000,1057200000.0,227200000.0,-32200000.0,391900000.0,10132300000.0,34100000.0,,3385000000.0,4344800000.0,-76800000.0,-100000000.0,,4157000000.0,-50500000.0,,5784200000.0,1645900000.0,7167600000.0,1809700000.0,1158900000.0,-10900000.0,3823200000.0,644500000.0,,2924100000.0,644500000.0,227200000.0,235500000,448300000.0,-300000.0,6747300000.0,31700000.0,46200000.0,-327500000.0,440500000.0,-65700000.0,436100000.0,,-2200000.0,997500000.0,-55500000.0,1839600000.0,312600000.0,-43600000.0,78500000.0,0.0,1419200000.0,314000000.0,21000000.0,11654000000.0,2631100000.0,15998800000.0,246900000.0,391900000.0,391900000.0,33500000.0,102000000.0,1764600000.0,-1455300000.0,442300000.0,435500000.0,,,,,,,,,,,
2015-09-30,,,522600000,418700000,2829500000,1027000000.0,228700000.0,-20200000.0,293300000.0,10150300000.0,80200000.0,,3422300000.0,4273300000.0,-79700000.0,-192100000.0,,4306400000.0,-173100000.0,,5639000000.0,1690900000.0,7147300000.0,1802500000.0,1246400000.0,-14400000.0,3847300000.0,608300000.0,,2880700000.0,608300000.0,228700000.0,233400000,422100000.0,-15500000.0,6728000000.0,9300000.0,45200000.0,-278700000.0,457000000.0,-68500000.0,450400000.0,,-48300000.0,963600000.0,-68000000.0,1867000000.0,239000000.0,-98600000.0,75700000.0,-17100000.0,1407600000.0,309100000.0,0.0,11597600000.0,2592300000.0,15870900000.0,170500000.0,293300000.0,293300000.0,48300000.0,103900000.0,1718900000.0,-1581700000.0,442300000.0,391900000.0,,,,,,,,,,,
2015-12-31,,,509200000,403600000,2845400000,1014200000.0,265500000.0,-139400000.0,465400000.0,9449300000.0,-46500000.0,3166800000.0,2802600000.0,3662100000.0,-80700000.0,-9700000.0,157600000.0,4491700000.0,503500000.0,,5811600000.0,1331800000.0,7084300000.0,1831200000.0,1261900000.0,21300000.0,3836600000.0,610600000.0,89200000.0,2810100000.0,610600000.0,265500000.0,267300000,338500000.0,0.0,6646700000.0,79500000.0,44600000.0,-464600000.0,7600000.0,-131300000.0,570400000.0,-1716600000.0,-4100000.0,825900000.0,-57500000.0,1526400000.0,828200000.0,172100000.0,39100000.0,-33600000.0,1450200000.0,306400000.0,199800000.0,11646400000.0,2541500000.0,15308500000.0,696900000.0,465400000.0,465400000.0,25500000.0,105600000.0,1533100000.0,-1694200000.0,442300000.0,293300000.0,,,,,,,,,,,
2016-03-31,,-2400000.0,449900000,349800000,2672100000,977600000.0,189400000.0,-67300000.0,352200000.0,9892200000.0,-113800000.0,,3696600000.0,4016800000.0,-79600000.0,-361400000.0,,4601800000.0,-268000000.0,,5668600000.0,1592800000.0,7167800000.0,1694500000.0,1545300000.0,-1400000.0,3817200000.0,627800000.0,,2378400000.0,627800000.0,189400000.0,188600000,386800000.0,,6195600000.0,8500000.0,47300000.0,30100000.0,489000000.0,-64900000.0,426800000.0,,-18600000.0,817900000.0,-54200000.0,1685000000.0,-93100000.0,-113200000.0,65500000.0,-13000000.0,1462900000.0,254100000.0,0.0,11590600000.0,2533100000.0,15607400000.0,-158000000.0,352200000.0,352200000.0,,100100000.0,1662300000.0,-1614400000.0,442300000.0,465400000.0,,,,,,,,,,,
2016-06-30,,,564000000,462000000,2932400000,1128900000.0,271500000.0,-70800000.0,568200000.0,9890700000.0,65300000.0,,3709900000.0,4293200000.0,-79800000.0,-700000.0,,4793800000.0,57600000.0,,5803500000.0,1571000000.0,7108700000.0,1803500000.0,1613000000.0,-3200000.0,3814100000.0,666900000.0,,2366700000.0,666900000.0,271500000.0,271500000,465400000.0,0.0,6180800000.0,23700000.0,47700000.0,-177100000.0,357900000.0,-78700000.0,392500000.0,,12600000.0,776700000.0,-57800000.0,1688600000.0,496400000.0,216000000.0,90500000.0,-8000000.0,1462500000.0,362000000.0,0.0,11447600000.0,2483900000.0,15740800000.0,417700000.0,568200000.0,568200000.0,7900000.0,102000000.0,1739000000.0,-1711200000.0,442300000.0,352200000.0,,,,,,,,,,,
2016-09-30,,,541800000,438700000,2882000000,1084100000.0,248900000.0,-58600000.0,420800000.0,9639500000.0,77500000.0,,3463000000.0,4262100000.0,-84500000.0,-600000.0,,4958700000.0,-182900000.0,,6034500000.0,1730200000.0,7130800000.0,1797900000.0,1619600000.0,-2700000.0,3815100000.0,645400000.0,,2361400000.0,645400000.0,248900000.0,249000000,390800000.0,,6176500000.0,19100000.0,50200000.0,-328100000.0,102200000.0,-78100000.0,389200000.0,,-6200000.0,757400000.0,-65900000.0,1720300000.0,246700000.0,-147400000.0,78700000.0,-38300000.0,1480100000.0,327700000.0,0.0,11458600000.0,2458500000.0,15720700000.0,168600000.0,420800000.0,420800000.0,57800000.0,103100000.0,1741200000.0,-1681800000.0,442300000.0,568200000.0,,,,,,,,,,,
2016-12-31,,,495600000,392800000,2920400000,1076600000.0,255500000.0,-83900000.0,1131800000.0,9296900000.0,26100000.0,3160200000.0,2807500000.0,4788500000.0,-87000000.0,-11400000.0,117600000.0,5127300000.0,450500000.0,,6351600000.0,1302800000.0,6694000000.0,1843800000.0,1101500000.0,900000.0,3815300000.0,683800000.0,81900000.0,2674100000.0,683800000.0,255500000.0,255800000,352500000.0,,6489400000.0,367200000.0,49300000.0,38600000.0,12100000.0,-125300000.0,437300000.0,-1709000000.0,-139700000.0,735400000.0,-68000000.0,1478000000.0,835200000.0,711000000.0,26500000.0,0.0,1451200000.0,282300000.0,53500000.0,10882000000.0,2299500000.0,15670500000.0,709900000.0,1131800000.0,1131800000.0,41400000.0,102800000.0,1640400000.0,-1921200000.0,442300000.0,420800000.0,,,,,,,,,,,
2017-03-31,,20700000.0,625400000,380600000,2805600000,1065300000.0,393100000.0,-1719100000.0,378000000.0,11844000000.0,,,4214400000.0,4368300000.0,-86700000.0,-13500000.0,,5433800000.0,-371000000.0,,6811500000.0,1728000000.0,8364200000.0,1740300000.0,1118200000.0,15500000.0,3815600000.0,684700000.0,,2001600000.0,676500000.0,393100000.0,393100000,285600000.0,,7629600000.0,17300000.0,51300000.0,1072800000.0,1167400000.0,-64700000.0,788000000.0,,-1000000.0,1174800000.0,134700000.0,1976700000.0,-145600000.0,-753800000.0,79500000.0,-2435400000.0,1538300000.0,472600000.0,0.0,14293800000.0,3603300000.0,18662100000.0,-210300000.0,378000000.0,378000000.0,20700000.0,101500000.0,1928800000.0,-1807700000.0,442300000.0,1131800000.0,,,,,,,,,,,
2017-06-30,,-24400000.0,589300000,473500000,3229500000,1212200000.0,277200000.0,-140800000.0,539500000.0,11605900000.0,21700000.0,,3866900000.0,4839100000.0,-86500000.0,-2100000.0,,5624400000.0,-159100000.0,,7700000000.0,1927900000.0,8496100000.0,2017300000.0,1182200000.0,-10300000.0,3817400000.0,738700000.0,,3921600000.0,738700000.0,277200000.0,277200000,293700000.0,,7739000000.0,15600000.0,56000000.0,24700000.0,591700000.0,-122200000.0,803200000.0,,-11600000.0,1178100000.0,-69500000.0,2078000000.0,256500000.0,161500000.0,80500000.0,5300000.0,1649800000.0,357700000.0,0.0,14473200000.0,3524100000.0,19312300000.0,134300000.0,539500000.0,539500000.0,,115800000.0,2093000000.0,-1722400000.0,1192300000.0,378000000.0,,,,,,,,,,,
2017-09-30,,-27900000.0,609400000,488700000,3298600000,1252100000.0,274200000.0,-270900000.0,483300000.0,11754400000.0,173700000.0,,4002200000.0,5028700000.0,-94700000.0,-600000.0,,5803900000.0,-214900000.0,,8015700000.0,2009800000.0,8679700000.0,2046500000.0,1324900000.0,-2600000.0,3818000000.0,763400000.0,,3934200000.0,763400000.0,274200000.0,274200000,288200000.0,,7752200000.0,14600000.0,57200000.0,-164500000.0,585700000.0,-91000000.0,826400000.0,,-19400000.0,1182300000.0,-87800000.0,2247400000.0,356900000.0,-56200000.0,79800000.0,-152000000.0,1677300000.0,354000000.0,0.0,14744500000.0,3561100000.0,19773200000.0,265900000.0,483300000.0,483300000.0,,120700000.0,2091600000.0,-1618800000.0,1192300000.0,539500000.0,,,,,,,,,,,
2017-12-31,,8300000.0,577800000,455100000,3413500000,1248400000.0,281500000.0,-163600000.0,637500000.0,10780000000.0,22900000.0,3659500000.0,4361800000.0,4566100000.0,-95000000.0,-12500000.0,142100000.0,5990400000.0,523100000.0,,8297100000.0,1635900000.0,8776100000.0,2165100000.0,1352100000.0,18200000.0,2843000000.0,793300000.0,98900000.0,3575200000.0,793300000.0,281500000.0,281100000,274300000.0,,6418200000.0,43300000.0,58100000.0,-632500000.0,988700000.0,-164500000.0,487800000.0,-1917000000.0,7600000.0,434200000.0,-66700000.0,2018400000.0,950800000.0,154200000.0,60700000.0,-19000000.0,1742500000.0,341800000.0,103100000.0,14513800000.0,3507400000.0,19079900000.0,786300000.0,637500000.0,637500000.0,8300000.0,122700000.0,2021000000.0,-1585900000.0,1192300000.0,483300000.0,,,,,,,,,,,
2018-03-31,,-17500000.0,503700000,380100000,3209300000,1165700000.0,170600000.0,-125200000.0,423200000.0,11241400000.0,-98800000.0,,4810200000.0,5077900000.0,-94900000.0,-11400000.0,,6074500000.0,-544300000.0,,8439200000.0,1986100000.0,8850900000.0,2043600000.0,1260000000.0,-1100000.0,2827600000.0,785600000.0,,3603600000.0,785600000.0,170600000.0,170100000,335900000.0,,6431200000.0,13100000.0,63200000.0,214800000.0,1377500000.0,-106300000.0,510000000.0,,-16700000.0,442300000.0,-80900000.0,2350300000.0,-349400000.0,-231900000.0,81700000.0,-1400000.0,1770200000.0,251800000.0,,14605300000.0,3474200000.0,19683200000.0,-455700000.0,405600000.0,405600000.0,,123600000.0,2172700000.0,-1493300000.0,1192300000.0,655100000.0,,,,,,,,,,,
2018-06-30,,,491100000,481300000,3643600000,1287100000.0,293600000.0,-587500000.0,403400000.0,11991800000.0,,,5638900000.0,5322600000.0,-94200000.0,-201300000.0,,6273900000.0,-223900000.0,,8185400000.0,1952600000.0,8947700000.0,2356500000.0,1270000000.0,-6300000.0,2831200000.0,805800000.0,,2451000000.0,801800000.0,293600000.0,293400000,341200000.0,,6352900000.0,9500000.0,69000000.0,457500000.0,2080400000.0,-111700000.0,495500000.0,,-10100000.0,467000000.0,-133500000.0,2444200000.0,198000000.0,-19800000.0,1000000.0,-507300000.0,1817100000.0,294400000.0,,14857000000.0,3596700000.0,20179600000.0,86300000.0,385800000.0,385800000.0,37800000.0,127700000.0,2288500000.0,-1772400000.0,1192300000.0,423200000.0,,,,,,,,,,,
2018-09-30,,-5100000.0,569200000,439500000,3494800000,1238400000.0,247800000.0,-130700000.0,368700000.0,12362600000.0,101300000.0,,6052000000.0,5555400000.0,-97400000.0,-301800000.0,,6424300000.0,-287800000.0,,8082200000.0,2236200000.0,9006900000.0,2256400000.0,1344100000.0,-3700000.0,2830600000.0,798900000.0,,3480000000.0,798900000.0,247800000.0,248300000,300800000.0,,6310600000.0,10200000.0,72100000.0,-101300000.0,2387700000.0,-109400000.0,492000000.0,,-21800000.0,423600000.0,-81200000.0,2649700000.0,191500000.0,-34700000.0,56600000.0,-16200000.0,1846200000.0,304900000.0,,14892300000.0,3547200000.0,20447700000.0,82100000.0,368700000.0,368700000.0,,129700000.0,2320200000.0,-1751200000.0,1192300000.0,403400000.0,,,,,,,,,,,
2018-12-31,,,554800000,429300000,3634700000,1210700000.0,-66700000.0,-156900000.0,311400000.0,11528000000.0,382000000.0,3970100000.0,3950800000.0,4569400000.0,-98400000.0,-12600000.0,,6219000000.0,779200000.0,,7876300000.0,1607800000.0,8956700000.0,2424000000.0,1339000000.0,16000000.0,3819800000.0,781400000.0,98600000.0,3757400000.0,781400000.0,-66700000.0,-65900000,276700000.0,-977500000.0,7577200000.0,5700000.0,73600000.0,-1121400000.0,378600000.0,-164700000.0,482300000.0,-2054900000.0,-16700000.0,705300000.0,-152500000.0,2373500000.0,1220800000.0,-57300000.0,287700000.0,-2700000.0,1915200000.0,221800000.0,7500000.0,14838600000.0,3484500000.0,19408000000.0,1056100000.0,311400000.0,311400000.0,,125500000.0,2233200000.0,-1814300000.0,1192300000.0,368700000.0,,,,,,,,,,,
2019-03-31,,-245400000.0,464500000,326700000,3333600000,1105600000.0,169900000.0,-1007300000.0,285800000.0,13523600000.0,-122400000.0,,5766200000.0,5253900000.0,-97600000.0,-8100000.0,,6291300000.0,-616800000.0,,7932500000.0,1882100000.0,9265900000.0,2228000000.0,1718100000.0,,3909400000.0,778900000.0,,3848000000.0,778900000.0,169900000.0,170400000,298400000.0,-400000000.0,7757400000.0,10200000.0,74400000.0,1408200000.0,1783800000.0,-89600000.0,1250700000.0,,-11000000.0,744400000.0,-74100000.0,2791600000.0,-431300000.0,-25600000.0,24700000.0,-676200000.0,1927400000.0,194800000.0,,16206400000.0,3762400000.0,21460300000.0,-520900000.0,281800000.0,281800000.0,3900000.0,137800000.0,2264300000.0,-1813300000.0,1192300000.0,311400000.0,,,,,,,,,,,
2019-06-30,,-8300000.0,617800000,517500000,3761300000,1299800000.0,356300000.0,-32200000.0,324900000.0,13290300000.0,,,5653100000.0,5345200000.0,-97700000.0,-1100000.0,,6549900000.0,24400000.0,,8228000000.0,1636800000.0,9244000000.0,2461500000.0,1864600000.0,-3600000.0,3909100000.0,782300000.0,,2422200000.0,776200000.0,356300000.0,357400000,347400000.0,-700000.0,7637200000.0,14400000.0,72400000.0,-429900000.0,1464700000.0,-97200000.0,1290200000.0,,-14200000.0,730500000.0,-53500000.0,2863200000.0,501000000.0,39100000.0,51600000.0,,1933300000.0,403700000.0,,16178400000.0,3710900000.0,21523600000.0,403800000.0,310700000.0,310700000.0,0.0,141700000.0,2323800000.0,-1814000000.0,1192300000.0,285800000.0,,,,,,,,,,,
2019-09-30,,-4900000.0,624300000,483400000,3633100000,1239500000.0,230500000.0,-107800000.0,324400000.0,13054300000.0,94600000.0,,5441900000.0,5328000000.0,-102300000.0,-2700000.0,,6678100000.0,-278300000.0,,8262300000.0,1902600000.0,9160000000.0,2393600000.0,1913600000.0,-3900000.0,3908800000.0,756100000.0,,3703600000.0,756100000.0,230500000.0,231100000,370200000.0,0.0,7612400000.0,21500000.0,72400000.0,-60000000.0,1458000000.0,-96700000.0,1269600000.0,,-5100000.0,729600000.0,-129000000.0,2743500000.0,192700000.0,-500000.0,59200000.0,-6200000.0,1911900000.0,294700000.0,,15994500000.0,3653000000.0,21322500000.0,96000000.0,311700000.0,311700000.0,11300000.0,140900000.0,2070300000.0,-1944900000.0,1192300000.0,324900000.0,,,,,,,,,,,
2019-12-31,,-2000000.0,576700000,436900000,3714200000,1160600000.0,199100000.0,-51600000.0,314600000.0,11454400000.0,-82300000.0,,4405700000.0,4456600000.0,-104400000.0,-15600000.0,,,974100000.0,,9136300000.0,1454600000.0,,2553600000.0,1977500000.0,94900000.0,3176400000.0,723700000.0,,3872300000.0,723700000.0,199100000.0,199100000,449300000.0,-750000000.0,7048700000.0,99900000.0,,-1220500000.0,340400000.0,-141200000.0,1321000000.0,,-30200000.0,,-147500000.0,2255000000.0,1243300000.0,-9800000.0,25300000.0,-3300000.0,1959500000.0,236800000.0,,16140000000.0,,20596600000.0,1102100000.0,297700000.0,297700000.0,,139800000.0,2087800000.0,,,324400000.0,,,,,,,,,,,
