date,quarterlyDilutedAverageShares,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,quarterlyAccountsPayable,quarterlyEndCashPosition,quarterlyGrossProfit,quarterlyNetOtherInvestingChanges,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,quarterlyBasicEPS,quarterlyRepaymentOfDebt,quarterlyCurrentLiabilities,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyNetPPE,quarterlyEbitda,quarterlyStockBasedCompensation,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyOtherCurrentLiabilities,quarterlyTotalAssets,quarterlyAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyBasicAverageShares,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherIncomeExpense,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyLongTermDebt,quarterlyNetIncome,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyInvestingCashFlow,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyCapitalStock,quarterlyCurrentDebt,quarterlyFreeCashFlow,quarterlyInterestExpense,quarterlyDilutedEPS,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyTotalNonCurrentAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInInventory,quarterlyInventory,quarterlyOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,quarterlyIncomeTaxPayable,quarterlyChangeInAccountPayable,quarterlyResearchAndDevelopment
2012-06-30,122800000.0,9800000.0,-390900000.0,,,1805300000.0,132700000.0,30200000.0,183100000.0,332200000.0,0.0,5700000.0,158300000.0,0.64,-46700000.0,293800000.0,121200000.0,-3600000.0,2983600000.0,42400000.0,288700000.0,176100000,5700000.0,-14300000.0,,132700000,535800000,-1200000.0,27700000.0,517000000.0,721700000.0,152100000.0,-78200000.0,-433000000.0,67000000.0,3521100000.0,293900000.0,50400000.0,51000000.0,120300000.0,203600000.0,64100000.0,1399400000.0,2200000.0,78800000,1961300000.0,951800000.0,76400000.0,183100000.0,183100000.0,228700000.0,54300000.0,-23300000.0,199500000.0,76400000.0,601500000.0,-15400000.0,41100000.0,,236600000.0,17000000.0,137800000.0,13700000.0,0.62,1200000.0,0.0,3004100000.0,152600000.0,1693200000.0,,,,,,,,
2012-09-30,122200000.0,11400000.0,-373000000.0,,-34000000.0,1858800000.0,183100000.0,28600000.0,267200000.0,335500000.0,-3700000.0,5300000.0,163000000.0,1.0,31600000.0,325500000.0,120400000.0,-3700000.0,3039900000.0,40000000.0,286200000.0,174900000,5000000.0,-14800000.0,,-76300000,544000000,-3000000.0,28900000.0,605700000.0,741000000.0,151700000.0,-44700000.0,-454800000.0,73900000.0,3605900000.0,296900000.0,84100000.0,53900000.0,119700000.0,208500000.0,72500000.0,1397200000.0,1900000.0,80100000,1974500000.0,951400000.0,77900000.0,267200000.0,267200000.0,228600000.0,54100000.0,-21900000.0,411800000.0,77900000.0,583300000.0,-22200000.0,40400000.0,,236600000.0,16900000.0,136900000.0,14000000.0,0.64,300000.0,100000.0,3000200000.0,156200000.0,1722700000.0,,,,,,,,
2012-12-31,,39700000.0,-362000000.0,,0.0,1933200000.0,267200000.0,25100000.0,146800000.0,342300000.0,0.0,6500000.0,206500000.0,,-100000.0,646500000.0,82000000.0,-1012800000.0,3064600000.0,33800000.0,283700000.0,136900000,8000000.0,-16700000.0,,95200000,558100000,-22700000.0,32900000.0,529700000.0,745300000.0,144200000.0,759900000.0,-461600000.0,90600000.0,4511100000.0,317000000.0,-120400000.0,54000000.0,,215800000.0,189600000.0,1905400000.0,1100000.0,48200000,2290400000.0,1447400000.0,46300000.0,146800000.0,146800000.0,227700000.0,57900000.0,-21500000.0,247100000.0,46300000.0,1242200000.0,-1025800000.0,40600000.0,0.0,236600000.0,283300000.0,127500000.0,14300000.0,,-7700000.0,-7300000.0,3981400000.0,165100000.0,2551900000.0,,,,,,,,
2013-03-31,123100000.0,34700000.0,-368600000.0,,,2018500000.0,146800000.0,28200000.0,107600000.0,371400000.0,0.0,9800000.0,174500000.0,0.84,-106600000.0,449700000.0,131400000.0,,3139100000.0,47200000.0,281100000.0,197200000,10400000.0,-18700000.0,,149000000,566500000,-3600000.0,-72800000.0,484800000.0,741200000.0,66300000.0,-128400000.0,-460100000.0,73400000.0,4387200000.0,310400000.0,-39200000.0,53500000.0,120500000.0,195100000.0,112500000.0,1893000000.0,100000.0,84200000,2253500000.0,1445600000.0,101100000.0,107600000.0,107600000.0,220800000.0,58900000.0,-26500000.0,222400000.0,101100000.0,1200100000.0,25000000.0,48100000.0,,236600000.0,176700000.0,47600000.0,17700000.0,0.82,-4100000.0,-1200000.0,3902400000.0,167700000.0,2342700000.0,,,,,,,,
2013-06-30,123600000.0,55300000.0,-379800000.0,,,2096300000.0,107600000.0,17800000.0,104900000.0,388700000.0,-6400000.0,-700000.0,186500000.0,0.75,-115000000.0,375800000.0,144000000.0,,3202800000.0,51700000.0,279300000.0,205800000,6300000.0,-17500000.0,,158100000,586900000,-3900000.0,9200000.0,512600000.0,753800000.0,140500000.0,-119000000.0,-474500000.0,78700000.0,4373600000.0,318500000.0,-2700000.0,53300000.0,121000000.0,198200000.0,145700000.0,1877800000.0,3500000.0,92300000,2248300000.0,1429100000.0,90500000.0,104900000.0,104900000.0,220900000.0,57100000.0,-26700000.0,230600000.0,90500000.0,1172700000.0,-20100000.0,44200000.0,,236600000.0,76500000.0,123000000.0,17600000.0,0.73,-10400000.0,4300000.0,3861000000.0,160700000.0,2253600000.0,,,,,,,,
2013-09-30,123900000.0,53100000.0,-370700000.0,,-11900000.0,2178900000.0,104900000.0,19900000.0,131900000.0,375200000.0,0.0,2900000.0,173400000.0,0.73,-59900000.0,332400000.0,140800000.0,-27500000.0,3264300000.0,49900000.0,285700000.0,202900000,6400000.0,-25300000.0,,157700000,572000000,3500000.0,26300000.0,526400000.0,773600000.0,167600000.0,-86500000.0,-487900000.0,83300000.0,4398100000.0,306200000.0,27000000.0,54000000.0,121600000.0,196800000.0,155400000.0,1867400000.0,600000.0,90900000,2356000000.0,1427800000.0,88300000.0,131900000.0,131900000.0,214200000.0,57400000.0,-26600000.0,217500000.0,88300000.0,1061900000.0,-52800000.0,44600000.0,0.0,236600000.0,16400000.0,142300000.0,17500000.0,0.71,13100000.0,-2700000.0,3871700000.0,160300000.0,2199800000.0,,,,,,,,
2013-12-31,124200000.0,68300000.0,-312600000.0,,0.0,2300700000.0,131900000.0,19900000.0,235900000.0,381300000.0,0.0,5600000.0,181400000.0,0.63,266500000.0,662500000.0,121900000.0,-63900000.0,3309200000.0,43000000.0,288900000.0,192700000,9100000.0,-21800000.0,,154100000,578500000,-5700000.0,47500000.0,648400000.0,761200000.0,191900000.0,800000.0,-472300000.0,98700000.0,4539900000.0,309700000.0,104000000.0,54800000.0,121800000.0,197200000.0,185600000.0,1536400000.0,-14800000.0,78900000,2395100000.0,1145500000.0,76700000.0,235900000.0,235900000.0,263700000.0,61800000.0,-26900000.0,227200000.0,76700000.0,1068700000.0,-85700000.0,53400000.0,0.0,236600000.0,296500000.0,170100000.0,17400000.0,0.62,-1000000.0,19600000.0,3891500000.0,138800000.0,2198900000.0,,,,,,,,
2014-03-31,124400000.0,48700000.0,-316600000.0,,-24400000.0,2355200000.0,235900000.0,27500000.0,101400000.0,377700000.0,0.0,6700000.0,175400000.0,0.69,0.0,794600000.0,132500000.0,-333700000.0,3362300000.0,46200000.0,291000000.0,200300000,11100000.0,-18500000.0,,151900000,584500000,500000.0,-79000000.0,524500000.0,776500000.0,65000000.0,154900000.0,-485500000.0,78100000.0,4750100000.0,337200000.0,-134500000.0,55400000.0,122000000.0,206800000.0,134000000.0,1560000000.0,-2100000.0,86300000,2634600000.0,1145600000.0,83900000.0,101400000.0,101400000.0,287200000.0,66600000.0,-30700000.0,225800000.0,83900000.0,1155300000.0,-347900000.0,50500000.0,,236600000.0,488400000.0,46500000.0,17300000.0,0.67,-20400000.0,2700000.0,4225600000.0,144700000.0,2354600000.0,,,,,,,,
2014-06-30,124300000.0,73900000.0,-299500000.0,,-49000000.0,2403200000.0,101400000.0,40900000.0,91700000.0,401600000.0,0.0,2500000.0,183500000.0,0.76,-15000000.0,759800000.0,150500000.0,0.0,3424400000.0,56000000.0,292300000.0,218600000,8500000.0,-19200000.0,,167400000,613900000,2300000.0,2800000.0,554200000.0,774500000.0,152800000.0,-144400000.0,-482200000.0,89000000.0,4766300000.0,345300000.0,-9700000.0,56600000.0,122000000.0,212300000.0,152100000.0,1565300000.0,500000.0,94500000,2646000000.0,1145600000.0,92800000.0,91700000.0,91700000.0,290500000.0,68000000.0,-30500000.0,234200000.0,92800000.0,1126100000.0,-19700000.0,50700000.0,,236600000.0,409800000.0,133600000.0,17400000.0,0.75,-7400000.0,1500000.0,4212100000.0,147700000.0,2325100000.0,,,,,,,,
2014-09-30,123500000.0,66700000.0,-333900000.0,,-113200000.0,2334000000.0,91700000.0,35100000.0,115000000.0,402400000.0,0.0,7900000.0,197800000.0,0.77,0.0,766100000.0,139800000.0,-2500000.0,3486900000.0,45400000.0,297900000.0,207800000,9400000.0,-26200000.0,,153700000,613400000,-2300000.0,44700000.0,550400000.0,761500000.0,195600000.0,-137200000.0,-463600000.0,89900000.0,4707100000.0,324000000.0,23300000.0,57300000.0,121100000.0,211000000.0,165200000.0,1570000000.0,3200000.0,94400000,2624600000.0,1145700000.0,92700000.0,115000000.0,115000000.0,293700000.0,67000000.0,-30100000.0,248700000.0,92700000.0,1087100000.0,-31900000.0,50900000.0,,236600000.0,408900000.0,169400000.0,17100000.0,0.75,16700000.0,0.0,4156700000.0,147100000.0,2336100000.0,,,,,,,,
2014-12-31,,103900000.0,-435400000.0,,-115000000.0,2200100000.0,115000000.0,20300000.0,128300000.0,410000000.0,0.0,3300000.0,195000000.0,,-275000000.0,823100000.0,151400000.0,-7300000.0,3554800000.0,52600000.0,300600000.0,220300000,9100000.0,-22500000.0,,165200000,624600000,-10100000.0,58700000.0,605100000.0,655400000.0,202800000.0,-156700000.0,-354800000.0,161600000.0,4674200000.0,337200000.0,13300000.0,56300000.0,,214600000.0,187400000.0,1616500000.0,3000000.0,98800000,2606800000.0,1145700000.0,98000000.0,128300000.0,128300000.0,241500000.0,73400000.0,-29900000.0,244800000.0,98000000.0,1049100000.0,-29800000.0,52100000.0,,236600000.0,380400000.0,180300000.0,16800000.0,,-16700000.0,5600000.0,4069100000.0,112600000.0,2439600000.0,,,,,,,,
2015-03-31,121700000.0,81000000.0,-469800000.0,,-89900000.0,2147300000.0,128300000.0,42100000.0,95000000.0,436700000.0,0.0,4200000.0,232900000.0,0.74,-2800000.0,790800000.0,137600000.0,-4500000.0,3600100000.0,48000000.0,304000000.0,204000000,18200000.0,-21600000.0,,154200000,651800000,3600000.0,-44800000.0,585000000.0,596700000.0,102900000.0,-103600000.0,-292700000.0,132500000.0,4595000000.0,362700000.0,-33300000.0,54700000.0,119400000.0,215100000.0,162700000.0,1614500000.0,-500000.0,89600000,2587400000.0,1145800000.0,88300000.0,95000000.0,95000000.0,244100000.0,76000000.0,-34700000.0,282500000.0,88300000.0,1017700000.0,-26100000.0,50300000.0,,236600000.0,377500000.0,81300000.0,16100000.0,0.73,-30600000.0,12400000.0,4010000000.0,100900000.0,2405300000.0,,,,,,,,
2015-06-30,120900000.0,92600000.0,-448200000.0,,-92300000.0,2167600000.0,95000000.0,35800000.0,84200000.0,457300000.0,-100000.0,3200000.0,218700000.0,0.94,-42400000.0,784500000.0,158400000.0,0.0,3676100000.0,45900000.0,315600000.0,225100000,6300000.0,-33600000.0,,188500000,678100000,-22200000.0,27900000.0,591200000.0,613600000.0,186700000.0,-164500000.0,-298000000.0,141700000.0,4585500000.0,368200000.0,-10800000.0,54100000.0,118600000.0,220800000.0,197800000.0,1594400000.0,-13900000.0,112500000,2600400000.0,1145800000.0,111000000.0,84200000.0,84200000.0,226400000.0,74100000.0,-34300000.0,268800000.0,111000000.0,990500000.0,-33600000.0,50500000.0,,236600000.0,335100000.0,153100000.0,16200000.0,0.92,-4200000.0,-1300000.0,3994300000.0,87800000.0,2378900000.0,,,,,,,,
2015-09-30,120600000.0,69000000.0,-477100000.0,,-14100000.0,2227900000.0,84200000.0,43400000.0,108500000.0,440900000.0,2900000.0,2700000.0,217200000.0,1.0,-148200000.0,690700000.0,172900000.0,0.0,3758500000.0,53200000.0,339000000.0,238300000,7700000.0,-38400000.0,,174300000,667400000,-5700000.0,80900000.0,582100000.0,633200000.0,247200000.0,-182900000.0,-294200000.0,142600000.0,4541400000.0,357700000.0,24300000.0,52300000.0,118400000.0,226500000.0,238200000.0,1583200000.0,14400000.0,119700000,2581000000.0,1145900000.0,117900000.0,108500000.0,108500000.0,219900000.0,79700000.0,-34400000.0,266600000.0,117900000.0,954500000.0,-35500000.0,49600000.0,,236600000.0,186800000.0,208800000.0,15800000.0,0.98,5800000.0,5000000.0,3959300000.0,84800000.0,2273900000.0,,,,,,,,
2015-12-31,120700000.0,79200000.0,-484800000.0,,0.0,2310900000.0,108500000.0,40600000.0,93300000.0,441300000.0,-2900000.0,-1700000.0,215500000.0,0.94,-137600000.0,603800000.0,167700000.0,0.0,3834400000.0,54700000.0,366800000.0,233000000,6200000.0,-52600000.0,,176900000,666300000,-4400000.0,48800000.0,561600000.0,654900000.0,205300000.0,-161000000.0,-288100000.0,165200000.0,4509000000.0,349800000.0,-15200000.0,57000000.0,118600000.0,225000000.0,251900000.0,1554800000.0,6500000.0,113000000,2571000000.0,1145900000.0,111900000.0,93300000.0,93300000.0,205500000.0,96800000.0,-34400000.0,264400000.0,111900000.0,922600000.0,-52600000.0,49600000.0,,236600000.0,49300000.0,152700000.0,15700000.0,0.93,2100000.0,2600000.0,3947400000.0,87000000.0,2158600000.0,,,,,,,,
2016-03-31,120800000.0,52900000.0,-384000000.0,,0.0,2487300000.0,93300000.0,55900000.0,96800000.0,475000000.0,-10800000.0,5400000.0,243100000.0,0.86,-10000000.0,1729400000.0,154000000.0,-1727800000.0,3896200000.0,51600000.0,397400000.0,230900000,16300000.0,-40200000.0,,176200000,728300000,1100000.0,-75400000.0,630100000.0,689500000.0,90300000.0,1664200000.0,-292100000.0,156100000.0,6732900000.0,424700000.0,3500000.0,77800000.0,118800000.0,253300000.0,224000000.0,2470700000.0,-2100000.0,102400000,4022300000.0,1883800000.0,102100000.0,96800000.0,96800000.0,364400000.0,108000000.0,-39200000.0,298800000.0,102100000.0,1566700000.0,-1778800000.0,56800000.0,-10800000.0,236600000.0,1185400000.0,50100000.0,20100000.0,0.85,-45400000.0,9200000.0,6102800000.0,116400000.0,4200100000.0,,,,,,,,
2016-06-30,121100000.0,56500000.0,-447800000.0,,0.0,2541500000.0,96800000.0,43400000.0,96800000.0,525500000.0,0.0,-3200000.0,231600000.0,1.1,-200000000.0,961900000.0,201300000.0,0.0,3988300000.0,68300000.0,418200000.0,293100000,5900000.0,-42600000.0,,225700000,811300000,1500000.0,-10000000.0,627200000.0,719600000.0,189200000.0,-146000000.0,-301400000.0,141300000.0,6640800000.0,418000000.0,0.0,87700000.0,119200000.0,285800000.0,231100000.0,3095500000.0,-800000.0,133000000,3971600000.0,2498700000.0,130900000.0,96800000.0,96800000.0,365900000.0,98600000.0,-39400000.0,299800000.0,130900000.0,1499800000.0,-42600000.0,67900000.0,0.0,236600000.0,447500000.0,146600000.0,23600000.0,1.08,2900000.0,-300000.0,6013600000.0,124000000.0,4057400000.0,,,,,,,,
2016-09-30,121300000.0,49500000.0,-363300000.0,,0.0,2746100000.0,96800000.0,46000000.0,111500000.0,516100000.0,0.0,-1600000.0,233400000.0,1.11,-90000000.0,1297700000.0,190200000.0,-64600000.0,4081900000.0,55300000.0,443300000.0,285200000,8000000.0,-48200000.0,,212100000,804100000,-13000000.0,54000000.0,661800000.0,755400000.0,245000000.0,-125800000.0,-312100000.0,173100000.0,6806600000.0,436400000.0,14700000.0,85800000.0,119500000.0,288000000.0,259700000.0,2721500000.0,2400000.0,134900000,4071500000.0,2136300000.0,132800000.0,111500000.0,111500000.0,358200000.0,112200000.0,-39500000.0,304000000.0,132800000.0,1501300000.0,-112800000.0,70700000.0,0.0,236600000.0,706700000.0,196800000.0,24300000.0,1.09,-12000000.0,5900000.0,6144800000.0,128700000.0,4019200000.0,,,,,,,,
2016-12-31,121400000.0,50100000.0,-528900000.0,,0.0,2662700000.0,111500000.0,81000000.0,129300000.0,514800000.0,-10800000.0,600000.0,240000000.0,1.03,-50000000.0,1259600000.0,182600000.0,800000.0,4153200000.0,57800000.0,466900000.0,277700000,6900000.0,-42500000.0,,203900000,801100000,-2600000.0,75200000.0,672900000.0,784000000.0,271300000.0,-204900000.0,-317100000.0,174400000.0,6664000000.0,433300000.0,17800000.0,86500000.0,119800000.0,286300000.0,308100000.0,2683100000.0,2900000.0,124800000,3974300000.0,2086800000.0,123000000.0,129300000.0,129300000.0,325400000.0,110700000.0,-39500000.0,310900000.0,123000000.0,1418600000.0,-41700000.0,73300000.0,0.0,236600000.0,585400000.0,228800000.0,24200000.0,1.01,-1200000.0,1100000.0,5991100000.0,131300000.0,3942700000.0,,,,,,,,
2017-03-31,121900000.0,46100000.0,-414400000.0,,,2888100000.0,129300000.0,79600000.0,123200000.0,531400000.0,8600000.0,18700000.0,243300000.0,1.28,-50000000.0,1201300000.0,195700000.0,-7300000.0,4255900000.0,40300000.0,479000000.0,292000000,18700000.0,-50300000.0,,216800000,832200000,-2600000.0,-139900000.0,705200000.0,819000000.0,103700000.0,-63300000.0,-340000000.0,183400000.0,6789000000.0,459700000.0,-6100000.0,86800000.0,120000000.0,300800000.0,193000000.0,2635500000.0,3100000.0,155400000,4057500000.0,2037400000.0,153300000.0,123200000.0,123200000.0,330300000.0,113500000.0,-46900000.0,314600000.0,153300000.0,1407100000.0,-49000000.0,72100000.0,0.0,236600000.0,631800000.0,53400000.0,24200000.0,1.26,-22700000.0,-22200000.0,6083800000.0,140200000.0,3836800000.0,,,,,,,,
2017-06-30,121900000.0,63000000.0,-405500000.0,,,3021000000.0,123200000.0,66500000.0,403900000.0,563000000.0,0.0,6600000.0,228400000.0,1.37,0.0,1343400000.0,242600000.0,-2300000.0,4376300000.0,75000000.0,498100000.0,338600000,6600000.0,-49600000.0,,264100000,856700000,-4200000.0,-16000000.0,1000700000.0,859400000.0,225400000.0,107600000.0,-361300000.0,156600000.0,7058300000.0,462400000.0,280700000.0,91700000.0,120300000.0,293700000.0,221400000.0,2633500000.0,3100000.0,167600000,4063900000.0,2038100000.0,165400000.0,403900000.0,403900000.0,325400000.0,104700000.0,-47000000.0,298900000.0,165400000.0,1367600000.0,-51900000.0,71400000.0,0.0,236600000.0,794200000.0,175800000.0,24600000.0,1.36,-1400000.0,-11400000.0,6057600000.0,128000000.0,3976900000.0,,,,,,,,
2017-09-30,121400000.0,48700000.0,-311800000.0,,,3100400000.0,403900000.0,82500000.0,315400000.0,537500000.0,0.0,9300000.0,312200000.0,0.8,-272500000.0,1336300000.0,136000000.0,-67700000.0,4424700000.0,35500000.0,528700000.0,230600000,9300000.0,-57600000.0,,152900000,834800000,-33800000.0,130400000.0,899300000.0,896800000.0,279600000.0,-247100000.0,-368100000.0,240000000.0,7115700000.0,458300000.0,-88500000.0,95900000.0,120100000.0,297300000.0,228600000.0,2613700000.0,4500000.0,100500000,4178400000.0,2038700000.0,96300000.0,315400000.0,315400000.0,303500000.0,117400000.0,-46800000.0,384600000.0,96300000.0,1371800000.0,-125300000.0,73200000.0,0.0,236600000.0,667800000.0,222000000.0,21400000.0,0.79,9200000.0,-2600000.0,6216400000.0,137500000.0,3950000000.0,,,,,,,,
2017-12-31,,122900000.0,-412000000.0,,0.0,3174400000.0,315400000.0,110300000.0,336400000.0,519600000.0,0.0,3700000.0,255200000.0,,0.0,1673500000.0,172300000.0,-62600000.0,4600600000.0,-2200000.0,567000000.0,269200000,3700000.0,-60700000.0,,190800000,838400000,-3500000.0,-41600000.0,998400000.0,947000000.0,207300000.0,-60900000.0,-380000000.0,209200000.0,7233400000.0,444800000.0,21000000.0,101000000.0,,318800000.0,280300000.0,2320900000.0,4200000.0,174500000,4184000000.0,1739000000.0,172300000.0,336400000.0,336400000.0,305100000.0,108400000.0,-46700000.0,328800000.0,172300000.0,1342000000.0,-123300000.0,74200000.0,0.0,236600000.0,965300000.0,146600000.0,22700000.0,,13600000.0,-12100000.0,6235000000.0,142000000.0,3994400000.0,,,,,,,,
2018-03-31,121300000.0,83000000.0,-366800000.0,,,3274700000.0,336400000.0,106700000.0,249300000.0,522900000.0,,,300500000.0,0.76,-76800000.0,1538900000.0,123200000.0,-13900000.0,4653100000.0,29400000.0,590900000.0,226100000,12800000.0,-56200000.0,,144200000,865700000,-2700000.0,-63300000.0,917400000.0,995400000.0,119600000.0,-138300000.0,-404500000.0,190000000.0,7196100000.0,487500000.0,-87100000.0,103400000.0,120200000.0,342800000.0,243000000.0,2320300000.0,2900000.0,93800000,4221400000.0,1739600000.0,90900000.0,249300000.0,249300000.0,304900000.0,110700000.0,-46900000.0,378700000.0,90900000.0,1314100000.0,-70100000.0,79000000.0,,236600000.0,888500000.0,63400000.0,23900000.0,0.75,-39600000.0,-16800000.0,6278700000.0,152300000.0,3859200000.0,,,,,,,,
2018-06-30,121400000.0,60200000.0,-522000000.0,,,3222600000.0,249300000.0,121400000.0,327400000.0,528300000.0,,,257500000.0,1.2,-983400000.0,677600000.0,169400000.0,-16800000.0,4748300000.0,23300000.0,636500000.0,274300000,7900000.0,-62500000.0,,193600000,876900000,-7300000.0,9900000.0,948800000.0,1054100000.0,235200000.0,-66700000.0,-417600000.0,184700000.0,7116900000.0,473500000.0,78100000.0,84400000.0,120300000.0,348600000.0,266000000.0,3159600000.0,2200000.0,146100000,4135900000.0,2628400000.0,144800000.0,327400000.0,327400000.0,293200000.0,101500000.0,-47000000.0,334700000.0,144800000.0,1249700000.0,-79300000.0,78500000.0,,236600000.0,4000000.0,172700000.0,26400000.0,1.19,3300000.0,-34600000.0,6168100000.0,146000000.0,3837200000.0,,,,,,,,
2018-09-30,121600000.0,75600000.0,-561400000.0,,,3184500000.0,327400000.0,139600000.0,253400000.0,457500000.0,,,317500000.0,0.32,-700000.0,744200000.0,38700000.0,-92000000.0,4740100000.0,-900000.0,695200000.0,143200000,12100000.0,-89400000.0,,64100000,834200000,-3400000.0,26500000.0,887500000.0,1146800000.0,152600000.0,-51000000.0,-451600000.0,220300000.0,7134000000.0,467900000.0,-74000000.0,84600000.0,120500000.0,376700000.0,276300000.0,3148300000.0,1300000.0,39600000,4162800000.0,2629400000.0,38400000.0,253400000.0,253400000.0,298600000.0,104900000.0,-46900000.0,393400000.0,38400000.0,1227700000.0,-175800000.0,77800000.0,,236600000.0,3100000.0,63200000.0,26700000.0,0.32,4200000.0,-8700000.0,6246500000.0,160800000.0,3892500000.0,,,,,,,,
2018-12-31,,109600000.0,-626300000.0,,0.0,3107800000.0,253400000.0,175700000.0,223600000.0,463100000.0,0.0,,337900000.0,,1700000.0,826800000.0,25000000.0,-22500000.0,4717800000.0,-1700000.0,764800000.0,132100000,9700000.0,-113800000.0,,46100000,835300000,11100000.0,36700000.0,902300000.0,1244800000.0,164800000.0,-55000000.0,-480000000.0,204000000.0,7153200000.0,469100000.0,-29800000.0,84600000.0,,372200000.0,344200000.0,3170700000.0,5400000.0,26700000,4129700000.0,2630600000.0,25600000.0,223600000.0,223600000.0,316200000.0,98000000.0,-47100000.0,417000000.0,25600000.0,1194000000.0,-136300000.0,80600000.0,,236600000.0,4900000.0,51000000.0,26500000.0,,-5300000.0,-10100000.0,6250900000.0,162400000.0,3997500000.0,,,,,,,,
2019-03-31,121600000.0,110500000.0,-585900000.0,,,2561700000.0,223600000.0,170700000.0,133200000.0,458600000.0,,,998900000.0,-4.6,-25000000.0,1523000000.0,-642500000.0,-49800000.0,4115400000.0,-88100000.0,818100000.0,-536600000,18100000.0,-114800000.0,,-617900000,846100000,-89200000.0,577300000.0,864700000.0,1320200000.0,31000000.0,40100000.0,-502100000.0,892800000.0,7335700000.0,514000000.0,-90400000.0,178800000.0,120700000.0,387500000.0,282000000.0,3201800000.0,2100000.0,-554400000,4170200000.0,2656900000.0,-555900000.0,133200000.0,133200000.0,229300000.0,107800000.0,-47100000.0,1076500000.0,-555900000.0,1178400000.0,-164600000.0,79200000.0,,236600000.0,69700000.0,-83800000.0,26700000.0,-4.6,-42800000.0,-4400000.0,6471000000.0,304300000.0,4724800000.0,,,,,,,,
2019-06-30,122000000.0,77500000.0,-640000000.0,,,2543400000.0,133200000.0,156900000.0,135800000.0,503100000.0,,,306800000.0,0.55,-25000000.0,1497900000.0,89000000.0,-210000000.0,4135500000.0,20700000.0,872500000.0,199100000,11700000.0,-93700000.0,,113800000,880000000,4600000.0,48500000.0,813800000.0,1410700000.0,217000000.0,89700000.0,-538200000.0,899600000.0,7473500000.0,502600000.0,2600000.0,170100000.0,120800000.0,376900000.0,312000000.0,3387700000.0,2800000.0,68300000,4282500000.0,2833300000.0,66800000.0,135800000.0,135800000.0,249900000.0,97100000.0,-47100000.0,389300000.0,66800000.0,1199000000.0,-303700000.0,83900000.0,,236600000.0,32300000.0,123300000.0,27600000.0,0.55,12600000.0,-4900000.0,6659700000.0,305700000.0,4885600000.0,,,,,,,,
2019-09-30,122300000.0,76200000.0,-717500000.0,,,2515800000.0,135800000.0,135400000.0,167500000.0,501200000.0,,,295500000.0,0.67,0.0,1491800000.0,96500000.0,0.0,4170400000.0,14000000.0,904500000.0,210200000,10800000.0,-97200000.0,,121600000,875700000,2900000.0,-346800000.0,853000000.0,1481100000.0,-164900000.0,296600000.0,-576600000.0,587500000.0,7430700000.0,516600000.0,31700000.0,164200000.0,121000000.0,374500000.0,299000000.0,3379800000.0,2900000.0,82500000,4227300000.0,2834700000.0,81100000.0,167500000.0,167500000.0,250300000.0,97900000.0,-47200000.0,379600000.0,81100000.0,1146800000.0,-97200000.0,85700000.0,,236600000.0,372000000.0,-262100000.0,28000000.0,0.66,-19700000.0,-5200000.0,6577700000.0,299100000.0,4871600000.0,,,,,,,,
