date,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyTotalAssets,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyBasicEPS,quarterlyOtherIncomeExpense,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyInventory,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashDividendsPaid,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyCapitalStock,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyNetOtherFinancingCharges,quarterlyDilutedAverageShares,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyChangeInInventory,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDilutedEPS,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,quarterlyAccountsPayable,quarterlyChangeInAccountPayable,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyOperatingExpense,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyBasicAverageShares,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyInvestmentsAndAdvances,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyIncomeTaxPayable
2011-06-30,899000000.0,-1209000000.0,3432000000.0,25377000000.0,3474000000.0,7433000000.0,1062000000.0,5163000000.0,1.84,0.0,12376000000.0,520000000,520000000.0,902000000.0,3937000000.0,,-140000000.0,520000000.0,-91000000.0,134000000.0,,278000000.0,42000000.0,2810000000.0,2810000000.0,53000000.0,-127000000.0,-25000000.0,287200000.0,81000000.0,174000000.0,17563000000.0,13228000000.0,1086000000.0,-24000000.0,0.0,-2173000000.0,1.81,,-1000000000.0,12149000000.0,4019000000.0,1259000000.0,,2000000.0,2810000000.0,556000000.0,1397000000.0,,556000000.0,5795000000.0,282600000.0,0.0,788000000.0,,3028000000.0,975000000,9018000000.0,268000000.0,33000000.0,1100000000.0,,-1084000000.0,-93000000.0,841000000,6560000000,-759000000.0,,7814000000.0,6892000000.0,-34000000.0,-3864000000.0,,,,,
2011-09-30,901000000.0,136000000.0,1524000000.0,25100000000.0,3328000000.0,7428000000.0,1076000000.0,5198000000.0,1.89,-13000000.0,12376000000.0,520000000,520000000.0,884000000.0,3936000000.0,,-137000000.0,520000000.0,-101000000.0,132000000.0,,266000000.0,39000000.0,2946000000.0,2946000000.0,57000000.0,840000000.0,0.0,279300000.0,144000000.0,164000000.0,17414000000.0,13149000000.0,1377000000.0,16000000.0,0.0,-2176000000.0,1.86,,-585000000.0,11951000000.0,2810000000.0,1338000000.0,,7000000.0,2946000000.0,589000000.0,1414000000.0,1744000000.0,589000000.0,5721000000.0,274900000.0,0.0,755000000.0,,3010000000.0,944000000,9401000000.0,235000000.0,31000000.0,-1002000000.0,,-711000000.0,-108000000.0,825000000,6612000000,220000000.0,,7686000000.0,6907000000.0,948000000.0,-3897000000.0,,,,,
2011-12-31,926000000.0,56000000.0,1668000000.0,25411000000.0,2964000000.0,8940000000.0,1196000000.0,5070000000.0,,36000000.0,12374000000.0,550000000,548000000.0,873000000.0,3935000000.0,,-129000000.0,548000000.0,-409000000.0,157000000.0,,254000000.0,13000000.0,3002000000.0,3002000000.0,53000000.0,1157000000.0,-16000000.0,,370000000.0,155000000.0,17665000000.0,15075000000.0,1036000000.0,-24000000.0,0.0,-3490000000.0,,,-697000000.0,10336000000.0,2946000000.0,1481000000.0,,1000000.0,3002000000.0,637000000.0,1436000000.0,1777000000.0,637000000.0,6135000000.0,,-18000000.0,782000000.0,,3047000000.0,992000000,9699000000.0,232000000.0,43000000.0,2112000000.0,,-856000000.0,-164000000.0,799000000,6506000000,570000000.0,,7746000000.0,6980000000.0,1321000000.0,-3933000000.0,,,,,
2012-03-31,905000000.0,-320000000.0,1677000000.0,25053000000.0,3231000000.0,8918000000.0,935000000.0,4841000000.0,2.0,13000000.0,12374000000.0,506000000,506000000.0,804000000.0,3933000000.0,,-127000000.0,506000000.0,169000000.0,120000000.0,,252000000.0,,2682000000.0,2682000000.0,53000000.0,-186000000.0,-34000000.0,258000000.0,-267000000.0,,17693000000.0,14512000000.0,1431000000.0,60000000.0,0.0,-3434000000.0,1.96,250000000.0,-263000000.0,10541000000.0,3002000000.0,1226000000.0,-635000000.0,0.0,2682000000.0,561000000.0,1357000000.0,1756000000.0,561000000.0,5594000000.0,253100000.0,0.0,756000000.0,,2993000000.0,929000000,10077000000.0,250000000.0,26000000.0,491000000.0,,-384000000.0,-81000000.0,796000000,6198000000,-715000000.0,,7360000000.0,7011000000.0,-105000000.0,-4018000000.0,,,,,
2012-06-30,904000000.0,466000000.0,1571000000.0,25226000000.0,3119000000.0,8903000000.0,1020000000.0,4920000000.0,1.91,5000000.0,12344000000.0,480000000,480000000.0,704000000.0,3932000000.0,,-138000000.0,480000000.0,-7000000.0,123000000.0,,248000000.0,,3148000000.0,3148000000.0,52000000.0,825000000.0,0.0,254700000.0,92000000.0,,17526000000.0,14511000000.0,1409000000.0,83000000.0,0.0,-3395000000.0,1.88,0.0,-292000000.0,10715000000.0,2682000000.0,1191000000.0,182000000.0,-50000000.0,3148000000.0,580000000.0,1354000000.0,1826000000.0,580000000.0,5608000000.0,250800000.0,0.0,727000000.0,,2935000000.0,902000000,10419000000.0,247000000.0,50000000.0,476000000.0,,-403000000.0,-51000000.0,774000000,6274000000,229000000.0,,7700000000.0,7029000000.0,876000000.0,-4094000000.0,,,,,
2012-09-30,940000000.0,377000000.0,1622000000.0,25262000000.0,2973000000.0,8625000000.0,1036000000.0,4962000000.0,1.86,12000000.0,12373000000.0,459000000,459000000.0,627000000.0,3931000000.0,,-136000000.0,459000000.0,-101000000.0,128000000.0,,246000000.0,,3525000000.0,3525000000.0,53000000.0,748000000.0,7000000.0,252100000.0,148000000.0,,17360000000.0,14315000000.0,1412000000.0,81000000.0,0.0,-3334000000.0,1.82,0.0,-291000000.0,10947000000.0,3148000000.0,1194000000.0,,6000000.0,3525000000.0,572000000.0,1308000000.0,1838000000.0,572000000.0,5690000000.0,247200000.0,0.0,695000000.0,,2895000000.0,748000000,10739000000.0,236000000.0,35000000.0,-987000000.0,,-334000000.0,-64000000.0,736000000,6270000000,203000000.0,,7902000000.0,7059000000.0,812000000.0,-4164000000.0,,,,,
2012-12-31,958000000.0,337000000.0,1732000000.0,26543000000.0,2858000000.0,10973000000.0,1173000000.0,4915000000.0,,17000000.0,12431000000.0,533000000,533000000.0,798000000.0,3930000000.0,,-134000000.0,533000000.0,-145000000.0,139000000.0,,239000000.0,,3862000000.0,3862000000.0,54000000.0,922000000.0,-6000000.0,,117000000.0,,18151000000.0,17029000000.0,1291000000.0,-178000000.0,0.0,-4787000000.0,,0.0,-470000000.0,9514000000.0,3525000000.0,1392000000.0,,-10000000.0,3862000000.0,737000000.0,1561000000.0,1759000000.0,737000000.0,6056000000.0,,0.0,787000000.0,,2887000000.0,980000000,11138000000.0,254000000.0,72000000.0,8000000.0,,-575000000.0,-135000000.0,824000000,6476000000,309000000.0,,8392000000.0,7033000000.0,1057000000.0,-4146000000.0,,,,,
2013-03-31,928000000.0,-679000000.0,1591000000.0,25914000000.0,3050000000.0,10890000000.0,938000000.0,4787000000.0,2.07,6000000.0,12437000000.0,489000000,489000000.0,930000000.0,3937000000.0,,-130000000.0,489000000.0,-38000000.0,110000000.0,,235000000.0,,3183000000.0,3183000000.0,53000000.0,-39000000.0,-73000000.0,241000000.0,-195000000.0,,18068000000.0,16445000000.0,1292000000.0,-125000000.0,0.0,-4723000000.0,2.03,0.0,-456000000.0,9469000000.0,3862000000.0,1225000000.0,-560000000.0,2000000.0,3183000000.0,558000000.0,1317000000.0,1801000000.0,558000000.0,5555000000.0,236400000.0,,712000000.0,,2829000000.0,875000000,11496000000.0,223000000.0,24000000.0,-27000000.0,,-642000000.0,-40000000.0,759000000,6104000000,-578000000.0,31000000.0,7846000000.0,7044000000.0,1000000.0,-4215000000.0,,,,,
2013-06-30,956000000.0,1721000000.0,1641000000.0,27508000000.0,3124000000.0,12311000000.0,1001000000.0,4906000000.0,2.09,-22000000.0,12437000000.0,488000000,488000000.0,745000000.0,5929000000.0,,-142000000.0,488000000.0,-44000000.0,115000000.0,,231000000.0,,4904000000.0,4904000000.0,60000000.0,280000000.0,-13000000.0,237500000.0,-73000000.0,,17944000000.0,17950000000.0,1295000000.0,187000000.0,0.0,-4635000000.0,2.05,0.0,-465000000.0,9558000000.0,3183000000.0,1195000000.0,130000000.0,4000000.0,4904000000.0,582000000.0,1388000000.0,1802000000.0,582000000.0,5639000000.0,234000000.0,,724000000.0,,2783000000.0,899000000,11838000000.0,236000000.0,47000000.0,44000000.0,,1437000000.0,-48000000.0,806000000,6294000000,-356000000.0,2000000.0,9564000000.0,7066000000.0,328000000.0,-4283000000.0,,,,,
2013-09-30,985000000.0,40000000.0,1785000000.0,27405000000.0,3003000000.0,12287000000.0,1058000000.0,4761000000.0,2.18,0.0,12438000000.0,497000000,497000000.0,784000000.0,5928000000.0,,-139000000.0,497000000.0,-87000000.0,120000000.0,,224000000.0,,4944000000.0,4944000000.0,70000000.0,860000000.0,8000000.0,232600000.0,121000000.0,,17814000000.0,18049000000.0,1339000000.0,-52000000.0,0.0,-4543000000.0,2.14,0.0,-740000000.0,9356000000.0,4904000000.0,1221000000.0,134000000.0,3000000.0,4944000000.0,555000000.0,1345000000.0,1698000000.0,555000000.0,5762000000.0,228200000.0,0.0,720000000.0,,2763000000.0,790000000,12196000000.0,223000000.0,47000000.0,-2000000.0,,-823000000.0,-90000000.0,790000000,6106000000,298000000.0,56000000.0,9591000000.0,7068000000.0,950000000.0,-4305000000.0,,,,,
2013-12-31,1064000000.0,206000000.0,1695000000.0,26381000000.0,2685000000.0,9946000000.0,1169000000.0,4828000000.0,,13000000.0,12438000000.0,478000000,478000000.0,698000000.0,5928000000.0,,-134000000.0,478000000.0,-177000000.0,150000000.0,,218000000.0,,5150000000.0,5150000000.0,74000000.0,1018000000.0,-3000000.0,,318000000.0,,16893000000.0,15761000000.0,1440000000.0,91000000.0,0.0,-2984000000.0,,0.0,-710000000.0,10620000000.0,4944000000.0,1229000000.0,127000000.0,9000000.0,5150000000.0,561000000.0,1329000000.0,1722000000.0,561000000.0,5815000000.0,,0.0,707000000.0,,2806000000.0,931000000,12538000000.0,229000000.0,26000000.0,19000000.0,,-821000000.0,-186000000.0,768000000,6157000000,537000000.0,39000000.0,9488000000.0,7143000000.0,1204000000.0,-4337000000.0,,,,,
2014-03-31,894000000.0,-1265000000.0,1498000000.0,25535000000.0,3234000000.0,9695000000.0,1050000000.0,4461000000.0,2.68,10000000.0,12468000000.0,579000000,579000000.0,781000000.0,5927000000.0,,-132000000.0,579000000.0,-132000000.0,109000000.0,,215000000.0,,3885000000.0,3885000000.0,69000000.0,-462000000.0,-29000000.0,220400000.0,-531000000.0,,16931000000.0,14966000000.0,1471000000.0,-66000000.0,0.0,-2921000000.0,2.63,,-570000000.0,10569000000.0,5150000000.0,1229000000.0,-755000000.0,-72000000.0,3885000000.0,542000000.0,1387000000.0,1494000000.0,542000000.0,5271000000.0,216300000.0,,786000000.0,,2793000000.0,964000000,12983000000.0,207000000.0,22000000.0,-19000000.0,,-731000000.0,-60000000.0,845000000,5848000000,-1025000000.0,,8604000000.0,7194000000.0,-402000000.0,-4401000000.0,,,,,
2014-06-30,922000000.0,-409000000.0,1494000000.0,25351000000.0,3280000000.0,9669000000.0,1154000000.0,4629000000.0,2.41,6000000.0,12468000000.0,511000000,511000000.0,741000000.0,5927000000.0,,-148000000.0,511000000.0,-116000000.0,108000000.0,,209000000.0,,3476000000.0,3476000000.0,70000000.0,456000000.0,14000000.0,215200000.0,-46000000.0,,16961000000.0,15083000000.0,1495000000.0,33000000.0,0.0,-2886000000.0,2.37,,-731000000.0,10268000000.0,3885000000.0,1178000000.0,167000000.0,0.0,3476000000.0,590000000.0,1410000000.0,1588000000.0,590000000.0,5414000000.0,212400000.0,,756000000.0,,2818000000.0,934000000,12945000000.0,245000000.0,29000000.0,-6000000.0,,-865000000.0,-116000000.0,820000000,6039000000,-64000000.0,,8390000000.0,7289000000.0,572000000.0,-4471000000.0,,,,,
2014-09-30,938000000.0,-74000000.0,1483000000.0,25043000000.0,3233000000.0,9639000000.0,1225000000.0,4635000000.0,2.29,-6000000.0,12463000000.0,473000000,473000000.0,671000000.0,5926000000.0,,-143000000.0,473000000.0,-109000000.0,105000000.0,,203000000.0,,3402000000.0,3402000000.0,69000000.0,824000000.0,2000000.0,209200000.0,46000000.0,,16921000000.0,15150000000.0,1484000000.0,76000000.0,0.0,-2878000000.0,2.26,,-757000000.0,9893000000.0,3476000000.0,1193000000.0,74000000.0,0.0,3402000000.0,580000000.0,1349000000.0,1610000000.0,580000000.0,5511000000.0,206200000.0,0.0,694000000.0,,2845000000.0,868000000,12568000000.0,221000000.0,42000000.0,-25000000.0,,-898000000.0,-109000000.0,769000000,5984000000,339000000.0,,8122000000.0,7385000000.0,933000000.0,-4540000000.0,,,,,
2014-12-31,965000000.0,461000000.0,1433000000.0,26572000000.0,2806000000.0,13445000000.0,1441000000.0,4653000000.0,,13000000.0,12466000000.0,506000000,506000000.0,742000000.0,5925000000.0,,-140000000.0,506000000.0,-288000000.0,140000000.0,,199000000.0,,3863000000.0,3863000000.0,74000000.0,1214000000.0,9000000.0,,426000000.0,,18388000000.0,19337000000.0,1309000000.0,-67000000.0,0.0,-5356000000.0,,,-610000000.0,7235000000.0,3402000000.0,1305000000.0,425000000.0,-12000000.0,3863000000.0,693000000.0,1455000000.0,1713000000.0,693000000.0,5892000000.0,,0.0,701000000.0,,2991000000.0,915000000,12392000000.0,195000000.0,41000000.0,-19000000.0,,-741000000.0,-276000000.0,762000000,6108000000,828000000.0,140000000.0,8184000000.0,7602000000.0,1490000000.0,-4611000000.0,,,,,
2015-03-31,854000000.0,-1217000000.0,1543000000.0,25266000000.0,3131000000.0,13234000000.0,1063000000.0,4542000000.0,2.45,0.0,12464000000.0,484000000,484000000.0,818000000.0,6418000000.0,,-156000000.0,484000000.0,-115000000.0,99000000.0,,195000000.0,,2646000000.0,2646000000.0,76000000.0,-771000000.0,-67000000.0,200500000.0,-325000000.0,,18123000000.0,18518000000.0,1277000000.0,-76000000.0,0.0,-5290000000.0,2.41,,-825000000.0,6748000000.0,3863000000.0,1248000000.0,-889000000.0,2000000.0,2646000000.0,635000000.0,1415000000.0,1430000000.0,635000000.0,5284000000.0,197700000.0,,704000000.0,,2989000000.0,879000000,11843000000.0,220000000.0,24000000.0,-12000000.0,,-448000000.0,-117000000.0,780000000,5957000000,-1144000000.0,204000000.0,7143000000.0,7637000000.0,-654000000.0,-4648000000.0,,,,,
2015-06-30,939000000.0,-739000000.0,1441000000.0,24552000000.0,3151000000.0,13227000000.0,1097000000.0,4442000000.0,2.77,-2000000.0,12464000000.0,531000000,531000000.0,856000000.0,6417000000.0,,-153000000.0,531000000.0,-119000000.0,117000000.0,,188000000.0,,1907000000.0,1907000000.0,75000000.0,511000000.0,-2000000.0,193700000.0,-19000000.0,,18092000000.0,18381000000.0,1240000000.0,-41000000.0,0.0,-5181000000.0,2.74,,-1091000000.0,6171000000.0,2646000000.0,1246000000.0,19000000.0,-4000000.0,1907000000.0,641000000.0,1454000000.0,1370000000.0,641000000.0,5154000000.0,191800000.0,,736000000.0,,3005000000.0,928000000,11164000000.0,205000000.0,23000000.0,20000000.0,,-1246000000.0,-115000000.0,813000000,5896000000,-64000000.0,-65000000.0,6460000000.0,7733000000.0,626000000.0,-4728000000.0,,,,,
2015-09-30,941000000.0,-615000000.0,1432000000.0,23966000000.0,3268000000.0,13136000000.0,1208000000.0,4522000000.0,2.78,10000000.0,12458000000.0,516000000,516000000.0,856000000.0,6417000000.0,,-149000000.0,516000000.0,-64000000.0,113000000.0,,183000000.0,,1292000000.0,1292000000.0,75000000.0,455000000.0,-11000000.0,187900000.0,-119000000.0,,18015000000.0,18269000000.0,1200000000.0,-13000000.0,0.0,-5099000000.0,2.75,,-948000000.0,5697000000.0,1907000000.0,1194000000.0,-88000000.0,38000000.0,1292000000.0,663000000.0,1457000000.0,1299000000.0,663000000.0,5133000000.0,185800000.0,,729000000.0,,3005000000.0,917000000,10613000000.0,213000000.0,23000000.0,-24000000.0,,-1108000000.0,-102000000.0,794000000,5979000000,-66000000.0,26000000.0,5951000000.0,7809000000.0,557000000.0,-4804000000.0,,,,,
2015-12-31,887000000.0,1027000000.0,1443000000.0,24454000000.0,2841000000.0,13475000000.0,1195000000.0,4378000000.0,,7000000.0,12460000000.0,459000000,459000000.0,807000000.0,6416000000.0,,-145000000.0,459000000.0,-133000000.0,138000000.0,,181000000.0,,2319000000.0,2319000000.0,75000000.0,1496000000.0,-10000000.0,,433000000.0,77000000.0,18120000000.0,18932000000.0,1187000000.0,50000000.0,0.0,-5320000000.0,,,-318000000.0,5522000000.0,1292000000.0,1282000000.0,326000000.0,4000000.0,2319000000.0,627000000.0,1316000000.0,1537000000.0,627000000.0,5457000000.0,,,621000000.0,,3064000000.0,834000000,10661000000.0,162000000.0,29000000.0,-20000000.0,,-473000000.0,-137000000.0,689000000,5694000000,1019000000.0,407000000.0,6334000000.0,7913000000.0,1633000000.0,-4849000000.0,,,,,
2016-03-31,853000000.0,-1042000000.0,1271000000.0,23933000000.0,3346000000.0,13357000000.0,1071000000.0,4561000000.0,3.07,13000000.0,12462000000.0,556000000,556000000.0,898000000.0,6387000000.0,,-159000000.0,556000000.0,-298000000.0,103000000.0,,181000000.0,,1277000000.0,1277000000.0,76000000.0,-358000000.0,-136000000.0,183400000.0,-514000000.0,,18227000000.0,18312000000.0,1152000000.0,-89000000.0,0.0,-5224000000.0,3.03,,-282000000.0,5621000000.0,2319000000.0,1204000000.0,-364000000.0,0.0,1277000000.0,656000000.0,1395000000.0,1409000000.0,656000000.0,4955000000.0,181300000.0,-107000000.0,676000000.0,,3230000000.0,855000000,10664000000.0,120000000.0,14000000.0,-6000000.0,,-684000000.0,-298000000.0,739000000,5956000000,-727000000.0,-35000000.0,5706000000.0,8107000000.0,-60000000.0,-4877000000.0,,,,,
2016-06-30,853000000.0,-138000000.0,1332000000.0,24081000000.0,3483000000.0,13301000000.0,1112000000.0,4583000000.0,2.87,7000000.0,12463000000.0,517000000,517000000.0,973000000.0,6387000000.0,,-163000000.0,517000000.0,-171000000.0,106000000.0,,179000000.0,,1139000000.0,1139000000.0,74000000.0,431000000.0,-8000000.0,181500000.0,-133000000.0,,18300000000.0,18400000000.0,1163000000.0,-81000000.0,0.0,-5132000000.0,2.85,,-400000000.0,5681000000.0,1277000000.0,1272000000.0,77000000.0,2000000.0,1139000000.0,620000000.0,1417000000.0,1383000000.0,620000000.0,5099000000.0,180100000.0,0.0,730000000.0,,3299000000.0,910000000,10634000000.0,213000000.0,23000000.0,-17000000.0,,-571000000.0,-173000000.0,797000000,6000000000,-25000000.0,-54000000.0,5781000000.0,8226000000.0,604000000.0,-4927000000.0,,,,,
2016-09-30,831000000.0,-36000000.0,1218000000.0,24100000000.0,3659000000.0,13227000000.0,1257000000.0,4667000000.0,3.38,17000000.0,12464000000.0,602000000,602000000.0,797000000.0,6387000000.0,,-160000000.0,602000000.0,-136000000.0,113000000.0,,177000000.0,,1103000000.0,1103000000.0,74000000.0,601000000.0,-11000000.0,179600000.0,-183000000.0,,18329000000.0,18333000000.0,1292000000.0,184000000.0,0.0,-5038000000.0,3.35,,-467000000.0,5767000000.0,1139000000.0,1325000000.0,-5000000.0,1000000.0,1103000000.0,662000000.0,1488000000.0,1306000000.0,662000000.0,5106000000.0,178100000.0,0.0,769000000.0,,3334000000.0,956000000,10628000000.0,167000000.0,24000000.0,-24000000.0,,-638000000.0,-137000000.0,826000000,6155000000,23000000.0,76000000.0,5771000000.0,8279000000.0,738000000.0,-4945000000.0,,,,,
2016-12-31,849000000.0,1438000000.0,1263000000.0,25614000000.0,3299000000.0,14725000000.0,1342000000.0,4920000000.0,,-6000000.0,12450000000.0,525000000,525000000.0,816000000.0,7058000000.0,,-158000000.0,525000000.0,-200000000.0,134000000.0,,175000000.0,,2541000000.0,2541000000.0,77000000.0,1219000000.0,-7000000.0,,369000000.0,,18758000000.0,20355000000.0,1258000000.0,-29000000.0,0.0,-5546000000.0,,,-398000000.0,5259000000.0,1103000000.0,1554000000.0,490000000.0,112000000.0,2541000000.0,646000000.0,1477000000.0,1471000000.0,646000000.0,5630000000.0,,-214000000.0,748000000.0,,3588000000.0,959000000,10630000000.0,223000000.0,32000000.0,-78000000.0,,107000000.0,-312000000.0,831000000,6397000000,918000000.0,49000000.0,6856000000.0,8419000000.0,1531000000.0,-4831000000.0,,,,,
2017-03-31,881000000.0,-1138000000.0,1367000000.0,25413000000.0,4072000000.0,14687000000.0,1141000000.0,4758000000.0,3.66,16000000.0,12454000000.0,640000000,640000000.0,933000000.0,7060000000.0,,-166000000.0,640000000.0,-214000000.0,104000000.0,,175000000.0,,1403000000.0,1403000000.0,75000000.0,-655000000.0,-90000000.0,176100000.0,-773000000.0,,18845000000.0,19855000000.0,1319000000.0,-117000000.0,0.0,-5441000000.0,3.63,,-229000000.0,5558000000.0,2541000000.0,1374000000.0,-466000000.0,2000000.0,1403000000.0,677000000.0,1509000000.0,1286000000.0,677000000.0,5168000000.0,174800000.0,0.0,773000000.0,,3656000000.0,952000000,10824000000.0,133000000.0,17000000.0,-20000000.0,,-485000000.0,-216000000.0,832000000,6267000000,-1180000000.0,-16000000.0,6568000000.0,8560000000.0,-439000000.0,-4904000000.0,,,,,
2017-06-30,823000000.0,-20000000.0,2248000000.0,25813000000.0,4280000000.0,13708000000.0,1213000000.0,4854000000.0,3.16,28000000.0,12453000000.0,552000000,552000000.0,1039000000.0,6219000000.0,,-175000000.0,552000000.0,-212000000.0,107000000.0,,174000000.0,,1383000000.0,1383000000.0,76000000.0,290000000.0,-2000000.0,175500000.0,-208000000.0,,18949000000.0,19894000000.0,1309000000.0,-106000000.0,0.0,-5342000000.0,3.15,,-138000000.0,5919000000.0,1403000000.0,1385000000.0,156000000.0,5000000.0,1383000000.0,666000000.0,1521000000.0,1340000000.0,666000000.0,6186000000.0,174500000.0,0.0,807000000.0,,3802000000.0,883000000,11087000000.0,255000000.0,25000000.0,-26000000.0,,-315000000.0,-217000000.0,855000000,6375000000,-151000000.0,-31000000.0,6864000000.0,8767000000.0,507000000.0,-4965000000.0,,,,,
2017-09-30,914000000.0,495000000.0,2194000000.0,26513000000.0,4414000000.0,13720000000.0,1309000000.0,5016000000.0,3.7,13000000.0,12456000000.0,645000000,645000000.0,1007000000.0,6227000000.0,,-174000000.0,645000000.0,-203000000.0,111000000.0,,174000000.0,,1878000000.0,1878000000.0,73000000.0,721000000.0,-40000000.0,175300000.0,-134000000.0,,18914000000.0,20020000000.0,1333000000.0,32000000.0,0.0,-5243000000.0,3.68,,-26000000.0,6493000000.0,1383000000.0,1507000000.0,269000000.0,14000000.0,1878000000.0,666000000.0,1511000000.0,1290000000.0,666000000.0,6300000000.0,174200000.0,0.0,785000000.0,,3925000000.0,969000000,11546000000.0,140000000.0,24000000.0,4000000.0,,-240000000.0,-217000000.0,845000000,6527000000,154000000.0,126000000.0,7599000000.0,8919000000.0,938000000.0,-4994000000.0,,,,,
2017-12-31,994000000.0,9347000000.0,2305000000.0,34917000000.0,3976000000.0,20904000000.0,1382000000.0,5221000000.0,,53000000.0,12455000000.0,178000000,178000000.0,780000000.0,14399000000.0,,-174000000.0,178000000.0,-260000000.0,153000000.0,,174000000.0,,11225000000.0,11225000000.0,136000000.0,1329000000.0,-58000000.0,,438000000.0,,18568000000.0,27869000000.0,1413000000.0,227000000.0,0.0,-4718000000.0,,,0.0,7048000000.0,1878000000.0,1661000000.0,580000000.0,18000000.0,11225000000.0,646000000.0,1413000000.0,1617000000.0,646000000.0,6965000000.0,,0.0,684000000.0,,4225000000.0,973000000,11548000000.0,506000000.0,28000000.0,-1000000.0,,8000000000.0,-278000000.0,767000000,6634000000,1249000000.0,524000000.0,16349000000.0,9291000000.0,1607000000.0,-5066000000.0,,,,,
2018-03-31,946000000.0,-856000000.0,2337000000.0,34795000000.0,1241000000.0,20700000000.0,,5170000000.0,4.24,160000000.0,12455000000.0,739000000,739000000.0,435000000.0,14392000000.0,,-198000000.0,739000000.0,-307000000.0,122000000.0,,174000000.0,,10369000000.0,10369000000.0,143000000.0,-542000000.0,-100000000.0,175400000.0,-187000000.0,,18638000000.0,27115000000.0,1424000000.0,-37000000.0,,-5699000000.0,4.21,,0.0,7680000000.0,11225000000.0,1395000000.0,-590000000.0,-2000000.0,10369000000.0,711000000.0,1565000000.0,1479000000.0,711000000.0,6415000000.0,174300000.0,-14000000.0,871000000.0,,4285000000.0,1136000000,13205000000.0,132000000.0,19000000.0,2000000.0,,-312000000.0,-305000000.0,854000000,6735000000,-1119000000.0,,16157000000.0,9404000000.0,-237000000.0,-5119000000.0,,,,,
2018-06-30,1176000000.0,-8830000000.0,2847000000.0,37378000000.0,1815000000.0,21318000000.0,,5557000000.0,3.95,170000000.0,18747000000.0,689000000,689000000.0,690000000.0,14387000000.0,,-209000000.0,689000000.0,-7852000000.0,159000000.0,,174000000.0,,1539000000.0,1539000000.0,144000000.0,676000000.0,-2000000.0,175400000.0,42000000.0,1329000000.0,27656000000.0,29151000000.0,1537000000.0,-36000000.0,,-5616000000.0,3.93,,-41000000.0,8227000000.0,10369000000.0,1824000000.0,168000000.0,4000000.0,1539000000.0,739000000.0,1562000000.0,1711000000.0,739000000.0,7833000000.0,174500000.0,-1850000000.0,849000000.0,,5864000000.0,1152000000,13669000000.0,160000000.0,34000000.0,-15000000.0,,-1853000000.0,-199000000.0,823000000,7119000000,8000000.0,,9722000000.0,11051000000.0,875000000.0,-5187000000.0,,,,,
