date,trailingCashDividendsPaid,annualNetIncome,trailingPretaxIncome,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,annualCashDividendsPaid,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,annualLongTermDebt,quarterlyLongTermDebt,trailingInvestingCashFlow,quarterlyBasicAverageShares,quarterlyTotalNonCurrentAssets,annualGoodwill,quarterlyAccountsReceivable,annualIncomeTaxPayable,annualSaleOfInvestment,annualPretaxIncome,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,quarterlyGoodwill,annualInvestingCashFlow,quarterlyNetIncome,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualTotalAssets,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,trailingTotalRevenue,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyDilutedEPS,annualAccountsPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,annualCurrentLiabilities,quarterlyCurrentDebt,trailingOperatingIncome,quarterlyOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualChangeInAccountPayable,quarterlyEndCashPosition,annualCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyInvestingCashFlow,trailingEndCashPosition,quarterlyCashDividendsPaid,quarterlyDepreciationAndAmortization,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,annualEbitda,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualInterestExpense,trailingBeginningCashPosition,annualCurrentAssets,annualBeginningCashPosition,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlySaleOfInvestment,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualBasicAverageShares,quarterlyAccountsPayable,trailingRepaymentOfDebt,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualOtherCurrentLiabilities,trailingGrossProfit,annualBasicEPS,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,annualCapitalExpenditure,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,quarterlyDilutedAverageShares,annualTaxProvision,annualCurrentDebt,quarterlyRepaymentOfDebt,annualInventory,quarterlyTaxProvision,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,quarterlyNetPPE,annualCapitalStock,annualCostOfRevenue,annualTotalRevenue,annualOtherCurrentAssets,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyBasicEPS,trailingDepreciationAndAmortization,annualGrossProfit,annualStockBasedCompensation,trailingTaxProvision,annualFreeCashFlow,annualNetOtherFinancingCharges,quarterlyChangeInWorkingCapital,trailingPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,annualOperatingExpense,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyRetainedEarnings,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyCommonStockIssuance,quarterlyTotalRevenue,quarterlyOperatingCashFlow,trailingOperatingExpense,annualDilutedEPS,quarterlyCapitalExpenditure,annualDilutedAverageShares,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyCurrentAssets,trailingNetIncome,trailingFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,annualTotalLiabilitiesNetMinorityInterest,annualChangeInInventory,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingDeferredIncomeTax,quarterlyOtherShortTermInvestments,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyDeferredIncomeTax,trailingCommonStockIssuance,quarterlyChangeInAccountPayable,annualOtherShortTermInvestments,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
2005-03-31,,,,4530972000.0,,,300789000.0,22877000.0,112305000.0,,,,500000000.0,,174772000.0,841470000.0,,1195034000.0,,,,1605721000.0,,,,,728994000.0,,,106598000.0,,,,106598000.0,,564270000.0,,,,,106598000.0,2149814000.0,116689000.0,,0.0,,157817000.0,157817000.0,0.61,,,,,897000.0,,564270000.0,,,,,157817000.0,,,57583000.0,,-13964000.0,,-52495000.0,17071000.0,1909320000.0,404300000.0,,,0.0,,,,,,95443000.0,,,,,0.0,,,,,,,,,,,,,-30966000.0,,878640000.0,,736480000.0,,,24503000.0,,134940000.0,174450000.0,,,,,,,,,6804000.0,2568600000.0,176036000.0,,,,,65612000.0,-526444000.0,,379587000.0,,,,,,,,189281000.0,0.61,,,,,,,-9983000.0,,,,,,-79370000.0,,,2338331000.0,,,4162000.0,2342201000.0,116211000.0,,,-20768000.0,,172210000.0,,172210000.0,3689502000.0,,,,1180326000.0,,,906031000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,,,4610791000.0,,,252578000.0,102721000.0,110954000.0,,,,500000000.0,,174270000.0,846642000.0,,1225674000.0,,,,1714400000.0,,,,,727763000.0,,,110967000.0,,,,110967000.0,,581419000.0,,,,,110967000.0,2125366000.0,116809000.0,,0.0,,260538000.0,260538000.0,0.63,,,,,929000.0,,581419000.0,,,,,260538000.0,,,62615000.0,,-20089000.0,,-54630000.0,17189000.0,1956116000.0,403335000.0,,,0.0,,,,,,181460000.0,,,,,0.0,,,,,,,,,,,,,-31017000.0,,974846000.0,,761257000.0,,,20415000.0,,157817000.0,174061000.0,,,,,,,,,-533000.0,2599432000.0,175232000.0,,,,,68871000.0,-531660000.0,,380692000.0,,,,,,,,197027000.0,0.64,,,,,,,73197000.0,,,,,,-78206000.0,,,2394849000.0,,,7407000.0,2475657000.0,201016000.0,,,-19556000.0,,179838000.0,,179838000.0,3764149000.0,,,,1228353000.0,,,912352000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,,,4769293000.0,,,289173000.0,78967000.0,109888000.0,,,,500000000.0,,173929000.0,876170000.0,,1227836000.0,,,,1777001000.0,,,,,731048000.0,,,110876000.0,,,,110876000.0,,598403000.0,,,,,110876000.0,2157824000.0,121160000.0,,0.0,,339505000.0,339505000.0,0.63,,,,,908000.0,,598403000.0,,,,,339505000.0,,,62478000.0,,-13829000.0,,-54411000.0,17169000.0,2062464000.0,430400000.0,,,0.0,,,,,,157614000.0,,,,,0.0,,,,,,,,,,,,,-33823000.0,,1041335000.0,,778502000.0,,,42435000.0,,260538000.0,173522000.0,,,,,,,,,5157000.0,2650467000.0,174885000.0,,,,,69223000.0,-539844000.0,,383292000.0,,,,,,,,197268000.0,0.64,,,,,,,44037000.0,,,,,,-83804000.0,,,2434510000.0,,,4452000.0,2555503000.0,176600000.0,,,-18986000.0,,180099000.0,,180099000.0,3893123000.0,,,,1331416000.0,,,923136000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,,437434000.0,,4771538000.0,,-215868000.0,90446000.0,-150594000.0,114623000.0,,1186865000.0,500000000.0,500000000.0,,,964656000.0,,1186865000.0,,,709064000.0,1621842000.0,184162000.0,,,2693957000.0,771430000.0,,65529000.0,108993000.0,709064000.0,,-70174000.0,108993000.0,2475389000.0,610930000.0,4771538000.0,,-317469000.0,188911000.0,108993000.0,2216542000.0,156807000.0,,0.0,,188911000.0,188911000.0,,973615000.0,,440517000.0,1249104000.0,881000.0,,610930000.0,771430000.0,,,,188911000.0,17725000.0,,62717000.0,62717000.0,-22292000.0,,-54332000.0,14100000.0,2020534000.0,509644000.0,,-119239000.0,0.0,114623000.0,774593000.0,509644000.0,45535000.0,392295000.0,-79714000.0,0.0,188911000.0,188911000.0,,0.0,,,,,3806882000.0,134940000.0,,,929539000.0,,437434000.0,43935000.0,-23433000.0,174054000.0,973615000.0,,787847000.0,,2355022000.0,45535000.0,,339505000.0,173033000.0,0.0,90446000.0,,2.51,184162000.0,,-85714000.0,53971000.0,-38946000.0,2693957000.0,,271630000.0,881000.0,,2216542000.0,67924000.0,-537244000.0,,392295000.0,173033000.0,6718964000.0,9783050000.0,0.0,964656000.0,,,191017000.0,,,3064086000.0,,,354803000.0,0.0,-226354000.0,,-537244000.0,,2355022000.0,,-76089000.0,-119103000.0,,2475389000.0,437434000.0,,1704000.0,2409689000.0,-53310000.0,,2.5,-26404000.0,175007000.0,176917000.0,,176917000.0,3806882000.0,,,156807000.0,1249104000.0,2020534000.0,-19869000.0,929539000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,,,,4815406000.0,,,295562000.0,-38740000.0,119224000.0,,,,500000000.0,,172773000.0,983985000.0,,1297836000.0,,,,1750075000.0,,,,,776038000.0,,,113925000.0,,62611000.0,,113925000.0,,601359000.0,,,,,113925000.0,2184823000.0,156814000.0,,0.0,,150171000.0,150171000.0,0.66,,,,,,,618982000.0,,,,,150171000.0,,,,,-25788000.0,,-54141000.0,17623000.0,2025876000.0,520930000.0,,,1349000.0,,,,,,32534000.0,,,,,0.0,,,,,,,,,,,,,-22543000.0,,954276000.0,,803477000.0,,,43085000.0,,188911000.0,172678000.0,,,,,,,,,1733000.0,2731959000.0,173685000.0,,,,,70570000.0,-545685000.0,,400444000.0,,,,,,,,202118000.0,0.66,,,,,,,-73510000.0,,,,,,-73007000.0,,,2516196000.0,,,3209000.0,2553552000.0,60055000.0,,,-27521000.0,,184495000.0,,184495000.0,3831421000.0,,,,1249838000.0,,,946129000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,,,,4845953000.0,,,237009000.0,38974000.0,116765000.0,,,,500000000.0,,172186000.0,994855000.0,,1307071000.0,,,,1836623000.0,,,,,776069000.0,,,120680000.0,,62504000.0,,120680000.0,,612056000.0,,,,,120680000.0,2162405000.0,159304000.0,,0.0,,189145000.0,189145000.0,0.7,,,,,,,629688000.0,,,,,189145000.0,,,,,-29987000.0,,-58285000.0,17632000.0,2031992000.0,516216000.0,,,271000.0,,,,,,154889000.0,,,,,0.0,,,,,,,,,,,,,-60932000.0,,1018914000.0,,825182000.0,,,59987000.0,,150171000.0,171308000.0,,,,,,,,,1083000.0,2755326000.0,173079000.0,,,,,74814000.0,-557614000.0,,416135000.0,,,,,,,,213126000.0,0.7,,,,,,,42883000.0,,,,,,-116998000.0,,,2524031000.0,,,1948000.0,2661805000.0,185959000.0,,,-31070000.0,,195494000.0,,195494000.0,3851098000.0,,,,1255923000.0,,,973749000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,,,4911942000.0,,,263087000.0,25249000.0,130294000.0,,,,500000000.0,,170912000.0,993411000.0,,1301384000.0,,,,1868346000.0,,,,,791058000.0,,,121333000.0,,62398000.0,,121333000.0,,614209000.0,,,,,121333000.0,2189845000.0,160764000.0,,0.0,,214394000.0,214394000.0,0.71,,,,,,,634445000.0,,,,,214394000.0,,,,,-48994000.0,,-58104000.0,20236000.0,2067360000.0,499890000.0,,,200000.0,,,,,,135631000.0,,,,,0.0,,,,,,,,,,,,,-39074000.0,,1013215000.0,,831295000.0,,,60524000.0,,189145000.0,170403000.0,,,,,,,,,-14430000.0,2785012000.0,171737000.0,,,,,75517000.0,-568687000.0,,431123000.0,,,,,,3079000.0,,217086000.0,0.71,,,,,,,24310000.0,,,,,,-95952000.0,,,2554085000.0,,,1026000.0,2699641000.0,170195000.0,,,-34564000.0,,196850000.0,,196850000.0,3918531000.0,,,,1276302000.0,,,999810000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,,475405000.0,,4496984000.0,,-228052000.0,95451000.0,-78421000.0,175261000.0,,1227805000.0,500000000.0,500000000.0,,,661857000.0,57427000.0,1227805000.0,,,770916000.0,1727403000.0,193054000.0,,,2549991000.0,687509000.0,8943000.0,73423000.0,119467000.0,796718000.0,57427000.0,-145599000.0,119467000.0,2621994000.0,577730000.0,4496984000.0,,-340729000.0,135973000.0,119467000.0,2236368000.0,,,-25802000.0,,135973000.0,135973000.0,,910263000.0,,433500000.0,1198768000.0,,,595662000.0,687509000.0,,,,135973000.0,8677000.0,,4827000.0,4827000.0,-40830000.0,,-57522000.0,17932000.0,1886277000.0,131504000.0,,-123478000.0,1185000.0,175261000.0,870141000.0,131504000.0,-242534000.0,429260000.0,-15598000.0,5000000.0,135973000.0,135973000.0,,0.0,,,31576000.0,,3835127000.0,188911000.0,,,990399000.0,,475405000.0,-5481000.0,-929000.0,171576000.0,910263000.0,,815541000.0,,2405354000.0,-242534000.0,,214394000.0,170531000.0,5774000.0,95451000.0,,2.77,193054000.0,,-126044000.0,-52938000.0,16614000.0,2549991000.0,,295511000.0,,,2236368000.0,74610000.0,-561139000.0,,429260000.0,170531000.0,7182447000.0,10457942000.0,0.0,661857000.0,2094000.0,,237811000.0,,,3275495000.0,,,307456000.0,3005000.0,-116973000.0,,-561139000.0,,2478777000.0,,-54772000.0,-123290000.0,,2621994000.0,475405000.0,,2494000.0,2542944000.0,17291000.0,,2.76,-32889000.0,172486000.0,194077000.0,,219879000.0,3835127000.0,,,,1198768000.0,1886277000.0,-7240000.0,990399000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,,,,4626063000.0,,,312911000.0,114109000.0,171754000.0,,,,500000000.0,,170466000.0,663619000.0,,1296800000.0,,,,1816899000.0,,,,,671754000.0,,,121553000.0,,62136000.0,,121553000.0,,615132000.0,,,,,121553000.0,2201446000.0,,,0.0,,250082000.0,250082000.0,0.71,,,,,,,635834000.0,,,,,250082000.0,,,,,-23011000.0,,-57545000.0,20702000.0,1956065000.0,170676000.0,,,8605000.0,,,,,,183267000.0,,,,,0.0,,,,,,,,,,,,,-20890000.0,,971400000.0,,831944000.0,,,-233812000.0,,135973000.0,170378000.0,,,,,,,,,672000.0,2608383000.0,171501000.0,,,,,74557000.0,-577482000.0,,430807000.0,,,,,,350000.0,,216812000.0,0.71,,,,,,,62556000.0,,,,,,-69830000.0,,,2671817000.0,,,,2648843000.0,206950000.0,,,-23683000.0,,196110000.0,,196110000.0,3962444000.0,,,,1284311000.0,,,1008289000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,,,4725076000.0,,,256633000.0,24478000.0,179056000.0,,,,500000000.0,,170318000.0,684789000.0,,1322973000.0,,,,1899942000.0,,,,,679056000.0,,,130121000.0,,61960000.0,,130121000.0,,638451000.0,,,,,130121000.0,2223066000.0,,,0.0,,274560000.0,274560000.0,0.76,,,,,,,659769000.0,,,,,274560000.0,,,,,-36084000.0,,-62174000.0,21318000.0,1964394000.0,177650000.0,,,-4821000.0,,,,,,116727000.0,,,,,0.0,,,,,,,,,,,,,-31119000.0,,1028705000.0,,869585000.0,,,-190496000.0,,250082000.0,169930000.0,,,,,,,,,-7001000.0,2697529000.0,171380000.0,,,,,79695000.0,-600756000.0,,445179000.0,,,,,,3066000.0,,231134000.0,0.76,,,,,,,-9186000.0,,,,,,-88900000.0,,,2718095000.0,,,,2769527000.0,145810000.0,,,-29083000.0,,209816000.0,,209816000.0,4040287000.0,,,,1285338000.0,,,1045935000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,,,4835094000.0,,,280406000.0,55492000.0,191750000.0,,,,500000000.0,,168819000.0,701719000.0,,1334309000.0,,,,1927068000.0,,,,,691750000.0,,,128580000.0,,70539000.0,,128580000.0,,641107000.0,,,,,128580000.0,2225718000.0,,,0.0,,330052000.0,330052000.0,0.76,,,,,,,663101000.0,,,,,330052000.0,,,,,-45002000.0,,-62206000.0,21994000.0,2060357000.0,172583000.0,,,392000.0,,,,,,224945000.0,,,,,0.0,,,,,,,,,,,,,-100152000.0,,1088201000.0,,870488000.0,,,-150022000.0,,274560000.0,167900000.0,,,,,,,,,-13987000.0,2709963000.0,169825000.0,,,,,78807000.0,-622457000.0,,458597000.0,,,,,,3158000.0,,229381000.0,0.76,,,,,,,100879000.0,,,,,,-161046000.0,,,2692085000.0,,,920000.0,2797556000.0,255960000.0,,,-31015000.0,,207387000.0,,207387000.0,4133375000.0,,,,1368607000.0,,,1081054000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,,506339000.0,,4774069000.0,,-243244000.0,106367000.0,-98215000.0,179440000.0,,1216220000.0,250000000.0,250000000.0,,,721057000.0,82453000.0,1216220000.0,,,816745000.0,1982063000.0,201793000.0,,,2716716000.0,443147000.0,9862000.0,87702000.0,126085000.0,837852000.0,82453000.0,-87598000.0,126085000.0,2674366000.0,396979000.0,4774069000.0,,-469496000.0,231837000.0,126085000.0,2335716000.0,,,-21107000.0,,231837000.0,231837000.0,,989816000.0,,641471000.0,1547976000.0,250000000.0,,420667000.0,443147000.0,,,,231837000.0,10530000.0,,,,16499000.0,,-61319000.0,23688000.0,1991123000.0,176837000.0,,-241220000.0,262000.0,179440000.0,925554000.0,176837000.0,-123715000.0,425989000.0,884000.0,0.0,231837000.0,231837000.0,,0.0,,,31327000.0,,4053012000.0,135973000.0,,,1049767000.0,,506339000.0,-8066000.0,-89059000.0,169129000.0,989816000.0,,645206000.0,,2291669000.0,-123715000.0,,330052000.0,166065000.0,10220000.0,106367000.0,,2.99,201793000.0,,-115648000.0,95864000.0,-19290000.0,2716716000.0,,310406000.0,250000000.0,,2335716000.0,77347000.0,-623778000.0,,425989000.0,166065000.0,7625972000.0,10843195000.0,0.0,721057000.0,3288000.0,,248227000.0,,,3217223000.0,,,525823000.0,4438000.0,-111340000.0,,-623778000.0,,2379371000.0,,-149720000.0,42909000.0,,2674366000.0,506339000.0,,396000.0,2627269000.0,32751000.0,,2.98,-31867000.0,170135000.0,203432000.0,,224539000.0,4053012000.0,,,,1547976000.0,1991123000.0,-42087000.0,1049767000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,,,4755418000.0,,,316710000.0,-70318000.0,200830000.0,,,,250000000.0,,164977000.0,729685000.0,,1303787000.0,,,,1919990000.0,,,,,450830000.0,,,123543000.0,,114489000.0,,123543000.0,,605118000.0,,,,,123543000.0,2314536000.0,,,0.0,,161519000.0,161519000.0,0.75,,,,,250000000.0,,627802000.0,,,,,161519000.0,,,,,-60765000.0,,-60789000.0,22684000.0,2020282000.0,195371000.0,,,217000.0,,,,,,124125000.0,,,,,0.0,,,,,,,,,,,,,-94325000.0,,1002742000.0,,819483000.0,,,-138260000.0,,231837000.0,163818000.0,,,,,,,,,-39003000.0,2669674000.0,165706000.0,,,,,68138000.0,-627919000.0,,419825000.0,,,,,,1383000.0,,214365000.0,0.75,,,,,,,-2527000.0,,,,,,-154145000.0,,,2644116000.0,,,752000.0,2739473000.0,145887000.0,,,-21762000.0,,191681000.0,,191681000.0,4025733000.0,,,,1569452000.0,,,1047744000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,,,4797343000.0,,,266510000.0,-25675000.0,201412000.0,,,,250000000.0,,163411000.0,734575000.0,,1342635000.0,,,,2021272000.0,,,,,451412000.0,,,133073000.0,,126010000.0,,133073000.0,,614485000.0,,,,,133073000.0,2319485000.0,,,0.0,,135844000.0,135844000.0,0.81,,,,,250000000.0,,636502000.0,,,,,135844000.0,,,,,-37221000.0,,-64265000.0,22017000.0,2032804000.0,186414000.0,,,70000.0,,,,,,108745000.0,,,,,0.0,,,,,,,,,,,,,-56779000.0,,1064882000.0,,852213000.0,,,-128842000.0,,161519000.0,162477000.0,,,,,,,,,-14653000.0,2697241000.0,164127000.0,,,,,82638000.0,-642831000.0,,422151000.0,,,,,,4889000.0,,237728000.0,0.81,,,,,,,-28666000.0,,,,,,-120371000.0,,,2663606000.0,,,603000.0,2873485000.0,131313000.0,,,-22568000.0,,215711000.0,,215711000.0,4062768000.0,,,,1581392000.0,,,1064982000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,,,4819258000.0,,,305143000.0,-11416000.0,206058000.0,,,,250000000.0,,161603000.0,746115000.0,,1350568000.0,,,,2033110000.0,,,,,456058000.0,,,131017000.0,,147940000.0,,131017000.0,,616395000.0,,,,,131017000.0,2318215000.0,,,0.0,,124428000.0,124428000.0,0.81,,,,,250000000.0,,638163000.0,,,,,124428000.0,,,,,-60840000.0,,-63751000.0,21768000.0,2081714000.0,185420000.0,,,26000.0,,,,,,176044000.0,,,,,0.0,,,,,,,,,,,,,-77759000.0,,1070513000.0,,849005000.0,,,-150773000.0,,135844000.0,160557000.0,,,,,,,,,0.0,2669105000.0,161603000.0,,,,,79825000.0,-639000.0,,412755000.0,,,,,,3433000.0,,232610000.0,0.81,,,,,,,33029000.0,,,,,,-141475000.0,,,2659321000.0,,,9000.0,2882115000.0,191805000.0,,,-15761000.0,,210842000.0,,210842000.0,4073143000.0,,,,1625656000.0,,,413394000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,,475417000.0,,4786350000.0,,-251808000.0,86833000.0,-56651000.0,605869000.0,,1224525000.0,500000000.0,500000000.0,,,914930000.0,158825000.0,1224525000.0,,,768468000.0,1768401000.0,190847000.0,,,2324332000.0,1105869000.0,13563000.0,88698000.0,87784000.0,800080000.0,158825000.0,-214334000.0,87784000.0,2643451000.0,547714000.0,4786350000.0,,-472573000.0,67777000.0,87784000.0,2316880000.0,,,-31612000.0,,67777000.0,67777000.0,,1009423000.0,,530309000.0,1287103000.0,,,569943000.0,1105869000.0,,,,67777000.0,821000.0,,,,-55508000.0,,-63003000.0,22229000.0,2392972000.0,114337000.0,,-273000000.0,51101000.0,605869000.0,888778000.0,114337000.0,-478562000.0,423265000.0,16369000.0,0.0,67777000.0,67777000.0,,0.0,,,31721000.0,,3871420000.0,231837000.0,,,1051797000.0,,475417000.0,-40023000.0,-44137000.0,162351000.0,1009423000.0,,751789000.0,,2383712000.0,-478562000.0,,124428000.0,159443000.0,109000.0,86833000.0,,2.93,190847000.0,,-105026000.0,-164060000.0,0.0,2324332000.0,,293051000.0,,,2316880000.0,62450000.0,-628532000.0,,423265000.0,159443000.0,7742773000.0,11015263000.0,0.0,914930000.0,3858000.0,,204075000.0,,,3272490000.0,,,425283000.0,51414000.0,-11657000.0,,-628532000.0,,2472410000.0,,-56582000.0,-9821000.0,,2643451000.0,475417000.0,,-543000.0,2520190000.0,61304000.0,,2.92,-44935000.0,162986000.0,150234000.0,,181846000.0,3871420000.0,,,,1287103000.0,2392972000.0,-20709000.0,1051797000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,,,,4724855000.0,,,158445000.0,65504000.0,110207000.0,,,,500000000.0,,159444000.0,904948000.0,,1211337000.0,,,,1712295000.0,,,,,1059051000.0,,,89159000.0,,,,89159000.0,,565012000.0,,,,,89159000.0,2253036000.0,,,-14214000.0,,133281000.0,133281000.0,0.56,,,,,,,587533000.0,,,7096000.0,,133281000.0,,,,,-19876000.0,,-62148000.0,22521000.0,2316425000.0,117502000.0,,,0.0,,,,,,186325000.0,,,,,0.0,,,,,,,,,,,,,-116000.0,,964267000.0,,732201000.0,,,-491917000.0,,67777000.0,159446000.0,,,,,,,,,0.0,2338753000.0,159663000.0,,,-52000000.0,,55509000.0,-635004000.0,,412366000.0,,,,,,807000.0,2370000.0,174285000.0,0.56,,,,,,,85565000.0,,,,,,-114122000.0,,,2671224000.0,,,,2444496000.0,200422000.0,,,-14097000.0,,144668000.0,-5779000.0,144668000.0,3819907000.0,,,,1257374000.0,,,1047370000.0,70883000.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,,4909910000.0,,,240807000.0,105308000.0,121168000.0,,,,500000000.0,,159513000.0,993895000.0,,1239318000.0,,,,1790190000.0,,,,,1064108000.0,,,103610000.0,,,,103610000.0,,556394000.0,,,,,103610000.0,2215709000.0,,,0.0,,238589000.0,238589000.0,0.65,,,,,0.0,,578805000.0,,,,,238589000.0,,,,,-124484000.0,,-63778000.0,22411000.0,2476675000.0,339905000.0,,,0.0,,,,,,265551000.0,,,,,0.0,,,,,,,,,,,,,-20000.0,,1063260000.0,,744855000.0,,,-366973000.0,,133281000.0,159531000.0,,,,,,,,,0.0,2425413000.0,159766000.0,,,0.0,,62440000.0,-660205000.0,,487307000.0,,,,,,850000.0,2369000.0,166050000.0,0.65,,,,,,,159169000.0,,,,,,-61780000.0,,,2265882000.0,,,,2535045000.0,288409000.0,,,-22858000.0,,166050000.0,-101626000.0,166050000.0,3916015000.0,,,,1412567000.0,,,1147512000.0,44687000.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,,,4977241000.0,,,199419000.0,124544000.0,128729000.0,,,,500000000.0,,159541000.0,942950000.0,,1250575000.0,,,,1841511000.0,,,,,918388000.0,,,107639000.0,,,,107639000.0,,594540000.0,,,,,107639000.0,2188133000.0,,,0.0,,363133000.0,363133000.0,0.67,,,,,0.0,,594540000.0,,,,,363133000.0,,,,,-100858000.0,,-63813000.0,22562000.0,2362899000.0,285730000.0,,,63000.0,,,,,,263024000.0,,,,,0.0,,,,,,,,,,,,,-23000.0,,1124276000.0,,765246000.0,,,-313788000.0,,238589000.0,159552000.0,,,,,,,,,-72811000.0,2606895000.0,159876000.0,,,0.0,,63067000.0,-676451000.0,,485647000.0,,,,,,-76000.0,1970000.0,193268000.0,0.67,,,,,,,145304000.0,,,,,,-63755000.0,,,2447343000.0,,,,2606757000.0,275429000.0,,,-12405000.0,,170706000.0,-15642000.0,170706000.0,4034291000.0,,,,1444511000.0,,,1162098000.0,56997000.0,,,,,,,,,,,,,,,,,,,,,,,,
