date,trailingCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyNetPPE,annualInventory,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyInventory,quarterlyOtherIncomeExpense,annualCurrentLiabilities,trailingChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,annualCapitalStock,quarterlyCurrentDebt,annualBasicEPS,quarterlyCurrentDeferredRevenue,quarterlyInterestExpense,trailingOtherIncomeExpense,annualPurchaseOfBusiness,trailingOtherNonCashItems,trailingOperatingCashFlow,quarterlyOperatingExpense,quarterlyNetOtherFinancingCharges,quarterlyDilutedAverageShares,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualSaleOfInvestment,annualOtherIntangibleAssets,annualNetPPE,quarterlyOperatingCashFlow,annualGrossProfit,annualEbitda,quarterlyCashFlowFromContinuingFinancingActivities,annualOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,quarterlyBasicEPS,trailingPurchaseOfBusiness,trailingCashDividendsPaid,quarterlyPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyPurchaseOfBusiness,annualGoodwill,trailingPretaxIncome,annualOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,annualGrossPPE,annualDilutedEPS,quarterlyFreeCashFlow,quarterlyChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,annualPurchaseOfInvestment,quarterlySaleOfInvestment,trailingChangeInWorkingCapital,annualPretaxIncome,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyTotalAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualCapitalExpenditure,trailingGrossProfit,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualInvestingCashFlow,quarterlyCapitalStock,annualRepaymentOfDebt,trailingInvestingCashFlow,annualAccountsPayable,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingTotalRevenue,annualOperatingIncome,trailingStockBasedCompensation,quarterlyAccountsPayable,trailingInterestExpense,annualEndCashPosition,trailingTaxProvision,quarterlyInvestingCashFlow,trailingEndCashPosition,annualNetOtherFinancingCharges,annualTaxProvision,trailingNetOtherFinancingCharges,quarterlyStockBasedCompensation,annualCurrentDeferredRevenue,quarterlyEbitda,quarterlyPurchaseOfInvestment,quarterlyDilutedEPS,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,trailingChangeInAccountPayable,annualNetIncomeContinuousOperations,annualTotalRevenue,annualCostOfRevenue,quarterlyCashDividendsPaid,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualFreeCashFlow,quarterlyEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualAccumulatedDepreciation,annualCommonStockIssuance,quarterlyRetainedEarnings,annualOperatingExpense,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,trailingFreeCashFlow,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualDilutedAverageShares,annualDeferredIncomeTax,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,annualOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,trailingNetOtherInvestingChanges,trailingNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyOperatingIncome,quarterlyTotalRevenue,annualCurrentAssets,quarterlyIncomeTaxPayable,trailingBeginningCashPosition,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingCostOfRevenue,quarterlyChangeInWorkingCapital,trailingNetIncome,annualTotalAssets,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,annualNetIncomeCommonStockholders,quarterlyLongTermDebt,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,trailingNetIncomeCommonStockholders,annualBeginningCashPosition,annualAccountsReceivable,quarterlyCostOfRevenue,quarterlyChangeInInventory,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCashDividendsPaid,quarterlyGrossProfit,annualSellingGeneralAndAdministration,annualBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualTotalNonCurrentAssets,annualOtherCurrentAssets,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualDepreciationAndAmortization,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyRepaymentOfDebt,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingRepurchaseOfCapitalStock,trailingBasicEPS
1999-03-31,,1900000.0,46400000.0,,,,21800000.0,600000.0,,,,-61300000.0,,,7000000.0,,,500000.0,,,,,25300000.0,300000.0,8823529.0,,17400000.0,,,,,-2600000.0,,,4300000.0,,23000000.0,-1500000.0,,18500000.0,0.34,,,4900000.0,,,,,,,,,,,-4100000.0,-1300000.0,,,,,,,86800000.0,,,180300000.0,,,1600000.0,,,10200000.0,,,,,,,9000000.0,9000000.0,,,,,25100000.0,,,,-1900000.0,,,,,,,6600000.0,,0.34,,,,,,,-1700000.0,,,,0.0,,3000000.0,,,,86200000.0,,93500000.0,,,,,,,,98200000.0,,,,,,,,,,8823529.0,5000000.0,60900000.0,,,,107700000.0,50600000.0,,,,-7400000.0,,,10000000.0,,-400000.0,,,25500000.0,,22100000.0,,,,30600000.0,1400000.0,,,,30300000.0,,,,3000000.0,3000000.0,,,,23700000.0,75000000.0,,,47600000.0,,,,,,,,,,,,,,,,,,,
1999-06-30,,2600000.0,46000000.0,,,,21700000.0,800000.0,,,,-61600000.0,,,10000000.0,,,500000.0,,,,,24700000.0,200000.0,9047619.0,,16800000.0,,,,,4700000.0,,,1400000.0,,25500000.0,-1600000.0,,20600000.0,0.42,,,6400000.0,,,,,,,,,,,3100000.0,1700000.0,,,,,,,88300000.0,,,184600000.0,-12900000.0,,1600000.0,,,0.0,,,9700000.0,,,,10600000.0,10600000.0,,,,,23200000.0,,,,-1800000.0,,,,,,,8000000.0,,0.42,,,,,,,-1700000.0,,,,10600000.0,,3800000.0,,,,88300000.0,,96300000.0,,,,,,,,103300000.0,,,,,,,,,,9047619.0,6400000.0,64000000.0,,,,107600000.0,53800000.0,,,,-800000.0,,,10300000.0,,-200000.0,,,25500000.0,,24000000.0,,,,32900000.0,-200000.0,,,,31100000.0,,,,3800000.0,3800000.0,,,,23100000.0,74000000.0,,,49500000.0,,,,,,,,,,,,,,,,,,,
1999-09-30,,3100000.0,45800000.0,,,,23300000.0,700000.0,,,,-63800000.0,,,6200000.0,,,600000.0,,,,,25700000.0,-200000.0,8958333.0,,16100000.0,,,,,6500000.0,,,-5700000.0,,24300000.0,-1000000.0,,23900000.0,0.48,,,7400000.0,,,,,,,,,,,5500000.0,1000000.0,,,,,,,86200000.0,,,191200000.0,-11500000.0,,1600000.0,,,10600000.0,,,9700000.0,,,,11700000.0,11700000.0,,,,,25000000.0,,,,-500000.0,,,,,,,9600000.0,,0.48,,,,,,,-1700000.0,,,,11700000.0,,4300000.0,,,,90800000.0,,105000000.0,,,,,,,,105700000.0,,,,,,,,,,8958333.0,8000000.0,67800000.0,,,,109600000.0,55100000.0,,,,-800000.0,,,13700000.0,,500000.0,,,25100000.0,,25500000.0,,,,34100000.0,-1600000.0,,,,33700000.0,,,,4300000.0,4300000.0,,,,24100000.0,78100000.0,,,50600000.0,,,,,,,,,,,,,,,,,,,
1999-12-31,,3300000.0,44800000.0,23400000.0,-7400000.0,-600000.0,23400000.0,1100000.0,44700000.0,,3900000.0,-64200000.0,,9700000.0,400000.0,1.76,,1000000.0,,,,,21200000.0,-400000.0,,,16000000.0,8700000.0,,16000000.0,44800000.0,5600000.0,123900000.0,34000000.0,-7400000.0,14200000.0,25200000.0,-1600000.0,,21900000.0,,,,7900000.0,3900000.0,,,,21900000.0,,-700000.0,-1500000.0,109000000.0,1.74,4000000.0,-2900000.0,19200000.0,,,,26600000.0,,86000000.0,,2500000.0,182200000.0,-11400000.0,,2200000.0,-5700000.0,,11700000.0,3100000.0,-6400000.0,9700000.0,,,22400000.0,8700000.0,8700000.0,,,27000000.0,,22400000.0,,8700000.0,,-2200000.0,,-100000.0,10900000.0,,,,9900000.0,,,,8700000.0,,15700000.0,258500000.0,134600000.0,-1700000.0,,,8500000.0,8700000.0,400000.0,4600000.0,,-64200000.0,600000.0,93700000.0,96900000.0,96200000.0,92900000.0,,,,,9022989.0,1000000.0,92900000.0,,,-11400000.0,25200000.0,48200000.0,-10900000.0,-100000.0,,,,7700000.0,65800000.0,96200000.0,,,109000000.0,44700000.0,,,,-1900000.0,,182200000.0,9000000.0,15700000.0,-600000.0,,15700000.0,25100000.0,93700000.0,19200000.0,,10200000.0,,36900000.0,-200000.0,,,-6800000.0,28900000.0,89900000.0,8920455.0,,4600000.0,4600000.0,86000000.0,9000000.0,-200000.0,19000000.0,81200000.0,7000000.0,25100000.0,48200000.0,81200000.0,,,,,,,,,,,,,,,,,,
2000-03-31,,2074000.0,44026000.0,,,,22338000.0,996000.0,,,,-64069000.0,,,1045000.0,,,290000.0,,,,,23216000.0,148000.0,8928394.0,,15747000.0,,,,,5493000.0,,,-2942000.0,,25373000.0,-1198000.0,,16989000.0,0.49,,,6445000.0,,,,,,,,,,,4295000.0,702000.0,,,,,,,85146000.0,,,180249000.0,-13750000.0,,1580000.0,,,8677000.0,,,9664000.0,,,,9379000.0,9379000.0,,,,,25297000.0,,,,-1198000.0,,,,,,,7832000.0,,0.489562,,,,,,,-1741000.0,,,,9379000.0,,4371000.0,,,,96309000.0,,95103000.0,,-1961000.0,,,,,,92001000.0,,,,,,,,,,8862735.0,6252000.0,65002000.0,,,,108095000.0,43331000.0,,,,-966000.0,,,8362000.0,,0.0,,,25134000.0,,23536000.0,,,,35534000.0,741000.0,,,,29468000.0,,,,4371000.0,4371000.0,,,,21636000.0,79659000.0,,,48670000.0,,,,,,,,,,,,,,,,,,,
2000-06-30,,2266000.0,43123000.0,,,,21443000.0,1015000.0,,,,-64146000.0,,,398000.0,,,322000.0,,,,,23811000.0,107000.0,8873810.0,,18749000.0,,,,,4094000.0,,,-2247000.0,,25629000.0,-1010000.0,,25651000.0,0.53,,,6937000.0,,,,,,,,,,,3084000.0,5553000.0,,,,,,,87501000.0,,,191270000.0,-14986000.0,,1603000.0,,,9379000.0,,,9664000.0,,,,14932000.0,14932000.0,,,,,25456000.0,,,,3971000.0,,,,,,,8623000.0,,0.52638,,,,,,,-1718000.0,,,,14932000.0,,4671000.0,,,,99261000.0,,103769000.0,,0.0,,,,,,100814000.0,,,,,,,,,,8808181.0,7020000.0,67267000.0,,,,107269000.0,51505000.0,,,,-3098000.0,,,8865000.0,,-219000.0,,,25124000.0,,24185000.0,,,,36436000.0,252000.0,,,,30831000.0,,,,4671000.0,4671000.0,,,,22208000.0,81488000.0,,,49309000.0,,,,,,,,,,,,,,,,,,,
2000-09-30,,2172000.0,41435000.0,,,,22831000.0,1249000.0,,,,-63351000.0,,,1435000.0,,,276000.0,,,,,23461000.0,-124000.0,8886501.0,,17940000.0,,,,,6875000.0,,,-804000.0,,25172000.0,-780000.0,,24107000.0,0.53,,,6855000.0,,,,,,,,,,,6095000.0,360000.0,,,,,,,84547000.0,,,187594000.0,-18797000.0,,1547000.0,,,14932000.0,,,9664000.0,,,,15292000.0,15292000.0,,,,,23604000.0,,,,-5277000.0,,,,,,,8128000.0,,0.53,,,,,,,-1720000.0,,,,15292000.0,,4683000.0,,,,102135000.0,,103047000.0,,0.0,,,,,,99036000.0,,,,,,,,,,8821017.0,6398000.0,66043000.0,,,,104786000.0,49146000.0,,,,-418000.0,,,7991000.0,,-997000.0,,,25167000.0,,24723000.0,,,,36184000.0,-2053000.0,,,,29859000.0,,,,4683000.0,4683000.0,,,,21731000.0,80764000.0,,,49890000.0,,,,,,,,,,,,,,,,,,,
2000-12-31,,1699000.0,42459000.0,22716000.0,-8753000.0,-650000.0,22716000.0,571000.0,50200000.0,,3633000.0,-65575000.0,,9664000.0,2914000.0,1.94,,1142000.0,,,,,23372000.0,-426000.0,,,17370000.0,16552000.0,,17370000.0,42459000.0,4931000.0,118852000.0,31987000.0,-2760000.0,21393000.0,25151000.0,-3138000.0,,25524000.0,,,,5137000.0,3633000.0,,,,25524000.0,,-624000.0,7875000.0,108034000.0,1.93,1793000.0,1260000.0,18749000.0,,,,25374000.0,,84980000.0,,2030000.0,188161000.0,-16714000.0,,2082000.0,-6126000.0,,15292000.0,3831000.0,-4044000.0,9664000.0,,,21762000.0,16552000.0,16552000.0,,,25175000.0,,21762000.0,,16552000.0,,-1540000.0,,-295000.0,8211000.0,,,,7587000.0,,,,16552000.0,,17163000.0,267570000.0,148718000.0,-1810000.0,,,15267000.0,16552000.0,2914000.0,3438000.0,,-65575000.0,810000.0,103760000.0,93677000.0,103181000.0,94877000.0,0.0,,-1961000.0,,8892746.0,-1821000.0,94877000.0,,,-16714000.0,25151000.0,44677000.0,-3714000.0,,,,,5505000.0,69258000.0,103181000.0,,,108034000.0,50200000.0,,,,768000.0,,188161000.0,9512000.0,17163000.0,592000.0,,17163000.0,22295000.0,103760000.0,18749000.0,,8677000.0,,40381000.0,410000.0,,,-6989000.0,28877000.0,86865000.0,8846907.0,,3438000.0,3438000.0,84980000.0,9512000.0,,21290000.0,84907000.0,6812000.0,22295000.0,44677000.0,84907000.0,,,,,,,,,,,,,,,,,,
2001-03-31,,2064000.0,36993000.0,,,,20825000.0,1060000.0,,,,-55642000.0,,,6914000.0,,,221000.0,,,,,19723000.0,-38000.0,8963929.0,,15992000.0,,,,,1229000.0,,,3607000.0,,30729000.0,-1419000.0,1461000.0,16818000.0,0.45,,,6658000.0,,,,,,,,,,,-190000.0,452000.0,,,,,,,83714000.0,,,182990000.0,-21845000.0,,1524000.0,,,16552000.0,,,9664000.0,,,,17004000.0,17004000.0,,,,,22102000.0,,,,-3059000.0,,,,,,,7623000.0,,0.447683,,,,,,,,,,,17004000.0,,4013000.0,,,,105935000.0,,99276000.0,,-1816000.0,,,,,,90969000.0,,,,,,,,,,8901667.0,6099000.0,64215000.0,,,,92635000.0,45834000.0,,,,-7600000.0,,,0.0,,-190000.0,,,22244000.0,,22891000.0,,,,38393000.0,1068000.0,,53184000.0,,25822000.0,,,,4013000.0,4013000.0,,,,19723000.0,83412000.0,,,45135000.0,,,,,,,,,,,,,,,,,,,
2001-06-30,,2184000.0,36764000.0,,,,19874000.0,595000.0,,,,-56102000.0,,,5462000.0,,,499000.0,,,,,20126000.0,2000.0,9124642.0,,15077000.0,,,,,6718000.0,,,-2340000.0,,30263000.0,-1729000.0,966000.0,12843000.0,0.45,,,7045000.0,,,,,,,,,,,4989000.0,1939000.0,,,,,,,82104000.0,,,184033000.0,-25534000.0,,1582000.0,,,17004000.0,,,9664000.0,,,,18943000.0,18943000.0,,,,,21643000.0,,,,-1547000.0,,,,,,,8541000.0,,0.45,,,,,,,,,,,18943000.0,,4114000.0,,,,108189000.0,,101929000.0,,,,,,,,90772000.0,,,,,,,,,,9064679.0,6959000.0,65073000.0,,,,92866000.0,45561000.0,,,,-440000.0,,,0.0,,-1268000.0,,,22238000.0,,22973000.0,,,,37988000.0,576000.0,5613000.0,54895000.0,,27085000.0,,,,4114000.0,4114000.0,,,,20126000.0,84798000.0,,,45211000.0,,,,,,,,,,,,,,,,,,,
2001-09-30,,675000.0,37687000.0,,,,20085000.0,-3450000.0,,,3642000.0,-58774000.0,,,2860000.0,,,427000.0,,,,,19065000.0,64000.0,9174754.0,,15926000.0,,,,,7588000.0,,,-6019000.0,,18928000.0,-1832000.0,237000.0,16197000.0,0.12,,,2179000.0,,,,,,,,,,,5756000.0,1100000.0,,,,,,,82457000.0,,,185296000.0,-24140000.0,,1534000.0,,,18943000.0,,,9664000.0,,,,20043000.0,20043000.0,,,,,21480000.0,,,,-743000.0,,,,,,,7612000.0,,0.12,,,,,,,-3718000.0,,,,20043000.0,,1116000.0,,,,107404000.0,,102839000.0,,,,,,,,92201000.0,,,,,,,,,,9115591.0,6078000.0,63514000.0,,,,96461000.0,47698000.0,,,,3194000.0,,,0.0,,2621000.0,,,22225000.0,,18636000.0,,,,38371000.0,-184000.0,7161000.0,52988000.0,,25143000.0,,,,1116000.0,1116000.0,,,,19065000.0,85644000.0,,,44503000.0,,,,,,,,,,,,,,,,,,,
2001-12-31,,-450000.0,38244000.0,18785000.0,-9556000.0,2762000.0,18785000.0,-2857000.0,44663000.0,,1233000.0,,,9664000.0,2858000.0,0.85,,462000.0,,,,,27924000.0,-2129000.0,,,16402000.0,20549000.0,,16402000.0,38244000.0,7069000.0,101029000.0,20571000.0,-4804000.0,22604000.0,32090000.0,-3056000.0,238000.0,13500000.0,,,,-1452000.0,1233000.0,,,,13500000.0,,1468000.0,3997000.0,,0.84,4013000.0,506000.0,24212000.0,,,,14430000.0,,86736000.0,,1880000.0,178823000.0,-25672000.0,,1740000.0,-8036000.0,,20043000.0,-4652000.0,-8027000.0,9664000.0,,,20196000.0,20549000.0,20549000.0,,,14191000.0,,20196000.0,,20549000.0,,-2678000.0,,-2101000.0,4473000.0,,,,-3205000.0,,,8109000.0,20549000.0,,7665000.0,251074000.0,150045000.0,-20000.0,,,14568000.0,20549000.0,2858000.0,-1578000.0,,,2902000.0,103953000.0,86838000.0,92087000.0,89488000.0,,,,,9114000.0,-627000.0,89488000.0,,,-25672000.0,32090000.0,44825000.0,1034000.0,,,,,-4945000.0,58272000.0,92087000.0,,,,44663000.0,,,,5880000.0,,178823000.0,7966000.0,7665000.0,305000.0,,7665000.0,19380000.0,103953000.0,24212000.0,,16552000.0,44787000.0,35293000.0,1302000.0,8109000.0,44787000.0,-7410000.0,22979000.0,80484000.0,9054000.0,,-1578000.0,-1578000.0,86736000.0,7966000.0,,21570000.0,80899000.0,6380000.0,19380000.0,44825000.0,80899000.0,,,,,,,,,,,,,,,,,,
2002-03-31,,1423000.0,42293000.0,,,,18114000.0,263000.0,,,1141000.0,-59706000.0,,,14889000.0,,,419000.0,,,,,20024000.0,-497000.0,9212700.0,,23292000.0,,,,,581000.0,,,10037000.0,,22813000.0,-1527000.0,442000.0,6669000.0,0.26,,,4447000.0,,,,,,,,,,,-946000.0,-4631000.0,,,,,,,97394000.0,,,192706000.0,-27886000.0,,1311000.0,,,20549000.0,,,9664000.0,,,,15918000.0,15918000.0,,,,,23110000.0,,,,-15137000.0,,,,,,,5644000.0,,0.255951,,,,,,,-1872000.0,,,,15918000.0,,2358000.0,,,,104383000.0,,95312000.0,,,,,,,,104230000.0,,,,,,,,,,9154303.0,4333000.0,59927000.0,,,,101999000.0,59043000.0,,,,-4780000.0,,,0.0,,66000.0,,,19439000.0,,24607000.0,,,,35570000.0,981000.0,14375000.0,50834000.0,,24357000.0,,,,2358000.0,2358000.0,,,,20024000.0,79846000.0,,,45187000.0,,,,,,,,,,,,,,,,,,,
2002-06-30,,1774000.0,47115000.0,,,,20617000.0,173000.0,,,1152000.0,-63921000.0,,,24905000.0,,,407000.0,,,,,23279000.0,-753000.0,9308678.0,,6337000.0,,,,,3591000.0,,,9324000.0,,23095000.0,-3533000.0,1962000.0,15449000.0,0.35,,,5543000.0,,,,,,,,,,,58000.0,2398000.0,,,,,,,107481000.0,,,214836000.0,-25051000.0,,1341000.0,,,15918000.0,,,9664000.0,,,,18316000.0,18316000.0,,,,,26229000.0,,,,-11201000.0,,,,,,,7024000.0,,0.35,,,,,,,-1930000.0,,,,18316000.0,,3236000.0,,,,105664000.0,,107355000.0,,,,,,,,120799000.0,,,,,,,,,,9249925.0,5683000.0,69457000.0,,,,111036000.0,74556000.0,,,,1774000.0,,,0.0,,232000.0,22097000.0,,19459000.0,,25632000.0,,,,40495000.0,-1779000.0,7973000.0,55828000.0,,28962000.0,,,,3236000.0,3236000.0,,,,23279000.0,85996000.0,,,46243000.0,,,,,,,,,,,,,,,,,,,
2002-09-30,,2296000.0,47483000.0,,,,22606000.0,1072000.0,,,1212000.0,-64123000.0,,,26117000.0,,,492000.0,,,,,22697000.0,-264000.0,9453208.0,,27326000.0,,,,,9103000.0,,,-892000.0,,22811000.0,-2582000.0,214000.0,17471000.0,0.47,,,7175000.0,,,,,,,,,,,6521000.0,4728000.0,,,,,,,106313000.0,,,218702000.0,-27831000.0,,1495000.0,,,18316000.0,,,9664000.0,,,,23044000.0,23044000.0,,,,,24681000.0,,,,-2725000.0,,,,,,,8197000.0,,0.45,,,,,,,-1954000.0,,,,23044000.0,,4289000.0,,,,107996000.0,,112389000.0,,,,,,,,124529000.0,,,,,,,,,,9222050.0,6702000.0,73268000.0,,,,111606000.0,78070000.0,,,,393000.0,,,0.0,,-434000.0,,,19452000.0,,25795000.0,,,,43869000.0,-1745000.0,9801000.0,54583000.0,,29399000.0,,,,4289000.0,4289000.0,,,,22697000.0,85762000.0,,,46459000.0,,,,,,,,,,,,,,,,,,,
2002-12-31,,2289000.0,48512000.0,23636000.0,-1263000.0,-3101000.0,23636000.0,-78000.0,66144000.0,,1518000.0,-64695000.0,,9664000.0,12205000.0,1.56,,456000.0,,,,,21604000.0,1514000.0,,,27779000.0,13857000.0,,27779000.0,48512000.0,11123000.0,111577000.0,30210000.0,-19732000.0,24398000.0,23285000.0,-3195000.0,333000.0,16224000.0,,,,4914000.0,1518000.0,,,,16224000.0,,1871000.0,-6692000.0,113207000.0,1.51,7928000.0,-9187000.0,33889000.0,,,,22079000.0,,110185000.0,,1774000.0,213858000.0,-28323000.0,,2090000.0,-10837000.0,,23044000.0,1430000.0,-30251000.0,9664000.0,,,27461000.0,13857000.0,13857000.0,,,23973000.0,,27461000.0,,13857000.0,,-1188000.0,,0.0,7782000.0,,,,9345000.0,,,10254000.0,13857000.0,,14297000.0,274521000.0,162944000.0,-4631000.0,,,13561000.0,13857000.0,12205000.0,4414000.0,,-64695000.0,2951000.0,110448000.0,87604000.0,103673000.0,118141000.0,,,,,9474000.0,328000.0,118141000.0,,,-28323000.0,23285000.0,51997000.0,-262000.0,,,,,7255000.0,71869000.0,103673000.0,,,113207000.0,66144000.0,,,,2351000.0,,213858000.0,0.0,14297000.0,2007000.0,,14297000.0,16590000.0,110448000.0,33889000.0,,20549000.0,53353000.0,43010000.0,-558000.0,10254000.0,53353000.0,-10387000.0,28859000.0,87604000.0,9172000.0,,4414000.0,4414000.0,110185000.0,0.0,,21604000.0,88055000.0,6237000.0,16590000.0,51997000.0,88055000.0,,,,,,,,,,,,,,,,,,
2003-03-31,,1858000.0,49975000.0,,,,25669000.0,174000.0,,,1529000.0,-67594000.0,,,16015000.0,,,350000.0,,,,,22685000.0,-213000.0,9508593.0,,27947000.0,,,,,-3565000.0,,,1696000.0,,21704000.0,-2113000.0,86000.0,12711000.0,0.34,,,5630000.0,,,,,,,,,,,-5678000.0,-1813000.0,,,,,,,110171000.0,,,217324000.0,-25570000.0,,1861000.0,,,13857000.0,,,9664000.0,,,,12044000.0,12044000.0,,,,,29340000.0,,,,-353000.0,,,,,,,7542000.0,,0.33,,,,,,,-1961000.0,,,,12044000.0,,3107000.0,,,,111591000.0,,107153000.0,,,,,,,,116613000.0,,,,,,,,,,9270775.0,5681000.0,73337000.0,,,,117569000.0,64349000.0,,,,-9756000.0,,,0.0,,1760000.0,,,16590000.0,,34145000.0,,,,44971000.0,-1389000.0,6283000.0,54911000.0,,28366000.0,,,,3107000.0,3107000.0,,,,22685000.0,92222000.0,,,52264000.0,,,,,,,,,,,,,,,,,,,
2003-06-30,,1843000.0,52585000.0,,,,28091000.0,616000.0,,,1700000.0,-70540000.0,,,19987000.0,,,387000.0,,,,,23223000.0,-393000.0,9671578.0,,29926000.0,,,,,1380000.0,,,3218000.0,,20513000.0,-2746000.0,1611000.0,13471000.0,0.37,,,5936000.0,,,,,,,,,,,-1366000.0,3054000.0,,,,,,,113590000.0,,,237041000.0,-21341000.0,,1971000.0,,,12044000.0,,,9664000.0,,,,15098000.0,15098000.0,,,,,33828000.0,,,,-1668000.0,,,,,,,7695000.0,,0.36,,,,,,,-1963000.0,,,,15098000.0,,3475000.0,,,,113083000.0,,123451000.0,,,,,,,,127804000.0,,,,,,,,,,9323895.0,5724000.0,83453000.0,,,,123125000.0,73478000.0,,,,-6542000.0,,,0.0,,2183000.0,,,16620000.0,,36006000.0,,,,54506000.0,-1400000.0,6192000.0,67964000.0,,28947000.0,,,,3475000.0,3475000.0,,,,23223000.0,99652000.0,,,54326000.0,,,,,,,,,,,,,,,,,,,
2003-09-30,,1683000.0,57089000.0,,,,30361000.0,510000.0,,,1744000.0,-72650000.0,,,28991000.0,,,407000.0,,,,,24459000.0,-413000.0,9856783.0,,35180000.0,,,,,3488000.0,,,7950000.0,,21470000.0,-2961000.0,1409000.0,15326000.0,0.44,,,6381000.0,,,,,,,,,,,527000.0,2883000.0,,,,,,,124310000.0,,,258819000.0,-19794000.0,,2034000.0,,,15098000.0,,,9664000.0,,,,17981000.0,17981000.0,,,,,35420000.0,,,,-8763000.0,,,,,,,8360000.0,,0.42,,,,,,,-1985000.0,,,,17981000.0,,4136000.0,,,,115216000.0,,134509000.0,,,,,,,,144024000.0,,,,,,,,,,9410675.0,6326000.0,89713000.0,,,,129739000.0,87054000.0,,,,-4080000.0,,,0.0,,-170000.0,,,18222000.0,,37004000.0,,,,58928000.0,-1573000.0,7317000.0,73953000.0,,30785000.0,,,,4136000.0,4136000.0,,,,24459000.0,104741000.0,,,56970000.0,,,,,,,,,,,,,,,,,,,
