,timestamp,annualOtherNonCashItems,quarterlyInterestExpense,annualPurchaseOfBusiness,annualStockholdersEquity,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyResearchAndDevelopment,quarterlyNetOtherFinancingCharges,trailingDepreciationAndAmortization,annualIncomeTaxPayable,annualDepreciationAndAmortization,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,annualStockBasedCompensation,quarterlyInventory,annualDilutedAverageShares,quarterlyOtherIncomeExpense,annualChangeInInventory,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,trailingOperatingCashFlow,annualAccountsReceivable,annualCapitalStock,annualDilutedEPS,trailingPretaxIncome,annualGoodwill,trailingNetIncome,quarterlyNetPPE,quarterlyPretaxIncome,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualGrossProfit,annualCurrentLiabilities,annualInventory,quarterlyTaxProvision,trailingChangeInInventory,annualBasicAverageShares,quarterlyDilutedEPS,annualEbitda,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualNetPPE,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalNonCurrentAssets,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,trailingGrossProfit,trailingTotalRevenue,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,quarterlyBasicAverageShares,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualPretaxIncome,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingIncome,annualGrossPPE,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,quarterlyBasicEPS,quarterlyEndCashPosition,annualOperatingExpense,annualCurrentAccruedExpenses,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,annualCashAndCashEquivalents,trailingSellingGeneralAndAdministration,annualCurrentDeferredRevenue,annualNetIncomeContinuousOperations,annualCurrentAssets,trailingResearchAndDevelopment,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyChangeInInventory,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualInterestExpense,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,annualAccumulatedDepreciation,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualDeferredIncomeTax,quarterlyRetainedEarnings,annualNetIncomeCommonStockholders,annualRepurchaseOfCapitalStock,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualChangeInWorkingCapital,annualOtherNonCurrentAssets,quarterlyStockholdersEquity,quarterlyDilutedAverageShares,annualBasicEPS,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualCommonStockIssuance,annualRetainedEarnings,annualFreeCashFlow,quarterlyCurrentAssets,trailingFreeCashFlow,quarterlyNetOtherInvestingChanges,quarterlyOperatingExpense,quarterlyGoodwill,annualNetIncome,trailingNetIncomeCommonStockholders,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,annualBeginningCashPosition,annualCashDividendsPaid,annualCostOfRevenue,annualLongTermDebt,quarterlyRepaymentOfDebt,annualTaxProvision,annualCurrentDebt,annualTotalAssets,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,trailingTaxProvision,annualTotalNonCurrentAssets,annualOtherCurrentAssets,annualNonCurrentDeferredRevenue,trailingInterestExpense,trailingEndCashPosition,trailingCashDividendsPaid,trailingDilutedAverageShares,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDeferredIncomeTax,trailingStockBasedCompensation,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingOtherNonCashItems,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue
64,1293753600,-122000000.0,10000000.0,-11000000.0,7587000000.0,-423000000.0,-199000000.0,720000000.0,603000000.0,-122000000.0,,96000000.0,1240000000.0,1219000000.0,59000000.0,34000000.0,1497000000.0,911100000.0,-53000000.0,-252000000.0,-526000000.0,137000000.0,219000000.0,492000000.0,0.0,589000000.0,-14871000000.0,-1269000000.0,59000000.0,-129000000.0,419000000.0,,1230000000.0,1156000000.0,0.92,,1054000000.0,,4046000000.0,187000000.0,731000000.0,-7000000.0,4015000000.0,3122000000.0,1497000000.0,50000000.0,,882978723.0,,580000000.0,1794000000.0,,4046000000.0,1052000000.0,69000000.0,295000000.0,197000000.0,731000000.0,304000000.0,3011000000.0,6749000000.0,-129000000.0,569000000.0,10346000000.0,979000000.0,-218000000.0,,,,381000000.0,1892000000.0,-876000000.0,13349000000.0,,219000000.0,,691000000.0,327000000.0,-131000000.0,979000000.0,580000000.0,18917000000.0,1233000000.0,,1156000000.0,1473000000.0,1959000000.0,114000000.0,,,3011000000.0,245000000.0,,2833000000.0,-84000000.0,1233000000.0,135000000.0,,589000000.0,,1892000000.0,3435000000.0,96000000.0,1129000000.0,4852000000.0,-1034000000.0,1959000000.0,,,542000000.0,6600000000.0,,,139000000.0,-65000000.0,,18917000000.0,3122000000.0,34000000.0,-69000000.0,139000000.0,1052000000.0,-515000000.0,-14871000000.0,,,524000000.0,120000000.0,3241000000.0,830000000.0,0.0,212000000.0,1730000000.0,,-76000000.0,2350000000.0,229000000.0,0.0,7587000000.0,,0.94,96000000.0,1730000000.0,4852000000.0,1230000000.0,1704000000.0,,3241000000.0,760000000.0,6600000000.0,,319000000.0,884000000.0,1054000000.0,830000000.0,,1050000000.0,,295000000.0,311000000.0,1588000000.0,-219000000.0,6331000000.0,1050000000.0,-58000000.0,149000000.0,720000000.0,13349000000.0,1175000000.0,35000000.0,,6749000000.0,28000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
65,1301529600,,19000000.0,,,-466000000.0,-116000000.0,717000000.0,562000000.0,-76000000.0,,,,,,,1671000000.0,,-13000000.0,,,83000000.0,170000000.0,350000000.0,0.0,578000000.0,,,33000000.0,0.0,36000000.0,,,,,,,,4350000000.0,114000000.0,,,,,,31000000.0,,,0.19,,,,,790000000.0,-116000000.0,,-7000000.0,715000000.0,,,7065000000.0,,,,,,,,,339000000.0,,,13682000000.0,881700165.0,170000000.0,,,317000000.0,-182000000.0,1222000000.0,,,,,1156000000.0,1892000000.0,1928000000.0,,,,2718000000.0,142000000.0,,2535000000.0,14000000.0,1277000000.0,-24000000.0,43000000.0,,0.19,1928000000.0,,,991000000.0,4841000000.0,,,,,,,,,,-135000000.0,120000000.0,,3123000000.0,,-62000000.0,-206000000.0,,,,,,450000000.0,,3411000000.0,,,,,8000000.0,52000000.0,,,,8008000000.0,907386108.0,,,1718000000.0,,1239000000.0,1544000000.0,,,,6617000000.0,,103000000.0,849000000.0,1064000000.0,,,1032000000.0,,313000000.0,312000000.0,,,,,-28000000.0,,,,,31000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1309392000,,9000000.0,,,-332000000.0,18000000.0,825000000.0,579000000.0,74000000.0,,,,,,,1755000000.0,,283000000.0,,,311000000.0,420000000.0,117000000.0,5000000.0,545000000.0,,,28000000.0,0.0,427000000.0,,,,,,,,4508000000.0,394000000.0,,,,,,83000000.0,,,0.46,,,,,577000000.0,-215000000.0,,-58000000.0,715000000.0,,,7230000000.0,,,,,,,,,917000000.0,,,14170000000.0,883001631.0,420000000.0,,,322000000.0,-175000000.0,1245000000.0,,,,,1156000000.0,1928000000.0,2355000000.0,,,,2932000000.0,114000000.0,,2567000000.0,-142000000.0,1310000000.0,7000000.0,-12000000.0,,0.48,2355000000.0,,,977000000.0,5331000000.0,,,,,,,,,,-64000000.0,122000000.0,,3570000000.0,,-89000000.0,289000000.0,,,,,,725000000.0,,3451000000.0,,,,,8000000.0,-432000000.0,,,,8106000000.0,883001631.0,,,1761000000.0,,1302000000.0,1590000000.0,,,,6940000000.0,,-111000000.0,863000000.0,1079000000.0,,,1045000000.0,,337000000.0,316000000.0,,,,,-2000000.0,,,,,28000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1317340800,,9000000.0,,,-384000000.0,-218000000.0,840000000.0,596000000.0,-1000000.0,,,,,,,1701000000.0,,-16000000.0,,,-29000000.0,71000000.0,276000000.0,5000000.0,549000000.0,,,28000000.0,0.0,-382000000.0,,,,,,,,4238000000.0,-32000000.0,,0.0,,,,-3000000.0,,,0.08,,,,,555000000.0,-108000000.0,,90000000.0,681000000.0,,,6921000000.0,,,,,,,,,287000000.0,,,13200000000.0,884803905.0,71000000.0,,,325000000.0,-316000000.0,913000000.0,,,,,1156000000.0,2355000000.0,1973000000.0,,,,2528000000.0,-13000000.0,,2442000000.0,42000000.0,989000000.0,-31000000.0,-105000000.0,,0.08,1973000000.0,,,873000000.0,4737000000.0,,,,,,,,,,1000000.0,128000000.0,,3190000000.0,,-88000000.0,-413000000.0,,,,,,302000000.0,,3515000000.0,,,,,7000000.0,295000000.0,,,,7851000000.0,905645540.0,,,1547000000.0,,1208000000.0,1569000000.0,,,,6279000000.0,,0.0,886000000.0,1066000000.0,,,869000000.0,,319000000.0,302000000.0,,,,,-287000000.0,,,,,28000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1325289600,-151000000.0,-12000000.0,-10000000.0,7603000000.0,-76000000.0,-213000000.0,740000000.0,614000000.0,1000000.0,,95000000.0,1279000000.0,1436000000.0,21000000.0,29000000.0,1531000000.0,904500000.0,-13000000.0,-59000000.0,-287000000.0,-210000000.0,-11000000.0,137000000.0,437000000.0,121000000.0,-15114000000.0,-447000000.0,21000000.0,0.0,-61000000.0,,1046000000.0,1156000000.0,0.72,,1059000000.0,,3891000000.0,-140000000.0,645000000.0,0.0,3574000000.0,2569000000.0,1531000000.0,70000000.0,,878378378.0,,361000000.0,880000000.0,,3920000000.0,413000000.0,61000000.0,273000000.0,159000000.0,674000000.0,20000000.0,2325000000.0,6514000000.0,0.0,-8000000.0,9735000000.0,670000000.0,-538000000.0,,,,-107000000.0,1912000000.0,-529000000.0,12094000000.0,,-11000000.0,,336000000.0,315000000.0,226000000.0,670000000.0,121000000.0,19005000000.0,656000000.0,,1156000000.0,1973000000.0,1912000000.0,240000000.0,,,2325000000.0,-122000000.0,,2192000000.0,1000000.0,656000000.0,95000000.0,-310000000.0,121000000.0,,1912000000.0,3453000000.0,,733000000.0,4098000000.0,-1258000000.0,1912000000.0,,,155000000.0,5580000000.0,,,184000000.0,139000000.0,95000000.0,19005000000.0,2569000000.0,25000000.0,-93000000.0,43000000.0,413000000.0,-2000000.0,-15114000000.0,,,163000000.0,47000000.0,3504000000.0,650000000.0,,-384000000.0,1529000000.0,6000000.0,-66000000.0,2352000000.0,-85000000.0,437000000.0,7603000000.0,,0.74,,1529000000.0,4098000000.0,1046000000.0,1459000000.0,,3504000000.0,-378000000.0,5580000000.0,,0.0,855000000.0,1059000000.0,650000000.0,,826000000.0,,273000000.0,280000000.0,1892000000.0,-332000000.0,6161000000.0,826000000.0,-221000000.0,181000000.0,740000000.0,12094000000.0,1210000000.0,506000000.0,,6514000000.0,506000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
69,1333152000,,17000000.0,,,-152000000.0,-225000000.0,1076000000.0,633000000.0,-7000000.0,,,,,,,1508000000.0,,-22000000.0,,,-335000000.0,-176000000.0,250000000.0,424000000.0,116000000.0,,,22000000.0,0.0,147000000.0,,,,,,,,3826000000.0,-369000000.0,,,,,,-34000000.0,,,-0.2,,,,,154000000.0,98000000.0,,74000000.0,608000000.0,,,6409000000.0,,,,,,,,,265000000.0,,,11885000000.0,884998791.0,-176000000.0,,,288000000.0,0.0,837000000.0,,,,,1156000000.0,1912000000.0,2059000000.0,,,,2213000000.0,-334000000.0,,2017000000.0,371000000.0,781000000.0,-68000000.0,157000000.0,,-0.2,2059000000.0,,,596000000.0,4041000000.0,,,,,,,,,,46000000.0,94000000.0,,2953000000.0,,-88000000.0,113000000.0,,,,,,-64000000.0,,3328000000.0,,,,,6000000.0,-19000000.0,,,,7600000000.0,884998791.0,,,1088000000.0,,971000000.0,1421000000.0,,,,5476000000.0,,0.0,930000000.0,1064000000.0,,,366000000.0,,275000000.0,310000000.0,,,,,-233000000.0,,,,,589000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1341014400,,9000000.0,,,-120000000.0,33000000.0,1173000000.0,617000000.0,6000000.0,,,,,,,1489000000.0,,-58000000.0,,,-235000000.0,-75000000.0,-37000000.0,436000000.0,109000000.0,,,23000000.0,0.0,-253000000.0,,,,,,,,3606000000.0,-215000000.0,,,,,,20000000.0,,,-0.08,,,,,259000000.0,-157000000.0,,-105000000.0,577000000.0,,,6148000000.0,,,,,,,,,40000000.0,,,11547000000.0,886056411.0,-75000000.0,,,281000000.0,-150000000.0,606000000.0,,,,,1156000000.0,2059000000.0,1806000000.0,,,,2065000000.0,-151000000.0,,2148000000.0,-73000000.0,965000000.0,-18000000.0,128000000.0,,-0.08,1806000000.0,,,736000000.0,4537000000.0,,,,,,,,,,-21000000.0,94000000.0,,3456000000.0,,-89000000.0,-199000000.0,,,,,,75000000.0,,2874000000.0,,,,,-3000000.0,-31000000.0,,,,6936000000.0,886056411.0,,,1081000000.0,,1072000000.0,1412000000.0,,,,5399000000.0,,-206000000.0,887000000.0,1054000000.0,,,362000000.0,,282000000.0,292000000.0,,,,,-14000000.0,,,,,578000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1348963200,,10000000.0,,,-203000000.0,-80000000.0,1260000000.0,578000000.0,9000000.0,,,,,,,1484000000.0,,-717000000.0,,,-829000000.0,-478000000.0,148000000.0,484000000.0,114000000.0,,,23000000.0,0.0,-120000000.0,,,,,,,,3611000000.0,-804000000.0,,-1000000.0,,,,25000000.0,,,-0.54,,,,,237000000.0,148000000.0,,36000000.0,554000000.0,,,5498000000.0,,,,,,,,,25000000.0,,,10712000000.0,887783892.0,-478000000.0,,,266000000.0,0.0,743000000.0,,,,,1156000000.0,1806000000.0,1686000000.0,,,,1923000000.0,-79000000.0,,2166000000.0,-24000000.0,864000000.0,20000000.0,-74000000.0,,-0.54,1686000000.0,,,753000000.0,4383000000.0,,,,,,,,,,-24000000.0,84000000.0,,3321000000.0,,-89000000.0,-203000000.0,,,,,,-794000000.0,,2388000000.0,,,,,2000000.0,-94000000.0,,,,6596000000.0,887783892.0,,,1062000000.0,,1040000000.0,1413000000.0,,,,5214000000.0,,0.0,832000000.0,370000000.0,,,298000000.0,,315000000.0,274000000.0,,,,,-83000000.0,,,,,612000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1356912000,-65000000.0,40000000.0,-1000000.0,6225000000.0,-78000000.0,406000000.0,630000000.0,585000000.0,-5000000.0,,86000000.0,1107000000.0,630000000.0,14000000.0,11000000.0,1353000000.0,886700000.0,-599000000.0,191000000.0,-396000000.0,-789000000.0,-428000000.0,252000000.0,564000000.0,119000000.0,-16003000000.0,-450000000.0,14000000.0,2000000.0,564000000.0,,1005000000.0,1156000000.0,-1.31,,141000000.0,,3481000000.0,-750000000.0,213000000.0,0.0,2783000000.0,2555000000.0,1353000000.0,39000000.0,,883969466.0,-0.48,-705000000.0,612000000.0,,3481000000.0,239000000.0,174000000.0,353000000.0,30000000.0,213000000.0,338000000.0,2489000000.0,4932000000.0,2000000.0,3000000.0,8493000000.0,794000000.0,-355000000.0,,,,300000000.0,2250000000.0,135000000.0,10434000000.0,891666667.0,-428000000.0,,-2137000000.0,272000000.0,-300000000.0,794000000.0,-705000000.0,19484000000.0,797000000.0,,1156000000.0,1686000000.0,2250000000.0,-1397000000.0,,,2489000000.0,-142000000.0,,2162000000.0,198000000.0,797000000.0,-14000000.0,-63000000.0,119000000.0,-0.48,2250000000.0,3488000000.0,86000000.0,697000000.0,4070000000.0,-609000000.0,2250000000.0,,45000000.0,-2188000000.0,5502000000.0,,,35000000.0,143000000.0,86000000.0,19484000000.0,2555000000.0,76000000.0,-89000000.0,-107000000.0,239000000.0,-9000000.0,-16003000000.0,,,130000000.0,-80000000.0,1959000000.0,-1158000000.0,,148000000.0,1515000000.0,6000000.0,5000000.0,2413000000.0,503000000.0,564000000.0,6225000000.0,891666667.0,-1.31,86000000.0,1515000000.0,4070000000.0,1005000000.0,1465000000.0,,1959000000.0,3000000.0,5502000000.0,,-29000000.0,839000000.0,141000000.0,-1158000000.0,,671000000.0,45000000.0,353000000.0,291000000.0,1912000000.0,-355000000.0,5710000000.0,671000000.0,-25000000.0,51000000.0,630000000.0,10434000000.0,1166000000.0,518000000.0,,4932000000.0,518000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
73,1364688000,,9000000.0,,,-131000000.0,-481000000.0,250000000.0,533000000.0,-455000000.0,,,,,,,1306000000.0,,-118000000.0,,,-297000000.0,-171000000.0,66000000.0,4000000.0,128000000.0,,,15000000.0,0.0,-532000000.0,,,,,,,,3275000000.0,-301000000.0,,,,,,-4000000.0,,,-0.19,,,,,188000000.0,-65000000.0,,-28000000.0,208000000.0,,,4716000000.0,,,,,,,,,50000000.0,,,9632000000.0,887962463.0,-171000000.0,,,237000000.0,,673000000.0,,,,,1156000000.0,2250000000.0,1718000000.0,,,,1906000000.0,-176000000.0,,2009000000.0,88000000.0,862000000.0,-34000000.0,74000000.0,,-0.19,1718000000.0,,,628000000.0,3684000000.0,,,,,,,,,,30000000.0,77000000.0,,2197000000.0,,-89000000.0,-81000000.0,,,,,,-55000000.0,,1788000000.0,,,,,4000000.0,-20000000.0,,,,5937000000.0,887962463.0,,,1487000000.0,,1025000000.0,1381000000.0,,,,4916000000.0,,-111000000.0,804000000.0,140000000.0,,,647000000.0,,351000000.0,279000000.0,,,,,-475000000.0,,,,,501000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1372550400,,5000000.0,,,-121000000.0,-12000000.0,313000000.0,453000000.0,63000000.0,,,,,,,1336000000.0,,-137000000.0,,,-173000000.0,-152000000.0,15000000.0,33000000.0,47000000.0,,,15000000.0,0.0,-135000000.0,,,,,,,,3276000000.0,-189000000.0,,,,,,-16000000.0,,,-0.17,,,,,190000000.0,-106000000.0,,-95000000.0,250000000.0,,,4597000000.0,,,,,,,,,0.0,,,9643000000.0,888998405.0,-152000000.0,,,224000000.0,,749000000.0,,,,,1156000000.0,1718000000.0,1583000000.0,,,,1773000000.0,-59000000.0,,2045000000.0,-18000000.0,985000000.0,-50000000.0,29000000.0,,-0.17,1583000000.0,,,672000000.0,3966000000.0,,,,,,,,,,-18000000.0,65000000.0,,2451000000.0,,-75000000.0,-146000000.0,,,,,,40000000.0,,1433000000.0,,,,,5000000.0,-191000000.0,,,,5689000000.0,888998405.0,,,1515000000.0,,1118000000.0,1373000000.0,,,,5046000000.0,,-25000000.0,731000000.0,135000000.0,,,651000000.0,,357000000.0,285000000.0,,,,,-3000000.0,,,,,567000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1380499200,,4000000.0,,,-166000000.0,-164000000.0,168000000.0,423000000.0,-71000000.0,,,,,,,1316000000.0,,-57000000.0,,,-125000000.0,-142000000.0,14000000.0,35000000.0,92000000.0,,,13000000.0,0.0,-149000000.0,,,,,,,,3193000000.0,-76000000.0,,,,,,49000000.0,,,-0.16,,,,,92000000.0,14000000.0,,-60000000.0,218000000.0,,,4524000000.0,,,,,,,,,100000000.0,,,9324000000.0,890544066.0,-142000000.0,,,224000000.0,0.0,922000000.0,,,,,1156000000.0,1985000000.0,1434000000.0,,,,1526000000.0,-17000000.0,,2013000000.0,-34000000.0,898000000.0,25000000.0,-46000000.0,,-0.16,1836000000.0,,,652000000.0,3518000000.0,,,,,,,,,,-34000000.0,71000000.0,,2081000000.0,,-93000000.0,-7000000.0,,,,,,-72000000.0,,1291000000.0,,,,,7000000.0,-176000000.0,,,,5728000000.0,890544066.0,,,1437000000.0,,1181000000.0,1361000000.0,,,,4800000000.0,,159000000.0,669000000.0,99000000.0,,,619000000.0,,356000000.0,253000000.0,,,,,-72000000.0,,,,,539000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1388448000,-113000000.0,5000000.0,-36000000.0,5654000000.0,-166000000.0,270000000.0,225000000.0,407000000.0,-6000000.0,,48000000.0,910000000.0,184000000.0,11000000.0,26000000.0,1336000000.0,892857143.0,-41000000.0,-22000000.0,-379000000.0,-34000000.0,-36000000.0,270000000.0,600000000.0,76000000.0,-16518000000.0,0.0,11000000.0,7000000.0,402000000.0,,1049000000.0,1156000000.0,-0.56,,90000000.0,,3156000000.0,-26000000.0,217000000.0,-15000000.0,2614000000.0,1993000000.0,1336000000.0,8000000.0,,892857143.0,-0.04,-173000000.0,366000000.0,,3156000000.0,58000000.0,270000000.0,158000000.0,126000000.0,217000000.0,-414000000.0,1894000000.0,4365000000.0,7000000.0,3000000.0,8082000000.0,1053000000.0,-656000000.0,,,,34000000.0,1836000000.0,-388000000.0,9184000000.0,900000000.0,-36000000.0,,-592000000.0,225000000.0,0.0,1053000000.0,-173000000.0,19674000000.0,694000000.0,,1156000000.0,1434000000.0,1836000000.0,-414000000.0,,,1894000000.0,18000000.0,,2015000000.0,87000000.0,694000000.0,11000000.0,-196000000.0,76000000.0,-0.04,1836000000.0,2787000000.0,37000000.0,662000000.0,3456000000.0,-635000000.0,1836000000.0,,32000000.0,-629000000.0,4819000000.0,,,-57000000.0,0.0,48000000.0,19674000000.0,1993000000.0,23000000.0,-89000000.0,-145000000.0,58000000.0,-8000000.0,-16518000000.0,,,18000000.0,-48000000.0,1076000000.0,-500000000.0,,-139000000.0,1463000000.0,10000000.0,-43000000.0,1816000000.0,33000000.0,600000000.0,5654000000.0,900000000.0,-0.56,37000000.0,1463000000.0,3456000000.0,1049000000.0,1353000000.0,,1076000000.0,-269000000.0,4819000000.0,,0.0,644000000.0,90000000.0,-500000000.0,,928000000.0,32000000.0,158000000.0,249000000.0,2250000000.0,-346000000.0,5468000000.0,928000000.0,-106000000.0,37000000.0,225000000.0,9184000000.0,1066000000.0,401000000.0,,4365000000.0,401000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
77,1396224000,,4000000.0,,,-126000000.0,-105000000.0,225000000.0,378000000.0,0.0,,,,,,,1331000000.0,,-20000000.0,,,-22000000.0,-24000000.0,53000000.0,639000000.0,91000000.0,,,10000000.0,0.0,-92000000.0,,,,,,,,3066000000.0,-13000000.0,,8000000.0,,,,9000000.0,,,-0.03,,,,,1000000.0,-73000000.0,,-63000000.0,228000000.0,,,4317000000.0,,,,,,,,,58000000.0,,,9017000000.0,890651994.0,-24000000.0,,,205000000.0,0.0,1024000000.0,,,,,1156000000.0,1836000000.0,1744000000.0,,,,1745000000.0,9000000.0,,1825000000.0,-68000000.0,764000000.0,-4000000.0,60000000.0,,-0.03,1744000000.0,,,599000000.0,3342000000.0,,,,,,,,,,6000000.0,51000000.0,,1910000000.0,,-85000000.0,-39000000.0,,,,,,196000000.0,,1052000000.0,,,,,6000000.0,-38000000.0,,,,5607000000.0,890651994.0,,,1432000000.0,,1112000000.0,1226000000.0,,,,4700000000.0,,-112000000.0,590000000.0,90000000.0,,,908000000.0,,148000000.0,228000000.0,,,,,-20000000.0,,,,,382000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1404086400,,5000000.0,,,-139000000.0,-92000000.0,225000000.0,389000000.0,-2000000.0,,,,,,,1323000000.0,,-85000000.0,,,36000000.0,38000000.0,71000000.0,570000000.0,76000000.0,,,65000000.0,1000000.0,-242000000.0,,,,,,,,2971000000.0,43000000.0,,,,,,7000000.0,,,0.04,,,,,59000000.0,71000000.0,,14000000.0,1170000000.0,,,5394000000.0,,,,,,,,,0.0,,,9986000000.0,891236827.0,38000000.0,,,208000000.0,,1446000000.0,,,,,1157000000.0,1744000000.0,1502000000.0,,,,1561000000.0,131000000.0,,1864000000.0,-162000000.0,739000000.0,3000000.0,-13000000.0,,0.04,1502000000.0,,,634000000.0,3675000000.0,,,,,,,,,,2000000.0,41000000.0,,1961000000.0,,-90000000.0,-219000000.0,,,,,,48000000.0,,1395000000.0,,,,,11000000.0,-137000000.0,,,,6244000000.0,895381213.0,,451000000.0,1714000000.0,,1098000000.0,1230000000.0,,,,4592000000.0,,-80000000.0,503000000.0,72000000.0,,,905000000.0,,60000000.0,237000000.0,,,,,-2000000.0,,,,,59000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1412035200,,10000000.0,,,36000000.0,775000000.0,223000000.0,377000000.0,0.0,,,,,,,1263000000.0,,-38000000.0,,,72000000.0,72000000.0,281000000.0,564000000.0,60000000.0,,,9000000.0,0.0,628000000.0,,,,,,,,2785000000.0,30000000.0,,,,,,-42000000.0,,,0.08,,,0.0,,330000000.0,281000000.0,,48000000.0,199000000.0,,,3935000000.0,,,,,,,,,1000000.0,,,9411000000.0,888888331.0,72000000.0,,,105000000.0,-274000000.0,781000000.0,,,,,1157000000.0,1502000000.0,2130000000.0,,,,2460000000.0,75000000.0,,1886000000.0,45000000.0,632000000.0,-65000000.0,-69000000.0,,0.08,2130000000.0,,,646000000.0,4011000000.0,,,,,,,,,,22000000.0,39000000.0,,1781000000.0,,-89000000.0,-424000000.0,,,,,,40000000.0,,950000000.0,,,,,8000000.0,-46000000.0,,,,5337000000.0,891333540.0,,,2230000000.0,,1046000000.0,1240000000.0,,,,5476000000.0,,-408000000.0,571000000.0,85000000.0,,,1743000000.0,,136000000.0,226000000.0,,,,,-38000000.0,,,,,508000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
