date,trailingCapitalExpenditure,annualCapitalExpenditure,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualBasicAverageShares,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyChangeInWorkingCapital,annualOtherNonCurrentAssets,annualChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualCurrentAssets,trailingNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,annualNetOtherFinancingCharges,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyEbitda,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,quarterlyGrossProfit,quarterlyDilutedAverageShares,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualInterestExpense,trailingRepurchaseOfCapitalStock,annualRepaymentOfDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,annualBasicEPS,annualTotalRevenue,annualDilutedAverageShares,trailingChangeInAccountPayable,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTaxProvision,annualInventory,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,trailingCostOfRevenue,annualChangeInWorkingCapital,quarterlyNetPPE,quarterlyBasicEPS,annualOtherCurrentAssets,quarterlyRetainedEarnings,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,annualDilutedEPS,annualChangeInInventory,trailingTaxProvision,quarterlyOperatingIncome,quarterlyTotalRevenue,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualBeginningCashPosition,trailingOtherNonCashItems,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualCostOfRevenue,annualPurchaseOfBusiness,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualStockholdersEquity,annualLongTermDebt,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyBasicAverageShares,quarterlyCommonStockIssuance,trailingChangeInInventory,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualCurrentLiabilities,quarterlyAccountsReceivable,annualRetainedEarnings,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualDepreciationAndAmortization,annualSaleOfInvestment,annualCommonStockIssuance,annualGoodwill,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingChangeInWorkingCapital,annualCapitalStock,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,annualAccountsReceivable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualChangeInAccountPayable,trailingOtherIncomeExpense,trailingGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,trailingOperatingIncome,annualOtherIntangibleAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,trailingTotalRevenue,annualNetPPE,annualEbitda,quarterlyCapitalStock,annualOperatingIncome,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyDilutedEPS,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,trailingBasicAverageShares,quarterlyStockBasedCompensation,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualStockBasedCompensation,annualIncomeTaxPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
1990-06-30,,,,-13000000.0,17165000000.0,,1000000.0,,10000000.0,1029000000.0,,398000000.0,,,,-46000000.0,,,,,,,,,,,,606000000.0,2435000000.0,,,,0.0,773000000.0,488372093.0,-70000000.0,0.0,,,,,376000000.0,17000000.0,,,,,,43000000.0,,2905000000.0,3331000000.0,115000000.0,,,,128000000.0,,6505000000.0,,,233000000.0,,,8054000000.0,0.215,,2857000000.0,-328000000.0,,-76000000.0,,,,397000000.0,2980000000.0,,,,-9111000000.0,,,,,,,,321000000.0,175000000.0,1069000000.0,,,,105000000.0,105000000.0,,,,,,,,1826000000.0,488372093.0,1000000.0,,,,,,,2207000000.0,,,,,,,630000000.0,1506000000.0,3930000000.0,,,,0.0,,,,,,1121000000.0,,,,1121000000.0,,,,-61000000.0,,,209000000.0,,,,,,,,,0.0,,,,-7000000.0,164000000.0,0.215,50000000.0,,,,,,105000000.0,,,9410000000.0,,460000000.0,11845000000.0,8514000000.0,,0.0,,-7000000.0,,,,,,,,,,,,,,,,,,,,,,
1990-09-30,,,,0.0,17393000000.0,,0.0,,-98000000.0,1354000000.0,,364000000.0,,,,-107000000.0,,,,,,,,,,,,669000000.0,2566000000.0,,,,0.0,855000000.0,494444444.0,-303000000.0,0.0,,,,,403000000.0,-64000000.0,,,,,,107000000.0,,3318000000.0,3729000000.0,133000000.0,,,,138000000.0,,6472000000.0,,,316000000.0,,,8152000000.0,0.36,,2961000000.0,-351000000.0,,-61000000.0,,,,452000000.0,3426000000.0,,,,-9241000000.0,,,,,,,,297000000.0,-67000000.0,1127000000.0,,,,178000000.0,178000000.0,,,,,,,,1923000000.0,494444444.0,402000000.0,,,,,,,2571000000.0,,,,,,,694000000.0,1408000000.0,3937000000.0,,,,0.0,,,,,,1054000000.0,,,,1054000000.0,,,,-62000000.0,,,217000000.0,,,,,,,,,0.0,,,,-8000000.0,136000000.0,0.36,41000000.0,,,,,,178000000.0,,,9790000000.0,,475000000.0,12356000000.0,8627000000.0,,0.0,,-54000000.0,,,,,,,,,,,,,,,,,,,,,,
1990-12-31,,-1383000000.0,,-19000000.0,17573000000.0,497763578.0,11000000.0,-245000000.0,-124000000.0,1372000000.0,,353000000.0,,-9272000000.0,540000000.0,-408000000.0,507000000.0,,,-37000000.0,,3322000000.0,,,0.0,,-38000000.0,807000000.0,2719000000.0,779000000.0,1479000000.0,,0.0,1024000000.0,,-235000000.0,0.0,,620000000.0,,,389000000.0,-10000000.0,1.565,13975000000.0,497763578.0,,8808000000.0,180000000.0,3385000000.0,2910000000.0,3322000000.0,154000000.0,,9411000000.0,646000000.0,248000000.0,704000000.0,6501000000.0,,,485000000.0,,-505000000.0,8301000000.0,,353000000.0,3123000000.0,-375000000.0,541000000.0,-206000000.0,1.565,-120000000.0,,635000000.0,4437000000.0,779000000.0,-279000000.0,59000000.0,-9272000000.0,-256000000.0,708000000.0,,1578000000.0,,10590000000.0,,57000000.0,-384000000.0,1379000000.0,,-708000000.0,1187000000.0,237000000.0,237000000.0,1283000000.0,,12130000000.0,,2719000000.0,3839000000.0,505000000.0,1479000000.0,,0.0,,,,2910000000.0,,3123000000.0,3413000000.0,,,808000000.0,15000000.0,406000000.0,,704000000.0,1283000000.0,3839000000.0,-47000000.0,,,0.0,,,,6501000000.0,1104000000.0,670000000.0,,,,670000000.0,1372000000.0,,,-72000000.0,,670000000.0,172000000.0,-434000000.0,0.0,,8301000000.0,2615000000.0,,1807000000.0,238000000.0,0.0,,91000000.0,,-16000000.0,150000000.0,,59000000.0,670000000.0,17573000000.0,,,,237000000.0,,,9411000000.0,,507000000.0,12130000000.0,8808000000.0,,0.0,1379000000.0,-318000000.0,,,,,,,,,,,,,,,,,,,,,,
1991-03-31,,,,,17761000000.0,,2000000.0,,33000000.0,1174000000.0,,364000000.0,,,,103000000.0,,,,,,,,,,,,746000000.0,2803000000.0,,,,0.0,963000000.0,516129032.0,-259000000.0,0.0,,,,,409000000.0,39000000.0,,,,,,-90000000.0,,2665000000.0,3081000000.0,148000000.0,,,,245000000.0,,6571000000.0,,,431000000.0,,,8380000000.0,0.31,,3199000000.0,-319000000.0,,-86000000.0,,,,554000000.0,3524000000.0,,,,-9381000000.0,,,,,,,,424000000.0,79000000.0,1377000000.0,,,,160000000.0,186000000.0,,,,,,,,1470000000.0,516129032.0,3000000.0,,,,,,,2561000000.0,,,,,,,665000000.0,1317000000.0,3877000000.0,,,,-26000000.0,,,,,,749000000.0,,,,749000000.0,,,,-72000000.0,,,192000000.0,,,,,,,,,670000000.0,,,,-65000000.0,123000000.0,0.31,21000000.0,,,,,,160000000.0,,,9236000000.0,,578000000.0,12039000000.0,8958000000.0,,0.0,,105000000.0,,,,,,,,,,,,,,,,,,,,,,
1991-06-30,,,,,18055000000.0,,3000000.0,,-10000000.0,1161000000.0,,364000000.0,,,,-108000000.0,,,,,,,,,,,,452000000.0,2771000000.0,,,,0.0,652000000.0,533333333.0,-399000000.0,0.0,,,,,394000000.0,-40000000.0,,,,,,65000000.0,,2646000000.0,2799000000.0,135000000.0,,,,122000000.0,,6523000000.0,,,155000000.0,,,8517000000.0,0.03,,3104000000.0,-342000000.0,,-143000000.0,,,,258000000.0,3254000000.0,,,,-9538000000.0,,,,,,,,174000000.0,-368000000.0,1374000000.0,,,,16000000.0,33000000.0,,,,,,,,1450000000.0,533333333.0,1000000.0,,,,,,,2602000000.0,,,,,,,705000000.0,1306000000.0,3843000000.0,,,,-17000000.0,,,,,,381000000.0,,,,381000000.0,,,,-73000000.0,,,194000000.0,,,,,,,,,0.0,,,,-57000000.0,103000000.0,0.03,35000000.0,,,,,,16000000.0,,,9169000000.0,,624000000.0,11940000000.0,9141000000.0,,0.0,,-168000000.0,,,,,,,,,,,,,,,,,,,,,,
1991-09-30,,,,0.0,18240000000.0,,0.0,,-22000000.0,1248000000.0,,349000000.0,,,,181000000.0,,,,,,,,,,,,428000000.0,2780000000.0,,,,0.0,631000000.0,533333333.0,-305000000.0,0.0,,,,,417000000.0,-19000000.0,,,,,,18000000.0,,2772000000.0,2827000000.0,139000000.0,,,,50000000.0,,6518000000.0,,,106000000.0,,,8570000000.0,0.105,,3081000000.0,-316000000.0,,-72000000.0,,,,214000000.0,3109000000.0,,,,-9670000000.0,,,,,,,,447000000.0,70000000.0,1380000000.0,,,,56000000.0,56000000.0,,,,,,,,1502000000.0,533333333.0,1000000.0,,,,,,,2478000000.0,,,,,,,724000000.0,1283000000.0,3855000000.0,,,,0.0,,,,,,451000000.0,,,,451000000.0,,,,-73000000.0,,,214000000.0,,,,,,,,,0.0,,,,-35000000.0,108000000.0,0.105,22000000.0,,,,,,56000000.0,,,9290000000.0,,673000000.0,12070000000.0,9243000000.0,,0.0,,131000000.0,,,,,,,,,,,,,,,,,,,,,,
1991-12-31,,-1385000000.0,,-2000000.0,18484000000.0,521212121.0,51000000.0,-193000000.0,-194000000.0,1103000000.0,,401000000.0,,-10186000000.0,562000000.0,-219000000.0,716000000.0,,,-4000000.0,,2459000000.0,,,0.0,,-556000000.0,472000000.0,2757000000.0,258000000.0,1377000000.0,,0.0,680000000.0,,-370000000.0,0.0,,457000000.0,,,798000000.0,37000000.0,0.495,13259000000.0,521212121.0,,9014000000.0,-15000000.0,2926000000.0,2603000000.0,2459000000.0,140000000.0,,8716000000.0,353000000.0,-64000000.0,686000000.0,6113000000.0,,,-241000000.0,,-43000000.0,8298000000.0,,401000000.0,3024000000.0,-408000000.0,98000000.0,48000000.0,0.495,17000000.0,,-118000000.0,3372000000.0,258000000.0,-355000000.0,123000000.0,-10186000000.0,-291000000.0,670000000.0,,2018000000.0,,10333000000.0,,-15000000.0,-337000000.0,1042000000.0,,-1333000000.0,451000000.0,26000000.0,-177000000.0,1195000000.0,,11473000000.0,,2757000000.0,3876000000.0,-22000000.0,1377000000.0,,2000000.0,,,,2603000000.0,,3024000000.0,2692000000.0,,,1190000000.0,56000000.0,7000000.0,,686000000.0,1195000000.0,3876000000.0,-196000000.0,,,203000000.0,,,,6113000000.0,1030000000.0,114000000.0,,,,114000000.0,1103000000.0,,,-73000000.0,,114000000.0,590000000.0,-253000000.0,0.0,,8298000000.0,2098000000.0,,908000000.0,160000000.0,0.0,,0.0,,-39000000.0,123000000.0,,123000000.0,114000000.0,18484000000.0,,,,26000000.0,,,8716000000.0,,716000000.0,11473000000.0,9014000000.0,,0.0,1042000000.0,-423000000.0,,,,,,,,,,,,,,,,,,,,,,
1992-03-31,,,,-1000000.0,9393100000.0,,23000000.0,,-45000000.0,998000000.0,,455000000.0,,,,-36000000.0,,,,,,,,,,,,277000000.0,2571000000.0,,,,10000000.0,593000000.0,518181818.0,-258000000.0,0.0,,,,,520000000.0,-2000000.0,,,,,,33000000.0,,2503000000.0,2387000000.0,238000000.0,,,,55000000.0,,6400000000.0,,,-33000000.0,,,8360000000.0,-0.22,,2828000000.0,-275000000.0,,197000000.0,,,,73000000.0,2759000000.0,,,,-1033100000.0,,,,,,,,68000000.0,7000000.0,1063000000.0,,,,-114000000.0,-88000000.0,,,,,,,,1386000000.0,518181818.0,3000000.0,,,,,,,2166000000.0,,,,,,,688000000.0,1150000000.0,4187000000.0,,,,-26000000.0,,,,,,121000000.0,,,,121000000.0,,,,-73000000.0,,,204000000.0,,,,,,,,,114000000.0,,,,-17000000.0,106000000.0,-0.22,119000000.0,,,,,,-114000000.0,,,8903000000.0,,727000000.0,11474000000.0,9087000000.0,,0.0,,-207000000.0,,,,,,,,,,,,,,,,,,,,,,
1992-06-30,,,,-3000000.0,18800000000.0,,1000000.0,,-44000000.0,1149000000.0,,394000000.0,,,,79000000.0,,,,,,,,,,,,527000000.0,2617000000.0,,,,3000000.0,722000000.0,520000000.0,-209000000.0,0.0,,,,,396000000.0,,,,,,,23000000.0,,2597000000.0,2525000000.0,116000000.0,,,,138000000.0,,6448000000.0,,,242000000.0,,,8393000000.0,0.2,,2845000000.0,-259000000.0,,-78000000.0,,,,326000000.0,3090000000.0,,,,-10407000000.0,,,,,,,,363000000.0,76000000.0,1100000000.0,,,,104000000.0,104000000.0,,,,,,,,1379000000.0,520000000.0,3000000.0,,,,,,,2368000000.0,,,,,,,686000000.0,1105000000.0,4243000000.0,,,,0.0,,,,,,197000000.0,,,,197000000.0,,,,-72000000.0,,,201000000.0,,,,,,,,,0.0,,,,-7000000.0,84000000.0,0.2,69000000.0,,,,,,104000000.0,,,9045000000.0,,744000000.0,11662000000.0,9137000000.0,,-13000000.0,,104000000.0,,,,,,,,,,,,,,,,,,,,,,
1992-09-30,,,,0.0,18939000000.0,,3000000.0,,-46000000.0,1256000000.0,,289000000.0,,,,130000000.0,,,,,,,,,,,,390000000.0,2662000000.0,,,,0.0,604000000.0,521052632.0,-308000000.0,0.0,,,,,423000000.0,,,,,,,64000000.0,,2696000000.0,2392000000.0,134000000.0,,,,-10000000.0,,6305000000.0,,,89000000.0,,,8532000000.0,0.19,,2852000000.0,-338000000.0,,-178000000.0,,,,181000000.0,3134000000.0,,,,-10407000000.0,,,,,,,,456000000.0,-30000000.0,1127000000.0,,,,99000000.0,99000000.0,,,,,,,,1356000000.0,521052632.0,4000000.0,,,,,,,2530000000.0,,,,,,,654000000.0,1059000000.0,4119000000.0,,,,0.0,,,,,,167000000.0,,,,167000000.0,,,,-73000000.0,,,209000000.0,,,,,,,,,0.0,,,,0.0,92000000.0,0.19,84000000.0,,,,,,99000000.0,,,9001000000.0,,739000000.0,11663000000.0,9271000000.0,,0.0,,118000000.0,,,,,,,,,,,,,,,,,,,,,,
1992-12-31,,-1152000000.0,,0.0,18577000000.0,521739130.0,215000000.0,-302000000.0,-167000000.0,1289000000.0,,286000000.0,,-10088000000.0,609000000.0,-202000000.0,630000000.0,,,-4000000.0,,2349000000.0,,,432000000.0,,17000000.0,515000000.0,2698000000.0,180000000.0,1124000000.0,,8000000.0,709000000.0,,-16000000.0,0.0,,376000000.0,,,400000000.0,-10000000.0,0.345,12140000000.0,521739130.0,,9119000000.0,29000000.0,2628000000.0,2517000000.0,2349000000.0,121000000.0,,8411000000.0,241000000.0,58000000.0,664000000.0,5894000000.0,,,213000000.0,,-29000000.0,8489000000.0,,286000000.0,2866000000.0,-280000000.0,270000000.0,-41000000.0,0.345,22000000.0,,309000000.0,3157000000.0,180000000.0,-244000000.0,104000000.0,-10088000000.0,-291000000.0,114000000.0,,1739000000.0,,9512000000.0,,21000000.0,-36000000.0,1154000000.0,,-791000000.0,511000000.0,91000000.0,155000000.0,1022000000.0,,11468000000.0,,2698000000.0,3718000000.0,149000000.0,1124000000.0,,1000000.0,,,,2517000000.0,,2866000000.0,2448000000.0,,,820000000.0,242000000.0,11000000.0,,664000000.0,1022000000.0,3718000000.0,-25000000.0,,,-64000000.0,,,,5894000000.0,908000000.0,131000000.0,,,,131000000.0,1289000000.0,,,-73000000.0,,131000000.0,206000000.0,-100000000.0,0.0,,8489000000.0,1709000000.0,,889000000.0,-90000000.0,0.0,,21000000.0,,-1000000.0,94000000.0,,104000000.0,131000000.0,18577000000.0,,,,91000000.0,,,8411000000.0,,630000000.0,11468000000.0,9119000000.0,,445000000.0,1154000000.0,-259000000.0,,,,,,,,,,,,,,,,,,,,,,
1993-03-31,,,,,18698000000.0,,47000000.0,,-1000000.0,1223000000.0,,317000000.0,,,,-65000000.0,,,,,,,,,,,,449000000.0,2698000000.0,,,,0.0,685000000.0,530434783.0,-166000000.0,0.0,,,,,430000000.0,22000000.0,,,,,,11000000.0,,2360000000.0,2317000000.0,165000000.0,,,,122000000.0,,5994000000.0,,,183000000.0,,,8475000000.0,0.115,,2841000000.0,-211000000.0,,-74000000.0,,,,255000000.0,3083000000.0,,,,-10223000000.0,,,,,,,,200000000.0,-40000000.0,1186000000.0,,,,61000000.0,61000000.0,,,,,,,,1107000000.0,530434783.0,4000000.0,,,,,,,2398000000.0,,,,,,,640000000.0,1012000000.0,3796000000.0,,,,0.0,,,,,,91000000.0,,,,91000000.0,,,,-73000000.0,,,194000000.0,,,,,,,,,131000000.0,,,,-2000000.0,72000000.0,0.115,30000000.0,,,,,,61000000.0,,,8354000000.0,,622000000.0,11414000000.0,9097000000.0,,-10000000.0,,-11000000.0,,,,,,,,,,,,,,,,,,,,,,
1993-06-30,,,,,18695000000.0,,8000000.0,,5000000.0,1205000000.0,,271000000.0,,,,-19000000.0,,,,,,,,,,,,503000000.0,2762000000.0,,,,0.0,731000000.0,526086957.0,-60000000.0,0.0,,,,,428000000.0,-17000000.0,,,,,,55000000.0,,2398000000.0,2412000000.0,152000000.0,,,,101000000.0,,5865000000.0,,,224000000.0,,,8370000000.0,0.23,,2853000000.0,-306000000.0,,-258000000.0,,,,303000000.0,3280000000.0,,,,-10325000000.0,,,,,,,,364000000.0,46000000.0,1272000000.0,,,,121000000.0,123000000.0,,,,,,,,1156000000.0,526086957.0,8000000.0,,,,,,,2549000000.0,,,,,,,655000000.0,988000000.0,3605000000.0,,,,-2000000.0,,,,,,137000000.0,,,,137000000.0,,,,-73000000.0,,,200000000.0,,,,,,,,,0.0,,,,0.0,79000000.0,0.23,37000000.0,,,,,,121000000.0,,,8263000000.0,,606000000.0,11388000000.0,8976000000.0,,-4000000.0,,58000000.0,,,,,,,,,,,,,,,,,,,,,,
1993-09-30,,,,0.0,18639000000.0,,4000000.0,,-11000000.0,1124000000.0,,250000000.0,,,,73000000.0,,,,,,,,,,,,407000000.0,2739000000.0,,,,10000000.0,598000000.0,512500000.0,-211000000.0,0.0,,,,,398000000.0,31000000.0,,,,,,102000000.0,,2432000000.0,2351000000.0,119000000.0,,,,81000000.0,,5739000000.0,,,122000000.0,,,8314000000.0,0.08,,2810000000.0,-243000000.0,,-222000000.0,,,,200000000.0,3192000000.0,,,,-10325000000.0,,,,,,,,412000000.0,-21000000.0,1281000000.0,,,,41000000.0,41000000.0,,,,,,,,1283000000.0,512500000.0,4000000.0,,,,,,,2594000000.0,,,,,,,626000000.0,981000000.0,3477000000.0,,,,0.0,,,,,,116000000.0,,,,116000000.0,,,,-73000000.0,,,207000000.0,,,,,,,,,0.0,,,,-1000000.0,78000000.0,0.08,25000000.0,,,,,,41000000.0,,,8171000000.0,,610000000.0,11275000000.0,8924000000.0,,-13000000.0,,169000000.0,,,,,,,,,,,,,,,,,,,,,,
1993-12-31,,-1216000000.0,,-2000000.0,18038000000.0,522580645.0,277000000.0,-48000000.0,-41000000.0,1199000000.0,,288000000.0,,-10077000000.0,597000000.0,54000000.0,714000000.0,,,-4000000.0,,2193000000.0,,,-42000000.0,,-12000000.0,330000000.0,2688000000.0,243000000.0,1054000000.0,,7000000.0,555000000.0,,32000000.0,0.0,,310000000.0,,,465000000.0,44000000.0,0.465,12545000000.0,528260870.0,,8675000000.0,59000000.0,2569000000.0,2271000000.0,2193000000.0,161000000.0,,7818000000.0,293000000.0,-11000000.0,538000000.0,5547000000.0,,,9000000.0,,43000000.0,7961000000.0,,288000000.0,2751000000.0,-456000000.0,245000000.0,-361000000.0,0.46,80000000.0,,90000000.0,2990000000.0,243000000.0,92000000.0,18000000.0,-10077000000.0,-292000000.0,131000000.0,,1721000000.0,,9976000000.0,,332000000.0,3000000.0,1438000000.0,,-405000000.0,538000000.0,20000000.0,20000000.0,901000000.0,,10868000000.0,,2688000000.0,3208000000.0,227000000.0,1054000000.0,,3000000.0,,,,2271000000.0,,2751000000.0,2435000000.0,,,841000000.0,336000000.0,19000000.0,,538000000.0,901000000.0,3208000000.0,-10000000.0,,,0.0,,,,5547000000.0,1308000000.0,119000000.0,,,,119000000.0,1199000000.0,,,-73000000.0,,119000000.0,240000000.0,-915000000.0,0.0,,7961000000.0,1689000000.0,,848000000.0,-2000000.0,0.0,,17000000.0,,-7000000.0,81000000.0,,18000000.0,119000000.0,18038000000.0,,,,20000000.0,,,7818000000.0,,714000000.0,10868000000.0,8675000000.0,,-15000000.0,1438000000.0,-124000000.0,,,,,,,,,,,,,,,,,,,,,,
1994-03-31,,,,,18020000000.0,,69000000.0,,12000000.0,1151000000.0,,0.0,,,,-110000000.0,,,-491000000.0,,,,,,,,,496000000.0,2750000000.0,,,,0.0,677000000.0,522852000.0,-138000000.0,116000000.0,,,,,385000000.0,19000000.0,,,,,,-63000000.0,,2261000000.0,2256000000.0,110000000.0,,,,101000000.0,,5932000000.0,,,228000000.0,,,7888000000.0,0.245,,2804000000.0,-213000000.0,,-55000000.0,,,,292000000.0,2924000000.0,,,,-10132000000.0,,,,,,,,190000000.0,-3000000.0,1420000000.0,,,,127000000.0,127000000.0,,,,,,,,0.0,522852000.0,,,,,,1358000000.0,,2247000000.0,1092000000.0,,,,,,503000000.0,927000000.0,3238000000.0,,,,80000000.0,,,,,,116000000.0,,,,116000000.0,,,,-73000000.0,,,204000000.0,,,,,,346000000.0,,,119000000.0,,,,-4000000.0,76000000.0,0.245,18000000.0,,,,,,127000000.0,,,8193000000.0,,705000000.0,10943000000.0,8687000000.0,,-14000000.0,,-23000000.0,,,,,,,,,,,,,,,,,,,,,,
1994-06-30,,,,,18267000000.0,,4000000.0,,1000000.0,1199000000.0,,0.0,,,,-92000000.0,,,-464000000.0,,,,,,,,,439000000.0,2787000000.0,,,,0.0,615000000.0,523054000.0,-282000000.0,128000000.0,,,,,377000000.0,-26000000.0,,,,,,14000000.0,,2243000000.0,2342000000.0,116000000.0,,,,85000000.0,,6077000000.0,,,161000000.0,,,7997000000.0,0.145,,2790000000.0,-276000000.0,,68000000.0,,,,238000000.0,3028000000.0,,,,-10270000000.0,,,,,,,,226000000.0,12000000.0,1389000000.0,,,,76000000.0,76000000.0,,,,,,,,0.0,523054000.0,,,,,,1421000000.0,,2413000000.0,1018000000.0,,,,,,532000000.0,950000000.0,3387000000.0,,,,33000000.0,,,,,,128000000.0,,,,128000000.0,,,,-73000000.0,,,201000000.0,,,,,,346000000.0,,,116000000.0,,,,-12000000.0,69000000.0,0.145,26000000.0,,,,,,76000000.0,,,8320000000.0,,676000000.0,11107000000.0,8765000000.0,,-14000000.0,,-50000000.0,,,,,,,,,,,,,,,,,,,,,,
1994-09-30,,,,0.0,18239000000.0,,11000000.0,,-26000000.0,1152000000.0,,0.0,,,,69000000.0,,,-440000000.0,,,,,,,,,475000000.0,2854000000.0,,,,0.0,685000000.0,523138000.0,-93000000.0,144000000.0,,,,,401000000.0,-17000000.0,,,,,,0.0,,2281000000.0,2298000000.0,139000000.0,,,,115000000.0,,5907000000.0,,,234000000.0,,,7852000000.0,0.225,,2825000000.0,-204000000.0,,-264000000.0,,,,284000000.0,3347000000.0,,,,-10387000000.0,,,,,,,,373000000.0,16000000.0,1403000000.0,,,,119000000.0,119000000.0,,,,,,,,0.0,523138000.0,4000000.0,,,,,1362000000.0,,2662000000.0,1103000000.0,,,,,,541000000.0,941000000.0,3213000000.0,,,,32000000.0,,,,,,144000000.0,,,,144000000.0,,,,-74000000.0,,,191000000.0,,,,,,346000000.0,,,128000000.0,,,,-12000000.0,42000000.0,0.225,26000000.0,,,,,,119000000.0,,,8188000000.0,,800000000.0,11042000000.0,8744000000.0,,-13000000.0,,169000000.0,,,,,,,,,,,,,,,,,,,,,,
