date,quarterlyAccumulatedDepreciation,trailingOperatingCashFlow,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualCapitalStock,quarterlyInventory,quarterlyTaxProvision,quarterlyOperatingExpense,quarterlyNetPPE,annualOtherIntangibleAssets,annualGrossProfit,annualTotalNonCurrentAssets,annualCurrentLiabilities,quarterlyOtherIntangibleAssets,annualOtherIncomeExpense,annualNetPPE,annualOperatingCashFlow,quarterlyCurrentDebt,quarterlyInterestExpense,trailingDepreciationAndAmortization,annualInventory,trailingCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyBasicAverageShares,quarterlyCommonStockIssuance,annualEbitda,annualNonCurrentDeferredTaxesLiabilities,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,annualChangeInInventory,quarterlyPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualInterestExpense,trailingInterestExpense,annualPretaxIncome,annualPurchaseOfInvestment,trailingCashDividendsPaid,trailingCapitalExpenditure,quarterlyTotalAssets,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyRepurchaseOfCapitalStock,quarterlyTotalNonCurrentAssets,annualGoodwill,trailingChangeInCashSupplementalAsReported,annualIncomeTaxPayable,trailingInvestingCashFlow,annualGrossPPE,annualAccumulatedDepreciation,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangeInCashSupplementalAsReported,annualBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,quarterlyDilutedEPS,annualCapitalExpenditure,annualOtherCurrentLiabilities,annualInvestingCashFlow,annualBasicEPS,annualCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyNetIncomeCommonStockholders,annualCostOfRevenue,trailingOperatingIncome,annualTotalRevenue,annualEndCashPosition,annualCurrentDebt,annualOperatingIncome,quarterlyDilutedAverageShares,trailingTotalRevenue,annualNetOtherFinancingCharges,quarterlyEndCashPosition,annualFreeCashFlow,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyOtherNonCashItems,trailingEndCashPosition,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlyEbitda,trailingTaxProvision,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,quarterlyOtherShortTermInvestments,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyGrossPPE,trailingFreeCashFlow,trailingNetIncome,quarterlyIncomeTaxPayable,annualOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualLongTermDebt,annualCashDividendsPaid,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,annualCurrentAssets,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyChangeInInventory,annualNetIncome,quarterlyOtherCurrentAssets,annualOtherNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualDilutedAverageShares,annualNetIncomeCommonStockholders,annualSellingGeneralAndAdministration,annualStockholdersEquity,annualDilutedEPS,quarterlyInvestmentsAndAdvances,annualOtherNonCashItems,trailingRepurchaseOfCapitalStock,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGrossProfit,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyNetOtherInvestingChanges,annualTotalAssets,annualTaxProvision,trailingNetIncomeCommonStockholders,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyStockholdersEquity,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,trailingChangeInAccountPayable,quarterlyPurchaseOfInvestment,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,trailingNetOtherFinancingCharges,annualStockBasedCompensation,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSellingGeneralAndAdministration,trailingSaleOfInvestment,trailingDilutedEPS,trailingOtherIncomeExpense,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingOperatingExpense,quarterlyPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingStockBasedCompensation,trailingCostOfRevenue,trailingGrossProfit,trailingChangeInInventory,trailingBasicEPS
1970-01-01 00:00:01.380499200,,,-1045000000.0,4428000000.0,4428000000.0,2703000000.0,,,18495000000.0,-5000000.0,19065000000.0,51792000000.0,,,,,9001000000.0,,,,3592000000.0,409000000.0,,,,,,-1440000000.0,2505000000.0,750147497.0,,,,,-31000000.0,,-148000000.0,,-806000000.0,-448000000.0,-2503000000.0,393000000.0,,,,,,,111166000000.0,,,,78663000000.0,,,,,,,,,,6918000000.0,,,,,11908000000.0,,,,,-0.286024,,,,,,,-193000000.0,,,,,,,750567043.0,,,4428000000.0,,-621000000.0,,-364000000.0,,,,-669000000.0,,,1236000000.0,20879000000.0,,19643000000.0,,,,,-1254000000.0,58769000000.0,,-16000000.0,,,-806000000.0,,,,,,,,32503000000.0,23224000000.0,,,19643000000.0,,,,,,14373000000.0,,,-0.286024,18469000000.0,,,398000000.0,,5772000000.0,1135000000.0,7331000000.0,,,,,,,6957000000.0,,,35545000000.0,18508000000.0,,,-317000000.0,185000000.0,,,,,-143000000.0,,48923000000.0,-193000000.0,17930000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,-34999000000.0,,-181000000.0,6072000000.0,6072000000.0,3115000000.0,52000000.0,0.0,19240000000.0,24000000.0,-55050000000.0,51232000000.0,999000000.0,4193000000.0,78283000000.0,25235000000.0,999000000.0,-1206000000.0,51232000000.0,4296000000.0,4036000000.0,419000000.0,,19240000000.0,,,-173000000.0,-216000000.0,352000000.0,750986589.0,,4225000000.0,3115000000.0,1189000000.0,-21000000.0,-609000000.0,-1292000000.0,6072000000.0,-1010000000.0,2687000000.0,1824000000.0,1928000000.0,1890000000.0,,-2360000000.0,,,,112308000000.0,,115000000.0,,78283000000.0,7735000000.0,,179000000.0,,86231000000.0,-34999000000.0,,215000000.0,-5542000000.0,4428000000.0,0.0,,,-6577000000.0,12604000000.0,1679000000.0,746791133.0,241000000.0,,-1.644637,-3452000000.0,1928000000.0,-2877000000.0,-3.479956,52000000.0,669000000.0,-1227000000.0,75247000000.0,,79440000000.0,6072000000.0,4036000000.0,1197000000.0,751825680.0,,3194000000.0,6232000000.0,844000000.0,-736000000.0,1756000000.0,-14000000.0,,33900000000.0,1258000000.0,1560000000.0,,12604000000.0,1567000000.0,21415000000.0,,19848000000.0,,,-2575000000.0,,1677000000.0,59135000000.0,555000000.0,-60000000.0,7933000000.0,,847000000.0,24037000000.0,86231000000.0,,,179000000.0,2996000000.0,-6577000000.0,34025000000.0,25235000000.0,,59135000000.0,19848000000.0,6072000000.0,203000000.0,17520000000.0,-415000000.0,4402000000.0,1189000000.0,4886000000.0,34025000000.0,-1.644637,17520000000.0,,-2545000000.0,669000000.0,352000000.0,4886000000.0,1263000000.0,3564000000.0,511000000.0,747630224.0,-2602000000.0,2996000000.0,49793000000.0,-3.479956,7933000000.0,1086000000.0,,33900000000.0,18585000000.0,3564000000.0,24037000000.0,-1520000000.0,274000000.0,112308000000.0,215000000.0,,4695000000.0,-1316000000.0,7735000000.0,49793000000.0,-1227000000.0,-51618000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,,,5061000000.0,5061000000.0,3190000000.0,,,18888000000.0,61000000.0,1080000000.0,50876000000.0,,,,,8716000000.0,,,,5336000000.0,426000000.0,,,,,,557000000.0,2251000000.0,750986589.0,,,,,-672000000.0,,-96000000.0,,-875000000.0,-471000000.0,-1171000000.0,194000000.0,,,,,,,111348000000.0,,,,77825000000.0,,,,,,,,,,6232000000.0,,,,,12181000000.0,,,,,-0.286024,,,,,,,-205000000.0,,,,,,,751825680.0,,,5061000000.0,,-1090000000.0,,-57000000.0,,,,-345000000.0,,,1080000000.0,20868000000.0,,19788000000.0,,,,,-1346000000.0,59284000000.0,,-95000000.0,,,-906000000.0,,,,,,,,33523000000.0,25390000000.0,,,19788000000.0,,,,,,12478000000.0,,,-0.286024,18226000000.0,,,621000000.0,,5547000000.0,1080000000.0,7679000000.0,,,,,,,6907000000.0,,,33894000000.0,18708000000.0,,,-344000000.0,-215000000.0,,,,,-157000000.0,,48735000000.0,-205000000.0,18034000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,-1659000000.0,4404000000.0,4404000000.0,3235000000.0,,,18627000000.0,156000000.0,18941000000.0,50835000000.0,,,,,8753000000.0,,,,3702000000.0,383000000.0,,,,,,-1675000000.0,2557000000.0,751406134.0,,,,,-11000000.0,,240000000.0,,-774000000.0,1548000000.0,-687000000.0,42000000.0,,,,,,,109603000000.0,,,,78065000000.0,,,,,,,,,,5061000000.0,,,,,12494000000.0,,,,,0.071506,,,,,,,52000000.0,,,,,,,752245225.0,,,4404000000.0,,-607000000.0,,-5000000.0,,,,-352000000.0,,,931000000.0,21635000000.0,,20704000000.0,,,,,774000000.0,57379000000.0,,61000000.0,,,856000000.0,,,,,,,,31538000000.0,23589000000.0,,,20704000000.0,,,,,,12423000000.0,,,0.071506,18132000000.0,,,125000000.0,,5260000000.0,931000000.0,7351000000.0,,,,,,,6948000000.0,,,33790000000.0,19773000000.0,,,-209000000.0,167000000.0,,,,,84000000.0,,48923000000.0,52000000.0,18941000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,,,4175000000.0,4175000000.0,3108000000.0,,,17548000000.0,-21000000.0,946000000.0,48162000000.0,,,,,8340000000.0,,,,4383000000.0,338000000.0,,,,,,294000000.0,2652000000.0,751825680.0,,,,,-13000000.0,,18000000.0,,-949000000.0,501000000.0,-163000000.0,158000000.0,,,,,,,104073000000.0,,,,73970000000.0,,,,,,,,,,4404000000.0,,,,,11507000000.0,,,,,0.023835,,,,,,,22000000.0,,,,,,,753084316.0,,,4175000000.0,,-888000000.0,,-381000000.0,,,,268000000.0,,,946000000.0,21013000000.0,,20067000000.0,,,,,-448000000.0,54883000000.0,,-159000000.0,,,-576000000.0,,,,,,,,30103000000.0,22764000000.0,,,20067000000.0,,,,,,11524000000.0,,,0.023835,17487000000.0,,,478000000.0,,4940000000.0,946000000.0,6716000000.0,,,,,,,6536000000.0,,,32119000000.0,19121000000.0,,,-603000000.0,61000000.0,,,,,39000000.0,,46036000000.0,22000000.0,18162000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,-29856000000.0,,,3893000000.0,3893000000.0,3004000000.0,59000000.0,0.0,17304000000.0,258000000.0,982000000.0,46465000000.0,782000000.0,5994000000.0,71122000000.0,21123000000.0,782000000.0,-673000000.0,46465000000.0,3870000000.0,2449000000.0,322000000.0,,17304000000.0,,,-258000000.0,-1926000000.0,394000000.0,752245225.0,,4984000000.0,3004000000.0,956000000.0,-43000000.0,-122000000.0,-682000000.0,3893000000.0,-1067000000.0,2292000000.0,-158000000.0,1547000000.0,1565000000.0,,-520000000.0,,,,99179000000.0,,537000000.0,,71122000000.0,7322000000.0,,230000000.0,,76321000000.0,-29856000000.0,,615000000.0,-5827000000.0,4175000000.0,0.0,,,-11804000000.0,11450000000.0,-2187000000.0,751406134.0,-2750000000.0,,-1.263272,-3665000000.0,1547000000.0,-3077000000.0,-1.453954,59000000.0,571000000.0,-955000000.0,73288000000.0,,79282000000.0,3893000000.0,2449000000.0,3034000000.0,753084316.0,,-739000000.0,4016000000.0,205000000.0,-492000000.0,0.0,-15000000.0,0.0,32896000000.0,-47000000.0,904000000.0,,11450000000.0,1246000000.0,19969000000.0,,18723000000.0,,,-974000000.0,,1225000000.0,54019000000.0,-273000000.0,103000000.0,7035000000.0,-657000000.0,994000000.0,22182000000.0,76321000000.0,,,230000000.0,2960000000.0,-11804000000.0,28057000000.0,21123000000.0,,54019000000.0,18723000000.0,3893000000.0,82000000.0,16643000000.0,-458000000.0,6072000000.0,956000000.0,3696000000.0,28057000000.0,-1.263272,16643000000.0,,-1086000000.0,571000000.0,394000000.0,3696000000.0,982000000.0,2848000000.0,532000000.0,752245225.0,-1100000000.0,2960000000.0,42086000000.0,-1.453954,7035000000.0,743000000.0,,32896000000.0,17741000000.0,2848000000.0,22182000000.0,-1193000000.0,575000000.0,99179000000.0,454000000.0,,3939000000.0,-940000000.0,7322000000.0,42086000000.0,-955000000.0,16908000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,,,2779000000.0,2779000000.0,2670000000.0,,,15537000000.0,210000000.0,807000000.0,41694000000.0,,,,,7104000000.0,,,,2441000000.0,323000000.0,,,,,,313000000.0,2282000000.0,752245225.0,,,,,-20000000.0,,-510000000.0,,-745000000.0,-915000000.0,-1237000000.0,0.0,,,,,,,88517000000.0,,,,63456000000.0,,,,,,,,,,4016000000.0,,,,,10276000000.0,,,,,-0.977248,,,,,,,-728000000.0,,,,,,,752245225.0,,,2779000000.0,,-456000000.0,,-53000000.0,,,,127000000.0,,,807000000.0,17925000000.0,,17118000000.0,,,,,-1660000000.0,50218000000.0,,85000000.0,,,-1206000000.0,,,,,,,,25061000000.0,18928000000.0,,,17118000000.0,,,,,,11634000000.0,,,-0.977248,16986000000.0,,,0.0,,4253000000.0,807000000.0,6211000000.0,,,,,,,5394000000.0,,,31290000000.0,16311000000.0,,,-758000000.0,289000000.0,,,,,-720000000.0,,35452000000.0,-728000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,,4611000000.0,4611000000.0,2707000000.0,,,15466000000.0,124000000.0,801000000.0,42545000000.0,,,,,7279000000.0,,,,3168000000.0,325000000.0,,,,,,1284000000.0,1372000000.0,597999402.0,0.0,,,,26000000.0,,306000000.0,,-542000000.0,1019000000.0,1955000000.0,0.0,,,,,,,91932000000.0,,,,65045000000.0,,,,,,,,,,2779000000.0,0.0,,,-16204000000.0,10291000000.0,,,,,0.3,,,,,,,179000000.0,,,,,,,598999401.0,,,4712000000.0,,-419000000.0,,-331000000.0,,,,-172000000.0,,,820000000.0,17710000000.0,,16890000000.0,,,,,477000000.0,52099000000.0,,70000000.0,,,247000000.0,21295000000.0,,,,161000000.0,,,26887000000.0,19553000000.0,,,16890000000.0,,,,,,670000000.0,,,0.3,17451000000.0,,,24000000.0,,4283000000.0,801000000.0,5150000000.0,,,,,,,6635000000.0,,,32546000000.0,16089000000.0,,,33000000.0,123000000.0,,,,,182000000.0,,36813000000.0,179000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,,,3636000000.0,3636000000.0,2417000000.0,,,14352000000.0,127000000.0,777000000.0,40480000000.0,,,,,6779000000.0,,,,2455000000.0,318000000.0,,,,,,-835000000.0,1901000000.0,753503862.0,,,,,-10000000.0,,-677000000.0,,-684000000.0,473000000.0,-1081000000.0,37000000.0,,,,,,,85590000000.0,,,,61825000000.0,,,,,,,,,,4712000000.0,,,,,9455000000.0,,,,,-0.953412,,,,,,,-711000000.0,,,,,,,753503862.0,,,3636000000.0,,-649000000.0,,-21000000.0,,,,502000000.0,,,804000000.0,16393000000.0,,15589000000.0,,,,,-211000000.0,49531000000.0,,14000000.0,,,-136000000.0,,,,,,,,23765000000.0,17701000000.0,,,15589000000.0,,,,,,11481000000.0,,,-0.953412,17932000000.0,,,44000000.0,,3687000000.0,777000000.0,5754000000.0,,,,,,,5472000000.0,,,31830000000.0,14812000000.0,,,-933000000.0,35000000.0,,,,,-804000000.0,,33275000000.0,-711000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,-27035000000.0,,,4002000000.0,4002000000.0,2496000000.0,56000000.0,0.0,13424000000.0,441000000.0,807000000.0,35700000000.0,449000000.0,-1618000000.0,54520000000.0,18041000000.0,449000000.0,-1297000000.0,35700000000.0,2151000000.0,2243000000.0,312000000.0,,13424000000.0,,,0.0,-367000000.0,265000000.0,598332735.0,,-2946000000.0,2496000000.0,611000000.0,7000000.0,925000000.0,-6640000000.0,4002000000.0,-736000000.0,1574000000.0,472000000.0,1792000000.0,1383000000.0,,-7521000000.0,,,,76846000000.0,,335000000.0,,54520000000.0,5143000000.0,,133000000.0,,62735000000.0,-27035000000.0,,902000000.0,-2991000000.0,3636000000.0,0.0,,,-20358000000.0,8977000000.0,109000000.0,753084316.0,395000000.0,,-11.160011,-2707000000.0,1792000000.0,-2170000000.0,-10.559043,56000000.0,360000000.0,-6686000000.0,65196000000.0,,63578000000.0,4002000000.0,2243000000.0,-4161000000.0,598332735.0,,3000000.0,4102000000.0,-556000000.0,-646000000.0,0.0,-11000000.0,0.0,31235000000.0,-1291000000.0,335000000.0,,8977000000.0,5525000000.0,19506000000.0,,13981000000.0,,,-8423000000.0,,838000000.0,49276000000.0,167000000.0,402000000.0,5603000000.0,,1343000000.0,13902000000.0,62735000000.0,,,133000000.0,2543000000.0,-20358000000.0,22326000000.0,18041000000.0,,49276000000.0,13981000000.0,4002000000.0,342000000.0,16942000000.0,-416000000.0,3893000000.0,611000000.0,2679000000.0,22326000000.0,-11.160011,16942000000.0,,-7946000000.0,360000000.0,265000000.0,2679000000.0,807000000.0,2594000000.0,195000000.0,753084316.0,-7946000000.0,2543000000.0,25272000000.0,-10.559043,5603000000.0,722000000.0,,31235000000.0,13174000000.0,2594000000.0,13902000000.0,-5715000000.0,90000000.0,76846000000.0,902000000.0,,3192000000.0,-7081000000.0,5143000000.0,25272000000.0,-6686000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,,,2863000000.0,2863000000.0,2322000000.0,,,12866000000.0,700000000.0,652000000.0,36213000000.0,,,,,5689000000.0,,,,3883000000.0,332000000.0,,,,,,140000000.0,1889000000.0,597666069.0,,,,,63000000.0,,276000000.0,,-586000000.0,-690000000.0,-1240000000.0,208000000.0,,,,,,,76559000000.0,,,,54411000000.0,,,,,,,,,,4102000000.0,,,,,8586000000.0,,,,,-0.690001,,,,,,,-416000000.0,,,,,,,597666069.0,,,2863000000.0,,-572000000.0,,-6000000.0,,,,-90000000.0,,,652000000.0,14051000000.0,,13399000000.0,,,,,-1276000000.0,48750000000.0,,676000000.0,,,-1188000000.0,,,,,,,,22148000000.0,18532000000.0,,,13399000000.0,,,,,,11587000000.0,,,-0.690001,16309000000.0,,,301000000.0,,3325000000.0,652000000.0,5855000000.0,,,,,,,4457000000.0,,,30218000000.0,12747000000.0,,,333000000.0,14000000.0,,,,,-424000000.0,,25580000000.0,-416000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,,2289000000.0,2289000000.0,2405000000.0,,,12914000000.0,153000000.0,886000000.0,35978000000.0,,,,,5837000000.0,,,,1048000000.0,306000000.0,,,,,,-1857000000.0,1153000000.0,987000000.0,3115000000.0,,,,-8000000.0,,1285000000.0,,-521000000.0,869000000.0,-473000000.0,223000000.0,,,,,,,75019000000.0,,,,54251000000.0,,,,,,,,,,2863000000.0,0.0,,,-20078000000.0,8876000000.0,,,,,1.13,,,,,,,1112000000.0,,,,,,,988000000.0,,,2395000000.0,,538000000.0,,-41000000.0,,,,-1109000000.0,,,729000000.0,15472000000.0,,14743000000.0,,,,,348000000.0,43014000000.0,,70000000.0,,,235000000.0,14978000000.0,,,,137000000.0,,,20768000000.0,15754000000.0,,,14743000000.0,,,,,,559000000.0,,,1.13,13515000000.0,,,292000000.0,,3500000000.0,680000000.0,4835000000.0,,,,,,,5327000000.0,,,27260000000.0,14063000000.0,,,501000000.0,1059000000.0,,,,,1132000000.0,,29756000000.0,1112000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,,,2256000000.0,2256000000.0,2453000000.0,,,13598000000.0,146000000.0,693000000.0,35807000000.0,,,,,5756000000.0,,,,1817000000.0,255000000.0,,,,,,-741000000.0,2083000000.0,1019665647.0,0.0,,,,-17000000.0,,835000000.0,,-535000000.0,876000000.0,-136000000.0,115000000.0,,,,,,,75035000000.0,,,,54066000000.0,,,,,,,,,,2395000000.0,,,,,9237000000.0,,,,,0.660001,,,,,,,680000000.0,,,,,,,1020998979.0,,,2256000000.0,,-300000000.0,,-7000000.0,,,,98000000.0,,,693000000.0,15216000000.0,,14523000000.0,,,,,341000000.0,42448000000.0,,79000000.0,,,-565000000.0,,,,,,,,20969000000.0,16519000000.0,,,14523000000.0,,,,,,10844000000.0,,,0.660001,12632000000.0,,,166000000.0,,3412000000.0,693000000.0,5350000000.0,,,,,,,4419000000.0,,,25929000000.0,13830000000.0,,,-114000000.0,235000000.0,,,,,689000000.0,,30336000000.0,680000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,-26602000000.0,,,2501000000.0,2501000000.0,2529000000.0,39000000.0,0.0,14734000000.0,-13000000.0,696000000.0,34831000000.0,403000000.0,6363000000.0,52895000000.0,18115000000.0,403000000.0,748000000.0,34831000000.0,2708000000.0,1820000000.0,221000000.0,,14734000000.0,,,0.0,-468000000.0,317000000.0,1019665647.0,0.0,6613000000.0,2529000000.0,566000000.0,-11000000.0,-2055000000.0,324000000.0,2501000000.0,-802000000.0,1653000000.0,348000000.0,321000000.0,1172000000.0,,2720000000.0,,,,75142000000.0,,-373000000.0,,52895000000.0,5248000000.0,,133000000.0,,61433000000.0,-26602000000.0,,986000000.0,-7633000000.0,2256000000.0,0.0,,,-20770000000.0,11633000000.0,-1488000000.0,953332380.0,-2926000000.0,,0.39,-2444000000.0,321000000.0,-1143000000.0,1.860002,39000000.0,270000000.0,403000000.0,50428000000.0,,56791000000.0,2501000000.0,1820000000.0,4161000000.0,1021332312.0,,27000000.0,2615000000.0,264000000.0,-809000000.0,3115000000.0,-7000000.0,0.0,24702000000.0,1405000000.0,10000000.0,,11633000000.0,852000000.0,14978000000.0,,14126000000.0,,,1734000000.0,,851000000.0,42817000000.0,-1405000000.0,-93000000.0,5223000000.0,0.0,495000000.0,16049000000.0,61433000000.0,,,133000000.0,2202000000.0,-20770000000.0,22247000000.0,18115000000.0,,42817000000.0,14126000000.0,2501000000.0,-73000000.0,11325000000.0,-61000000.0,4002000000.0,566000000.0,2974000000.0,22247000000.0,0.39,11325000000.0,,1779000000.0,270000000.0,317000000.0,2974000000.0,696000000.0,2341000000.0,165000000.0,954999045.0,1779000000.0,2202000000.0,30135000000.0,1.860002,5223000000.0,-113000000.0,,24702000000.0,13430000000.0,2341000000.0,16049000000.0,-420000000.0,-7000000.0,75142000000.0,986000000.0,,2721000000.0,337000000.0,5248000000.0,30135000000.0,403000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,,,2402000000.0,2402000000.0,2626000000.0,,,16393000000.0,283000000.0,655000000.0,35049000000.0,,,,,5716000000.0,,,,3452000000.0,223000000.0,,,,,,666000000.0,2182000000.0,1019665647.0,0.0,,,,-37000000.0,,1306000000.0,,-580000000.0,-299000000.0,-215000000.0,38000000.0,,,,,,,78491000000.0,,,,53348000000.0,,,,,,,,,,2615000000.0,,,,,12043000000.0,,,,,0.990001,,,,,,,1002000000.0,,,,,,,1022332311.0,,,2402000000.0,,-598000000.0,,-40000000.0,,,,235000000.0,,,655000000.0,16741000000.0,,16086000000.0,,,,,-879000000.0,44562000000.0,,76000000.0,,,-2181000000.0,,,,,,,,25143000000.0,20386000000.0,,,16086000000.0,,,,,,10503000000.0,,,0.990001,11047000000.0,,,126000000.0,,3971000000.0,655000000.0,4853000000.0,,,,,,,4470000000.0,,,24176000000.0,15431000000.0,,,-47000000.0,-18000000.0,,,,,1023000000.0,,31743000000.0,1002000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,,2048000000.0,2048000000.0,2690000000.0,,,17458000000.0,-197000000.0,0.0,35765000000.0,,,,,5769000000.0,,,,3868000000.0,207000000.0,,,,,,-744000000.0,1203000000.0,1020000000.0,0.0,,,,-18000000.0,,1513000000.0,,-566000000.0,1214000000.0,-238000000.0,39000000.0,,,,,,,81460000000.0,,,0.0,55054000000.0,,,,,,,,,,2402000000.0,0.0,,,-19224000000.0,12555000000.0,,,,,1.29,,,,,,,1322000000.0,,,,,,,1023000000.0,,,2048000000.0,,-738000000.0,,0.0,,,,-233000000.0,,,722000000.0,17966000000.0,,17244000000.0,,,,,648000000.0,45208000000.0,,71000000.0,,,-548000000.0,18377000000.0,,,,328000000.0,,,26406000000.0,21460000000.0,,,17244000000.0,,,,,,687000000.0,,,1.3,9782000000.0,,,127000000.0,,4263000000.0,676000000.0,4198000000.0,,,,,,,5847000000.0,,,23748000000.0,16568000000.0,,,284000000.0,-172000000.0,,,,,1710000000.0,,34027000000.0,1322000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,,,2978000000.0,2978000000.0,2713000000.0,,,17780000000.0,71000000.0,690000000.0,36471000000.0,,,,,5856000000.0,,,,5764000000.0,205000000.0,,,,,,514000000.0,2498000000.0,1020000000.0,0.0,,,,7000000.0,,1278000000.0,,-637000000.0,763000000.0,723000000.0,40000000.0,,,,,,,84512000000.0,,,,56465000000.0,,,,,,,,,,2272000000.0,,,,,12074000000.0,,,,,1.18,,,,,,,1205000000.0,,,,,,,1023000000.0,,,2978000000.0,,-563000000.0,,-80000000.0,,,,-169000000.0,,,690000000.0,18329000000.0,,17639000000.0,,,,,126000000.0,45971000000.0,,-45000000.0,,,-801000000.0,,,,,,,,28047000000.0,23107000000.0,,,17639000000.0,,,,,,10966000000.0,,,1.18,9185000000.0,,,127000000.0,,4443000000.0,690000000.0,5229000000.0,,,,,,,4943000000.0,,,22864000000.0,16949000000.0,,,249000000.0,74000000.0,,,,,1207000000.0,,36374000000.0,1205000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
