date,trailingPretaxIncome,quarterlyTotalAssets,annualNetIncome,quarterlyLongTermDebt,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyFreeCashFlow,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,annualCashDividendsPaid,quarterlyAccountsReceivable,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,annualGoodwill,quarterlyCostOfRevenue,annualPretaxIncome,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualOtherNonCashItems,annualDepreciationAndAmortization,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualInvestingCashFlow,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,trailingCommonStockIssuance,quarterlyGoodwill,trailingStockBasedCompensation,annualStockholdersEquity,annualEndCashPosition,annualTotalAssets,quarterlyNetIncomeCommonStockholders,trailingEndCashPosition,quarterlyOtherIncomeExpense,trailingCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentDebt,trailingOperatingCashFlow,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualChangeInAccountPayable,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyEndCashPosition,quarterlyOtherIntangibleAssets,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,annualInvestmentsAndAdvances,annualSaleOfInvestment,quarterlyNetOtherFinancingCharges,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualEbitda,annualOtherNonCurrentAssets,annualNetPPE,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherCurrentAssets,annualCurrentAssets,annualChangeInCashSupplementalAsReported,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,quarterlySaleOfInvestment,annualBeginningCashPosition,annualNetIncomeCommonStockholders,annualInterestExpense,quarterlyChangesInAccountReceivables,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualSellingGeneralAndAdministration,trailingRepaymentOfDebt,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualTotalNonCurrentAssets,annualOtherIncomeExpense,annualCapitalExpenditure,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualRepaymentOfDebt,trailingGrossProfit,trailingNetIncomeCommonStockholders,trailingCapitalExpenditure,quarterlyStockholdersEquity,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,trailingInterestExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,quarterlyEbitda,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,annualResearchAndDevelopment,annualCostOfRevenue,quarterlyOtherNonCashItems,annualTotalRevenue,trailingResearchAndDevelopment,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualCapitalStock,annualNetOtherFinancingCharges,annualFreeCashFlow,annualCurrentDebt,annualStockBasedCompensation,annualTotalLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualGrossProfit,quarterlyResearchAndDevelopment,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,annualChangeInWorkingCapital,annualOperatingExpense,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyCapitalExpenditure,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlyOperatingIncome,trailingBeginningCashPosition,trailingFreeCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualDilutedEPS,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,annualAccountsPayable,trailingBasicAverageShares,annualChangeInInventory,annualNonCurrentDeferredRevenue,quarterlyBasicAverageShares,trailingTaxProvision,trailingPurchaseOfBusiness,quarterlyDilutedEPS,annualIncomeTaxPayable,annualInventory,trailingDeferredIncomeTax,annualDilutedAverageShares,quarterlyBasicEPS,quarterlyDeferredIncomeTax,trailingSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualBasicEPS,quarterlyAccountsPayable,quarterlyInventory,quarterlyTaxProvision,trailingDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,annualBasicAverageShares,annualDeferredIncomeTax,annualTaxProvision,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
,,4742245000.0,,82302000.0,,,,,,150651000.0,,3940000.0,,,,151992000.0,,81348000.0,,45463000.0,,89747000.0,335972000.0,,,,,4642000.0,,,90924000.0,,,78204000.0,,,,,49179000.0,,,,,,45303000.0,45303000.0,,,,,,-24405000.0,296000.0,,50683000.0,,,,45303000.0,112940000.0,-43736000.0,-117391000.0,,,-16957000.0,,,,,234024000.0,,,,,,,,,,,,,,,,,,,,,,147277000.0,,,,,41363000.0,1742122000.0,,,,,4079959000.0,,,-22181000.0,,23092000.0,,4074017000.0,142635000.0,-1107744000.0,,,,26097000.0,,,,,,,,,,,,2280690000.0,0.0,,,,,,,-113631000.0,,,,21625000.0,,-10656000.0,228625000.0,161307000.0,5181761000.0,,,,,96594000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4968069000.0,336653000.0,76030000.0,-98557000.0,,,-35118000.0,,27111000.0,,159530000.0,-393561000.0,,,131103000.0,78204000.0,82520000.0,,75871000.0,,85970000.0,336696000.0,43913000.0,213528000.0,,,3806000.0,-228176000.0,76030000.0,100118000.0,353671000.0,,78204000.0,,4219799000.0,204833000.0,4968069000.0,38590000.0,,,,131103000.0,,204833000.0,204833000.0,,594430000.0,,,,12937000.0,0.0,,51924000.0,,68618000.0,,204833000.0,111289000.0,-129630000.0,-80561000.0,336696000.0,34883000.0,-33425000.0,111289000.0,-93536000.0,,,322133000.0,567199000.0,,4054295000.0,204833000.0,-95338000.0,204833000.0,,,101709000.0,5207354000.0,,,21377000.0,103124000.0,161836000.0,1121000.0,,,,17127000.0,,138916000.0,,,1007000.0,-132603000.0,45303000.0,1879724000.0,-39837000.0,,,,4219799000.0,,,-51811000.0,,-6002000.0,-264545000.0,4054295000.0,162863000.0,-1153059000.0,,,318498000.0,-22933000.0,875071000.0,,0.0,,1879724000.0,-50375000.0,461827000.0,,,322133000.0,-1153059000.0,-98557000.0,0.0,,,,,556573000.0,,149916000.0,352550000.0,,202902000.0,25758000.0,,-112133000.0,221436000.0,139244000.0,5207354000.0,,,,,86992000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4960380000.0,,49313000.0,,,,,,144222000.0,,114802000.0,,,,134500000.0,,83852000.0,,46770000.0,,69067000.0,335739000.0,,,,,5884000.0,,,69497000.0,,,78204000.0,,,,,21927000.0,,4057000.0,,,,319635000.0,319635000.0,,,,,,-8962000.0,100000.0,,52654000.0,,,,319635000.0,109638000.0,69236000.0,-107319000.0,,,-13612000.0,,,,,183813000.0,,,,,,,,,,,,,,,,,,,,,,138814000.0,,,,,204833000.0,2032296000.0,,,,,4352039000.0,,,80903000.0,,-26717000.0,,4033036000.0,132930000.0,-1196142000.0,,,,31090000.0,,,,,,,,,,,,2435727000.0,-233988000.0,,,,,,,-101361000.0,,,,20342000.0,,-2705000.0,222666000.0,146927000.0,5229178000.0,,,,,86160000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5041872000.0,,35297000.0,,,,,,172367000.0,,101813000.0,,,,156882000.0,,83468000.0,,45045000.0,,92360000.0,335279000.0,,,,,4572000.0,,,93188000.0,,,78204000.0,,,,,48204000.0,,4405000.0,,,,421448000.0,421448000.0,,,,,,-8438000.0,0.0,,49617000.0,,,,421448000.0,107987000.0,-52029000.0,-106740000.0,,,-4401000.0,,,,,192179000.0,,,,,,,,,,,,,,,,,,,,,,148157000.0,,,,,319635000.0,2141048000.0,,,,,4443298000.0,,,-12652000.0,,-14016000.0,,4016973000.0,143585000.0,-1237485000.0,,,,41901000.0,,,,,,,,,,,,2528087000.0,-14267000.0,,,,,,,-25464000.0,,,,8836000.0,,-6939000.0,231625000.0,179306000.0,5254458000.0,,,,,98540000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5077913000.0,,35260000.0,,,,,,153677000.0,,53832000.0,,,,161559000.0,,82383000.0,,43700000.0,,97515000.0,335478000.0,,,,,5527000.0,,,98587000.0,,,78204000.0,,,,,48597000.0,,1286000.0,,,,475280000.0,475280000.0,,,,,,15348000.0,0.0,,49902000.0,,,,475280000.0,106336000.0,-42530000.0,-108741000.0,,,-6973000.0,,,,,196819000.0,,,,,,,,,,,,,,,,,,,,,,154790000.0,,,,,421448000.0,2169857000.0,,,,,4477327000.0,,,-62932000.0,,-37000.0,,4009477000.0,149263000.0,-1276379000.0,,,,264456000.0,,,,,,,,,,,,2625602000.0,-86290000.0,,,,,,,-76261000.0,,,,14603000.0,,-18946000.0,237173000.0,172623000.0,5285856000.0,,,,,104888000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5204790000.0,366213000.0,16095000.0,-142604000.0,,,-33784000.0,,1515000.0,,-109025000.0,-432683000.0,,,145431000.0,78204000.0,83382000.0,,47633000.0,,107271000.0,341304000.0,96281000.0,183148000.0,,,2830000.0,-188417000.0,16095000.0,106711000.0,405547000.0,,78204000.0,,4429967000.0,366255000.0,5204790000.0,59335000.0,,-11282000.0,,145431000.0,,366255000.0,366255000.0,,647443000.0,,129519000.0,,-31732000.0,660000.0,,40400000.0,,49929000.0,,366255000.0,26481000.0,-163094000.0,-109883000.0,341304000.0,,11732000.0,26481000.0,-336626000.0,,,345920000.0,588695000.0,,4246710000.0,366255000.0,21029000.0,366255000.0,,,161422000.0,5566910000.0,,,,204833000.0,178063000.0,760000.0,,,,18813000.0,,156900000.0,,,-9996000.0,-175662000.0,475280000.0,2115003000.0,-41204000.0,,,,4429967000.0,,,15710000.0,,-434000.0,-297604000.0,4246710000.0,164133000.0,-1320200000.0,,,330531000.0,-241166000.0,927976000.0,,0.0,,2115003000.0,-13254000.0,471781000.0,129519000.0,,345920000.0,-1320200000.0,-142604000.0,-2081000.0,,,,,597445000.0,,-94518000.0,367442000.0,,191898000.0,6148000.0,,-147072000.0,240282000.0,148587000.0,5566910000.0,,,,,116500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5178365000.0,,152735000.0,,,,,,127263000.0,,-11822000.0,,,,139449000.0,,88608000.0,,47976000.0,,96411000.0,331256000.0,,,,,5141000.0,,,95396000.0,,,78204000.0,,,,,48719000.0,,5678000.0,,,,354433000.0,354433000.0,,,,,,-8749000.0,1663000.0,,53117000.0,,,,354433000.0,103034000.0,-55090000.0,-109235000.0,,,-69819000.0,,,,,349684000.0,,,,,,,,,,,,,,,,,,,,,,155142000.0,,,,,366255000.0,2192447000.0,,,,,4487227000.0,,,20894000.0,,-12076000.0,,4243666000.0,150001000.0,-1364593000.0,,,,13433000.0,,,,,,,,,,,,-150053000.0,-57863000.0,,,,,,,-114552000.0,,,,3894000.0,,-30557000.0,243750000.0,157820000.0,5608259000.0,,,,,102025000.0,,,,,,-36678000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5256643000.0,,151757000.0,,,,,,106113000.0,,35998000.0,,,,152163000.0,,86321000.0,,65686000.0,,108266000.0,329148000.0,,,,,6128000.0,,,108175000.0,,,78204000.0,,,,,60763000.0,,4851000.0,,,,390431000.0,390431000.0,,,,,,-14782000.0,1794000.0,,54389000.0,,,,390431000.0,101383000.0,-121071000.0,-108686000.0,,,-5182000.0,,,,,303920000.0,,,,,,,,,,,,,,,,,,,,,,167975000.0,,,,,354433000.0,2333698000.0,,,,,4626967000.0,,,-49732000.0,,-20493000.0,,4290568000.0,179272000.0,-1406564000.0,,,,19650000.0,,,,,,,,,,,,-146883000.0,-59519000.0,,,,,,,-36533000.0,,,,1549000.0,,-87489000.0,254296000.0,193602000.0,5697132000.0,,,,,113586000.0,,,,,,28718000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5471628000.0,,150714000.0,,,,,,98208000.0,,141343000.0,,,,162401000.0,,88123000.0,,30474000.0,,128344000.0,333482000.0,,,,,5621000.0,,,123068000.0,,,78204000.0,,,,,79262000.0,,-142000.0,,,,531774000.0,531774000.0,,,,,,15571000.0,2471000.0,,53538000.0,,,,531774000.0,99732000.0,-97828000.0,-116830000.0,,,-2607000.0,,,,,377628000.0,,,,,,,,,,,,,,,,,,,,,,176805000.0,,,,,390431000.0,2533703000.0,,,,,4836993000.0,,,-63977000.0,,18884000.0,,4357284000.0,171184000.0,-1449887000.0,,,,5422000.0,,,,,,,,,,,,-131778000.0,0.0,,,,,,,74931000.0,,,,1181000.0,,-66032000.0,264928000.0,164240000.0,5807171000.0,,,,,123267000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5552486000.0,456393000.0,35697000.0,-124871000.0,,,-6361000.0,,-6223000.0,,-38273000.0,-454807000.0,,,159360000.0,78204000.0,115658000.0,,52261000.0,,123372000.0,328555000.0,39258000.0,196397000.0,,,4225000.0,-443656000.0,35697000.0,123372000.0,464818000.0,,78204000.0,,4817009000.0,493501000.0,5552486000.0,65651000.0,,3188000.0,,159360000.0,,493501000.0,493501000.0,,692048000.0,,113950000.0,,1599000.0,2288000.0,,56486000.0,,7511000.0,,493501000.0,19877000.0,-169667000.0,-120056000.0,328555000.0,7452000.0,8171000.0,19877000.0,-117399000.0,,,481507000.0,661215000.0,,4484828000.0,493501000.0,161734000.0,493501000.0,,,127246000.0,5984956000.0,,,,366255000.0,254395000.0,8216000.0,,,,21115000.0,,182474000.0,,,3099000.0,-366687000.0,531774000.0,2511209000.0,-93599000.0,,,,4817009000.0,,,254549000.0,,-79914000.0,-121146000.0,4484828000.0,178249000.0,-1500128000.0,,,378631000.0,753000.0,1060961000.0,,-254549000.0,,2511209000.0,-69437000.0,325361000.0,113950000.0,,481507000.0,-1500128000.0,-124871000.0,-17000.0,,,,,682330000.0,,-44992000.0,450016000.0,,217512000.0,887000.0,,-182609000.0,298132000.0,176386000.0,5984956000.0,,,,,125988000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5470604000.0,,141940000.0,,,,,,86777000.0,,-111172000.0,,,,153159000.0,,103009000.0,,50049000.0,,114216000.0,305558000.0,,,,,6779000.0,,,113596000.0,,,78204000.0,,,,,62245000.0,,3466000.0,,,,382329000.0,382329000.0,,,,,,,1557000.0,,56828000.0,,,,382329000.0,96430000.0,-68862000.0,-119860000.0,,,-3712000.0,,,,,295099000.0,,,,,,,,,,,,,2359000.0,,,,,,,,,175674000.0,,,,,493501000.0,2616216000.0,,,,,4917716000.0,,,49354000.0,,-12104000.0,,4538383000.0,168895000.0,-1547708000.0,,,,-1432000.0,,,,,,,,,,,,-126924000.0,-172500000.0,,,,,,,-205143000.0,,,,1541000.0,,-76056000.0,278683000.0,162833000.0,6086091000.0,,,,,118846000.0,,,,,,-46489000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6100136000.0,,140837000.0,,,,,,120284000.0,,601301000.0,,,,171773000.0,,106575000.0,,48626000.0,,128862000.0,303884000.0,,,,,6975000.0,,,128375000.0,,,174634000.0,,,,,71130000.0,,3590000.0,,,,983630000.0,983630000.0,,,,,,,1872000.0,,55601000.0,,,,983630000.0,,-75433000.0,-126687000.0,,,96364000.0,,,,,312610000.0,,,,,,,,,,,,,5384000.0,,,,,,,,,191452000.0,,,,,382329000.0,3133721000.0,,,,,5429303000.0,,,52465000.0,,-909000.0,,4572461000.0,184477000.0,-1594913000.0,,,,27079000.0,,,,,,,,,,,,-120091000.0,0.0,,,,,,,472167000.0,,,,1798000.0,,-84283000.0,298027000.0,204567000.0,6167374000.0,,,,,135851000.0,,,,,,-52465000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10854856000.0,,1463747000.0,,,,,,160868000.0,,-859511000.0,,,,344168000.0,,128067000.0,,113581000.0,,81181000.0,301868000.0,,,,,36242000.0,,,78840000.0,,,174634000.0,,,,,-6083000.0,,756000.0,,,,124119000.0,124119000.0,,,,,,0.0,9323000.0,,149773000.0,,,,124119000.0,257847000.0,-269627000.0,-155710000.0,,,14157000.0,,,,,1951665000.0,,,,,,,,,,,,,336000.0,,,,,,,,,243292000.0,-11269000.0,,,,983630000.0,2944049000.0,,,,,8403487000.0,,,-309597000.0,,-683039000.0,,9651017000.0,207100000.0,-1655737000.0,,,,19990000.0,,,,,,,,,,,,-189217000.0,-510000000.0,,,,,,,-804636000.0,,,,75560000.0,,-53884000.0,371359000.0,214752000.0,11306754000.0,,,,,93519000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11198473000.0,314026000.0,1503542000.0,-344706000.0,,,0.0,,224797000.0,,429191000.0,-552916000.0,,,333706000.0,174634000.0,162909000.0,,225728000.0,,-10233000.0,301905000.0,39690000.0,437984000.0,,,34665000.0,-487496000.0,1503542000.0,-9438000.0,358450000.0,,174634000.0,,8208045000.0,555584000.0,11198473000.0,-80401000.0,,955000.0,,333706000.0,,555584000.0,555584000.0,,791700000.0,,,,0.0,20310000.0,,260443000.0,,85369000.0,,555584000.0,414602000.0,-73574000.0,-150659000.0,301905000.0,13074000.0,-7309000.0,414602000.0,-826250000.0,19329000.0,,2484398000.0,796434000.0,,9597541000.0,555584000.0,-167359000.0,555584000.0,,,59809000.0,11351903000.0,,,4995000.0,493501000.0,46891000.0,33062000.0,,,,84661000.0,,270677000.0,19329000.0,,2177000.0,-198974000.0,124119000.0,2871915000.0,-711557000.0,,,,8208045000.0,,,40419000.0,,-15505000.0,-244395000.0,9597541000.0,236012000.0,-1754362000.0,,,500560000.0,-5947000.0,1381655000.0,,-137261000.0,,2871915000.0,99500000.0,592726000.0,,,2484398000.0,-1754362000.0,-344706000.0,-143750000.0,,,,,881095000.0,,293217000.0,311839000.0,,522645000.0,6470000.0,,15249000.0,433586000.0,209548000.0,11351903000.0,,,,,10234000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10619147000.0,,1069360000.0,,,,,,150964000.0,,-465448000.0,,,,296383000.0,,169921000.0,,176481000.0,,59778000.0,301711000.0,,,,,16516000.0,,,59778000.0,,,174634000.0,,,,,-4354000.0,,6642000.0,,,,90700000.0,90700000.0,,,,132000000.0,,,16808000.0,,195662000.0,,,,90700000.0,329372000.0,-44881000.0,-154528000.0,,,-5501000.0,,,,,1497743000.0,,,,,,,,,,,,,4777000.0,,,,,,,,,264446000.0,29740000.0,,,,555584000.0,3371931000.0,,,,,8619295000.0,,,0.0,,-662604000.0,,9571257000.0,245265000.0,-1844609000.0,,,,-35315000.0,,,,,,,,,,,,-434053000.0,-604300000.0,,,,,,,-621511000.0,,,,307503000.0,,-49980000.0,434367000.0,200944000.0,11415866000.0,,,,,68784000.0,,,,,,-22593000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10477108000.0,,1018368000.0,,,,,,223178000.0,,-21201000.0,,,,326985000.0,,171109000.0,,167601000.0,,77104000.0,321208000.0,,,,,21465000.0,,,77086000.0,,,174634000.0,,,,,14433000.0,,2238000.0,,,,367951000.0,46743000.0,,,,70000000.0,,,16707000.0,,189066000.0,,,,46743000.0,260015000.0,-47553000.0,-153099000.0,,,-307006000.0,,,,,1415353000.0,,,,,,,,,,,,,989000.0,,,,,,,,,278039000.0,35673000.0,,,,90700000.0,3371937000.0,,,,,8558631000.0,,,4603000.0,,-114530000.0,,9498034000.0,256574000.0,-1940189000.0,,,,33473000.0,,,,,,,,,,,,-504645000.0,302150000.0,,,,,,,-251826000.0,,,,1772000.0,321208000.0,-55000000.0,449148000.0,278178000.0,11438223000.0,,,,,88973000.0,,,,,,22528000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10629623000.0,,1041902000.0,,,,,,174075000.0,,114980000.0,,,,323091000.0,,166058000.0,,147643000.0,,152766000.0,317982000.0,,,,,11416000.0,,,154175000.0,,,174634000.0,,,,,87077000.0,,,,,,486568000.0,168586000.0,,,,0.0,,,15257000.0,,174440000.0,,,,168586000.0,222168000.0,-99013000.0,-156096000.0,,,-5471000.0,,,,,1364993000.0,,,,,,,,,,,,,253000.0,,,,,,,,,302902000.0,63685000.0,,,,46743000.0,3544441000.0,,,,,8757858000.0,,,-638000.0,,-72524000.0,,9576995000.0,276229000.0,-2034014000.0,,,,-27940000.0,,,,,,,,,,,,-502572000.0,0.0,,,,,,,-58476000.0,,,,927000.0,317982000.0,-98394000.0,468960000.0,272469000.0,11611009000.0,,,,,128462000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10643102000.0,457535000.0,1069928000.0,-485354000.0,,,,,198564000.0,,75941000.0,-598183000.0,,,303357000.0,174634000.0,154789000.0,,130685000.0,,167887000.0,306743000.0,-66741000.0,622410000.0,,,10352000.0,-247475000.0,1069928000.0,164641000.0,474347000.0,,174634000.0,,8763129000.0,245444000.0,10643102000.0,102198000.0,,-2448000.0,,303357000.0,,552187000.0,245444000.0,,1013204000.0,,0.0,,,14899000.0,,89600000.0,,8457000.0,306743000.0,245444000.0,173745000.0,-56028000.0,-134460000.0,306743000.0,6066000.0,-296703000.0,173745000.0,0.0,50065000.0,,1373285000.0,1096757000.0,,9590906000.0,245444000.0,5837000.0,552187000.0,,,-295728000.0,11719131000.0,,,47000.0,535684000.0,199354000.0,63671000.0,,,,59749000.0,,309396000.0,50065000.0,,2547000.0,-266423000.0,168586000.0,3544443000.0,-563023000.0,,,,8763129000.0,,,1872000.0,,286635000.0,-1061457000.0,9590906000.0,350481000.0,-2128225000.0,,,659865000.0,-36959000.0,1816371000.0,,-1663000.0,,3544443000.0,-614681000.0,746781000.0,0.0,,1373285000.0,-2128225000.0,-485354000.0,302150000.0,,,,,1156506000.0,,-129644000.0,457527000.0,,682159000.0,-301745000.0,306743000.0,-63049000.0,464185000.0,261613000.0,11719131000.0,,,,,219796000.0,,,,,,-1598000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10247765000.0,,682916000.0,,,,,,199093000.0,,478944000.0,,,,206607000.0,,174383000.0,,122486000.0,,512342000.0,625172000.0,,,,,14916000.0,,,512458000.0,,,174634000.0,,,,,446653000.0,,,,,,1352104000.0,726932000.0,,,,,,-32911000.0,16487000.0,,137402000.0,,,,726932000.0,71728000.0,511855000.0,-163875000.0,,,10286000.0,,,,,889523000.0,,,,,,,,,,,,,601543000.0,,,,,,,,,288381000.0,37462000.0,,,,245444000.0,3544300000.0,,,,,8995531000.0,,,8796000.0,,-4368000.0,,7921511000.0,273465000.0,-2152723000.0,,,,-403535000.0,,,,,,,,,,,,-131484000.0,-111903000.0,,,,,,,-262989000.0,,,,2503000.0,625172000.0,-30985000.0,462764000.0,230078000.0,10074234000.0,,,,,150979000.0,,,,,,-34588000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10252746000.0,,,,0.0,0.0,,,210858000.0,,48072000.0,,,9477744000.0,223197000.0,,146463000.0,,92957000.0,0.0,133813000.0,616257000.0,,,,,33173000.0,,,133914000.0,,,174634000.0,,,,,68124000.0,,4538000.0,,,,775002000.0,775002000.0,,,,690339000.0,,0.0,9601000.0,,128556000.0,,,,775002000.0,61698000.0,-61289000.0,-163911000.0,,,-1832000.0,,,,96980000.0,913536000.0,,,,,,,0.0,,,,,,-601476000.0,,,,,,,,,277675000.0,36517000.0,,,,726932000.0,3544307000.0,,,,,8975834000.0,,,-7706000.0,,-1832000.0,,7909451000.0,244502000.0,-2234359000.0,,,,,,,,,,,,,,,,4606982000.0,0.0,,,,,,,-163156000.0,,,,,,-61659000.0,424138000.0,272517000.0,10143810000.0,913536000.0,,,,149119000.0,,,,,,0.0,775002000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10195243000.0,,,,0.0,0.0,,,224374000.0,,14810000.0,,,9387335000.0,255337000.0,,4000000.0,,90823000.0,,137331000.0,600161000.0,,,,,1025000.0,,,138246000.0,,,174634000.0,,,,,71642000.0,,6318000.0,,,,789294000.0,789294000.0,,,,646059000.0,,-21791000.0,9099000.0,,9017000.0,,,,789294000.0,55344000.0,-115255000.0,-163992000.0,,,14654000.0,,,,655886000.0,901396000.0,,,,,,,0.0,,,,,,114000.0,,,,,,,,,31231000.0,3929000.0,,,,775002000.0,3544324000.0,,,,,8929395000.0,,,-24653000.0,,-4660000.0,,7901310000.0,22214000.0,-2317190000.0,,,,,,,,,,,,,,,,4744313000.0,0.0,,,,,,,-163874000.0,,,,,,-69565000.0,35231000.0,293939000.0,10218500000.0,901396000.0,,,,22214000.0,,,,,,,807908000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
