date,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,trailingCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyNetPPE,annualInventory,quarterlyBasicEPS,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIncomeExpense,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,annualOperatingCashFlow,quarterlyOperatingExpense,annualCapitalStock,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyInterestExpense,trailingChangeInInventory,trailingDepreciationAndAmortization,annualOtherIntangibleAssets,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,trailingPurchaseOfBusiness,annualEbitda,annualGrossProfit,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualNetPPE,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,trailingCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,trailingPretaxIncome,quarterlyTotalAssets,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyDilutedAverageShares,trailingInvestingCashFlow,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlyTotalNonCurrentAssets,annualInterestExpense,annualGoodwill,annualPretaxIncome,quarterlyChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyDepreciationAndAmortization,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,trailingGrossProfit,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingDeferredIncomeTax,annualInvestingCashFlow,trailingNetOtherFinancingCharges,annualCapitalExpenditure,annualOperatingIncome,annualOtherCurrentLiabilities,trailingTotalRevenue,trailingStockBasedCompensation,trailingInterestExpense,annualTaxProvision,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualEndCashPosition,trailingTaxProvision,annualOtherCurrentAssets,trailingChangeInAccountPayable,annualTotalRevenue,annualAccountsPayable,trailingOperatingIncome,annualCostOfRevenue,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfInvestment,annualChangeInAccountPayable,annualDilutedAverageShares,annualFreeCashFlow,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,trailingEndCashPosition,annualNetOtherFinancingCharges,annualDilutedEPS,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,quarterlyRetainedEarnings,annualAccumulatedDepreciation,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualOperatingExpense,trailingOperatingExpense,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,annualBasicAverageShares,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyCurrentAssets,trailingCostOfRevenue,quarterlyOperatingIncome,trailingNetIncome,quarterlyDilutedEPS,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualCashDividendsPaid,annualRetainedEarnings,annualBeginningCashPosition,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualAccountsReceivable,quarterlyLongTermDebt,annualNetIncomeCommonStockholders,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyBasicAverageShares,annualSellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalNonCurrentAssets,annualOtherNonCashItems,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,trailingSaleOfInvestment,annualTotalAssets,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,annualIncomeTaxPayable,trailingResearchAndDevelopment,trailingDilutedEPS,trailingChangesInAccountReceivables,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
2003-11-30,,,-368929000.0,,19386000.0,368852000.0,,0.3,264341000.0,73159000.0,,48498000.0,0.0,48498000.0,,,204548000.0,,1615000.0,,6711000.0,,,,,925835000.0,,36074000.0,0.0,,,,-22509000.0,,,,615000.0,39144000.0,-8649000.0,,54609000.0,,,,,,2261234000.0,,,,47179000.0,,,,,116443000.0,,,,,,986000.0,,1330761000.0,,,,,150785000.0,15798000.0,,,,-2958000.0,,,47512000.0,1157000.0,,,,,,,,,,,,35223000.0,,,,,,,,,,,77118000.0,,,,,,,48498000.0,-15649000.0,-16189000.0,,,,,,-7809000.0,,437479000.0,,,,,,,,,30495000.0,,,,1315894000.0,,589834000.0,,,930473000.0,,61320000.0,,0.3,,737781000.0,391600000.0,,0.0,,,,,,129515000.0,,,721620000.0,,323966000.0,,192021000.0,424045000.0,,,265868000.0,115670000.0,,924294000.0,,,,,35223000.0,,945340000.0,35223000.0,204548000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
2004-02-29,,,-381122000.0,,3313000.0,366855000.0,,0.05,291908000.0,81308000.0,,50868000.0,0.0,50868000.0,,,193496000.0,,2080000.0,,7767000.0,,,,,929610000.0,,38001000.0,0.0,,,,-24965000.0,,,,2648000.0,42918000.0,-10712000.0,,9331000.0,,,,,,2223732000.0,,,,38999000.0,,,,,117351000.0,,,,,,2370000.0,,1334466000.0,,,,,142740000.0,15859000.0,,,,2295000.0,,,48498000.0,1160000.0,,,,,,,,,,,,6018000.0,,,,,,,,,,,32957000.0,,,,,,,50868000.0,-15583000.0,-16211000.0,,,,,,22494000.0,,427286000.0,,,,,,,,,32206000.0,,,,1280683000.0,,480769000.0,,,889266000.0,,17098000.0,,0.05,,747977000.0,370674000.0,,0.0,,,,,,118948000.0,,,709753000.0,,270175000.0,,186855000.0,355143000.0,,,210594000.0,115835000.0,,910009000.0,,,,,6018000.0,,943049000.0,6018000.0,193496000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
2004-05-31,-64133000.0,,-386017000.0,,26793000.0,381055000.0,289359000.0,,289359000.0,78388000.0,,38561000.0,0.0,38561000.0,,152997000.0,224677000.0,1161000.0,991000.0,477493000.0,8184000.0,,,930615000.0,,930615000.0,78388000.0,46832000.0,0.0,,309838000.0,1065200000.0,-6535000.0,,,381055000.0,1680000.0,44216000.0,-25084000.0,-31949000.0,79766000.0,,,38561000.0,1.23,,2353119000.0,,,-12164000.0,53819000.0,,,-36955000.0,,,,767072000.0,,21422000.0,103017000.0,-12307000.0,,1358502000.0,28945000.0,,217616000.0,,205092000.0,16493000.0,,,,-3881000.0,0.0,,50868000.0,1161000.0,,-101262000.0,,-51253000.0,246561000.0,53819000.0,,,,75730000.0,991000.0,52973000.0,38561000.0,,0.0,,2341572000.0,205092000.0,,1276372000.0,,,104443000.0,900334000.0,,,116710000.0,101744000.0,5796000.0,38561000.0,-50222000.0,-16232000.0,,0.0,1.22,,1377827000.0,-58885000.0,,464026000.0,-386017000.0,-73274000.0,,46832000.0,818639000.0,,141886000.0,,19132000.0,,,-3881000.0,1377827000.0,115777000.0,680878000.0,38561000.0,-425000.0,994617000.0,,87950000.0,,,,767072000.0,477493000.0,141886000.0,0.0,,-63651000.0,464026000.0,50725000.0,994617000.0,103017000.0,718929000.0,484847000.0,718929000.0,141886000.0,368251000.0,21410000.0,217591000.0,484847000.0,,,312627000.0,,818639000.0,900334000.0,1358502000.0,,63277000.0,,52973000.0,217591000.0,975292000.0,52973000.0,224677000.0,975292000.0,-15970000.0,,,2353119000.0,,,,,,,,,,,,,,,,,,
2004-08-31,,,-392528000.0,,29989000.0,376464000.0,,0.47,295938000.0,86961000.0,,56415000.0,0.0,56415000.0,,,202442000.0,,233562000.0,,7970000.0,,,,,935923000.0,,45410000.0,0.0,,,,-11265000.0,,,,1062000.0,41024000.0,-7413000.0,,84475000.0,,,,,,2369008000.0,,,,65690000.0,,,,,117078000.0,,,,,,17854000.0,,1357797000.0,,,,,208993000.0,16275000.0,,,,-737000.0,,,38561000.0,1163000.0,,,,,,,,,,,,54486000.0,,,,,,,,,,,108720000.0,,,,,,,56415000.0,-11905000.0,-16253000.0,,,,,,-32780000.0,,502259000.0,,,,,,,,,33611000.0,,,,1350717000.0,,661513000.0,,,1011211000.0,,92445000.0,,0.465382,,768992000.0,689713000.0,,0.0,,,,,,83759000.0,,,490284000.0,,366626000.0,,181468000.0,465348000.0,,,294887000.0,116163000.0,,661004000.0,,,,,54486000.0,,1018291000.0,54486000.0,202442000.0,,908000.0,,,,,,,,,,,,,,,,,,,,,
2004-11-30,,,-408516000.0,,3627000.0,385658000.0,,0.08,314243000.0,77452000.0,,211760000.0,-47000000.0,211760000.0,,,202034000.0,,4164000.0,,8915000.0,,,,,945278000.0,,50716000.0,0.0,,,,110260000.0,,,,6094000.0,58535000.0,-14378000.0,,12739000.0,,,,,,2539000000.0,,,,60499000.0,,,,,118284000.0,,,,,,155345000.0,,1381652000.0,,,,,184496000.0,16461000.0,,,,34251000.0,,,56415000.0,1172000.0,,,,,,,,,,,,9112000.0,,,,,,,,,,,85115000.0,,,,,,,211760000.0,-13450000.0,-17477000.0,,,,,,,,493893000.0,,,,,,,,,44157000.0,,,,1480799000.0,,623469000.0,,,1157348000.0,,68654000.0,,0.08,,794174000.0,445566000.0,,0.0,,,,,,119855000.0,,,837926000.0,,352781000.0,,196407000.0,438023000.0,,,270688000.0,116659000.0,,1035233000.0,,,,,9112000.0,,1058201000.0,9112000.0,202034000.0,,928000.0,,,,,,,,,,,,,,,,,,,,,
2005-02-28,,,-416930000.0,,-2984000.0,384859000.0,,-0.04,337562000.0,80206000.0,,173139000.0,-15000000.0,173139000.0,,,195273000.0,,3425000.0,,8600000.0,,,,,939765000.0,,51877000.0,0.0,,,,-15736000.0,,,,3585000.0,-2389000.0,-12662000.0,,-7756000.0,,,,,,2485473000.0,,,,51734000.0,,,,,119152000.0,,,,,,-38621000.0,,1376501000.0,,,,,172076000.0,16194000.0,,,,29034000.0,,,211760000.0,1175000.0,,,,,,,,,,,,-4772000.0,,,,,,,,,,,32038000.0,,,,,,,173139000.0,-20496000.0,-17584000.0,,,,,,,,471537000.0,,,,,,,,,-15051000.0,,,,1450501000.0,,516337000.0,,,1108972000.0,,15844000.0,,-0.04,,801789000.0,419601000.0,,0.0,,,,,,115069000.0,,,835625000.0,,305220000.0,,192366000.0,396989000.0,,,211117000.0,117284000.0,,1030900000.0,,,,,-4772000.0,,1034972000.0,-4772000.0,195273000.0,,-7834000.0,,,,,,,,,,,,,,,,,,,,,
2005-05-31,64098000.0,,-385586000.0,,28064000.0,389978000.0,334404000.0,,334404000.0,78914000.0,,184140000.0,-16000000.0,184140000.0,,157352000.0,229696000.0,1176000.0,97000.0,575339000.0,9893000.0,,,938968000.0,,938968000.0,78914000.0,55804000.0,0.0,,343098000.0,1106551000.0,-19161000.0,,,389978000.0,1802000.0,60182000.0,-21156000.0,-44429000.0,74270000.0,,,184140000.0,0.9,,2656245000.0,,,149581000.0,55000000.0,,,-44309000.0,,,,775564000.0,,,117535000.0,15003000.0,,1384750000.0,35378000.0,,163728000.0,,274573000.0,17062000.0,,,,10004000.0,-78000000.0,,173139000.0,1176000.0,,-75968000.0,,-55609000.0,277106000.0,55000000.0,,,,58696000.0,97000.0,46206000.0,184140000.0,,0.0,,2555735000.0,274573000.0,,1449184000.0,,,117225000.0,1034397000.0,,,126364000.0,101743000.0,12543000.0,184140000.0,-30117000.0,-17619000.0,,0.0,0.86,,1609736000.0,5859000.0,,500125000.0,-385586000.0,-29432000.0,,55804000.0,829445000.0,,105032000.0,,39026000.0,,,10004000.0,1609736000.0,116899000.0,754416000.0,184140000.0,-530000.0,1271495000.0,,100163000.0,,,,775564000.0,575339000.0,105032000.0,0.0,,-68933000.0,500125000.0,34559000.0,1271495000.0,117535000.0,837948000.0,553084000.0,837948000.0,105032000.0,424557000.0,39154000.0,245669000.0,553084000.0,,,329859000.0,,829445000.0,1034397000.0,1384750000.0,15809000.0,65992000.0,,46206000.0,245669000.0,1046509000.0,46206000.0,229696000.0,1046509000.0,5468000.0,,,2656245000.0,,,,,,,,,,,,,,,,,,
2005-08-31,,,-402065000.0,,27723000.0,436409000.0,,0.43,363396000.0,99687000.0,,78056000.0,-15000000.0,78056000.0,,,214860000.0,,95000.0,,8575000.0,,,,,1034643000.0,,55237000.0,0.0,,,,10388000.0,,,,1412000.0,32976000.0,-8514000.0,,77684000.0,,,,,,2738023000.0,,,,55000000.0,,,,,127262000.0,,,,,,-106084000.0,,1526289000.0,,,,,257355000.0,16759000.0,,,,21286000.0,,,184140000.0,1177000.0,,,,,,,,,,,,49961000.0,,,,,,,,,,,118018000.0,,-3788000.0,,,,,78056000.0,-148638000.0,-17635000.0,,,,,,-40164000.0,,532451000.0,,,,,,,,,24462000.0,,,,1645093000.0,,747352000.0,,,1211734000.0,,101259000.0,,0.4,,838474000.0,555572000.0,,0.0,,,,,,119659000.0,,,870175000.0,,431233000.0,,243122000.0,556675000.0,,,316119000.0,116542000.0,,1089521000.0,,,,,49961000.0,,1092930000.0,49961000.0,214860000.0,,-556000.0,,,,,,,,,,,,,,,,,,,,,
2005-11-30,,,-409980000.0,,9070000.0,413919000.0,,0.16,364324000.0,102905000.0,,103332000.0,-15000000.0,103332000.0,,,246808000.0,,18422000.0,,9854000.0,,,,,1035710000.0,,67276000.0,0.0,,,,-19727000.0,,,,2710000.0,62586000.0,-11862000.0,,27597000.0,,,,,,2717843000.0,,,,55000000.0,,,,,127542000.0,,,,,,25276000.0,,1516905000.0,,,,,228028000.0,18284000.0,,,,18448000.0,,,78056000.0,1183000.0,,,,,,,,,,,,18527000.0,,,,,,,,,,,70735000.0,,-21448000.0,,,,,103332000.0,-17229000.0,-18894000.0,,,,,,32195000.0,,532084000.0,,,,,,,,,50724000.0,,,,1618611000.0,,739350000.0,,,1200938000.0,,52451000.0,,0.15,,823899000.0,539435000.0,,0.0,,,,,,128257000.0,,,848014000.0,,440091000.0,,237985000.0,511964000.0,,,299259000.0,116710000.0,,1079176000.0,,,,,18527000.0,,1099232000.0,18527000.0,246808000.0,,1081000.0,,,,,,,,,,,,,,,,,,,,,
2006-02-28,,,-421803000.0,,-2592000.0,412346000.0,,-0.02,397282000.0,95411000.0,,93077000.0,-15000000.0,93077000.0,,,224657000.0,,18600000.0,,9962000.0,,,,,1060374000.0,,73870000.0,0.0,,,,-1934000.0,,,,2979000.0,15827000.0,-10818000.0,,-5279000.0,,,,,,2685933000.0,,,,55000000.0,,,,,116881000.0,,,21500000.0,,,-10255000.0,,1546590000.0,,,,,210851000.0,18173000.0,,,,25757000.0,,,103332000.0,1185000.0,,,,,,,,,,,,-2687000.0,,,,,,,,,,,37856000.0,,-21401000.0,,,,,93077000.0,-25781000.0,-18918000.0,,,,,,341000.0,,510479000.0,,,,,,,,,5009000.0,,,,1610173000.0,,612475000.0,,,1139343000.0,,19683000.0,,-0.02,,834149000.0,512110000.0,,0.0,,,,,,141755000.0,,,860897000.0,,368135000.0,,227659000.0,443619000.0,,,244340000.0,116881000.0,,1098063000.0,,,,,-2687000.0,,1075760000.0,-2687000.0,224657000.0,,824000.0,,,,,,,,,,,,,,,,,,,,,
2006-05-31,-29881000.0,,-442584000.0,,-80471000.0,444692000.0,399014000.0,,399014000.0,,,108616000.0,-335000000.0,108616000.0,,185489000.0,266375000.0,1187000.0,6141000.0,713500000.0,12952000.0,,,321942000.0,,321942000.0,,73483000.0,0.0,,373167000.0,1251568000.0,-18608000.0,,,444692000.0,3535000.0,74100000.0,-29961000.0,-42255000.0,-222477000.0,,,108616000.0,-0.65,,2980218000.0,,,-75524000.0,58925000.0,,,-60311000.0,,,,887276000.0,13605000.0,-116616000.0,470362000.0,15539000.0,,1611000000.0,41343000.0,750635000.0,-122475000.0,,333684000.0,21083000.0,,,,29839000.0,-380000000.0,,93077000.0,1187000.0,,-234381000.0,,-61155000.0,298868000.0,58925000.0,,,,-46270000.0,6141000.0,-142006000.0,108616000.0,,0.0,,3008338000.0,333684000.0,,1756770000.0,,,146558000.0,1340777000.0,-13674000.0,,116837000.0,124334000.0,10636000.0,108616000.0,-42733000.0,-18980000.0,,0.0,-0.65,,2054277000.0,-67471000.0,,349493000.0,-442584000.0,-75099000.0,,73483000.0,952700000.0,,-76205000.0,,44139000.0,,,29839000.0,2054277000.0,116837000.0,909161000.0,108616000.0,2323000.0,1369218000.0,,125475000.0,,,,887276000.0,713500000.0,-76205000.0,0.0,,-74427000.0,349493000.0,184140000.0,1369218000.0,470362000.0,870415000.0,650945000.0,870415000.0,-76205000.0,517311000.0,50105000.0,314750000.0,650945000.0,,,391850000.0,,952700000.0,1340777000.0,1611000000.0,,74299000.0,,-142006000.0,314750000.0,925941000.0,-142006000.0,266375000.0,925941000.0,974000.0,750635000.0,,2980218000.0,,,,,,,,,,,,,,,,,,
2006-08-31,,,-457189000.0,,32943000.0,441139000.0,,0.52,418243000.0,,,107970000.0,0.0,107970000.0,,,237585000.0,,5245000.0,,13203000.0,,,,,317866000.0,,85557000.0,0.0,,,,34104000.0,,,,965000.0,23051000.0,-11246000.0,,94285000.0,,,,,,2990410000.0,,,,58575000.0,,,,,128192000.0,,,10996000.0,,,-646000.0,,1636915000.0,,,,,289340000.0,19173000.0,,,,32930000.0,,,108616000.0,1189000.0,,,,,,,,,,,,61342000.0,,,,,,,,,2379000.0,,126661000.0,,-18214000.0,,,,,107970000.0,-57448000.0,-18999000.0,,,,,,-59843000.0,,391835000.0,,,,,,,,,11805000.0,,,,2016579000.0,,844161000.0,,,1353495000.0,,107488000.0,,0.49,,898328000.0,640935000.0,,0.0,,,,,,449262000.0,,,926382000.0,,499088000.0,,287775000.0,600223000.0,,,345073000.0,117467000.0,,1375644000.0,,,,,61342000.0,,973831000.0,61342000.0,237585000.0,,286000.0,792353000.0,,,,,,,,,,,,,,,,,,,,
2006-11-30,,,-464376000.0,,27100000.0,438784000.0,,0.45,434971000.0,,,134504000.0,15000000.0,134504000.0,,,249715000.0,,4857000.0,,11315000.0,,,,,321002000.0,,90233000.0,0.0,,,,-348000.0,,,,4860000.0,68335000.0,-10957000.0,,80041000.0,,,,,,3029915000.0,,,,58458000.0,,,,,128674000.0,,,16438000.0,,,26534000.0,,1665144000.0,,,,,264743000.0,18638000.0,,,,45708000.0,,,107970000.0,1196000.0,,,,,,,,,,,,52941000.0,,,,,,,,,829000.0,,94994000.0,,-14008000.0,,,,,134504000.0,-44042000.0,-20884000.0,,,,,,-4073000.0,,423892000.0,,,,,,,,,57378000.0,,,,2004430000.0,,809386000.0,,,1364771000.0,,76356000.0,,0.42,,903160000.0,623839000.0,,0.0,,,,,,435692000.0,,,944899000.0,,483315000.0,,295781000.0,554205000.0,,,326071000.0,117600000.0,,1380591000.0,,,,,52941000.0,,1025485000.0,52941000.0,249715000.0,,4775000.0,815125000.0,,,,,,,,,,,,,,,,,,,,
2007-02-28,,,-471341000.0,,1323000.0,438503000.0,,0.08,453285000.0,2878000.0,,137697000.0,0.0,137697000.0,,,240964000.0,,3514000.0,,11146000.0,,,,,336884000.0,,91593000.0,39883000.0,,,,-15230000.0,,,,18108000.0,42453000.0,-11908000.0,,11375000.0,,,,,,2979586000.0,,,,57925000.0,,,,,129001000.0,,,24592000.0,,,3193000.0,,1659834000.0,,,,,250775000.0,21235000.0,,,,40375000.0,,,134504000.0,1208000.0,,,,,,,,,,,,10052000.0,,,,,,,,,-8183000.0,,43756000.0,,-37317000.0,,,,,137697000.0,-23994000.0,,,,,,,19350000.0,,412878000.0,,,,,,,,,30545000.0,,,,1950193000.0,,679494000.0,,,1319752000.0,,22521000.0,,0.08,,909844000.0,597138000.0,,0.0,,,,,,417150000.0,,,933027000.0,,416009000.0,,284924000.0,481916000.0,,,263485000.0,118430000.0,,1353055000.0,,,,,10052000.0,,1029393000.0,10052000.0,240964000.0,,-3903000.0,792854000.0,,,,,,,,,,,,,,,,,,,,
2007-05-31,45232000.0,,-489904000.0,,37879000.0,473296000.0,437759000.0,,437759000.0,17897000.0,,159016000.0,0.0,159016000.0,,202305000.0,292620000.0,1209000.0,101641000.0,864740000.0,11369000.0,,,351435000.0,,351435000.0,17897000.0,89298000.0,-80557000.0,,421175000.0,1360452000.0,26706000.0,,,473296000.0,1900000.0,68466000.0,-36282000.0,-23864000.0,121834000.0,,,159016000.0,1.76,,3333149000.0,,,50400000.0,53000000.0,,,-96695000.0,,,,963200000.0,26504000.0,32740000.0,477226000.0,21319000.0,,1762900000.0,47033000.0,830177000.0,307535000.0,,385003000.0,22561000.0,,,,25140000.0,15000000.0,,137697000.0,1209000.0,,-208251000.0,,-70393000.0,339568000.0,53000000.0,,,,99246000.0,101641000.0,83955000.0,159016000.0,,0.0,,3338764000.0,385003000.0,,1978312000.0,,,155764000.0,1381539000.0,-27156000.0,,128711000.0,131912000.0,25833000.0,159016000.0,-82767000.0,,,1549000.0,1.64,,2246279000.0,-74851000.0,,475676000.0,-489904000.0,-119417000.0,,89298000.0,1020884000.0,,208289000.0,,32184000.0,,,25140000.0,2246279000.0,118179000.0,1005723000.0,159016000.0,2945000.0,1570249000.0,,133203000.0,,,,963200000.0,864740000.0,208289000.0,0.0,,-82106000.0,475676000.0,108616000.0,1570249000.0,477226000.0,886416000.0,744259000.0,886416000.0,208289000.0,579900000.0,78530000.0,325096000.0,744259000.0,,,425823000.0,,1020884000.0,1381539000.0,1762900000.0,,81607000.0,,83955000.0,325096000.0,1086870000.0,83955000.0,292620000.0,1086870000.0,1787000.0,830177000.0,,3333149000.0,,,,,,,,,,,,,,,,,,
2007-08-31,,,-511066000.0,,31881000.0,465187000.0,,0.57,471660000.0,27023000.0,,159843000.0,0.0,159843000.0,,,271035000.0,,102322000.0,,12718000.0,,,,,350132000.0,,99481000.0,0.0,,,,11640000.0,,,,2419000.0,-3031000.0,-5514000.0,,100149000.0,,,,,,3297820000.0,,,,53000000.0,,,,,130026000.0,,,25667000.0,,,827000.0,-3474000.0,1751568000.0,,,,,314862000.0,20878000.0,,,,38689000.0,,,159016000.0,1213000.0,,,,,,,,,,,,68268000.0,,,,,,,,,-1112000.0,,133745000.0,,-26129000.0,,,,,159843000.0,-8989000.0,-21170000.0,,,,,,-91065000.0,,517815000.0,,,,,,,,,-8545000.0,,,,2154457000.0,,930339000.0,,,1546252000.0,,112867000.0,,0.53,,976253000.0,764676000.0,,0.0,,,,,,441024000.0,,,921734000.0,,546437000.0,,294492000.0,675227000.0,,,383902000.0,119677000.0,,1389781000.0,,,,,68268000.0,,1143363000.0,68268000.0,271035000.0,,374000.0,836768000.0,,,,,,,,,,,,,,,,,,,,
2007-11-30,,,-514529000.0,,26058000.0,459180000.0,,0.46,461946000.0,25288000.0,,191080000.0,0.0,191080000.0,,,274718000.0,,101455000.0,,12107000.0,,,,,351764000.0,,91744000.0,0.0,,,,-109570000.0,,,,2820000.0,107122000.0,-11963000.0,,80913000.0,,,,,,3259681000.0,,,,57500000.0,,,,,130608000.0,,,15436000.0,,,31237000.0,-2256000.0,1748963000.0,,,,,297099000.0,20897000.0,,,,89456000.0,,,159843000.0,1218000.0,,,,,,,,,,,,54855000.0,,,,,,,,,26312000.0,,113917000.0,,-17602000.0,,,,,191080000.0,24055000.0,-23158000.0,,,,,,5058000.0,,549513000.0,,,,,,,,,95159000.0,,,,2028580000.0,,905708000.0,,,1510718000.0,,93020000.0,,0.43,,973709000.0,738950000.0,,0.0,,,,,,423778000.0,,,840564000.0,,537970000.0,,282896000.0,614465000.0,,,367738000.0,120057000.0,,1289630000.0,,,,,54855000.0,,1231101000.0,54855000.0,274718000.0,,-712000.0,846275000.0,,,,,,,,,,,,,,,,,,,,
2008-02-29,,,-534364000.0,,3473000.0,458926000.0,,0.1,485302000.0,36095000.0,,390962000.0,0.0,390962000.0,,,266160000.0,,101579000.0,,9462000.0,,,,,347330000.0,,94119000.0,0.0,,,,158182000.0,,,,847000.0,57689000.0,-12348000.0,,15623000.0,,,,,,3433852000.0,,,,57500000.0,,,,,130223000.0,,,25319000.0,,,199882000.0,-210000.0,1755355000.0,,,,,280195000.0,20627000.0,,,,92903000.0,,,191080000.0,1218000.0,,,,,,,,,,,,12150000.0,,,,,,,,,-42439000.0,,45712000.0,,-30965000.0,,,,,390962000.0,-23832000.0,-23139000.0,,,,,,67351000.0,,538523000.0,,,,,,,,,45341000.0,,,,2207022000.0,,731773000.0,,,1678497000.0,,25085000.0,,0.1,,993290000.0,744393000.0,,0.0,,,,,,394794000.0,,,1031740000.0,,440528000.0,,305119000.0,554943000.0,,,291245000.0,120091000.0,,1462629000.0,,,,,12150000.0,,1226830000.0,12150000.0,266160000.0,,-1134000.0,854980000.0,,,,,,,,,,,,,,,,,,,,
