date,trailingNetIncome,annualGoodwill,annualTotalAssets,trailingPretaxIncome,quarterlyAccountsReceivable,annualNetOtherInvestingChanges,quarterlyGoodwill,annualRetainedEarnings,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyCurrentAccruedExpenses,trailingChangeInWorkingCapital,quarterlyCostOfRevenue,annualPretaxIncome,annualNetIncome,annualCashDividendsPaid,quarterlyBasicAverageShares,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,trailingSaleOfInvestment,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualAccountsPayable,trailingInvestingCashFlow,annualOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,trailingPurchaseOfInvestment,annualDepreciationAndAmortization,annualOtherCurrentAssets,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualStockholdersEquity,trailingCashFlowFromContinuingFinancingActivities,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyInventory,annualTaxProvision,trailingEndCashPosition,quarterlyPurchaseOfInvestment,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyCashDividendsPaid,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyOperatingExpense,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualOtherNonCurrentAssets,annualCommonStockIssuance,annualSaleOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualNetPPE,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualEbitda,trailingNetOtherInvestingChanges,annualCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,trailingInterestExpense,annualOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,annualBasicAverageShares,annualGrossPPE,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualRepaymentOfDebt,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyOtherIntangibleAssets,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,trailingGrossProfit,quarterlySaleOfInvestment,quarterlyCapitalStock,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyDilutedAverageShares,quarterlyBeginningCashPosition,annualBasicEPS,quarterlyRepaymentOfDebt,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualDilutedAverageShares,trailingTaxProvision,quarterlyNetPPE,annualStockBasedCompensation,quarterlyTaxProvision,annualNetOtherFinancingCharges,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,trailingChangeInInventory,trailingNetOtherFinancingCharges,quarterlyEbitda,annualInventory,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyStockBasedCompensation,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,annualCapitalStock,annualCostOfRevenue,annualTotalRevenue,annualCurrentDebt,quarterlyBasicEPS,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyCurrentAssets,annualOperatingExpense,quarterlyRetainedEarnings,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualTotalLiabilitiesNetMinorityInterest,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyCashFlowFromContinuingFinancingActivities,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,quarterlyChangeInWorkingCapital,trailingOperatingExpense,annualDilutedEPS,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,trailingCostOfRevenue,quarterlyPretaxIncome,trailingBeginningCashPosition,trailingPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingRepaymentOfDebt,trailingCashDividendsPaid,trailingOtherNonCashItems,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,trailingOtherIncomeExpense,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
,,,,,433831000.0,,1320248000.0,,4170000.0,121447000.0,,,869721000.0,45307000.0,230964000.0,,570184000.0,,,,152788000.0,3766791000.0,2521510000.0,,,28487000.0,,71838000.0,,71838000.0,,,,,284608000.0,,,,,,1117447000.0,,,,62413000.0,0.0,653000.0,251864000.0,,,-12843000.0,,836000.0,,,,12768000.0,126279000.0,,,,126000.0,,284608000.0,71838000.0,,,,,,,,,,,0.47,1442045000.0,80788000.0,,,,,,,,,,-274000.0,,,,,,,,,,,,-11374000.0,,,138143000.0,415000000.0,-8642000.0,,,61491000.0,129182000.0,,,,,127346000.0,2324746000.0,62413000.0,,153045000.0,58243000.0,,,101060000.0,371743000.0,,,982331000.0,,46616000.0,,,,,,,158879000.0,,-733215000.0,-41496000.0,,,,,,,,,0.47,,,1245281000.0,,2934775000.0,,324598000.0,,,1715546000.0,,86803000.0,,0.0,-79862000.0,,,24898000.0,,64933000.0,,130392000.0,985184000.0,-8262000.0,,-38062000.0,,,-358000.0,,,118454000.0,,,,,,,,,,,,,,,,,,
,,,,,384912000.0,,1325377000.0,,-8162000.0,103962000.0,,,786204000.0,127752000.0,297045000.0,,532202000.0,,,,152993000.0,3719444000.0,2517522000.0,,,39747000.0,,71811000.0,,71811000.0,,,,,257129000.0,,,,,,1025249000.0,,,,54251000.0,0.0,-90021000.0,252483000.0,,,-71763000.0,,592000.0,,,,12407000.0,135083000.0,,,,323000.0,,257129000.0,71811000.0,,,,,,,,,,,0.47,1399458000.0,80211000.0,,,,,,,,,,-781000.0,,,,,,,,,,,,-1258000.0,,,131288000.0,376437000.0,-15007000.0,,,30399000.0,129215000.0,,,,,151904000.0,2319986000.0,54251000.0,,153281000.0,62413000.0,,,75677000.0,352032000.0,,,980646000.0,,35630000.0,,,,,,,159055000.0,,-733215000.0,-36826000.0,,,,,,,,,0.47,,,1201922000.0,,2934354000.0,,374209000.0,,,1713861000.0,,164578000.0,,0.0,-83438000.0,,,12494000.0,,97653000.0,,119308000.0,908639000.0,895000.0,,29634000.0,,,10892000.0,,,107441000.0,,,,,,,,,,,,,,,,,,
,,1331388000.0,3695439000.0,,357678000.0,-251000.0,1331388000.0,2938419000.0,75494000.0,0.0,-128402000.0,357678000.0,786058000.0,156494000.0,246902000.0,,544332000.0,361593000.0,226357000.0,-72207000.0,,3720951000.0,2450678000.0,363430000.0,,81987000.0,-25512000.0,4072000.0,-203221000.0,4072000.0,69965000.0,,103375000.0,,253677000.0,786058000.0,,157572000.0,15744000.0,468162000.0,1036077000.0,129745000.0,2367409000.0,,129745000.0,0.0,-37705000.0,202351000.0,135236000.0,,-33417000.0,129745000.0,598000.0,246902000.0,291953000.0,,12030000.0,149032000.0,,,,119000.0,,253677000.0,4072000.0,,,,250138000.0,120393000.0,124330000.0,80333000.0,,116433000.0,25299000.0,,1353542000.0,80333000.0,914627000.0,523522000.0,1036077000.0,-24560000.0,569401000.0,,1244761000.0,-25847000.0,,177000.0,,0.0,,152942000.0,1719805000.0,226357000.0,,63521000.0,0.0,66224000.0,-164649000.0,51563000.0,,50236000.0,124330000.0,334351000.0,25299000.0,-59097000.0,,24372000.0,0.0,2450678000.0,,-160092000.0,1082709000.0,250138000.0,2367409000.0,129745000.0,,,54251000.0,1.48,,69965000.0,15744000.0,153366000.0,,914627000.0,11953000.0,5804000.0,855000.0,,-254348000.0,35136000.0,,,106328000.0,202351000.0,-805178000.0,-27309000.0,,-30909000.0,,226357000.0,0.0,2223814000.0,3774685000.0,598000.0,,,-805178000.0,1270273000.0,1082709000.0,2938419000.0,149032000.0,317465000.0,,1328030000.0,1719805000.0,,183803000.0,-1174000.0,0.0,-72227000.0,1550871000.0,37392000.0,19914000.0,,120393000.0,,80674000.0,878683000.0,0.0,0.0,88056000.0,,1.48,-10226000.0,71149000.0,,9876000.0,,,,,,,,,,,,,,,,,,
,,,,,359142000.0,,1333319000.0,,97566000.0,0.0,,,785899000.0,120075000.0,233932000.0,,508774000.0,,,,152828000.0,3779070000.0,2438816000.0,,,38549000.0,,53984000.0,,53984000.0,,,,,283904000.0,,,,,,1039416000.0,,,,227311000.0,0.0,-46736000.0,185349000.0,,,-19259000.0,,578000.0,,,,12038000.0,153057000.0,,,,-2194000.0,,283904000.0,53984000.0,,,3481000.0,,,,,,,,0.35,1354029000.0,86874000.0,,,,,,,,,-1425000.0,-25000.0,,,,,,,,,,,,16976000.0,,,117337000.0,382795000.0,26276000.0,,,0.0,0.0,,,,,357879000.0,2425041000.0,227311000.0,,152828000.0,129745000.0,,-179000.0,73362000.0,15744000.0,,,901286000.0,,33228000.0,,,,,,,137799000.0,,,-24819000.0,3630000.0,,,,,,,,0.35,-2633000.0,,1340254000.0,,2992403000.0,,314613000.0,,,,,144894000.0,,-959000.0,-622000.0,,,13986000.0,,130568000.0,,98891000.0,891569000.0,0.0,6741000.0,38787000.0,,,-412000.0,,,87212000.0,,,,,,,,,,,,,,,,,,
,,,,,377151000.0,,1334773000.0,,114703000.0,0.0,,,785748000.0,126008000.0,271398000.0,,514662000.0,,,,152866000.0,3886348000.0,2421178000.0,,,37350000.0,,57176000.0,,57176000.0,,,,,263458000.0,,,,,,1044703000.0,,,,342014000.0,0.0,-34112000.0,166373000.0,,,-33801000.0,,588000.0,,,,12579000.0,157143000.0,,,,-1342000.0,,263458000.0,57176000.0,,,3433000.0,,,,,,,,0.37,1390263000.0,88296000.0,,,,,,,,,-11418000.0,1078000.0,,,,,,,,,,,,17898000.0,,,110104000.0,369847000.0,36203000.0,,,25852000.0,0.0,,,,,480240000.0,2496085000.0,342014000.0,,152867000.0,227311000.0,,-142000.0,73574000.0,15744000.0,,,888005000.0,,36948000.0,,,,,,,144053000.0,,,-23273000.0,3941000.0,,,,,,,,0.37,-3968000.0,,1465170000.0,,3049579000.0,,345560000.0,,,,,149281000.0,,0.0,-1375000.0,,,14153000.0,,138226000.0,,106389000.0,884509000.0,0.0,,35413000.0,,,5189000.0,,,94124000.0,,,,,,,,,,,,,,,,,,
,,,,,356453000.0,,1352096000.0,,64489000.0,0.0,,,785595000.0,104178000.0,358245000.0,,502205000.0,,,,152869000.0,3959909000.0,2444164000.0,,,37935000.0,,48982000.0,,48982000.0,,,,,275596000.0,,,,,,1045472000.0,,,,406503000.0,0.0,-71459000.0,167814000.0,,,-16759000.0,,598000.0,,,,11575000.0,162989000.0,,,,299000.0,,275596000.0,48982000.0,,,8253000.0,,,,,,,,0.32,1484721000.0,88088000.0,,,,,,,,,23628000.0,2751000.0,,,,,,,,,,,,-2974000.0,,,109402000.0,359607000.0,36399000.0,,,8159000.0,0.0,,,,,552096000.0,2475188000.0,406503000.0,,152869000.0,342014000.0,,-143000.0,80406000.0,15744000.0,,,894578000.0,,23876000.0,,,,,,,122368000.0,,,-30836000.0,3752000.0,,,,,,,,0.32,-34774000.0,,1515745000.0,,3024601000.0,,439249000.0,,,,,135014000.0,,-1000.0,179000.0,,,13790000.0,,145593000.0,,84011000.0,861812000.0,0.0,,27139000.0,,,7168000.0,,,72858000.0,,,,,,,,,,,,,,,,,,
,,1356925000.0,3969736000.0,,366301000.0,4579000.0,1356925000.0,3080079000.0,4778000.0,0.0,-81269000.0,366301000.0,785444000.0,100233000.0,311326000.0,,523881000.0,343892000.0,215620000.0,-73960000.0,,3969736000.0,2444792000.0,450494000.0,,38225000.0,,55478000.0,-203500000.0,55478000.0,71747000.0,,41082000.0,,286930000.0,785444000.0,,152059000.0,341543000.0,387929000.0,1052025000.0,411281000.0,2534029000.0,,411281000.0,0.0,-51193000.0,169484000.0,128272000.0,,-11450000.0,411281000.0,609000.0,311326000.0,383682000.0,,12420000.0,150560000.0,,,,-583000.0,,286930000.0,55478000.0,,,-6228000.0,566087000.0,154806000.0,103445000.0,89900000.0,,34712000.0,36133000.0,,1435707000.0,89900000.0,894522000.0,561572000.0,1052025000.0,8939000.0,544563000.0,,1524944000.0,-969000.0,-9645000.0,775000.0,,0.0,,152859000.0,1857092000.0,215620000.0,,281536000.0,0.0,129745000.0,-603000.0,-1607000.0,,48612000.0,103445000.0,385568000.0,36133000.0,2880000.0,,701000.0,0.0,2444792000.0,,-111078000.0,1109888000.0,566087000.0,2534029000.0,411281000.0,,,406503000.0,1.4,-139000.0,71747000.0,341543000.0,152859000.0,,894522000.0,15349000.0,34220000.0,-977000.0,,-76509000.0,30293000.0,,,140343000.0,169484000.0,-962570000.0,-32150000.0,4026000.0,-50444000.0,,215620000.0,0.0,2049522000.0,3547339000.0,609000.0,,-9069000.0,-962570000.0,1524944000.0,1109888000.0,3080079000.0,150560000.0,383682000.0,,1435707000.0,1857092000.0,,132383000.0,13295000.0,-9000.0,-74691000.0,1497817000.0,124167000.0,4026000.0,,154806000.0,,98638000.0,909449000.0,0.0,,22828000.0,,1.4,1350000.0,1140000.0,,89698000.0,,,,,,,,,,,,,,,,,,
,,,,,383943000.0,,1400797000.0,,-120635000.0,0.0,,,785682000.0,-12902000.0,265579000.0,,530233000.0,,,,152164000.0,3890904000.0,2518751000.0,,,37362000.0,,61277000.0,,61277000.0,,,,,293425000.0,,,,,,1061447000.0,,,,290646000.0,0.0,-27549000.0,184363000.0,,,-6416000.0,,1765000.0,,,,12274000.0,148180000.0,,,,2181000.0,,293425000.0,61277000.0,,,8420000.0,,,,,,,,0.4,1420926000.0,99935000.0,,,,,,,,,-13747000.0,-2762000.0,,,,,,,,,,,,-14799000.0,,,102661000.0,393671000.0,39095000.0,,,77653000.0,0.0,,,,,369449000.0,2469978000.0,290646000.0,,152164000.0,411281000.0,,-148000.0,81307000.0,347588000.0,,,915358000.0,,27273000.0,,,,,,,138186000.0,,,-48200000.0,3046000.0,,,,,,,,0.4,-47824000.0,,1372153000.0,,3141356000.0,,359479000.0,,,,,35298000.0,,-131336000.0,-127761000.0,,,13475000.0,,78803000.0,,100246000.0,923904000.0,0.0,10828000.0,-74278000.0,,,-2538000.0,,,88550000.0,,,,,,,,,,,,,,,,,,
,,,,,402369000.0,,1435352000.0,,-27747000.0,0.0,,,785222000.0,33997000.0,374772000.0,,545918000.0,,,,145511000.0,3928295000.0,2573449000.0,,,37201000.0,,55866000.0,,55866000.0,,,,,288304000.0,,,,,,1064387000.0,,,,260953000.0,0.0,-29541000.0,208380000.0,,,-6056000.0,,1817000.0,,,,12161000.0,145079000.0,,,,-482000.0,,288304000.0,55866000.0,,,11345000.0,,,,,,,,0.38,1533182000.0,109811000.0,,,,,,,,,-14027000.0,-206000.0,,,,,,,,,,,,-24039000.0,,,104751000.0,390648000.0,49293000.0,,,57630000.0,0.0,,,,,284577000.0,2395113000.0,260953000.0,,145511000.0,290646000.0,,-646000.0,92206000.0,0.0,,,923535000.0,,34711000.0,,,,,,,139939000.0,,,-39934000.0,2753000.0,,,,,,,,0.38,-40975000.0,,1354846000.0,,3125411000.0,,468795000.0,,,,,73931000.0,,-71871000.0,-72760000.0,,,13506000.0,,23624000.0,,102344000.0,936566000.0,0.0,,-28903000.0,,,-3739000.0,,,90577000.0,,,,,,,,,,,,,,,,,,
,,,,,416295000.0,,1491116000.0,,-76222000.0,0.0,,,806447000.0,44562000.0,288070000.0,,545906000.0,,,,145303000.0,3972070000.0,2649132000.0,,,37563000.0,,59070000.0,,59070000.0,,,,,283045000.0,,,,,,1107492000.0,,,,184731000.0,0.0,-127975000.0,232294000.0,,,-10702000.0,,1631000.0,,,,12520000.0,165271000.0,,,,-769000.0,,283045000.0,59070000.0,,,7209000.0,,,,,,,,0.41,1499128000.0,108783000.0,,,,,,,,,-5070000.0,4013000.0,,,,,,,,,,,,-22782000.0,,,107460000.0,391921000.0,64517000.0,,,2596000.0,0.0,,,,,216705000.0,2472942000.0,184731000.0,,145303000.0,260953000.0,,-281961000.0,101935000.0,0.0,,,941773000.0,,37566000.0,,,,,,,146719000.0,,,-54164000.0,4014000.0,,,,,,,,0.41,-69718000.0,,1322938000.0,,3184480000.0,,391636000.0,,,,,98726000.0,,-7000.0,-51549000.0,,,14998000.0,,31974000.0,,108876000.0,937827000.0,0.0,,-41706000.0,,,28801000.0,,,96636000.0,,,,,,,,,,,,,,,,,,
,,1487882000.0,4351940000.0,,429131000.0,-5198000.0,1487882000.0,3255256000.0,253375000.0,0.0,-78307000.0,429131000.0,1284790000.0,92637000.0,242691000.0,,579040000.0,392669000.0,246989000.0,-71812000.0,,4351940000.0,2651163000.0,158294000.0,,38760000.0,,70776000.0,-298593000.0,70776000.0,110279000.0,,246989000.0,,304170000.0,1284790000.0,,193467000.0,0.0,440343000.0,1615152000.0,438106000.0,2302649000.0,,438106000.0,0.0,-109638000.0,249658000.0,145680000.0,,-55133000.0,438106000.0,1335000.0,242691000.0,434139000.0,,12749000.0,196321000.0,,,0.0,-5539000.0,,304170000.0,70776000.0,,,2241000.0,525326000.0,87220000.0,102312000.0,114751000.0,,139056000.0,58807000.0,,2049291000.0,114751000.0,946218000.0,340886000.0,1615152000.0,29215000.0,635840000.0,,1700777000.0,-443690000.0,-16142000.0,-2353000.0,,0.0,,146586000.0,2042396000.0,246989000.0,,26825000.0,0.0,411281000.0,-502208000.0,-17204000.0,,49704000.0,102312000.0,433047000.0,57888000.0,0.0,,1177000.0,0.0,2651163000.0,,-182592000.0,1168944000.0,525326000.0,2302649000.0,438106000.0,,,184731000.0,1.68,-219453000.0,110279000.0,0.0,146586000.0,,946218000.0,15203000.0,46130000.0,-4609000.0,,-20038000.0,-78824000.0,,,168415000.0,249658000.0,-1096178000.0,-40294000.0,5390000.0,-171552000.0,,246989000.0,0.0,2201097000.0,3810384000.0,1335000.0,,-13035000.0,-1096178000.0,1700777000.0,1168944000.0,3255256000.0,196321000.0,434139000.0,,2049291000.0,2042396000.0,,132931000.0,47908000.0,-240476000.0,232032000.0,1609287000.0,-162681000.0,15805000.0,,87220000.0,,128877000.0,1012087000.0,0.0,,-17794000.0,,1.68,25384000.0,-48986000.0,,116906000.0,,,,,,,,,,,,,,,,,,
,,,,,439090000.0,,1488152000.0,,-287794000.0,0.0,,,1059648000.0,12141000.0,225377000.0,,578140000.0,,,,131309000.0,4127892000.0,2645277000.0,,,38277000.0,,68638000.0,,68638000.0,,,,,310466000.0,,,,,,1394761000.0,,,,150312000.0,0.0,-82336000.0,280214000.0,,,-107145000.0,,226033000.0,,,,17334000.0,194610000.0,,,,926000.0,,310466000.0,68638000.0,,,-9329000.0,,,,,,,,0.52,2013407000.0,116228000.0,,,,,,,,,-10142000.0,6539000.0,,,,,,,,,,,,-30770000.0,,,94431000.0,439040000.0,58636000.0,,,63561000.0,0.0,,,,,277040000.0,2114485000.0,150312000.0,,131338000.0,438106000.0,,-444000.0,100745000.0,0.0,,,946466000.0,,42967000.0,,,,,,,167216000.0,,,-44421000.0,4522000.0,,,,,,,,0.52,-870000.0,,1482615000.0,,3323894000.0,,618646000.0,,,,,56562000.0,,-262639000.0,-262157000.0,,,68638000.0,,126728000.0,,128574000.0,1017180000.0,0.0,14261000.0,-57300000.0,,,-7808000.0,,,111605000.0,,,,,,,,,,,,,,,,,,
,,,,,447350000.0,,1483635000.0,,57460000.0,0.0,,,1059490000.0,83985000.0,318961000.0,,589329000.0,,,,129727000.0,4215312000.0,2623444000.0,,,38645000.0,,74350000.0,,74350000.0,,,,,297112000.0,,,,,,1392492000.0,,,,207772000.0,0.0,-59640000.0,287950000.0,,,-86382000.0,,225732000.0,,,,17728000.0,194432000.0,,,,606000.0,,297112000.0,74350000.0,,,11172000.0,,,,,,,,0.57,2112693000.0,114484000.0,,,,,,,,,-10708000.0,-767000.0,,,,,,,,,,,,-8498000.0,,,86661000.0,429797000.0,38277000.0,,,76601000.0,0.0,,,,,337605000.0,2102619000.0,207772000.0,,129740000.0,150312000.0,,-459000.0,111136000.0,0.0,,,938664000.0,,41010000.0,,,,,,,171733000.0,,,-35411000.0,5234000.0,,,,,,,,0.57,-13681000.0,,1591868000.0,,3327111000.0,,720201000.0,,,,,119396000.0,,-43000.0,104000.0,,,74350000.0,,129833000.0,,132685000.0,1019126000.0,0.0,,-4745000.0,,,-3959000.0,,,115360000.0,,,,,,,,,,,,,,,,,,
,,,,,439650000.0,,1486465000.0,,10211000.0,0.0,,,1059276000.0,93872000.0,224355000.0,,586209000.0,,,,129735000.0,4253167000.0,2627631000.0,,,38644000.0,,76035000.0,,76035000.0,,,,,288367000.0,,,,,,1407979000.0,,,,217983000.0,0.0,-51218000.0,275673000.0,,,-382877000.0,,225633000.0,,,,17219000.0,206047000.0,,,,214000.0,,288367000.0,76035000.0,,,4529000.0,,,,,,,,0.58,2056540000.0,115466000.0,,,,,,,,,9090000.0,-3919000.0,,,,,,,,,,,,12310000.0,,,81666000.0,425903000.0,50161000.0,,,379793000.0,0.0,,,,,352614000.0,2196627000.0,217983000.0,,129945000.0,207772000.0,,-313000.0,115566000.0,0.0,,,944034000.0,,44655000.0,,,,,,,176553000.0,,,-37884000.0,5267000.0,,,,,,,,0.58,-6331000.0,,1625536000.0,,3403459000.0,,648561000.0,,,,,131756000.0,,0.0,-70919000.0,,,76035000.0,,134631000.0,,137536000.0,1012112000.0,0.0,,-8378000.0,,,10772000.0,,,120690000.0,,,,,,,,,,,,,,,,,,
,,1485375000.0,4160906000.0,,450861000.0,2011000.0,1485375000.0,3482073000.0,121842000.0,0.0,-585655000.0,450861000.0,1059166000.0,119062000.0,200508000.0,,609714000.0,470944000.0,297637000.0,-70820000.0,,4160906000.0,2619338000.0,309060000.0,,40265000.0,,78614000.0,-104294000.0,78614000.0,94840000.0,,297637000.0,,303036000.0,1059166000.0,,155831000.0,0.0,539627000.0,1350880000.0,339825000.0,2139135000.0,,339825000.0,0.0,88900000.0,251205000.0,173307000.0,,-9251000.0,339825000.0,225636000.0,256642000.0,670891000.0,,18344000.0,204581000.0,,90198000.0,0.0,2150000.0,90198000.0,303036000.0,78614000.0,,,-18929000.0,339825000.0,0.0,76822000.0,112836000.0,,665016000.0,36295000.0,,2021771000.0,0.0,944305000.0,469862000.0,1350880000.0,-12557000.0,697400000.0,,1541568000.0,-392328000.0,-12501000.0,158000.0,,0.0,,129891000.0,2163285000.0,297637000.0,,-98281000.0,0.0,438106000.0,-1323000.0,24628000.0,,70625000.0,99460000.0,443868000.0,36295000.0,0.0,,145061000.0,0.0,2619338000.0,,-160802000.0,1198981000.0,339825000.0,2139135000.0,339825000.0,,,217983000.0,2.27,-107000.0,94840000.0,0.0,130033000.0,,944305000.0,20312000.0,44675000.0,3896000.0,,-460575000.0,-2330000.0,,,181898000.0,251205000.0,-1218980000.0,-43086000.0,5289000.0,-24864000.0,,297637000.0,148255000.0,2363392000.0,4102000000.0,225636000.0,,-3982000.0,-1218980000.0,1541568000.0,1198981000.0,3482073000.0,204581000.0,670891000.0,,2021771000.0,2163285000.0,,162148000.0,56727000.0,-129646000.0,-127603000.0,1738608000.0,-98979000.0,78614000.0,,0.0,,140832000.0,1053582000.0,0.0,,-28556000.0,,2.27,57722000.0,-24261000.0,,123289000.0,,,,,,,,,,,,,,,,,,
,,,,,459302000.0,,1489104000.0,,-20608000.0,0.0,,,1309012000.0,47427000.0,213440000.0,,605450000.0,,,,126110000.0,4152235000.0,2628358000.0,,,40342000.0,,76733000.0,,76733000.0,,,,,306581000.0,,,,,,1613709000.0,,,,319217000.0,0.0,-61241000.0,241699000.0,,,-36970000.0,,636000.0,,,,16598000.0,206856000.0,,,,-2372000.0,,306581000.0,76733000.0,,,16278000.0,,,,,,,,0.6,1997820000.0,113196000.0,,,,,,,,,-7128000.0,577000.0,,,,,,,,,,,,9889000.0,,,72297000.0,445875000.0,43649000.0,,,24720000.0,171091000.0,,,,,330165000.0,2154415000.0,319217000.0,,126458000.0,339825000.0,,-225154000.0,110906000.0,462541000.0,,,953761000.0,,46040000.0,,,,,,,179713000.0,,,-47438000.0,5448000.0,,,,,,,,0.61,-2130000.0,,1523877000.0,,3558806000.0,,384111000.0,,,,,94865000.0,,-77953000.0,-55479000.0,,,76733000.0,,10948000.0,,139294000.0,1051325000.0,0.0,7930000.0,-43474000.0,,,9716000.0,,,122773000.0,,,,,,,,,,,,,,,,,,
,,,,,479106000.0,,1522411000.0,,-76730000.0,0.0,,,1308829000.0,80774000.0,325077000.0,,628350000.0,,,,124185000.0,4217882000.0,2698220000.0,,,40979000.0,,78027000.0,,78027000.0,,,,,293013000.0,,,,,,1582059000.0,,,,242487000.0,0.0,-130338000.0,236195000.0,,,-43084000.0,,661000.0,,,,16294000.0,206782000.0,,,,2253000.0,,293013000.0,78027000.0,,,6741000.0,,,,,,,,0.63,2137238000.0,118069000.0,,,,,,,,,-17400000.0,-1250000.0,,,,,,,,,,,,5571000.0,,,90480000.0,432036000.0,45812000.0,,,16733000.0,0.0,,,,,276349000.0,2080644000.0,242487000.0,,124609000.0,319217000.0,,-158000.0,118534000.0,0.0,,,967260000.0,,44851000.0,,,,,,,180151000.0,,,-51624000.0,5636000.0,,,,,,,,0.63,-51113000.0,,1519662000.0,,3557088000.0,,555179000.0,,,,,132398000.0,,-81222000.0,-79127000.0,,,11509000.0,,33862000.0,,139023000.0,1060386000.0,0.0,,-43646000.0,,,45529000.0,,,122878000.0,,,,,,,,,,,,,,,,,,
