date,annualTaxProvision,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,trailingTaxProvision,quarterlyDilutedEPS,annualCurrentAccruedExpenses,trailingResearchAndDevelopment,trailingChangeInAccountPayable,annualOtherCurrentAssets,annualCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,annualTotalRevenue,quarterlyOtherNonCashItems,annualCostOfRevenue,annualAccountsPayable,trailingOperatingIncome,quarterlyStockBasedCompensation,quarterlyEbitda,annualChangeInAccountPayable,quarterlyPurchaseOfInvestment,annualNetOtherFinancingCharges,annualFreeCashFlow,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingEndCashPosition,annualCommonStockIssuance,annualOtherShortTermInvestments,annualTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,annualChangeInWorkingCapital,trailingOperatingExpense,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualDilutedAverageShares,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,annualCashAndCashEquivalents,quarterlyTotalRevenue,annualNetOtherInvestingChanges,trailingCostOfRevenue,quarterlyBasicAverageShares,quarterlyOperatingIncome,trailingFreeCashFlow,trailingNetIncome,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyChangeInInventory,annualBeginningCashPosition,annualLongTermDebt,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,annualCurrentAssets,quarterlyLongTermDebt,annualNetIncomeCommonStockholders,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualSellingGeneralAndAdministration,quarterlyGrossProfit,annualBasicAverageShares,annualTotalNonCurrentAssets,annualOtherNonCashItems,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,trailingSaleOfInvestment,quarterlyGoodwill,trailingCommonStockIssuance,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyNetPPE,annualInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,trailingOtherIncomeExpense,annualOperatingCashFlow,quarterlyDilutedAverageShares,annualCapitalStock,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualBasicEPS,annualCurrentLiabilities,quarterlyOperatingExpense,trailingChangeInInventory,quarterlyInterestExpense,annualOtherIntangibleAssets,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,annualGrossProfit,annualEbitda,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyResearchAndDevelopment,annualNetPPE,quarterlyCommonStockIssuance,quarterlyBasicEPS,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyPretaxIncome,annualChangeInInventory,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,trailingChangesInAccountReceivables,quarterlyTotalAssets,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,annualPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,annualGrossPPE,trailingInvestingCashFlow,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,quarterlyTotalNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,annualDilutedEPS,annualPretaxIncome,annualGoodwill,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOtherIncomeExpense,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingDeferredIncomeTax,annualCapitalExpenditure,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualOperatingIncome,annualInvestingCashFlow,trailingTotalRevenue,trailingStockBasedCompensation,trailingInterestExpense,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingCashDividendsPaid,quarterlyInvestmentsAndAdvances,annualCashDividendsPaid,trailingDilutedEPS,trailingBasicEPS,quarterlyCashDividendsPaid,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares
1970-01-01 00:00:01.325289600,1263000.0,221133000.0,143946000.0,-376000.0,,,213769000.0,,,0.0,,716998000.0,130636000.0,1169747000.0,51493000.0,419938000.0,59848000.0,,5218000.0,30605000.0,7261000.0,-25159000.0,-33188000.0,123391000.0,221133000.0,-36692000.0,,8778000.0,54577000.0,1198655000.0,-25024000.0,3938000.0,,-290065000.0,855928000.0,56154000.0,,-42917000.0,,54577000.0,30655000.0,230209786.0,94949000.0,,1198655000.0,650221000.0,,15904000.0,221133000.0,334420000.0,0.0,,,-19610000.0,,,31211000.0,661857000.0,481657000.0,748432000.0,0.0,96038000.0,9558000.0,828407000.0,446005000.0,855928000.0,63881000.0,230770000.0,748432000.0,446005000.0,96038000.0,132701000.0,213769000.0,221226000.0,242630000.0,15295000.0,,716998000.0,492839000.0,201719000.0,225188897.0,3008021000.0,41845000.0,167377000.0,,-787000.0,-376000.0,180910000.0,2548304000.0,2548304000.0,0.0,,1733722000.0,,3756453000.0,-310630000.0,-351302000.0,,-21264000.0,371792000.0,132236000.0,207112000.0,132236000.0,,2247000.0,-290065000.0,275710000.0,221133000.0,,,244779000.0,,2739000.0,,143946000.0,0.425769,481657000.0,221329000.0,,5877000.0,819487000.0,19539000.0,819487000.0,207112000.0,56154000.0,,-35666000.0,749809000.0,148316000.0,-243901000.0,,,32814000.0,371792000.0,348000.0,,-49024000.0,79679000.0,-22051000.0,-15945000.0,,275710000.0,,,3756453000.0,,-28203000.0,-607274000.0,0.0,,-206101000.0,,,661857000.0,,62664000.0,-31861000.0,-172717000.0,63881000.0,3008021000.0,,25358000.0,0.415385,96212000.0,1733722000.0,-20057000.0,31211000.0,46779000.0,,,59848000.0,-473560000.0,15904000.0,,15854000.0,393850000.0,2739000.0,,-121388000.0,0.0,,99588000.0,-540322000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,,,28592000.0,,0.124615,,,,,,,,,-661000.0,,,,5208000.0,83387000.0,,-1015000.0,,,219855000.0,-24999000.0,,,,,-10576000.0,-54288000.0,,,884520000.0,,,,,55503000.0,-12099000.0,,,,1163061000.0,,,,,296422000.0,,,226224082.0,36483000.0,,,22758000.0,,451998000.0,759193000.0,0.0,,-3461000.0,,,,58162000.0,,,445586000.0,,107052000.0,204196000.0,231943000.0,,-18785000.0,,711063000.0,,189370000.0,,,,,,28490000.0,28592000.0,116287000.0,2625354000.0,,0.0,,1743022000.0,,,,-1034000.0,,4647000.0,386396000.0,,207315000.0,134358000.0,,1082000.0,,275358000.0,219855000.0,,,,230037416.0,,,149003000.0,,,152887000.0,,5017000.0,,,824059000.0,,59596000.0,,-74000.0,,,11235000.0,,,28637000.0,,10189000.0,0.124615,-23222000.0,11123000.0,33137000.0,,,,,,3798106000.0,,,,0.0,,,,,,,805000.0,,-1278000.0,,3038913000.0,,,,,,2346000.0,,45233000.0,,,42099000.0,,46563000.0,,,221133000.0,2751000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,,,33333000.0,,0.145385,,,,,,,,,22488000.0,,,,7419000.0,92767000.0,,-5985000.0,,,214008000.0,-159962000.0,,,,,-6938000.0,-15082000.0,,,917852000.0,,,,,52319000.0,65181000.0,,,,1235134000.0,,,,,307213000.0,,,226950156.0,45427000.0,,,28073000.0,,512117000.0,743932000.0,0.0,,-22466000.0,,,,57149000.0,,,445441000.0,,104239000.0,172019000.0,217574000.0,,18911000.0,,723017000.0,,202974000.0,,,,,,33683000.0,33333000.0,117236000.0,2632149000.0,,0.0,,1752230000.0,,,,-1031000.0,,5745000.0,383815000.0,,220427000.0,139589000.0,,-1444000.0,,266327000.0,214008000.0,,,,231333564.0,,,215682000.0,,,157547000.0,,5137000.0,,,906763000.0,,49406000.0,,-1716000.0,,,66763000.0,,,30621000.0,,2279000.0,0.145385,-23735000.0,88916000.0,39428000.0,,,,,,3876789000.0,,,,0.0,,,,,,,-805000.0,,-5847000.0,,3132857000.0,,,,,,2338000.0,,48202000.0,,,60694000.0,,9077000.0,,,219855000.0,2761000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,,,29163000.0,,0.124615,,,,,,,,,-15655000.0,,,,6317000.0,89149000.0,,-4694000.0,,,258229000.0,-37759000.0,,,,,-11358000.0,17621000.0,,,947015000.0,,,,,53084000.0,36397000.0,,,,1244668000.0,,,,,304289000.0,,,227535638.0,38978000.0,,,38203000.0,,539277000.0,803387000.0,0.0,,3755000.0,,,,59726000.0,,,445421000.0,,105132000.0,188166000.0,220984000.0,,-5041000.0,,705391000.0,,199157000.0,,,,,,29081000.0,29163000.0,119609000.0,2702123000.0,,0.0,,1758627000.0,,,,-782000.0,,4960000.0,407530000.0,,200244000.0,143173000.0,,-557000.0,,311313000.0,258229000.0,,,,233131416.0,,,221103000.0,,,160179000.0,,4967000.0,,,886899000.0,,53246000.0,,929000.0,,,3588000.0,,,31008000.0,,3369000.0,0.124615,-38530000.0,74927000.0,34041000.0,,-187000.0,,,,3956454000.0,,,,0.0,,,,,,,5438000.0,,44221000.0,,3153067000.0,,,,,,131000.0,,50141000.0,,,56091000.0,,38861000.0,,,214008000.0,2768000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,15616000.0,394037000.0,948000.0,38419000.0,,,196447000.0,,,0.0,27296000.0,1101203000.0,122476000.0,1254456000.0,-22862000.0,430432000.0,51311000.0,,6412000.0,55779000.0,-9945000.0,-36421000.0,-3540000.0,116795000.0,394037000.0,-78166000.0,,16579000.0,90451000.0,1401585000.0,6105000.0,-32119000.0,-35653000.0,-333044000.0,985434000.0,59985000.0,,-83868000.0,,90451000.0,27316000.0,231829490.0,129537000.0,,1401585000.0,654210000.0,,43991000.0,394037000.0,346531000.0,0.0,,,48925000.0,,,14863000.0,751976000.0,300382000.0,994894000.0,0.0,129506000.0,1796000.0,221133000.0,846044000.0,985434000.0,58746000.0,250729000.0,994894000.0,846044000.0,129506000.0,114009000.0,196447000.0,250729000.0,5999000.0,-5030000.0,,1101203000.0,495617000.0,232522000.0,226856749.0,3131054000.0,-16690000.0,197892000.0,,38284000.0,38419000.0,142484000.0,2714704000.0,2714704000.0,0.0,,1759898000.0,,4125948000.0,226604000.0,-147935000.0,,263000.0,418932000.0,135293000.0,196413000.0,135293000.0,,-2672000.0,-333044000.0,484488000.0,394037000.0,27296000.0,,244880000.0,,2769000.0,,948000.0,0.571154,300382000.0,183597000.0,,8330000.0,853872000.0,25356000.0,853872000.0,196413000.0,59985000.0,,-2679000.0,824024000.0,204722000.0,145018000.0,,-131997000.0,32211000.0,418932000.0,742000.0,,-42598000.0,69914000.0,38547000.0,-20376000.0,0.0,484488000.0,,,4125948000.0,,-14289000.0,172904000.0,12911000.0,,-48115000.0,,,751976000.0,,561000.0,-22767000.0,135808000.0,58746000.0,3131054000.0,,23452000.0,0.560769,145153000.0,1759898000.0,-19104000.0,14863000.0,54316000.0,,,51311000.0,-150782000.0,43991000.0,,-3591000.0,258229000.0,2769000.0,,-128085000.0,12911000.0,,169814000.0,-300886000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,,,19983000.0,,0.083077,,,,,,,,,748000.0,,,,8597000.0,75531000.0,,-546000.0,,,372757000.0,-23204000.0,,,,,-10602000.0,-13271000.0,,,1005417000.0,,,,,87784000.0,23178000.0,,,,1342785000.0,,,,,303576000.0,,,224683341.0,29071000.0,,,26907000.0,,268884000.0,983618000.0,0.0,,-2871000.0,,,,47472000.0,,,845797000.0,,103563000.0,197315000.0,244358000.0,,-12859000.0,,1073901000.0,,200013000.0,,,,,,20073000.0,19983000.0,128539000.0,2681015000.0,,0.0,,1756234000.0,,,,-1167000.0,,2708000.0,415996000.0,,180632000.0,130645000.0,,517000.0,,460541000.0,372757000.0,,,,232507416.0,,,912000.0,,,170942000.0,,7665000.0,,,810359000.0,,63166000.0,,4716000.0,,,-40117000.0,,,34300000.0,,17116000.0,0.093462,-22697000.0,45875000.0,22781000.0,,0.0,,,,4033574000.0,,,,0.0,,,,,,,0.0,,-21280000.0,,3049956000.0,-60782000.0,,,,,1025000.0,,45085000.0,,,40760000.0,,20510000.0,,,394037000.0,2801000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,,-51761000.0,,-0.228462,,,,,,,,,4628000.0,,,,9860000.0,10733000.0,,-3590000.0,,,299819000.0,-114792000.0,,,,,-3692000.0,-5132000.0,,,953656000.0,,,,,73379000.0,21296000.0,,,,1380981000.0,,,,,315212000.0,,,225404601.0,-34161000.0,,,30003000.0,,296926000.0,901822000.0,0.0,,-15728000.0,,,,49069000.0,,,845629000.0,,146297000.0,219809000.0,247968000.0,,1079000.0,,1084055000.0,,168915000.0,,,,,,-51737000.0,-51761000.0,160428000.0,2585770000.0,,1994000.0,,1791789000.0,,,,-1476000.0,,5083000.0,412419000.0,,189357000.0,132646000.0,,-5099000.0,,373198000.0,299819000.0,,,,225404601.0,,,727000.0,,,203076000.0,,7807000.0,,,798226000.0,,67488000.0,,-1732000.0,,,-4829000.0,,,33639000.0,,937000.0,-0.228462,-26661000.0,47957000.0,-46654000.0,,-102395000.0,,,,3976279000.0,,,,0.0,,,,,,,15859000.0,,-72938000.0,,3074457000.0,-2558000.0,,,,,-3624000.0,,49580000.0,,,43467000.0,,-29935000.0,,,372757000.0,2808000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,,,40701000.0,,0.176538,,,,,,,,,-22424000.0,,,,8288000.0,88260000.0,,-60000.0,,,279988000.0,-99084000.0,,,,,-3508000.0,9740000.0,,,994357000.0,,,,,75763000.0,54400000.0,,,,1378842000.0,,,,,322111000.0,,,225779193.0,34412000.0,,,16976000.0,,303490000.0,873731000.0,0.0,,-10131000.0,,,,40327000.0,,,846335000.0,,111411000.0,243084000.0,236427000.0,,-4640000.0,,1075352000.0,,210700000.0,,,,,,40776000.0,40701000.0,132953000.0,2666368000.0,,-3000000.0,,1865822000.0,,,,-1523000.0,,-10440000.0,428536000.0,,188690000.0,143157000.0,,2867000.0,,355751000.0,279988000.0,,,,233427046.0,,,326000.0,,,176288000.0,,7493000.0,,,809759000.0,,70823000.0,,-3188000.0,,,-4833000.0,,,34340000.0,,3602000.0,0.176538,-28538000.0,82938000.0,30336000.0,,-67491000.0,,,,4055086000.0,,,,0.0,,,,,,,0.0,,-19831000.0,,3181355000.0,-3724000.0,,,,,18525000.0,,50431000.0,,,40098000.0,,1307000.0,,,299819000.0,2812000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,-31760000.0,330303000.0,207000.0,60150000.0,,0.259615,175357000.0,,,0.0,50642000.0,1027483000.0,146070000.0,1301984000.0,-7600000.0,486494000.0,50869000.0,,11190000.0,93051000.0,-6793000.0,-20469000.0,-129000.0,140264000.0,330303000.0,-14655000.0,,25337000.0,49923000.0,1364521000.0,-50284000.0,14328000.0,-86029000.0,-392678000.0,1054431000.0,71282000.0,,5665000.0,,49923000.0,41390000.0,233205564.0,69098000.0,,1364521000.0,752160000.0,,-4192000.0,330303000.0,361085000.0,-1021000.0,,225227529.0,34008000.0,,,38131000.0,837722000.0,337038000.0,920889000.0,0.0,69073000.0,11231000.0,394037000.0,845276000.0,1054431000.0,38447000.0,259710000.0,920889000.0,845276000.0,69073000.0,125222000.0,175357000.0,259710000.0,63146000.0,9627000.0,,1027483000.0,570595000.0,235863000.0,225227529.0,3167503000.0,-24648000.0,199355000.0,,59987000.0,60150000.0,148677000.0,2714332000.0,2714332000.0,-15000.0,,1855691000.0,,4088392000.0,-68759000.0,-3785000.0,,-29111000.0,445044000.0,128097000.0,143760000.0,128097000.0,,4307000.0,-392678000.0,380226000.0,330303000.0,50642000.0,,258957000.0,235330823.0,2812000.0,,207000.0,0.306681,337038000.0,201855000.0,,7916000.0,790405000.0,37935000.0,790405000.0,143760000.0,71282000.0,,75000.0,815490000.0,267575000.0,-18980000.0,,-170546000.0,43792000.0,445044000.0,3682000.0,0.267063,-40797000.0,82187000.0,30876000.0,-17499000.0,-660000.0,380226000.0,,,4088392000.0,,-14921000.0,-63734000.0,14518000.0,,-24665000.0,,,837722000.0,,47287000.0,-68086000.0,50315000.0,38447000.0,3167503000.0,-18965000.0,30882000.0,0.301154,37338000.0,1855691000.0,-30847000.0,38131000.0,54259000.0,,,50869000.0,-7951000.0,-4192000.0,,2591000.0,279988000.0,2812000.0,,-118693000.0,14518000.0,,63330000.0,-251735000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,,,23267000.0,,0.103846,,,,,,,,,1201000.0,,,,10145000.0,84963000.0,,-68811000.0,,,564272000.0,-87863000.0,,,,,-6797000.0,-34284000.0,,,1063190000.0,,,,,113701000.0,26379000.0,,,,1753924000.0,,,,,317073000.0,,,224231712.0,42303000.0,,,51769000.0,,313599000.0,1216105000.0,0.0,,-7263000.0,,,,135470000.0,,,1170882000.0,,106955000.0,217847000.0,244828000.0,,-10209000.0,,1440325000.0,,210118000.0,,,,,,23283000.0,23267000.0,118164000.0,2723684000.0,,0.0,,1864022000.0,,,,-372899000.0,,4556000.0,450614000.0,,133973000.0,133412000.0,,-7472000.0,,677973000.0,564272000.0,,,,233948008.0,,,414000.0,,,167815000.0,,8002000.0,,,761411000.0,,189282000.0,,2968000.0,,,276432000.0,,,40336000.0,,2724000.0,0.103846,-19231000.0,45610000.0,27839000.0,,,,,,4486512000.0,,,,0.0,,,,,,,,,233969000.0,,3270407000.0,-43310000.0,,,,,15120000.0,,49122000.0,,,40930000.0,,7628000.0,,,330303000.0,2812000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,,32834000.0,,0.145385,,,,,,,,,5985000.0,,,,9268000.0,98954000.0,,-144004000.0,,,418934000.0,-190966000.0,,,,,-6874000.0,-17077000.0,,,1079250000.0,,,,,235834000.0,45187000.0,,,,1808819000.0,,,,,330837000.0,,,223939934.0,47692000.0,,,50303000.0,,295750000.0,1200860000.0,0.0,,-6904000.0,,,,208476000.0,,,1174953000.0,,114968000.0,198202000.0,248254000.0,,2483000.0,,1513069000.0,,215869000.0,,,,,,33055000.0,32834000.0,120921000.0,2745767000.0,,3349000.0,,1882468000.0,,,,-1263000.0,,6130000.0,460857000.0,,129640000.0,135779000.0,,1187000.0,,654768000.0,418934000.0,,,,231727416.0,,,410000.0,,,168177000.0,,10525000.0,,,768054000.0,,245829000.0,,3858000.0,,,-30893000.0,,,37909000.0,,5600000.0,0.145385,-28417000.0,73604000.0,39185000.0,,,,,,4563596000.0,,,,0.0,,,,,,,,,-145338000.0,,3362736000.0,-34438000.0,,,,,-2025000.0,,49244000.0,,,44183000.0,,13067000.0,,,564272000.0,2812000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,,,34689000.0,,0.145385,,,,,,,,,48062000.0,,,,10190000.0,99629000.0,,-92611000.0,,,484210000.0,-1951000.0,,,,,-3320000.0,-55981000.0,,,1101396000.0,,,,,207814000.0,69920000.0,,,,1747575000.0,,,,,336457000.0,,,224247119.0,50254000.0,,,52027000.0,,435619000.0,1267263000.0,0.0,,-12737000.0,,,,159365000.0,,,1033548000.0,,113283000.0,208384000.0,257103000.0,,-196000.0,,1311956000.0,,223174000.0,,,,,,34814000.0,34689000.0,122141000.0,2705306000.0,,659000.0,,1833473000.0,,,,-16314000.0,,2660000.0,441558000.0,,119043000.0,131525000.0,,-2878000.0,,692024000.0,484210000.0,,,,232485268.0,,,130828000.0,,,172920000.0,,10838000.0,,,704710000.0,,208211000.0,,14696000.0,,,-15003000.0,,,41461000.0,,1794000.0,0.155769,-19814000.0,89734000.0,37474000.0,,0.0,,,,4461240000.0,,,,0.0,,,,,,,109790000.0,,65276000.0,,3193977000.0,-14164000.0,,,,,-20176000.0,,51317000.0,,,42055000.0,,-75079000.0,,,418934000.0,2812000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,1312000.0,392667000.0,131119000.0,25843000.0,,0.114231,163341000.0,,,0.0,49190000.0,1364747000.0,163627000.0,1344777000.0,-44616000.0,479839000.0,46124000.0,,12585000.0,75080000.0,-5495000.0,-124158000.0,18533000.0,190962000.0,392667000.0,-126821000.0,,12131000.0,184036000.0,1796373000.0,-24300000.0,28533000.0,-126889000.0,-392563000.0,1125686000.0,258354000.0,,-78809000.0,,184036000.0,49476000.0,232592157.0,117202000.0,,1796373000.0,704120000.0,,-134735000.0,392667000.0,360410000.0,3608000.0,,223429497.0,20569000.0,,,28935000.0,820656000.0,431626000.0,1148750000.0,0.0,116634000.0,-14888000.0,330303000.0,1040960000.0,1125686000.0,206523000.0,265231000.0,1148750000.0,1040960000.0,116634000.0,144633000.0,163341000.0,265231000.0,275779000.0,2427000.0,,1364747000.0,503423000.0,215777000.0,223429497.0,3305622000.0,10632000.0,200782000.0,,26049000.0,25843000.0,142197000.0,2649744000.0,2649744000.0,-400000.0,,1887963000.0,,4454372000.0,192843000.0,-1153000.0,,-12033000.0,428093000.0,132276000.0,117264000.0,132276000.0,,2225000.0,-392563000.0,576703000.0,392667000.0,49190000.0,,287965000.0,232206971.0,2812000.0,,131119000.0,0.522017,431626000.0,195208000.0,,9965000.0,726914000.0,42188000.0,726914000.0,117264000.0,258354000.0,,-2989000.0,864938000.0,358626000.0,-37693000.0,,-160436000.0,43921000.0,428093000.0,2013000.0,0.115665,-29541000.0,79017000.0,14016000.0,-41792000.0,-118721000.0,576703000.0,,,4454372000.0,,-16561000.0,62364000.0,10547000.0,,-429584000.0,,,820656000.0,,145989000.0,-41291000.0,-91543000.0,206523000.0,3305622000.0,-34977000.0,39330000.0,0.498462,118514000.0,1887963000.0,-9480000.0,28935000.0,51099000.0,,,46124000.0,-391629000.0,-134735000.0,,-6938000.0,484210000.0,2812000.0,,-97003000.0,10547000.0,,160818000.0,-407601000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,,,19490000.0,,0.083077,,,,,,,,,22133000.0,,,,9745000.0,74385000.0,,-46695000.0,,,287811000.0,26836000.0,,,,,-4520000.0,-35656000.0,,,1136971000.0,,,,,104479000.0,37851000.0,,,,1691455000.0,,,,,298429000.0,,,223671267.0,35131000.0,,,29275000.0,798132000.0,332723000.0,957580000.0,0.0,,-17189000.0,,,,206242000.0,,,1048323000.0,,100557000.0,255234000.0,231689000.0,,1130000.0,,1358732000.0,,197872000.0,,,,,,19364000.0,19490000.0,114778000.0,2471184000.0,,-16018000.0,,1862371000.0,,,,-188130000.0,,-316000.0,409698000.0,,104167000.0,136090000.0,,-7571000.0,-388434000.0,392290000.0,287811000.0,,,,228593934.0,,,647000.0,,,162741000.0,,9211000.0,,,670881000.0,,261785000.0,,2010000.0,,,-182351000.0,,,38328000.0,,3769000.0,0.083077,-24992000.0,62843000.0,19048000.0,,-7098000.0,,,,4170198000.0,,,,0.0,,,,,,,121597000.0,,-104856000.0,,3212618000.0,0.0,,,,,20667000.0,,46126000.0,,,45074000.0,,-235314000.0,,,392667000.0,2812000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,,25110000.0,,0.114231,,,,,,,,,18422000.0,,,,10285000.0,82764000.0,,-54986000.0,,,234330000.0,-48220000.0,,,,,-1249000.0,-26798000.0,,,1148549000.0,,,,,133217000.0,40018000.0,,,,1593731000.0,,,,,319456000.0,,,224890379.0,39987000.0,,,30701000.0,839336000.0,264663000.0,928062000.0,0.0,,-1543000.0,,,,172153000.0,,,1048971000.0,,118916000.0,188141000.0,245740000.0,,-4141000.0,,1329068000.0,,200540000.0,,,,,,25106000.0,25110000.0,117311000.0,2533708000.0,,15459000.0,,1872067000.0,,,,-63381000.0,,4268000.0,444872000.0,,107944000.0,138438000.0,,-2330000.0,-394464000.0,367547000.0,234330000.0,,,,228229934.0,,,615000.0,,,160553000.0,,9329000.0,,,661437000.0,,216588000.0,,-4545000.0,,,-80455000.0,,,33575000.0,,2463000.0,0.114231,-31812000.0,71830000.0,29374000.0,,1000.0,,,,4131168000.0,,,,0.0,,,,,,,23108000.0,,-53481000.0,,3203106000.0,-14992000.0,,,,,-10775000.0,,44061000.0,,,42207000.0,,-195842000.0,,,287811000.0,2812000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,,,33930000.0,,0.145385,,,,,,,,,25272000.0,,,,2545000.0,96249000.0,,-94423000.0,,,330951000.0,4241000.0,,,,,-2130000.0,-12704000.0,,,1181136000.0,,,,,98578000.0,70751000.0,,,,1639152000.0,,,,,314561000.0,,,224954897.0,46171000.0,,,32841000.0,846633000.0,277332000.0,976686000.0,0.0,,-6260000.0,,,,199096000.0,,,1058416000.0,,109915000.0,198909000.0,244554000.0,,-400000.0,,1361820000.0,,204646000.0,,,,,,34014000.0,33930000.0,113321000.0,2517981000.0,,-5496000.0,,1846471000.0,,,,-782000.0,,3550000.0,441907000.0,,104308000.0,134074000.0,,-684000.0,-404726000.0,429529000.0,330951000.0,,,,228323342.0,,,490000.0,,,158475000.0,,9206000.0,,,635357000.0,,251978000.0,,4309000.0,,,586000.0,,,35568000.0,,2885000.0,0.155769,-25311000.0,96062000.0,37564000.0,,0.0,,,,4159431000.0,,,,0.0,,,,,,,129420000.0,,96621000.0,,3182745000.0,-5826000.0,,,,,-4671000.0,,49479000.0,,,41938000.0,,-245518000.0,,,234330000.0,2812000.0,,,,,,,,,,,,,,,,,,,,
