date,annualInvestmentsAndAdvances,quarterlyAccountsPayable,quarterlyGrossProfit,annualSellingGeneralAndAdministration,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,quarterlyChangeInAccountPayable,quarterlyDeferredIncomeTax,annualDilutedEPS,trailingSellingGeneralAndAdministration,trailingOperatingExpense,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,annualCapitalExpenditure,annualCurrentAccruedExpenses,quarterlyGrossPPE,trailingNetOtherFinancingCharges,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyDilutedAverageShares,quarterlyChangeInInventory,annualBasicAverageShares,annualCurrentAssets,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualChangeInAccountPayable,quarterlyStockBasedCompensation,annualInterestExpense,annualNetOtherFinancingCharges,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,quarterlyEbitda,annualOtherShortTermInvestments,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyOperatingExpense,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,quarterlyStockholdersEquity,trailingCostOfRevenue,quarterlyCurrentLiabilities,quarterlyGoodwill,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualNetIncome,quarterlyOtherCurrentAssets,annualTotalAssets,trailingTaxProvision,annualCurrentDebt,quarterlyRepaymentOfDebt,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualBeginningCashPosition,annualLongTermDebt,annualOtherCurrentAssets,annualCostOfRevenue,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,quarterlyBasicEPS,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyBasicAverageShares,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,annualPurchaseOfBusiness,quarterlyInvestmentsAndAdvances,quarterlyOperatingCashFlow,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyNetIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualChangeInInventory,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualInventory,annualGoodwill,quarterlyTaxProvision,quarterlyNetPPE,annualStockBasedCompensation,trailingNetIncome,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,annualPurchaseOfInvestment,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherCurrentLiabilities,annualOperatingCashFlow,annualCapitalStock,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,trailingChangeInInventory,annualCurrentLiabilities,quarterlyAccountsReceivable,annualOtherIntangibleAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,annualEbitda,annualRepaymentOfDebt,trailingGrossProfit,annualOperatingIncome,annualNetPPE,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyFreeCashFlow,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualNetOtherInvestingChanges,trailingTotalRevenue,annualOtherCurrentLiabilities,annualBasicEPS,annualCashCashEquivalentsAndMarketableSecurities,annualCashFlowFromContinuingFinancingActivities,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,trailingOperatingIncome,trailingCapitalExpenditure,trailingOtherIncomeExpense,quarterlyCashAndCashEquivalents,annualOtherNonCurrentLiabilities,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,quarterlyChangesInAccountReceivables,annualPretaxIncome,quarterlySaleOfInvestment,trailingEndCashPosition,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,annualCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,quarterlyCashDividendsPaid,trailingNetOtherInvestingChanges,trailingCashDividendsPaid,trailingSaleOfInvestment,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
1970-01-01 00:00:01.304121600,,104229000.0,108907000.0,,42978000.0,,,279000.0,,,,,,-20168000.0,,544970000.0,,,,,,,,,,10243000.0,82044000,236755000,-48566000.0,,192148000.0,,,,284132000.0,-102000.0,,,,,125510000.0,,5077000.0,,,,-64445000.0,,93456000,,346868000.0,,373564000.0,,-34566000.0,80350000.0,,,,26863000.0,,6189000.0,,646342000.0,,171406000.0,200611000.0,353366000.0,26863000.0,,-56504000.0,,,,16334000.0,,,,,,,,,,,,,1003000.0,0.18,,,279224000.0,,18515000.0,1882000.0,,,,107327000.0,,-72046000.0,-14169000.0,50136000,,50136000,,,,,,30214000.0,598968000.0,,,,337952000.0,6412000.0,9482000.0,-21000.0,,,,0.0,,,,0.0,-11806000.0,,,117534000.0,,127848000.0,,11274000.0,0.1775,10414000.0,,,,,,,,0.0,93158000.0,,203954000.0,,,,,,,50136000,,,,1191312000.0,837946000.0,,,,,192148000.0,,,192148000.0,,1832000.0,,,50745000.0,21139000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.312070400,,101708000.0,89587000.0,98864000.0,-14822000.0,-292329000.0,,1056000.0,0.5425,,,21387000.0,107605000.0,-23225000.0,-739638000.0,529264000.0,,74009000.0,166375000.0,,-105082000.0,31548000.0,892717000.0,,,3543000.0,63456000,215443000,-13779000.0,,74009000.0,-194179000.0,,-12865000.0,276464000.0,-1747000.0,302596000.0,241868000.0,872246000.0,362638000.0,40439000.0,,4814000.0,3585000.0,1524000.0,-2099000.0,-136196000.0,166375000.0,66732000,,264457000.0,1957000.0,362638000.0,137850000.0,-330000.0,62645000.0,372895000.0,842568000.0,15778000.0,26131000.0,,5636000.0,,555172000.0,,166626000.0,198620000.0,241868000.0,23737000.0,97502000.0,56504000.0,529264000.0,,166375000.0,17026000.0,1084436000.0,,50370000.0,-12500000.0,306704000.0,-292329000.0,5636000.0,268188000.0,325386000.0,17026000.0,499351000.0,,2422000.0,0.15,3543000.0,,270460000.0,10057000.0,21387000.0,622000.0,165947000.0,-34912000.0,,42282000.0,555172000.0,-145990000.0,-13666000.0,40521000,-84480000.0,40521000,-2666000.0,45694000.0,,25042000.0,198620000.0,22124000.0,600388000.0,19007000.0,,264457000.0,325386000.0,25042000.0,10057000.0,882000.0,0.0,,122859000.0,4929000.0,242932000.0,0.0,,880000.0,-118139000.0,,166626000.0,122859000.0,12748000.0,125856000.0,31548000.0,11331000.0,0.1475,12748000.0,-23225000.0,313156000.0,-25000000.0,,265290000.0,600388000.0,,0.0,28616000.0,2172000.0,192148000.0,0.0,,4929000.0,0.55,74009000.0,-354075000.0,40521000,,,74009000.0,1084436000.0,842568000.0,,,,,74009000.0,2422000.0,892717000.0,74009000.0,,1693000.0,101708000.0,,50370000.0,-5779000.0,263877000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.320019200,,101489000.0,95225000.0,,7153000.0,,,,,,,,,-27339000.0,,671039000.0,,,,,,,,,,22262000.0,65376000,225626000,-7092000.0,,212677000.0,,,,267604000.0,1447000.0,,,,,41009000.0,,5045000.0,,,,-43983000.0,,77403000,,266756000.0,,462404000.0,,,63815000.0,,,,29849000.0,,4526000.0,,554845000.0,,208635000.0,197129000.0,384271000.0,25956000.0,,0.0,,,,16886000.0,,,,,,,,,,,,,2775000.0,0.1575,,,262864000.0,,25834000.0,-111000.0,,,,64187000.0,,82265000.0,-7274000.0,41149000,,41149000,,,,,,22666000.0,594851000.0,,,,425337000.0,23319000.0,9585000.0,564000.0,,,,4840000.0,,,,,138668000.0,,,136284000.0,,130401000.0,,12027000.0,0.155,11399000.0,,,,,,,,0.0,56913000.0,,74009000.0,,,,,,,41149000,,,,1225884000.0,841613000.0,,,,,212677000.0,,,212677000.0,,2187000.0,,,75387000.0,-13144000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.327968000,,100441000.0,99696000.0,,-31369000.0,,,,,,,,,-35912000.0,,632286000.0,,,,,,,,,,3350000.0,72310000,227904000,-7202000.0,,127640000.0,,,,263180000.0,-949000.0,,,,,40743000.0,,5983000.0,,,,-91412000.0,,77350000,,225513000.0,,446104000.0,,,62216000.0,,,,27386000.0,,6331000.0,,507372000.0,,186182000.0,194954000.0,328212000.0,23416000.0,,0.0,,,,16597000.0,,,,,,,,,,,,,5709000.0,0.1575,,,256612000.0,,19208000.0,902000.0,,,,26161000.0,,-103265000.0,-7781000.0,40603000,,40603000,,,,,,21613000.0,568816000.0,,,,406536000.0,23844000.0,9063000.0,-7180000.0,,,,785000.0,,,,,-85037000.0,,,151903000.0,,128208000.0,,12220000.0,0.155,10184000.0,,,,,,,,6000.0,18380000.0,,212677000.0,,,,,,,40603000,,,,1139658000.0,811446000.0,,,,,127640000.0,,,127640000.0,,2914000.0,,,75180000.0,-16405000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.335744000,,108592000.0,115269000.0,,38468000.0,,,-2637000.0,,,,,,-27011000.0,,626031000.0,,,,,,,,,,8638000.0,87944000,244105000,-12840000.0,,207134000.0,,,,260902000.0,-48000.0,,,,,55471000.0,,5314000.0,,,,-2260000.0,,99546000,,279155000.0,,427260000.0,,0.0,84547000.0,,,,27325000.0,,6367000.0,,578732000.0,,198771000.0,197808000.0,383375000.0,23602000.0,,0.0,,,,15692000.0,,,,-18750000.0,,,,,,,,,4897000.0,0.22,,,253192000.0,,19142000.0,1592000.0,,,,106603000.0,,-16426000.0,-13651000.0,55471000,,55471000,,,,,,29076000.0,574732000.0,,,,387752000.0,23150000.0,9130000.0,-467000.0,,,,0.0,,,,0.0,79494000.0,,,129335000.0,,128836000.0,,12069000.0,0.215,9375000.0,,,,,,,,13000.0,92952000.0,,127640000.0,,,,,,,55471000,,,,1204763000.0,821388000.0,,,,,207134000.0,,,207134000.0,,2930000.0,,,75174000.0,23147000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.343692800,,102958000.0,99426000.0,99376000.0,-23146000.0,-323430000.0,,-5874000.0,0.695,,,18907000.0,114492000.0,-38043000.0,-203285000.0,593949000.0,,140112000.0,182119000.0,,-57396000.0,33661000.0,910593000.0,,,3082000.0,69494000,226556000,-20953000.0,,140112000.0,66103000.0,,-16202000.0,259706000.0,-668000.0,256240000.0,322293000.0,924191000.0,406564000.0,44896000.0,,5449000.0,11341000.0,4054000.0,-17579000.0,-65630000.0,182119000.0,81345000,,272961000.0,1957000.0,406564000.0,172277000.0,-2384000.0,67478000.0,409616000.0,832773000.0,-8894000.0,29932000.0,,5390000.0,,561117000.0,,187385000.0,196438000.0,322293000.0,26404000.0,95937000.0,8041000.0,593949000.0,,182119000.0,15728000.0,1155066000.0,,75170000.0,-18750000.0,262856000.0,-323430000.0,5390000.0,74009000.0,368950000.0,15728000.0,514575000.0,,7897000.0,0.18,3082000.0,,252224000.0,7186000.0,18907000.0,1671000.0,182119000.0,-2564000.0,,32722000.0,561117000.0,-77447000.0,-28690000.0,44896000,-48087000.0,44896000,-218000.0,48167000.0,,24222000.0,196438000.0,22582000.0,587163000.0,21791000.0,,272961000.0,368950000.0,24222000.0,7186000.0,999000.0,,,138966000.0,785000.0,229673000.0,12000.0,,938000.0,-67022000.0,,187385000.0,138966000.0,7985000.0,127130000.0,33661000.0,11851000.0,0.175,7985000.0,-38043000.0,343291000.0,-56250000.0,,295124000.0,587163000.0,,12000.0,4032000.0,-6084000.0,207134000.0,8041000.0,,785000.0,0.71,140112000.0,-114873000.0,44896000,,,140112000.0,1155066000.0,832773000.0,,,,,140112000.0,7897000.0,910593000.0,140112000.0,,3113000.0,102958000.0,,75170000.0,-9800000.0,278056000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.351641600,,112347000.0,105436000.0,,17361000.0,,,-3778000.0,,,,,,-30705000.0,,605655000.0,,,,,,,,,,23671000.0,74357000,238866000,-58342000.0,,131430000.0,,,,256946000.0,1011000.0,,,,,3252000.0,,5174000.0,,,,-13885000.0,,87196000,,307543000.0,,388440000.0,,-449000.0,71588000.0,,,,31079000.0,,5218000.0,,608871000.0,,217215000.0,198558000.0,327069000.0,27338000.0,,894000.0,,,,15827000.0,,,,-18755000.0,,,,,,,,,7658000.0,0.185,,,248604000.0,,31325000.0,1922000.0,,,,75315000.0,,-26570000.0,-48069000.0,45845000,,45845000,,,,,,25743000.0,625043000.0,,,,350159000.0,23414000.0,7098000.0,-293000.0,,,,802000.0,,,,,-8682000.0,,,149554000.0,,133430000.0,,12839000.0,0.18,7041000.0,,,,,,,,12000.0,27246000.0,,140112000.0,,,,,,,45845000,,,,1214526000.0,887457000.0,,,,,131430000.0,,,131430000.0,-11167000.0,2632000.0,,,75177000.0,-10321000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.359590400,,125400000.0,96817000.0,,-74849000.0,,,-3208000.0,,,,,,-32270000.0,,586443000.0,,,,,,,,,,6083000.0,62770000,266185000,-56732000.0,,49510000.0,,,,259040000.0,-3546000.0,,,,,1375000.0,,4746000.0,,,,-627000.0,,78126000,,346649000.0,,373632000.0,,-30794000.0,61117000.0,,,,34047000.0,,5363000.0,,667503000.0,,212811000.0,210188000.0,311905000.0,30098000.0,,0.0,,,,20060000.0,,,,-18750000.0,,,,,,,,,6977000.0,0.16,,,249418000.0,,31908000.0,3371000.0,,,,-22225000.0,,-2845000.0,-62485000.0,39640000,,39640000,,,,,,21477000.0,657424000.0,,,,333068000.0,31103000.0,9153000.0,744000.0,,,,788000.0,,,,,-81920000.0,,,198805000.0,,169368000.0,,14612000.0,0.155,14925000.0,,,,,,,,13000.0,-84710000.0,,131430000.0,,,,,,,39640000,,,,1253946000.0,942041000.0,,,,,49510000.0,,,49510000.0,4796000.0,2397000.0,,,75177000.0,-48844000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.367280000,,129001000.0,115597000.0,,55075000.0,,3626000.0,3614000.0,,,,,,-37078000.0,,574288000.0,,,,,,,,,,8034000.0,82813000,277638000,-24964000.0,,139331000.0,,,,261060000.0,428000.0,,,,,3880000.0,,4751000.0,,,,0.0,,99202000,,399874000.0,,355911000.0,,0.0,82005000.0,,,,32784000.0,,5405000.0,,724394000.0,,218377000.0,208580000.0,353162000.0,28750000.0,,2328000.0,,,,17883000.0,,,,-18750000.0,,,,,,,,,6858000.0,0.21,,,250540000.0,,23270000.0,871000.0,,,,129913000.0,,-14658000.0,-34954000.0,53236000,,53236000,,,,,,28769000.0,676698000.0,,,,314230000.0,28407000.0,8638000.0,1592000.0,,,,0.0,,,,0.0,89821000.0,,,164155000.0,,162041000.0,,14797000.0,0.205,13100000.0,,,,,,,,13000.0,94959000.0,,49510000.0,,,,,,,53236000,,,,1298682000.0,945520000.0,,,,,139331000.0,,,139331000.0,,2400000.0,,,75937000.0,34396000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.375228800,,136648000.0,103072000.0,121968000.0,-43551000.0,-372106000.0,-7572000.0,-233000.0,0.695,,,35226000.0,137930000.0,-47161000.0,-15009000.0,572080000.0,,63631000.0,180025000.0,,-214287000.0,18725000.0,1049623000.0,,,4741000.0,63052000,263697000,-67983000.0,,63631000.0,-76481000.0,,-31171000.0,261226000.0,330000.0,249824000.0,306452000.0,1046386000.0,333521000.0,4953000.0,14749000.0,4886000.0,9629000.0,6097000.0,-3605000.0,-497000.0,180025000.0,78998000,,440780000.0,1948000.0,333521000.0,-14961000.0,-52779000.0,62162000.0,420922000.0,1028029000.0,-45964000.0,40020000.0,,4832000.0,,762401000.0,,238559000.0,267463000.0,306452000.0,35782000.0,96847000.0,0.0,572080000.0,,180025000.0,20466000.0,1334481000.0,,92338000.0,-40405000.0,259562000.0,-372106000.0,4832000.0,140112000.0,296410000.0,20466000.0,625464000.0,,5949000.0,0.165,4741000.0,,250760000.0,8071000.0,35226000.0,-67000.0,13460000.0,-84022000.0,,16323000.0,762401000.0,-21818000.0,-68779000.0,41304000,-208021000.0,41304000,-1777000.0,56728000.0,,31202000.0,267463000.0,20858000.0,677517000.0,19557000.0,,440780000.0,296410000.0,31202000.0,8071000.0,1466000.0,,,182714000.0,25384000.0,199326000.0,13000.0,,997000.0,-75700000.0,,238559000.0,182714000.0,17706000.0,160625000.0,18725000.0,14480000.0,0.16,17706000.0,-47161000.0,343229000.0,-96660000.0,,282992000.0,677517000.0,,13000.0,-52456000.0,3509000.0,139331000.0,3189000.0,,25384000.0,0.72,63631000.0,-65891000.0,41304000,,,63631000.0,1334481000.0,1028029000.0,,,,,63631000.0,5949000.0,1049623000.0,63631000.0,,2356000.0,136648000.0,,92338000.0,-6402000.0,276872000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.383177600,,154847000.0,107836000.0,,10314000.0,,6483000.0,-3010000.0,,,,,,-32680000.0,,574741000.0,,,,,,,,,,21576000.0,64959000,279883000,-20742000.0,,77052000.0,,,,261412000.0,1759000.0,,,,,4809000.0,,4867000.0,,,,-310000.0,,80886000,,482137000.0,,316834000.0,,-293000.0,64245000.0,,,,42877000.0,,4179000.0,,822647000.0,,257907000.0,281447000.0,320955000.0,38468000.0,,0.0,,,,30507000.0,,,,-18750000.0,,,,,,,,,5839000.0,0.165,,,250920000.0,,57652000.0,58000.0,,,,67715000.0,,-34981000.0,-21595000.0,41422000,,41422000,,,,,,22823000.0,692398000.0,,,,280121000.0,9205000.0,7475000.0,1423000.0,,,,0.0,,,,,13421000.0,,,187615000.0,,172047000.0,,14504000.0,0.16,15907000.0,,,,,,,,13000.0,46120000.0,,63631000.0,,,,,,,41422000,,,,1397388000.0,1076433000.0,,,,,77052000.0,,,77052000.0,0.0,2137000.0,,,77305000.0,-4706000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.391126400,,154871000.0,111546000.0,,-51497000.0,,1241000.0,-2972000.0,,,,,,-31718000.0,,557769000.0,,,,,,,,,,5539000.0,71484000,286434000,-42678000.0,,46199000.0,,,,262174000.0,-443000.0,,,,,4659000.0,,5772000.0,,,,230000.0,,85730000,,527482000.0,,298118000.0,,,70588000.0,,,,40062000.0,,5179000.0,,880724000.0,,259651000.0,291227000.0,332929000.0,36447000.0,,0.0,,,,33597000.0,,,,-18750000.0,,,,,,,,,5310000.0,0.18,,,251100000.0,,56595000.0,1113000.0,,,,8076000.0,,4980000.0,-44401000.0,45345000,,45345000,,,,,,25243000.0,707379000.0,,,,261182000.0,9850000.0,7461000.0,1170000.0,,,,0.0,,,,,-30853000.0,,,222104000.0,,174888000.0,,13076000.0,0.175,19709000.0,,,,,,,,13000.0,-36325000.0,,77052000.0,,,,,,,45345000,,,,1438493000.0,1105564000.0,,,,,46199000.0,,,46199000.0,,2066000.0,,,94062000.0,-34222000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.398816000,,164218000.0,132252000.0,,49046000.0,,7545000.0,-6627000.0,,,,,,-21829000.0,,536911000.0,,,,,,,,,,11207000.0,91737000,309722000,-11387000.0,,132832000.0,,,,262972000.0,123000.0,,,,,6575000.0,,6623000.0,,,,0.0,,76110000,,568352000.0,,280169000.0,,,61318000.0,,,,40515000.0,,5146000.0,,939761000.0,,256742000.0,288402000.0,385754000.0,35856000.0,,364000.0,,,,32216000.0,,,,-18750000.0,,,,,,,,,5191000.0,0.16,,,251588000.0,,57803000.0,48000.0,,,,131843000.0,,-34606000.0,-12082000.0,40877000,,40877000,,,,,,20441000.0,685707000.0,,,,242106000.0,9826000.0,7494000.0,-28396000.0,,,,0.0,,,,0.0,86633000.0,,,192610000.0,,177470000.0,,12769000.0,0.155,25384000.0,,,,,,,,13000.0,119761000.0,,46199000.0,,,,,,,40877000,,,,1476672000.0,1090918000.0,,,,,132832000.0,,,132832000.0,,2023000.0,,,76171000.0,29767000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.406764800,,152156000.0,116939000.0,147025000.0,-15384000.0,-385234000.0,-9844000.0,1771000.0,0.68,,,56387000.0,164535000.0,-20060000.0,-572000.0,503305000.0,,158668000.0,178687000.0,,-95810000.0,36105000.0,1077617000.0,,,8284000.0,75858000,287450000,-17296000.0,,158668000.0,95037000.0,,-12870000.0,263258000.0,2573000.0,251386000.0,412291000.0,1163489000.0,259021000.0,3767000.0,5425000.0,4837000.0,8277000.0,2289000.0,-10838000.0,-492000.0,178687000.0,89312000,,619004000.0,2339000.0,259021000.0,166784000.0,461000.0,73884000.0,468573000.0,1094513000.0,-7521000.0,41081000.0,,4170000.0,,1003499000.0,,244284000.0,283780000.0,412291000.0,36256000.0,91348000.0,0.0,503305000.0,,178687000.0,31697000.0,1506804000.0,,79674000.0,-18750000.0,262460000.0,-385234000.0,4170000.0,63631000.0,223227000.0,31697000.0,694916000.0,,4651000.0,0.205,8284000.0,,251918000.0,7372000.0,56387000.0,1070000.0,48914000.0,-14300000.0,,54960000.0,1003499000.0,-12216000.0,-17732000.0,51043000,-92103000.0,51043000,4012000.0,53726000.0,,7259000.0,283780000.0,22841000.0,692383000.0,22099000.0,,619004000.0,223227000.0,7259000.0,7372000.0,77000.0,,,196985000.0,28117000.0,262594000.0,13000.0,,1224000.0,25836000.0,,244284000.0,196985000.0,25242000.0,170511000.0,36105000.0,13377000.0,0.195,25242000.0,-20060000.0,332038000.0,-75000000.0,,304038000.0,692383000.0,,13000.0,37228000.0,-25726000.0,132832000.0,858000.0,,28117000.0,0.71,158668000.0,-76823000.0,51043000,,,158668000.0,1506804000.0,1094513000.0,,,,,158668000.0,4651000.0,1077617000.0,158668000.0,,2051000.0,152156000.0,,79674000.0,-3709000.0,270035000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.414713600,,153799000.0,122308000.0,,14222000.0,,-79000.0,-1295000.0,,,,,,-43936000.0,,499155000.0,,,,,,,,,,25906000.0,82401000,290386000,-22699000.0,,198484000.0,,,,263034000.0,-553000.0,,,,,4005000.0,,4366000.0,,,,-1121000.0,,97961000,,670725000.0,,239464000.0,,0.0,82223000.0,,,,39907000.0,,3815000.0,,1037431000.0,,259691000.0,276889000.0,457766000.0,37037000.0,,217000.0,,,,30986000.0,,,,-18750000.0,,,,,,,,,4515000.0,0.21,,,252434000.0,,50217000.0,361000.0,,,,83366000.0,,-17579000.0,-23388000.0,52615000,,52615000,,,,,,29608000.0,691981000.0,,,,203868000.0,7592000.0,6854000.0,1593000.0,,,,0.0,,,,,39816000.0,,,204810000.0,,168078000.0,,13967000.0,0.2,24259000.0,,,,,,,,13000.0,59978000.0,,158668000.0,,,,,,,52615000,,,,1536586000.0,1078820000.0,,,,,198484000.0,,,198484000.0,,1771000.0,,,76171000.0,-9004000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.422662400,,148180000.0,114867000.0,,-60834000.0,,-4094000.0,-1022000.0,,,,,,-66525000.0,,878834000.0,,,,,,,,,,5858000.0,80468000,276258000,-16018000.0,,590366000.0,,,,263744000.0,-673000.0,,,,,4331000.0,,4504000.0,,,,0.0,,96009000,,722791000.0,,644110000.0,,0.0,80104000.0,,,,34399000.0,,4515000.0,,1073237000.0,,234724000.0,270492000.0,888425000.0,31542000.0,,0.0,,,,34106000.0,,,,-293750000.0,,,,,,,,,4051000.0,0.205,,,252600000.0,,45961000.0,-782000.0,,,,5517000.0,,406274000.0,-16071000.0,52193000,,52193000,,,,,,27911000.0,688244000.0,,,,608236000.0,8015000.0,6324000.0,4141000.0,,,,0.0,,,,,391882000.0,,,235477000.0,,161391000.0,,11400000.0,0.2,21425000.0,,,,,,,,13000.0,-10554000.0,,198484000.0,,,,,,,52193000,,,,1952071000.0,1063646000.0,,,,,590366000.0,,,590366000.0,,4505000.0,,,76171000.0,-31904000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.430352000,,154255000.0,127417000.0,,35567000.0,,6215000.0,5958000.0,,,,,,-66594000.0,,867009000.0,,,,,,,,,,5660000.0,94767000,297142000,-9275000.0,,678742000.0,,,,264248000.0,-23000.0,,,,,3675000.0,,4420000.0,,,,-616000.0,,106425000,,780355000.0,,637561000.0,,0.0,88296000.0,,,,32650000.0,,4612000.0,,1135968000.0,,229448000.0,271484000.0,954459000.0,32650000.0,,0.0,,,,24655000.0,,,,-18750000.0,,,,,,,,,4294000.0,0.23,,,252830000.0,,44247000.0,745000.0,,,,114486000.0,,-17552000.0,-9620000.0,57563000,,57563000,,,,,,30733000.0,683956000.0,,,,599951000.0,8107000.0,6334000.0,-815000.0,,,,0.0,,,,0.0,88376000.0,,,217003000.0,,169725000.0,,12212000.0,0.22,19715000.0,,,,,,,,13000.0,104866000.0,,590366000.0,,,,,,,57563000,,,,2002977000.0,1048518000.0,,,,,678742000.0,,,678742000.0,,5917000.0,,,64921000.0,19145000.0,,,,,,,,,,,,,,,,,,,,,,,
