,annualOperatingIncome,quarterlyCashDividendsPaid,annualDilutedAverageShares,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,trailingOperatingIncome,annualFreeCashFlow,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,quarterlyCurrentLiabilities,trailingCommonStockIssuance,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,trailingCostOfRevenue,trailingTotalRevenue,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualOtherCurrentAssets,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyDilutedEPS,annualDilutedEPS,quarterlyTotalNonCurrentAssets,trailingNetIncome,trailingTaxProvision,trailingPretaxIncome,trailingEndCashPosition,quarterlyTotalRevenue,quarterlyOperatingIncome,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,annualNetIncome,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,annualCashDividendsPaid,annualOperatingExpense,annualNetIncomeContinuousOperations,annualCostOfRevenue,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualSellingGeneralAndAdministration,trailingSaleOfInvestment,annualBasicAverageShares,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualOtherNonCurrentAssets,annualLongTermDebt,annualCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyBasicAverageShares,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyStockholdersEquity,annualTotalAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,annualTaxProvision,quarterlyAccountsReceivable,quarterlyChangeInInventory,trailingRepurchaseOfCapitalStock,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyGrossProfit,quarterlyInventory,quarterlyLongTermDebt,trailingGrossProfit,annualNetPPE,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualOperatingCashFlow,trailingOtherIncomeExpense,quarterlyPretaxIncome,annualGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyCapitalStock,annualInventory,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNetPPE,annualEbitda,quarterlyBasicEPS,quarterlyTaxProvision,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCapitalExpenditure,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,quarterlyInterestExpense,quarterlyChangesInAccountReceivables,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlySaleOfInvestment,quarterlyOperatingCashFlow,trailingOperatingExpense,annualInvestingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,trailingDeferredIncomeTax,trailingInvestingCashFlow,annualCapitalExpenditure,annualAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,annualIncomeTaxPayable,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,annualNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyChangeInCashSupplementalAsReported,trailingBeginningCashPosition,quarterlyCommonStockIssuance,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingCapitalExpenditure,trailingNetIncomeContinuousOperations,trailingPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,trailingChangeInInventory,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualStockBasedCompensation,annualNetOtherFinancingCharges,trailingStockBasedCompensation,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,quarterlyDilutedAverageShares,annualInterestExpense,annualPurchaseOfInvestment,annualRepaymentOfDebt,annualCapitalStock,annualBasicEPS,annualTotalRevenue,quarterlyInvestmentsAndAdvances,annualPurchaseOfBusiness,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,trailingCashDividendsPaid,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualGoodwill,trailingPurchaseOfBusiness,annualInvestmentsAndAdvances,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,quarterlyPurchaseOfBusiness,annualCurrentDeferredRevenue,annualOtherShortTermInvestments,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyGoodwill,trailingBasicEPS
1377907200,,,,,,,,2481410000.0,283206000.0,,24825000.0,729919000.0,,,,7019076000.0,,,,15061000.0,,2126765000.0,,-244000.0,,,0.62,,8452364000.0,,,,,3245552000.0,151537000.0,,7748995000.0,,,140274000.0,10933774000.0,,,,,,,-279996000.0,140274000.0,140274000.0,,,,,,,26173000.0,181256000.0,,,,,144949000.0,223610000.0,2810809000.0,,,,,,3184779000.0,,750032000.0,-102173000.0,-8020000.0,,,85549000.0,34184000.0,,,,-1073000.0,,434743000.0,1364016000.0,6512328000.0,,,283206000.0,,,,227125000.0,,,-1400059000.0,,111665000.0,,750032000.0,1535431000.0,,0.63,86851000.0,750032000.0,725267000.0,,,,-93966000.0,219843000.0,,,7761000.0,-15097000.0,,104781000.0,1774000.0,,312968000.0,,,,1808000.0,57000.0,-186030000.0,,,,-49063000.0,,,,,,,,,-375422000.0,346152000.0,,-9895000.0,,24765000.0,,3549000.0,-53909000.0,,,,0.0,,,,259711000.0,,15061000.0,,,,,,,,227634000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385769600,,,,,,,,2558794000.0,284366000.0,,24823000.0,748601000.0,,,,7266905000.0,,,,16946000.0,,2219943000.0,,-4296000.0,,,0.47,,8745081000.0,,,,,2941407000.0,97355000.0,,8015506000.0,,,106452000.0,11303875000.0,,,,,,,-306420000.0,106452000.0,106452000.0,,,,,,,20286000.0,190580000.0,,,,,138910000.0,223259000.0,2559686000.0,,,,,,3288369000.0,,664758000.0,-80014000.0,2470000.0,,,68027000.0,-192261000.0,,,,-411000.0,,381721000.0,1556277000.0,6755534000.0,,,284366000.0,,,,173200000.0,,,-1534394000.0,,111614000.0,,664758000.0,1588633000.0,,0.48,66748000.0,664758000.0,750032000.0,,,,-76889000.0,215822000.0,,,7649000.0,17522000.0,,112856000.0,1373000.0,,224271000.0,,,,8554000.0,-1299000.0,-229531000.0,,,,-17470000.0,,,,,,,,,-396965000.0,367478000.0,,-1376000.0,,-85274000.0,,5214000.0,-57127000.0,,,,0.0,,,,205672000.0,,16946000.0,,,,,,,,227417000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393545600,493486000.0,,227584000.0,7514663000.0,427492000.0,,-923480000.0,2643224000.0,297454000.0,39000000.0,27928000.0,875497000.0,,8390160000.0,,7514663000.0,627901000.0,,,11532000.0,-1408620000.0,2214216000.0,26811000.0,-11000.0,-21118000.0,627901000.0,0.44,2.16,9063933000.0,,,,,3076283000.0,86687000.0,224520000.0,8390160000.0,797322000.0,492586000.0,99209000.0,11707157000.0,,1155215000.0,492586000.0,10925598000.0,,-46271000.0,-217440000.0,99209000.0,99209000.0,1155215000.0,,223589000.0,466000.0,-307248000.0,3316997000.0,26811000.0,174232000.0,66530000.0,110909000.0,7024506000.0,2643224000.0,202588000.0,222850000.0,2692142000.0,492586000.0,,2214216000.0,202588000.0,875497000.0,3316997000.0,11707157000.0,627901000.0,-107982000.0,-10949000.0,101911000.0,304736000.0,79923000.0,-85147000.0,,,79923000.0,-254000.0,,384141000.0,1641424000.0,7024506000.0,,1652977000.0,297454000.0,9063933000.0,-613163000.0,,159708000.0,1648701000.0,627901000.0,-1333258000.0,,110843000.0,1641424000.0,627901000.0,1652977000.0,930067000.0,0.45,60499000.0,627901000.0,664758000.0,-1497000.0,,2382483000.0,-97417000.0,224520000.0,,,7546000.0,-11896000.0,-123611000.0,110909000.0,9578000.0,,191148000.0,-730556000.0,174232000.0,449364000.0,2438000.0,395000.0,-120023000.0,,-336681000.0,-17185000.0,-110500000.0,,,-310317000.0,-730556000.0,,2382483000.0,2438000.0,,-346911000.0,427492000.0,,-12609000.0,12038000.0,-36857000.0,,19033000.0,-46271000.0,,,,0.0,,0.0,,195182000.0,178537000.0,11532000.0,66480000.0,22644000.0,,,1128381000.0,,,226715000.0,30834000.0,-5712000.0,-5533242000.0,110843000.0,2.2,12574299000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1401494400,,,,,,,,2636736000.0,313446000.0,,27343000.0,962158000.0,,,,7857430000.0,,,,15388000.0,,2229709000.0,,-5833000.0,,,0.76,,9512224000.0,,,,,3750196000.0,188285000.0,,8819588000.0,,,169653000.0,12148960000.0,,,,,,,-262789000.0,169653000.0,169653000.0,,,,,,,26202000.0,168665000.0,,,,,159298000.0,220268000.0,3248465000.0,,,,,,3329372000.0,,532191000.0,-94119000.0,-34609000.0,,,97810000.0,-40376000.0,,,,-277000.0,,501731000.0,1681800000.0,7373003000.0,,,313446000.0,,,,275022000.0,,,-1522673000.0,,109242000.0,,532191000.0,1696940000.0,,0.77,105369000.0,532191000.0,627901000.0,,,,-53709000.0,255214000.0,,,7601000.0,-17887000.0,,116714000.0,4306000.0,,207489000.0,,,,94816000.0,32000.0,-209080000.0,,,,-171924000.0,,,,,,,,,-459624000.0,433115000.0,,771000.0,,-95710000.0,,120000.0,-45776000.0,,,,0.0,,,,309966000.0,,15388000.0,,,,,,,,223632000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409443200,,,,,,,,2516442000.0,297638000.0,,28423000.0,906927000.0,,,,8134999000.0,,,,22390000.0,,2204785000.0,,-6027000.0,,,0.7,,9883471000.0,,,,,3599194000.0,165701000.0,,9041926000.0,,,154518000.0,12399913000.0,,,,,,,-309123000.0,154518000.0,154518000.0,,,,,,,38685000.0,176026000.0,,,,,205480000.0,218180000.0,3135855000.0,,,,,,3357987000.0,,354600000.0,-89674000.0,-2337000.0,,,108859000.0,-27155000.0,,,,-283000.0,,463339000.0,1708955000.0,7648284000.0,,,297638000.0,,,,250641000.0,,,-1628774000.0,,108352000.0,,354600000.0,1753992000.0,,0.71,96123000.0,354600000.0,532191000.0,,,,-81584000.0,262654000.0,,,7351000.0,-11049000.0,,128036000.0,25484000.0,,139622000.0,,,,244000.0,274000.0,-227539000.0,,,,-201438000.0,,,,,,,,,-463768000.0,418269000.0,,-7301000.0,,-177591000.0,,37363000.0,-44467000.0,,,,0.0,,,,286415000.0,,22390000.0,,,,,,,,221070000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417305600,,,,,,,,2573252000.0,316632000.0,,29228000.0,928182000.0,,,,8733072000.0,,,,19414000.0,,2042284000.0,,-212000.0,,,0.6,,10270154000.0,,,,,3405234000.0,129988000.0,,9661254000.0,,,130049000.0,12843406000.0,,,,,,,-451563000.0,130049000.0,130049000.0,,,,,,,48433000.0,182675000.0,,,,,202533000.0,214228000.0,2958614000.0,,,,,,3182152000.0,,189880000.0,-82375000.0,21377000.0,,,88180000.0,-255718000.0,,,,-1536000.0,,446620000.0,1964673000.0,8238626000.0,,,316632000.0,,,,210836000.0,,,-1811959000.0,,105459000.0,,189880000.0,1833600000.0,,0.61,80787000.0,189880000.0,354600000.0,,,,-103567000.0,244381000.0,,,7338000.0,20679000.0,,131436000.0,3675000.0,,265651000.0,,,,424000.0,27000.0,-347996000.0,,,,-315257000.0,,,,,,,,,-560806000.0,459929000.0,,-6817000.0,,-164720000.0,,9847000.0,-45858000.0,,,,0.0,,,,247402000.0,,19414000.0,,,,,,,,217025000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425081600,629802000.0,,218691000.0,9044243000.0,454810000.0,,-1277947000.0,2599038000.0,330009000.0,82463000.0,30179000.0,997173000.0,,10041416000.0,,9044243000.0,27606000.0,,,24688000.0,-1915424000.0,1994221000.0,44646000.0,-346000.0,-39164000.0,27606000.0,0.67,2.73,10599163000.0,,,,,3514092000.0,145828000.0,268948000.0,10041416000.0,969331000.0,597358000.0,143138000.0,13198201000.0,,1257725000.0,597358000.0,12381189000.0,,-65391000.0,-254472000.0,143138000.0,143138000.0,1257725000.0,,215617000.0,655000.0,-916981000.0,3156785000.0,44646000.0,225493000.0,81880000.0,133483000.0,8512466000.0,2599038000.0,250307000.0,209655000.0,3038255000.0,597358000.0,,1994221000.0,250307000.0,997173000.0,3156785000.0,13198201000.0,27606000.0,-94576000.0,-23595000.0,115173000.0,371973000.0,137690000.0,-122201000.0,,,137690000.0,-1196000.0,,475837000.0,2086874000.0,8512466000.0,,1862538000.0,330009000.0,10599163000.0,-968130000.0,,232831000.0,1887527000.0,27606000.0,-2290652000.0,,104435000.0,2086874000.0,27606000.0,1862538000.0,1108977000.0,0.68,89693000.0,27606000.0,189880000.0,-3292000.0,,2684053000.0,-70957000.0,268948000.0,,,2184000.0,-49510000.0,-445450000.0,133483000.0,15487000.0,,115817000.0,-822706000.0,225493000.0,627901000.0,1554000.0,322000.0,-183515000.0,,-360744000.0,-4299000.0,-228362000.0,,,-309817000.0,-822706000.0,,2684053000.0,1554000.0,,-431226000.0,454810000.0,,9048000.0,-57767000.0,-162274000.0,,35133000.0,-65391000.0,,,,0.0,,0.0,,265194000.0,-600295000.0,24688000.0,81880000.0,48952000.0,,,728579000.0,,,212899000.0,24473000.0,-12418000.0,-7254058000.0,104435000.0,2.77,14268716000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1433030400,,,,,,,,2665825000.0,349779000.0,,32066000.0,999573000.0,,,,9396438000.0,,,,23409000.0,,2066753000.0,,-3942000.0,,,0.86,,11004852000.0,,,,,4014888000.0,194015000.0,,10396011000.0,,,181974000.0,13670677000.0,,,,,,,58117000.0,181974000.0,181974000.0,,,,,,,29088000.0,220185000.0,,,,,184277000.0,208698000.0,3471094000.0,,,,,,3274666000.0,,351698000.0,-97077000.0,-33852000.0,,,103663000.0,242797000.0,,,,-41000.0,,543794000.0,1844077000.0,8874773000.0,,,349779000.0,,,,295979000.0,,,-2690963000.0,,104341000.0,,351698000.0,1896348000.0,,0.87,114005000.0,351698000.0,27606000.0,,,,-59437000.0,288131000.0,,,7103000.0,34027000.0,,138895000.0,26680000.0,,303615000.0,,,,59089000.0,154000.0,117554000.0,,,,-117628000.0,,,,,,,,,-164375000.0,446453000.0,,10475000.0,,324092000.0,,17725000.0,-66458000.0,,,,0.0,,,,335148000.0,,23409000.0,,,,,,,,211652000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440979200,,,,,,,,2503725000.0,330784000.0,,33122000.0,1001977000.0,,,,9739604000.0,,,,10097000.0,,2012990000.0,,-6539000.0,,,0.82,,11448840000.0,,,,,3884913000.0,190586000.0,,10741581000.0,,,172228000.0,13952565000.0,,,,,,,-288588000.0,172228000.0,172228000.0,,,,,,,45459000.0,225552000.0,,,,,226371000.0,207249000.0,3363543000.0,,,,,,3210984000.0,,100477000.0,-102405000.0,-9523000.0,,,100832000.0,-67472000.0,,,,-1593000.0,,521370000.0,1911549000.0,9156227000.0,,,330784000.0,,,,279822000.0,,,-1773118000.0,,102465000.0,,100477000.0,2016520000.0,,0.83,107594000.0,100477000.0,351698000.0,,,,-86290000.0,298989000.0,,,7450000.0,2831000.0,,149139000.0,-1591000.0,,53482000.0,,,,1169000.0,-53000.0,-202298000.0,,,,-251582000.0,,,,,,,,,-456040000.0,453864000.0,,-11213000.0,,-251221000.0,,19432000.0,-66149000.0,,,,0.0,,,,320394000.0,,10097000.0,,,,,,,,209648000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448841600,,,,,,,,2634883000.0,337512000.0,,35316000.0,923554000.0,,,,10545856000.0,,,,11778000.0,,1743031000.0,,-384000.0,,,0.63,,11746282000.0,,,,,3544069000.0,126819000.0,,11469410000.0,,,128199000.0,14381165000.0,,,,,,,-391943000.0,128199000.0,128199000.0,,,,,,,32673000.0,229910000.0,,,,,211833000.0,201291000.0,3079738000.0,,,,,,2911755000.0,,33346000.0,-75137000.0,20355000.0,,,88530000.0,-241721000.0,,,,-1157000.0,,464331000.0,2153270000.0,9924090000.0,,,337512000.0,,,,207957000.0,,,-2698045000.0,,98781000.0,,33346000.0,2105807000.0,,0.64,79758000.0,33346000.0,100477000.0,,,,-95108000.0,275864000.0,,,10021000.0,12302000.0,,148103000.0,2945000.0,,304841000.0,,,,328000.0,0.0,-296835000.0,,,,-446971000.0,,,,,,,,,-515251000.0,420856000.0,,-7584000.0,,-67131000.0,,7698000.0,-66664000.0,,,,0.0,,,,253294000.0,,11778000.0,,,,,,,,203383000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456704000,666825000.0,,205540000.0,10571597000.0,441746000.0,,-464477000.0,2471781000.0,333860000.0,47038000.0,36856000.0,1005193000.0,,11576790000.0,,10571597000.0,37394000.0,,,5793000.0,-1169448000.0,1746804000.0,26358000.0,-598000.0,-52072000.0,37394000.0,0.71,3.03,12009795000.0,,,,,3705805000.0,155405000.0,301178000.0,11576790000.0,1009944000.0,623428000.0,141027000.0,14481576000.0,,1351935000.0,623428000.0,13130915000.0,,-70196000.0,157937000.0,141027000.0,141027000.0,1351935000.0,,203275000.0,324000.0,-983941000.0,2904786000.0,26358000.0,229274000.0,51077000.0,149343000.0,9942000000.0,2471781000.0,245909000.0,195764000.0,3216540000.0,623428000.0,,1746804000.0,245909000.0,1005193000.0,2904786000.0,14481576000.0,37394000.0,-104176000.0,-29052000.0,137360000.0,386516000.0,132171000.0,221241000.0,,,132171000.0,-9768000.0,,489265000.0,1932029000.0,9942000000.0,,2161698000.0,333860000.0,12009795000.0,-148893000.0,,226186000.0,2018760000.0,37394000.0,-3003075000.0,,97356000.0,1932029000.0,37394000.0,2161698000.0,1183662000.0,0.72,85159000.0,37394000.0,33346000.0,-12559000.0,,3087017000.0,-74749000.0,301178000.0,,,11784000.0,-43641000.0,154845000.0,149343000.0,998000.0,,-124462000.0,-925319000.0,229274000.0,27606000.0,2029000.0,223000.0,232686000.0,,-378795000.0,17237000.0,-167760000.0,,,-315584000.0,-925319000.0,,3087017000.0,2029000.0,,-33782000.0,441746000.0,,25559000.0,5519000.0,4048000.0,,2183000.0,-70196000.0,,,,0.0,,0.0,,274826000.0,9788000.0,5793000.0,51077000.0,29032000.0,,,537476000.0,,,197383000.0,36358000.0,-11463000.0,-10165201000.0,97356000.0,3.07,15149675000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1464652800,,,,,,,,2416580000.0,380230000.0,,40801000.0,1083374000.0,,,,10734268000.0,,,,268000.0,,1806393000.0,,-2644000.0,,,0.9,,12373347000.0,,,,,4126386000.0,192407000.0,,11817642000.0,,,175360000.0,14789927000.0,,,,,,,-12099000.0,175360000.0,175360000.0,,,,,,,32317000.0,222936000.0,,,,,205426000.0,193531000.0,3553749000.0,,,,,,2972285000.0,,52575000.0,-123250000.0,-23387000.0,,,102541000.0,67038000.0,,,,616000.0,,572637000.0,1864991000.0,10091457000.0,,,380230000.0,,,,282693000.0,,,-3164268000.0,,96248000.0,,52575000.0,2234385000.0,,0.91,107333000.0,52575000.0,37394000.0,,,,-97463000.0,321024000.0,,,11088000.0,29630000.0,,133266000.0,-2437000.0,,53067000.0,,,,89991000.0,244000.0,85364000.0,,,,-137989000.0,,,,,,,,,-215159000.0,454522000.0,,7374000.0,,15181000.0,,4134000.0,-66825000.0,,,,0.0,,,,334582000.0,,31437000.0,,,,,,,,195253000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472601600,,,,,,,,2755347000.0,366126000.0,,42212000.0,1084363000.0,,,,11357624000.0,,,,34000.0,,1858221000.0,,-3658000.0,,,0.84,,12748985000.0,,,,,3997248000.0,179236000.0,,12441987000.0,,,162362000.0,15504332000.0,,,,,,,-242329000.0,162362000.0,162362000.0,,,,,,,45273000.0,226978000.0,,,,,246053000.0,191539000.0,3451886000.0,,,,,,3062345000.0,,316031000.0,-138907000.0,-18125000.0,,,94577000.0,-53812000.0,,,,435000.0,,545362000.0,1918803000.0,10703373000.0,,,366126000.0,,,,261736000.0,,,-2174654000.0,,95540000.0,,316031000.0,2326178000.0,,0.85,99374000.0,316031000.0,52575000.0,,,,-117124000.0,338017000.0,,,13904000.0,7964000.0,,138589000.0,260000.0,,527568000.0,,,,205000.0,0.0,-125205000.0,,,,-128036000.0,,,,,,,,,-411250000.0,486943000.0,,-646000.0,,263456000.0,,28892000.0,-66582000.0,,,,0.0,,,,317852000.0,,29124000.0,,,,,,,,193623000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480464000,,,,,,,,2684278000.0,356735000.0,,42641000.0,1027717000.0,,,,11716966000.0,,,,1816000.0,,1821359000.0,,-622000.0,,,0.72,,13075789000.0,,,,,3701524000.0,146400000.0,,12744683000.0,,,136645000.0,15760067000.0,,,,,,,-404241000.0,136645000.0,136645000.0,,,,,,,41347000.0,232439000.0,,,,,224585000.0,189200000.0,3198389000.0,,,,,,3015384000.0,,23713000.0,-76055000.0,25449000.0,,,92003000.0,-251372000.0,,,,-1027000.0,,503135000.0,2170175000.0,11017562000.0,,,356735000.0,,,,219661000.0,,,-2454187000.0,,93676000.0,,23713000.0,2449343000.0,,0.72,83016000.0,23713000.0,316031000.0,,,,-100956000.0,313738000.0,,,15071000.0,2574000.0,,137133000.0,-3311000.0,,87022000.0,,,,2071000.0,74000.0,-303285000.0,,,,-198327000.0,,,,,,,,,-546315000.0,476757000.0,,-7312000.0,,-292318000.0,,1528000.0,-60135000.0,,,,0.0,,,,277373000.0,,11465000.0,,,,,,,,190818000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488240000,694790000.0,,192215000.0,12064989000.0,494989000.0,,-886282000.0,2873630000.0,385413000.0,59869000.0,43221000.0,1105787000.0,,13170776000.0,,12064989000.0,38416000.0,,,2051000.0,-1576789000.0,1883283000.0,41910000.0,200000.0,-41435000.0,38416000.0,0.81,3.26,13405726000.0,,,,,4049960000.0,176747000.0,333775000.0,13170776000.0,1006405000.0,626970000.0,152603000.0,16279356000.0,,1488504000.0,626970000.0,13691824000.0,,-56555000.0,-227613000.0,152603000.0,152603000.0,1488504000.0,,190343000.0,730000.0,-564337000.0,3108580000.0,41910000.0,238551000.0,4169000.0,140295000.0,11339793000.0,2873630000.0,266128000.0,187020000.0,3487800000.0,626970000.0,,1883283000.0,266128000.0,1105787000.0,3108580000.0,16279356000.0,38416000.0,-127361000.0,-25372000.0,168875000.0,379435000.0,152388000.0,-90388000.0,,,152388000.0,-977000.0,,562160000.0,2260563000.0,11339793000.0,,2518393000.0,385413000.0,13405726000.0,-468138000.0,,242315000.0,2183294000.0,38416000.0,-3347668000.0,,93274000.0,2260563000.0,38416000.0,2518393000.0,1231696000.0,0.82,89712000.0,38416000.0,23713000.0,-953000.0,,3559770000.0,-102601000.0,333775000.0,,,16353000.0,-60385000.0,-328534000.0,140295000.0,1197000.0,,267076000.0,-1041377000.0,238551000.0,37394000.0,1404000.0,412000.0,-125012000.0,,-465573000.0,2324000.0,-99985000.0,,,-418144000.0,-1041377000.0,,3559770000.0,1404000.0,,-404065000.0,494989000.0,,2908000.0,-20217000.0,14703000.0,,25315000.0,-56555000.0,,,,0.0,,0.0,,301889000.0,1022000.0,19569000.0,91595000.0,-4291000.0,,,934733000.0,,,189082000.0,56416000.0,-6724000.0,-11140777000.0,93274000.0,3.29,15875118000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1496188800,,,,,,,,2734544000.0,403503000.0,,43894000.0,1166670000.0,,,,12156891000.0,,,,621000.0,,1933760000.0,,-2879000.0,,,1.13,,13741145000.0,,,,,4542334000.0,245435000.0,,13323561000.0,,,211702000.0,16475689000.0,,,,,,,112077000.0,211702000.0,211702000.0,,,,,,,35780000.0,231021000.0,,,,,203211000.0,185200000.0,3893396000.0,,,,,,3152128000.0,,60080000.0,-90360000.0,-8303000.0,,,104745000.0,112316000.0,,,,93000.0,,648938000.0,2148247000.0,11441476000.0,,,403503000.0,,,,338053000.0,,,-3068403000.0,,91936000.0,,60080000.0,2557506000.0,,1.14,126351000.0,60080000.0,38416000.0,,,,-79416000.0,339525000.0,,,16838000.0,47643000.0,,145530000.0,-2920000.0,,-79469000.0,,,,103588000.0,238000.0,191493000.0,,,,-187385000.0,,,,,,,,,-135924000.0,510574000.0,,6782000.0,,21664000.0,,6608000.0,-58229000.0,,,,0.0,,,,398785000.0,,18726000.0,,,,,,,,186859000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504137600,,,,,,,,2803335000.0,405062000.0,,44184000.0,1201557000.0,,,,12473190000.0,,,,392000.0,,1975862000.0,,-597000.0,,,0.98,,14072398000.0,,,,,4386640000.0,198943000.0,,13674747000.0,,,181424000.0,16875733000.0,,,,,,,-186090000.0,181424000.0,181424000.0,,,,,,,41792000.0,239186000.0,,,,,251933000.0,182868000.0,3782635000.0,,,,,,3200986000.0,,25765000.0,-94696000.0,-18537000.0,,,99733000.0,-83522000.0,,,,189000.0,,604005000.0,2231769000.0,11740804000.0,,,405062000.0,,,,290232000.0,,,-3050995000.0,,90952000.0,,25765000.0,2602323000.0,,0.99,108808000.0,25765000.0,60080000.0,,,,-75694000.0,357388000.0,,,16836000.0,5012000.0,,147061000.0,-4703000.0,,170777000.0,,,,14898000.0,132000.0,-110396000.0,,,,-157400000.0,,,,,,,,,-400005000.0,568036000.0,,-4511000.0,,-34315000.0,,17297000.0,-59627000.0,,,,0.0,,,,351252000.0,,17859000.0,,,,,,,,184696000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512000000,,,,,,,,3004923000.0,399672000.0,,45097000.0,1111678000.0,,,,12891009000.0,,,,210000.0,,2028224000.0,,-5049000.0,,,0.81,,14298491000.0,,,,,4107017000.0,139516000.0,,14002687000.0,,,148840000.0,17303414000.0,,,,,,,-346668000.0,148840000.0,148840000.0,,,,,,,53299000.0,239672000.0,,,,,233397000.0,181888000.0,3567829000.0,,,,,,3300727000.0,,26287000.0,-62446000.0,14860000.0,,,95841000.0,-208782000.0,,,,279000.0,,539188000.0,2440551000.0,12160369000.0,,,399672000.0,,,,225200000.0,,,-3770366000.0,,90745000.0,,26287000.0,2634442000.0,,0.82,76360000.0,26287000.0,25765000.0,,,,-72449000.0,348707000.0,,,17405000.0,3892000.0,,154051000.0,-3901000.0,,337187000.0,,,,0.0,96000.0,-274219000.0,,,,-110175000.0,,,,,,,,,-550136000.0,519984000.0,,12113000.0,,522000.0,,42644000.0,-51304000.0,,,,0.0,,,,287702000.0,,15778000.0,,,,,,,,184033000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
