date,annualOtherCurrentAssets,trailingTotalRevenue,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,trailingChangeInAccountPayable,annualCurrentDeferredRevenue,annualCostOfRevenue,trailingResearchAndDevelopment,annualTotalRevenue,quarterlyCashDividendsPaid,annualEndCashPosition,quarterlyCurrentLiabilities,annualDilutedEPS,annualOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingCostOfRevenue,annualCurrentDebt,trailingTaxProvision,quarterlyInvestingCashFlow,annualFreeCashFlow,quarterlyEndCashPosition,quarterlyRetainedEarnings,annualCommonStockIssuance,annualNetOtherFinancingCharges,quarterlyDepreciationAndAmortization,trailingEndCashPosition,annualBasicAverageShares,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,annualAccountsPayable,annualChangeInAccountPayable,quarterlyStockBasedCompensation,quarterlyFreeCashFlow,quarterlyDilutedAverageShares,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,annualBasicEPS,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,annualInvestmentsAndAdvances,quarterlyChangeInWorkingCapital,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualOperatingExpense,quarterlyCurrentAssets,trailingPretaxIncome,quarterlyGrossPPE,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualNetOtherInvestingChanges,trailingSellingGeneralAndAdministration,annualCashAndCashEquivalents,annualLongTermDebt,annualBeginningCashPosition,quarterlyLongTermDebt,annualAccountsReceivable,annualCurrentAssets,quarterlyChangeInInventory,annualNetIncome,quarterlyOtherCurrentAssets,annualCashDividendsPaid,annualSaleOfInvestment,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,annualOtherNonCashItems,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,annualStockholdersEquity,quarterlyBasicEPS,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualDilutedAverageShares,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyGrossProfit,annualTotalAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCapitalStock,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyRepaymentOfDebt,quarterlyOperatingExpense,trailingOtherIncomeExpense,quarterlyPretaxIncome,quarterlyBasicAverageShares,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,annualOtherIntangibleAssets,annualOtherIncomeExpense,trailingChangeInInventory,quarterlyCapitalStock,annualTotalNonCurrentAssets,annualNetPPE,annualGrossProfit,annualOperatingCashFlow,annualCurrentLiabilities,quarterlyCurrentDebt,quarterlyInterestExpense,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualEbitda,quarterlyCommonStockIssuance,annualOtherNonCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyNetOtherFinancingCharges,trailingPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,trailingOperatingExpense,trailingChangesInAccountReceivables,trailingCashDividendsPaid,annualPretaxIncome,annualChangesInAccountReceivables,quarterlyTotalAssets,annualInterestExpense,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,annualGoodwill,quarterlyDilutedEPS,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualGrossPPE,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyBeginningCashPosition,trailingChangeInWorkingCapital,trailingRepaymentOfDebt,quarterlyAccountsPayable,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingGrossProfit,annualInvestingCashFlow,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyPurchaseOfInvestment,trailingSaleOfInvestment,trailingBasicEPS,annualOtherShortTermInvestments,trailingOtherNonCashItems,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingCommonStockIssuance
2001-06-30,,,,1930000.0,,,,,,0.0,,5298000.0,,,1148000.0,,,,,-14575000.0,,1930000.0,21229000.0,,,580000.0,,,2423000,,,,,,-2089000.0,24215625.0,,,,,1843000,10189000,,,-29000.0,,-3534000.0,27772000.0,,,12571000.0,,27057000.0,,,18211000.0,,,,,,,11813000.0,,,-1299000.0,,0.0,,,5935000.0,,,949000.0,,,22132000.0,,12913000.0,743000.0,,6024000.0,,0.049383,,,,0.0,4115000.0,4165000.0,,,-36000.0,,1148000.0,1148000.0,,,,1930000.0,,1930000.0,,151000.0,,,2322000.0,,1809000.0,23247000.0,,8572000.0,,661000.0,19200000.0,,,,327000.0,,,,,,1687000.0,34000.0,,,,173000.0,,392000.0,-71000.0,,,,,,0.0,-1793000.0,-7857000.0,-296000.0,13576000.0,,,282000.0,,,,,,,,40343000.0,,,,,0.047407,,,,,,,,-2792000.0,,4722000.0,,,2586000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,,,,2288000.0,,,,,,0.0,,5667000.0,,,1308000.0,,,,,-751000.0,,2304000.0,22537000.0,,,770000.0,,,2955000,,,,,,388000.0,24525000.0,,,,,2185000,13849000,,,-42000.0,,-1243000.0,27716000.0,,,14582000.0,,27089000.0,,,18507000.0,,,,,,,11813000.0,,,-461000.0,,0.0,,,7359000.0,,,913000.0,,,23791000.0,,12840000.0,977000.0,,8917000.0,,0.055309,,,,167000.0,4576000.0,4932000.0,,,-27000.0,,1308000.0,1308000.0,,,,2304000.0,,2304000.0,,114000.0,,,2747000.0,,2179000.0,23649107.0,,8484000.0,,871000.0,19232000.0,,,,327000.0,,,,,,1699000.0,173000.0,,,,275000.0,,459000.0,-19000.0,,,,,,0.0,843000.0,-7857000.0,-455000.0,282000.0,,,253000.0,,,,,,,,42298000.0,,,,,0.053333,,,,,,,,374000.0,,1930000.0,,,2738000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,0.0,,,2183000.0,,,28216000.0,,46142000.0,0.0,3120000.0,6477000.0,0.207407,8155000.0,1541000.0,,,1745000.0,,-548000.0,1272000.0,3120000.0,23773000.0,511000.0,-123000.0,779000.0,,23517614.0,3489000,12668000.0,1631000.0,2885000.0,,,1027000.0,,5110000.0,,-5122000.0,,2710000,14080000,0.217284,,211000.0,,-1087000.0,27453000.0,,9771000.0,17024000.0,,27090000.0,,19145000.0,19145000.0,,-14396000.0,,3120000.0,11323000.0,3068000.0,11323000.0,7130000.0,17024000.0,-999000.0,5110000.0,0.0,-277000.0,,7130000.0,5110000.0,0.0,994000.0,8140000.0,,25332000.0,2621000.0,12668000.0,1542000.0,,8793000.0,25332000.0,,,,24637500.0,0.0,5575000.0,5287000.0,44477000.0,3259000.0,-14304000.0,,1541000.0,1541000.0,,23773000.0,1542000.0,3120000.0,327000.0,3120000.0,,351000.0,,,2577000.0,,2601000.0,,,9549000.0,5575000.0,1060000.0,17904000.0,9549000.0,491000.0,,327000.0,27453000.0,17904000.0,17926000.0,3222000.0,6477000.0,1745000.0,219000.0,,,10776000.0,31000.0,994000.0,394000.0,-15000.0,,3120000.0,,351000.0,-3021000.0,0.0,1783000.0,-9186000.0,-756000.0,-419000.0,,,305000.0,,,,,,8369000.0,,44477000.0,387000.0,-9186000.0,,,,,,,,112000.0,,27090000.0,816000.0,,2304000.0,,,2885000.0,,13176000.0,,,-16346000.0,305000.0,52000.0,,,-1950000.0,,,,,,,,,,,,,,,
2002-03-31,,,,2374000.0,,,,,,-305000.0,,5880000.0,,,1438000.0,,,,,-649000.0,,4565000.0,25211000.0,,,678000.0,,,3104000,,,,,,1846000.0,25103017.0,,,,,2426000,14389000,,,57000.0,,413000.0,27424000.0,,,17754000.0,,27322000.0,,,18160000.0,,,,,,,10888000.0,,,626000.0,,0.0,,,7388000.0,,,979000.0,,,27018000.0,,12280000.0,917000.0,,9095000.0,,0.061235,,,,0.0,4949000.0,5294000.0,,,-13000.0,,1438000.0,1438000.0,,,,4565000.0,,4565000.0,,413000.0,,,2868000.0,,2340000.0,23483468.0,,9288000.0,,902000.0,18136000.0,,,,327000.0,,,,,,1745000.0,105000.0,,,,158000.0,,494000.0,0.0,,,,,,0.0,2676000.0,-9186000.0,-830000.0,-582000.0,,,0.0,,,,,,,,45178000.0,,,,,0.057284,,,,,,,,1445000.0,,3120000.0,,,2533000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,,,,2385000.0,,,,,,0.0,,6240000.0,,,2205000.0,,,,,-3529000.0,,2848000.0,27416000.0,,,697000.0,,,4361000,,,,,,-1354000.0,24806250.0,,,,,3664000,15668000,,,47000.0,,-920000.0,30256000.0,,,17275000.0,,30361000.0,,,18129000.0,,,,,,,10452000.0,,,-288000.0,,0.0,,,8306000.0,,,975000.0,,,29402000.0,,11889000.0,943000.0,,9104000.0,,0.090864,,,,0.0,5237000.0,6564000.0,,,-68000.0,,2205000.0,2205000.0,,,,2848000.0,,2848000.0,,462000.0,,,2900000.0,,3571000.0,24266984.0,,9081000.0,,1366000.0,21175000.0,,,,327000.0,,,,,,1745000.0,100000.0,,,,126000.0,,515000.0,0.0,,,,,,0.0,2122000.0,-9186000.0,-3476000.0,-310000.0,,,236000.0,,,,,,,,47531000.0,,,,,0.088889,,,,,,,,-1717000.0,,4565000.0,,,3316000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,,,,2157000.0,,,,,,0.0,,6774000.0,,,2154000.0,,,,,-3040000.0,,3395000.0,29570000.0,,,709000.0,,,4113000,,,,,,805000.0,25359593.0,,,,,3404000,15784000,,,-13000.0,,928000.0,32587000.0,,,17425000.0,,32918000.0,,,18208000.0,,,,,,,10013000.0,,,-578000.0,,0.0,,,7569000.0,,,970000.0,,,31804000.0,,11434000.0,1470000.0,,9786000.0,,0.088889,,,,0.0,5815000.0,5998000.0,,,-39000.0,,2154000.0,2154000.0,,,,3395000.0,,3395000.0,,451000.0,,,2594000.0,,3313000.0,24232500.0,,8855000.0,,1159000.0,23732000.0,,,,327000.0,,,,,,1745000.0,96000.0,,,,190000.0,,437000.0,0.0,,,,,,0.0,3836000.0,-9186000.0,-3031000.0,-249000.0,,,0.0,,,,,,,,50012000.0,,,,,0.084938,,,,,,,,547000.0,,2848000.0,,,3559000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,0.0,,,2302000.0,,,36887000.0,,60197000.0,0.0,1731000.0,7927000.0,0.296296,12185000.0,1619000.0,,,1742000.0,,-2733000.0,94000.0,1731000.0,30807000.0,515000.0,-20000.0,833000.0,,24066346.0,3524000,12102000.0,1907000.0,2778000.0,,,-1203000.0,,7416000.0,,-1694000.0,,2691000,14355000,0.308148,,926000.0,,-2115000.0,34487000.0,,11125000.0,18811000.0,,36871000.0,,20029000.0,20029000.0,,-170000.0,,1731000.0,9581000.0,3120000.0,9581000.0,7159000.0,18811000.0,-1423000.0,7416000.0,0.0,-305000.0,,7159000.0,7416000.0,0.0,964000.0,9218000.0,,33269000.0,2917000.0,12102000.0,3025000.0,,8901000.0,33269000.0,,,,25029000.0,7000.0,7238000.0,5454000.0,53298000.0,4429000.0,-50000.0,6398000.0,1619000.0,1619000.0,,30807000.0,3025000.0,1731000.0,327000.0,1731000.0,,1557000.0,,,2763000.0,,2621000.0,,,2237000.0,7238000.0,1002000.0,25852000.0,2237000.0,7000.0,,327000.0,34487000.0,25852000.0,23310000.0,10114000.0,7927000.0,1742000.0,88000.0,,,15102000.0,41000.0,964000.0,461000.0,-20000.0,,1731000.0,,1557000.0,-1663000.0,0.0,1480000.0,-11019000.0,-2683000.0,-411000.0,,,382000.0,,,,,,11845000.0,,53298000.0,389000.0,-11019000.0,,6398000.0,,,,,,1017000.0,,36871000.0,-1664000.0,,3395000.0,,,2778000.0,,-1552000.0,,,-9951000.0,382000.0,-1389000.0,,,-10020000.0,,,,,,,,,,,,,,,
2003-03-31,,,,2369000.0,,,,,,-382000.0,,5190000.0,,,1683000.0,,,,,-868000.0,,1812000.0,32490000.0,,,830000.0,,,3587000,,,,,,747000.0,25059375.0,,,,,2757000,14816000,,,46000.0,,-1021000.0,34525000.0,,,17577000.0,,37163000.0,,,16918000.0,,,,,,,9145000.0,,,241000.0,,0.0,,,7295000.0,,,970000.0,,,35184000.0,,11728000.0,535000.0,,9165000.0,,0.069136,,,,0.0,6997000.0,5651000.0,,,-14000.0,6368000.0,1683000.0,1683000.0,,,,1812000.0,,1812000.0,,1613000.0,,,2894000.0,,2684000.0,24343393.0,,2013000.0,,1001000.0,26144000.0,,,,327000.0,,,,,,1742000.0,74000.0,,,,128000.0,,525000.0,-3000.0,,,,,,0.0,1642000.0,-11019000.0,-895000.0,-693000.0,,,0.0,,,,,,,,52102000.0,,,,,0.06716,,,,,,,,81000.0,,1731000.0,,,2913000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,,,,2225000.0,,,,,,0.0,,4151000.0,,,1691000.0,,,,,-480000.0,,2467000.0,34181000.0,,,874000.0,,,3637000,,,,,,921000.0,25178493.0,,,,,2763000,14860000,,,73000.0,,-1381000.0,34131000.0,,,18517000.0,,36999000.0,,,15496000.0,,,,,,,8710000.0,,,-564000.0,,0.0,,,6829000.0,,,966000.0,,,37152000.0,,11345000.0,407000.0,,9372000.0,,0.069136,,,,0.0,7561000.0,5488000.0,,,-43000.0,6368000.0,1691000.0,1691000.0,,,,2467000.0,,2467000.0,,1669000.0,,,2725000.0,,2692000.0,24459107.0,,1783000.0,,1001000.0,25980000.0,,,,327000.0,,,,,,1742000.0,72000.0,,,,216000.0,,500000.0,-4000.0,,,,,,0.0,1358000.0,-11019000.0,-437000.0,-223000.0,,,0.0,,,,,,,,52648000.0,,,,,0.06716,,,,,,,,655000.0,,1812000.0,,,2002000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,,,2649000.0,,,,,,0.0,,5059000.0,,,867000.0,,,,,-590000.0,,4624000.0,35048000.0,,,913000.0,,,2310000,,,,,,2442000.0,25818750.0,,,,,1397000,15791000,,,391000.0,,853000.0,33808000.0,,,20747000.0,,36925000.0,,,16384000.0,,,,,,,8274000.0,,,873000.0,,0.0,,,7211000.0,,,977000.0,,,38171000.0,,11325000.0,705000.0,,11134000.0,,0.035556,,,,0.0,6688000.0,4657000.0,,,57000.0,6368000.0,867000.0,867000.0,,,,4624000.0,,4624000.0,,2074000.0,,,3260000.0,,1335000.0,24384375.0,,1534000.0,,468000.0,25906000.0,,,,327000.0,,,,,,1742000.0,63000.0,,,,87000.0,,611000.0,7000.0,,,,,,0.0,3089000.0,-11019000.0,-647000.0,-342000.0,,,0.0,,,,,,,,54555000.0,,,,,0.03358,,,,,,,,2157000.0,,2467000.0,,,2612000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,0.0,,,2811000.0,,,40723000.0,,61875000.0,0.0,9239000.0,6075000.0,0.22321,9015000.0,1397000.0,,,1742000.0,,-376000.0,8883000.0,9239000.0,36056000.0,807000.0,-14000.0,908000.0,,24395192.0,3006000,11050000.0,2083000.0,1254000.0,,,4773000.0,,5638000.0,,1083000.0,,2098000,16408000,0.231111,,88000.0,,2632000.0,33276000.0,,12137000.0,23630000.0,,38458000.0,,17125000.0,17125000.0,,-85000.0,,9239000.0,7839000.0,1731000.0,7839000.0,7233000.0,23630000.0,727000.0,5638000.0,0.0,-382000.0,,7233000.0,5638000.0,0.0,985000.0,10054000.0,,39781000.0,3525000.0,11050000.0,2690000.0,,11052000.0,39781000.0,,,,25258739.0,0.0,5961000.0,5356000.0,56906000.0,3125000.0,-85000.0,6368000.0,1397000.0,1397000.0,,36056000.0,2690000.0,9239000.0,327000.0,9239000.0,,2226000.0,,,3258000.0,,2052000.0,,,1272000.0,5961000.0,655000.0,25636000.0,1272000.0,0.0,,327000.0,33276000.0,25636000.0,21152000.0,11153000.0,6075000.0,1742000.0,63000.0,,,12540000.0,376000.0,985000.0,447000.0,-14000.0,,9239000.0,,2226000.0,1277000.0,0.0,5064000.0,-12822000.0,-291000.0,-73000.0,,,389000.0,,,,,,8763000.0,,56906000.0,272000.0,-12822000.0,,6368000.0,,,,,,598000.0,,38458000.0,4615000.0,,4624000.0,,,1254000.0,,-1331000.0,,,-2314000.0,389000.0,7508000.0,,,-2270000.0,,,,,,,,,,,,,,,
2004-03-31,,,1092000.0,2263000.0,,,,,,-389000.0,,5917000.0,,,1816000.0,,,,,-224000.0,,12658000.0,37873000.0,,,914000.0,,,3842000,,,,,,2841000.0,25537500.0,,,,,2928000,15644000,,,10000.0,,-765000.0,32598000.0,,,26953000.0,,38032000.0,,,16538000.0,,,,,,,7403000.0,,,-393000.0,,0.0,,,6436000.0,,,997000.0,,,43013000.0,,10621000.0,1726000.0,,10031000.0,,0.073086,,,,0.0,6354000.0,5613000.0,,,-18000.0,6368000.0,1816000.0,1816000.0,,,,12658000.0,,12658000.0,,2221000.0,,,2685000.0,,2901000.0,24847297.0,,1020000.0,,1085000.0,25210000.0,,,,331000.0,,,,,,1742000.0,39000.0,,,,1334000.0,,422000.0,-3000.0,,,,,,0.0,3137000.0,-12822000.0,-296000.0,506000.0,,,1092000.0,,,,,,,,59551000.0,,,,,0.071111,,,,,,,,3419000.0,,9239000.0,,,1357000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,,,2387000.0,,,,,,0.0,,5955000.0,,,2001000.0,,,,,-279000.0,,13563000.0,39873000.0,,,903000.0,,,4092000,,,,,,1076000.0,25974519.0,,,,,3189000,16449000,,,19000.0,,-564000.0,31974000.0,,,29543000.0,,37640000.0,,,16146000.0,,,,,,,6968000.0,,,-639000.0,,0.0,,,7517000.0,,,1007000.0,,,45371000.0,,10191000.0,2421000.0,,10426000.0,,0.079012,,,,0.0,6993000.0,6023000.0,,,-28000.0,6368000.0,2001000.0,2001000.0,,,,13563000.0,,13563000.0,,2216000.0,,,2834000.0,,3167000.0,25325156.0,,788000.0,,1166000.0,24818000.0,,,,334000.0,,,,,,1742000.0,55000.0,,,,297000.0,,447000.0,-5000.0,,,,,,0.0,1327000.0,-12822000.0,-251000.0,-143000.0,,,0.0,,,,,,,,61517000.0,,,,,0.077037,,,,,,,,905000.0,,12658000.0,,,1792000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,,,2406000.0,,,,,,0.0,,6969000.0,,,2160000.0,,,,,-302000.0,,17330000.0,42033000.0,,,790000.0,,,4220000,,,,,,3975000.0,26035714.0,,,,,3430000,17356000,,,156000.0,,1146000.0,31486000.0,,,33147000.0,,37266000.0,,,16854000.0,,,,,,,6532000.0,,,-127000.0,,0.0,,,7683000.0,,,1018000.0,,,47779000.0,,9885000.0,2640000.0,,11137000.0,,0.084938,,,,0.0,7120000.0,6219000.0,,,46000.0,6368000.0,2160000.0,2160000.0,,,,17330000.0,,17330000.0,,2335000.0,,,2789000.0,,3391000.0,25430233.0,,674000.0,,1231000.0,24444000.0,,,,335000.0,,,,,,1742000.0,61000.0,,,,183000.0,,383000.0,-2000.0,,,,,,0.0,4324000.0,-12822000.0,-349000.0,-255000.0,,,996000.0,,,,,,,,64633000.0,,,,,0.082963,,,,,,,,3767000.0,,13563000.0,,,1591000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,0.0,,,2201000.0,,,43600000.0,,67406000.0,0.0,12734000.0,5707000.0,0.305185,12797000.0,2049000.0,,,,,-424000.0,10930000.0,12734000.0,43397000.0,2563000.0,-14000.0,664000.0,,25315654.0,3914000,4464000.0,1752000.0,1466000.0,,,3038000.0,,8026000.0,,-1126000.0,,3250000,17957000,0.317037,,1203000.0,,-943000.0,31193000.0,,11009000.0,29212000.0,,39537000.0,,10171000.0,10171000.0,,-105000.0,,12734000.0,,9239000.0,,7996000.0,29212000.0,801000.0,8026000.0,0.0,-389000.0,,7996000.0,8026000.0,0.0,1003000.0,9257000.0,,50234000.0,3271000.0,4464000.0,2704000.0,,12006000.0,50234000.0,,,,26298786.0,0.0,6319000.0,5951000.0,60405000.0,4689000.0,-105000.0,6368000.0,2049000.0,2049000.0,,43397000.0,2704000.0,12734000.0,508000.0,12734000.0,,3461000.0,,,2701000.0,,3256000.0,,,637000.0,6319000.0,1207000.0,24188000.0,637000.0,12000.0,,508000.0,31193000.0,24188000.0,23806000.0,12145000.0,5707000.0,,45000.0,,,16068000.0,749000.0,1003000.0,500000.0,-4000.0,,12734000.0,,3461000.0,-358000.0,0.0,3357000.0,-15349000.0,-319000.0,-7529000.0,,,1537000.0,,,,,,12715000.0,,60405000.0,219000.0,-15349000.0,,6368000.0,,,,,,1388000.0,,39537000.0,-4596000.0,,17330000.0,,,1466000.0,,-7421000.0,,,-1229000.0,1537000.0,3495000.0,,,-1215000.0,,,,,,,,,,,,,,,
2005-03-31,,,,2666000.0,,,,,,-685000.0,,5515000.0,,,2568000.0,,,,,-395000.0,,16058000.0,45965000.0,,,670000.0,,,4701000,,,,,,3171000.0,27084375.0,,,,,4031000,19340000,,,118000.0,,69000.0,30918000.0,,,32980000.0,,39899000.0,,,10131000.0,,,,,,,,,,157000.0,,0.0,,,9377000.0,,,1015000.0,,,53767000.0,,4616000.0,1886000.0,,12158000.0,,0.100741,,,,0.0,6162000.0,7182000.0,,,-18000.0,,2568000.0,2568000.0,,,,16058000.0,,16058000.0,,3601000.0,,,3151000.0,,4069000.0,25491176.0,,7010000.0,,1501000.0,23908000.0,,,,513000.0,,,,,,,2000.0,,,,860000.0,,485000.0,-4000.0,,,,,,0.0,3548000.0,-15991000.0,-377000.0,171000.0,,,1687000.0,,,,,,,,63898000.0,,,,,0.094815,,,,,,,,3324000.0,,12734000.0,,,1942000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,,,2273000.0,,,,,,0.0,,15536000.0,,,2730000.0,,,,,-11871000.0,,17762000.0,48695000.0,,,670000.0,,,4949000,,,,,,2356000.0,27099265.0,,,,,4279000,19484000,,,-8000.0,,-606000.0,40585000.0,,,36491000.0,,41770000.0,,,20136000.0,,,,,,,,,,-201000.0,,0.0,,,10162000.0,,,1026000.0,,,56940000.0,,4600000.0,2987000.0,,12372000.0,,0.103704,,,,0.0,7088000.0,7112000.0,,,-24000.0,,2730000.0,2730000.0,,,,17762000.0,,17762000.0,,3574000.0,,,2833000.0,,4346000.0,26325000.0,,15463000.0,,1616000.0,25122000.0,,,,515000.0,,,,,,,2000.0,,,,383000.0,,560000.0,-3000.0,,,,,,0.0,2796000.0,-16648000.0,-440000.0,10779000.0,,,10814000.0,,,,,,,,77076000.0,,,,,0.100741,,,,,,,,1704000.0,,16058000.0,,,1735000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,,,2426000.0,,,,,,0.0,,6063000.0,,,3024000.0,,,,,-52000.0,,10723000.0,51719000.0,,,738000.0,,,5469000,,,,,,-8305000.0,27583784.0,,,,,4731000,21145000,,,-13000.0,,-410000.0,39981000.0,,,30831000.0,,41744000.0,,,10690000.0,,,,,,,,,,-1673000.0,,0.0,,,10311000.0,,,1039000.0,,,60122000.0,,4627000.0,3830000.0,,13496000.0,,0.115556,,,,82000.0,8761000.0,7649000.0,,,-60000.0,,3024000.0,3024000.0,,,,10723000.0,,10723000.0,,3588000.0,,,2918000.0,,4857000.0,26169231.0,,15482000.0,,1833000.0,24499000.0,,,,515000.0,,,,,,,2000.0,,,,20000.0,,492000.0,-3000.0,,,,,,0.0,3483000.0,-17245000.0,-11788000.0,-10470000.0,,,676000.0,,,,,,,,70812000.0,,,,,0.10963,,,,,,,,-7039000.0,,17762000.0,,,1557000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,0.0,,,2359000.0,,,54415000.0,,839095000.0,0.0,12996000.0,9150000.0,0.404444,772903000.0,2632000.0,,,,,-625000.0,11929000.0,12996000.0,53306000.0,1409000.0,-19000.0,731000.0,,25943684.0,760593000,5058000.0,2053000.0,2562000.0,,,14707000.0,,10954000.0,,-1134000.0,,759862000,779126000,0.422222,-1198000.0,502000.0,,-187000.0,39875000.0,,11777000.0,35266000.0,,42327000.0,,14208000.0,14208000.0,,-144000.0,,12996000.0,,12734000.0,,11521000.0,35266000.0,221000.0,10954000.0,0.0,-685000.0,,11521000.0,10954000.0,0.0,1043000.0,9724000.0,,60933000.0,2809000.0,5058000.0,4357000.0,,16389000.0,60933000.0,,,,27084066.0,0.0,8540000.0,762737000.0,75141000.0,6237000.0,-42000.0,13327000.0,2632000.0,2632000.0,,53306000.0,4357000.0,12996000.0,776000.0,12996000.0,,4015000.0,,,2875000.0,,3919000.0,,,2148000.0,8540000.0,1287000.0,24400000.0,2148000.0,82000.0,,776000.0,39875000.0,24400000.0,784680000.0,13698000.0,9150000.0,,2000.0,,,775712000.0,146000.0,1043000.0,516000.0,-9000.0,,12996000.0,,4015000.0,-1496000.0,0.0,3871000.0,-17927000.0,10836000.0,-973000.0,,,2231000.0,,,,,,17191000.0,,75141000.0,8000.0,-17927000.0,,13327000.0,,,,,,599000.0,-1110000.0,42327000.0,2273000.0,,10723000.0,,,2562000.0,,-493000.0,,,-12943000.0,2231000.0,262000.0,,,-1769000.0,,,,,,,,,,,,,,,
2006-03-31,,,,3227000.0,,,,,,-1045000.0,,9607000.0,,,2858000.0,,,,,-17353000.0,,6346000.0,56164000.0,,,787000.0,,,5256000,,,,,,-13154000.0,26793750.0,,,,,4469000,24597000,,,-8000.0,,183000.0,58171000.0,,,28585000.0,,44570000.0,,,22284000.0,,,,,,,5250000.0,,,289000.0,,0.0,,,11754000.0,,,1057000.0,,,64472000.0,,12677000.0,2725000.0,,16375000.0,,0.111111,,,,0.0,8803000.0,8222000.0,,,0.0,24850000.0,2858000.0,2858000.0,,,,6346000.0,,6346000.0,,6370000.0,,,3753000.0,,4445000.0,25722000.0,,7416000.0,,1587000.0,25905000.0,,,,776000.0,,,,,,2000000.0,86000.0,,,,206000.0,,526000.0,93000.0,,,,,,0.0,4199000.0,-18665000.0,-17353000.0,6504000.0,,,2255000.0,,,,,,,,86756000.0,,,,,0.106667,,,,,,,,-6650000.0,,12996000.0,,,2627000.0,,,,,,,,,,,,,,,,,,,,,,,,,
