date,trailingInvestingCashFlow,quarterlyOperatingCashFlow,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualPretaxIncome,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingPurchaseOfBusiness,annualLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualDilutedEPS,quarterlyOtherNonCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyGoodwill,annualCurrentLiabilities,trailingChangeInInventory,annualStockholdersEquity,annualStockBasedCompensation,annualBasicAverageShares,annualGoodwill,trailingStockBasedCompensation,annualTotalAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualRetainedEarnings,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualAccountsPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,trailingOperatingIncome,quarterlyOperatingExpense,annualOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualOtherIntangibleAssets,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,annualNetPPE,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualCashAndCashEquivalents,annualGrossPPE,annualDilutedAverageShares,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,quarterlyChangesInAccountReceivables,annualInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyTotalAssets,quarterlyBasicEPS,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,quarterlyBasicAverageShares,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingOperatingExpense,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,quarterlyGrossPPE,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualSellingGeneralAndAdministration,annualChangesInAccountReceivables,annualAccumulatedDepreciation,annualCurrentAssets,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualCurrentAccruedExpenses,quarterlyEbitda,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualNetOtherFinancingCharges,annualTaxProvision,trailingRepurchaseOfCapitalStock,quarterlyChangeInInventory,quarterlyGrossProfit,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualTotalRevenue,trailingGrossProfit,annualResearchAndDevelopment,annualCostOfRevenue,quarterlyOtherNonCashItems,annualCapitalStock,quarterlyDilutedEPS,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyPretaxIncome,trailingCostOfRevenue,annualFreeCashFlow,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyDilutedAverageShares,trailingTaxProvision,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualInventory,annualChangeInWorkingCapital,annualGrossProfit,annualTotalNonCurrentAssets,annualOtherCurrentAssets,quarterlyOtherShortTermInvestments,annualBasicEPS,quarterlyTotalRevenue,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualChangeInInventory,trailingNetIncome,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualBeginningCashPosition,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,trailingInterestExpense,trailingDilutedAverageShares,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingBasicAverageShares,trailingResearchAndDevelopment,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
,,1446000000.0,,1623000000,1623000000,,,,,,,774000000.0,-229000000.0,,2333000000.0,,22000000.0,,,1286000000.0,,,,,,,,,3877000000.0,881000000.0,11640000000.0,,,,,4039000000.0,2124000000.0,,,142000000.0,,3230000000.0,,,,,611000000.0,,,,,,236000000.0,-142000000.0,,361000000.0,,,,2797000000.0,,,2797000000.0,,3026000000.0,368000000.0,,,,460000000.0,,,,,19883000000.0,,,,2555000000.0,1623000000,,35000000.0,30829000000.0,2.275,349000000.0,15878000000.0,,713406593.0,,,,,,-592000000.0,,29044000000.0,160000000.0,,5619000000.0,52000000.0,-413000000.0,,,,,,,-112000000.0,,,,,,,,,3305000000,,14452000000.0,-975000000.0,2797000000.0,-163000000.0,,,,-222000000.0,3555000000.0,,,,,,,-404000000.0,,2.26,10946000000.0,300000000.0,2953000000.0,,,,,8191000000.0,,1330000000.0,10153000000.0,718141593.0,,15806000000.0,7687000000.0,,,,,,,,15195000000,-1097000000.0,2944000000,,,,,,-13238000000.0,,,,-678000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1743000000.0,-2168000000.0,1079000000,1079000000,8979000000.0,,1897000000.0,,,3061000000.0,277000000.0,-212000000.0,7.25,2687000000.0,,9000000.0,-1064000000.0,1518000000.0,1398000000.0,8061000000.0,,14607000000.0,,716005472.0,1398000000.0,,30831000000.0,4114000000.0,1096000000.0,15120000000.0,-2581000000.0,,,11093000000.0,3173000000.0,1897000000.0,,4114000000.0,134000000.0,,3061000000.0,5586000000.0,,5488000000.0,,633000000.0,8967000000.0,7645000000.0,,180000000.0,50000000.0,180000000.0,-140000000.0,2585000000.0,388000000.0,2585000000.0,,10485000000.0,2585000000.0,508000000.0,,2585000000.0,16653000000.0,2797000000.0,368000000.0,2585000000.0,30226000000.0,721931034.0,471000000.0,2687000000.0,,86000000.0,298000000.0,20735000000.0,,,,2504000000.0,1079000000,,25000000.0,30831000000.0,,715000000.0,15706000000.0,-368000000.0,,,,268000000.0,,-3433000000.0,-552000000.0,93000000.0,30226000000.0,129000000.0,-1698000000.0,5586000000.0,82000000.0,726000000.0,,1228000000.0,,-13573000000.0,10096000000.0,2504000000.0,-368000000.0,,,,,5234000000.0,,,1096000000.0,2181000000,277000000.0,14607000000.0,283000000.0,2585000000.0,-1103000000.0,115000000.0,4022000000.0,,866000000.0,2426000000.0,-32000000.0,,64896000000.0,,,53365000000.0,-690000000.0,368000000.0,,10096000000.0,333000000.0,1805000000.0,,2055000000.0,,,8061000000.0,,726000000.0,11093000000.0,,,16653000000.0,7645000000.0,3173000000.0,-381000000.0,11531000000.0,20735000000.0,129000000.0,,7.31,17546000000,-1028000000.0,1793000000,-133000000.0,,5234000000.0,15706000000.0,471000000.0,-13573000000.0,-547000000.0,2617000000.0,2564000000.0,-855000000.0,,,4957000000.0,,,,,,,,,,,,,,,,,,,,,,,
,,1026000000.0,,717000000,717000000,,,,,,,629000000.0,-238000000.0,,2662000000.0,,5000000.0,,,1396000000.0,,,,,,,,,4237000000.0,641000000.0,9711000000.0,,,,,3536000000.0,1893000000.0,,,129000000.0,,2654000000.0,,,,,1840000000.0,,,,,,179000000.0,-138000000.0,,393000000.0,,,,2347000000.0,,,2347000000.0,,2585000000.0,368000000.0,,,,873000000.0,,-20000000.0,,,21059000000.0,,,,2521000000.0,717000000,,40000000.0,31396000000.0,1.04,289000000.0,16058000000.0,,689423077.0,,15000000.0,,,,-452000000.0,,30836000000.0,217000000.0,,6063000000.0,26000000.0,-40000000.0,,,,,,,-322000000.0,,,,,,,,,1711000000,,14792000000.0,-1000000.0,2347000000.0,-711000000.0,,,,-364000000.0,3158000000.0,,,,,,,7000000.0,,1.035,10337000000.0,287000000.0,1335000000.0,,,,,8849000000.0,,618000000.0,11671000000.0,692753623.0,,16963000000.0,7209000000.0,,,,,,,,12869000000,-737000000.0,1318000000,,,,,,-13873000000.0,,,,-555000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1340000000.0,,1542000000,1550000000,,,,,,,287000000.0,-16000000.0,,2805000000.0,,13000000.0,,,1393000000.0,,,,,,,,,4867000000.0,742000000.0,12008000000.0,,,,,4310000000.0,1935000000.0,,,149000000.0,,4237000000.0,,,,,664000000.0,,,,,,176000000.0,-164000000.0,,396000000.0,,,,2331000000.0,,,2331000000.0,,2347000000.0,736000000.0,,,,421000000.0,,,,,21906000000.0,,,,4300000000.0,1550000000,,15000000.0,33605000000.0,2.27,378000000.0,17790000000.0,,682819383.0,,,,,,-324000000.0,,30250000000.0,191000000.0,,6722000000.0,96000000.0,-712000000.0,,,,,,,-402000000.0,,,,,,,,,3153000000,,15815000000.0,-39000000.0,2331000000.0,-1017000000.0,,,,-786000000.0,3421000000.0,,,,,,,32000000.0,,2.25,11699000000.0,327000000.0,2776000000.0,,,,,8813000000.0,,1234000000.0,13058000000.0,688888889.0,,16037000000.0,8977000000.0,,,,,,,,15429000000,-962000000.0,2757000000,,,,,,-14213000000.0,,,,-341000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,585000000.0,,1021000000,1021000000,,,,,,,364000000.0,938000000.0,,2880000000.0,,5000000.0,,,1391000000.0,,,,,,,,,5423000000.0,694000000.0,13143000000.0,,,,,4604000000.0,1898000000.0,,,290000000.0,,5678000000.0,,,,,637000000.0,,,,,,175000000.0,-163000000.0,,409000000.0,,,,3269000000.0,,,3269000000.0,,2331000000.0,736000000.0,,,,423000000.0,,,,,22496000000.0,,,,4275000000.0,1021000000,,-10000000.0,35959000000.0,1.5,-441000000.0,19277000000.0,,680666667.0,,,,,,-24000000.0,,31257000000.0,167000000.0,,6715000000.0,-110000000.0,-894000000.0,,,,,,,-385000000.0,,,,,,,,,2039000000,,16682000000.0,195000000.0,3269000000.0,-881000000.0,,,,-294000000.0,2267000000.0,,,,,,,132000000.0,,1.49,13463000000.0,336000000.0,1747000000.0,,,,,8821000000.0,,726000000.0,13916000000.0,685234899.0,,16655000000.0,10456000000.0,,,,,,,,15410000000,-1026000000.0,1630000000,,,,,,-14602000000.0,,,,1229000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3570000000.0,-8102000000.0,668000000,668000000,6849000000.0,59000000.0,3389000000.0,,,6084000000.0,461000000.0,-2070000000.0,5.69,2790000000.0,,4000000.0,242000000.0,1613000000.0,2899000000.0,11260000000.0,,19223000000.0,,690000000.0,2899000000.0,,42746000000.0,5919000000.0,840000000.0,15208000000.0,184000000.0,,,14412000000.0,3277000000.0,3389000000.0,,5919000000.0,235000000.0,-114000000.0,6084000000.0,8281000000.0,,6521000000.0,,718000000.0,6657000000.0,12263000000.0,,288000000.0,27000000.0,288000000.0,-172000000.0,1199000000.0,415000000.0,1199000000.0,,8270000000.0,1199000000.0,803000000.0,,1199000000.0,24675000000.0,3269000000.0,765000000.0,1199000000.0,39532000000.0,690000000.0,1131000000.0,2790000000.0,-26000000.0,,208000000.0,32159000000.0,,,,4297000000.0,668000000,,4000000.0,42746000000.0,,1829000000.0,23523000000.0,-249000000.0,,,24000000.0,-347000000.0,,-4466000000.0,-22000000.0,,39532000000.0,192000000.0,-822000000.0,8281000000.0,-359000000.0,2546000000.0,,1327000000.0,,-14857000000.0,10587000000.0,4297000000.0,-249000000.0,,,,,3956000000.0,,,840000000.0,1367000000,461000000.0,19223000000.0,53000000.0,1199000000.0,-5493000000.0,49000000.0,2901000000.0,,1354000000.0,1670000000.0,-1386000000.0,,59389000000.0,,,50070000000.0,71000000.0,765000000.0,,10587000000.0,377000000.0,991000000.0,,2055000000.0,,,11260000000.0,,323000000.0,14412000000.0,,,24675000000.0,12263000000.0,3277000000.0,900000000.0,9319000000.0,32159000000.0,192000000.0,,5.73,16878000000,-1741000000.0,952000000,-90000000.0,,3956000000.0,23523000000.0,1131000000.0,-14857000000.0,-637000000.0,2585000000.0,2662000000.0,-149000000.0,,,3948000000.0,,,,,,,,,,,,,,,,,,,,,,,
,,822000000.0,,731000000,731000000,,,,,,,55000000.0,-10000000.0,,2740000000.0,,2000000.0,,,2882000000.0,,,,,,,,,6144000000.0,993000000.0,14720000000.0,,,,,3892000000.0,3623000000.0,,,278000000.0,,7098000000.0,,,,,1812000000.0,,,,,,285000000.0,-170000000.0,,451000000.0,,,,1189000000.0,,,1189000000.0,,1199000000.0,766000000.0,,,,1096000000.0,,-46000000.0,,,33351000000.0,,,,4431000000.0,731000000,,-3000000.0,44765000000.0,1.03,-715000000.0,25097000000.0,,709708738.0,,8000000.0,,,,-143000000.0,,41052000000.0,189000000.0,,8956000000.0,72000000.0,-483000000.0,,,,,,,-240000000.0,,,,,,,,,1741000000,,19668000000.0,90000000.0,1189000000.0,-1482000000.0,,,,-615000000.0,3102000000.0,,,,,,,57000000.0,,1.02,11414000000.0,300000000.0,1299000000.0,,,,,11636000000.0,,568000000.0,14973000000.0,716666667.0,,25753000000.0,13461000000.0,,,,,,,,17822000000,-1537000000.0,1290000000,,,,,,-15299000000.0,,,,646000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2133000000.0,,774000000,774000000,,,,,,,399000000.0,81000000.0,,2927000000.0,,4000000.0,,,2887000000.0,,,,,,,,,7624000000.0,857000000.0,19639000000.0,,,,,5015000000.0,3768000000.0,,,313000000.0,,7059000000.0,,,,,679000000.0,,,,,,282000000.0,-172000000.0,,504000000.0,,,,1270000000.0,,,1270000000.0,,1189000000.0,767000000.0,,,,1068000000.0,,,10000000.0,,34636000000.0,,,,4396000000.0,774000000,,3000000.0,48690000000.0,1.09,288000000.0,28581000000.0,,710000000.0,,,,,,-152000000.0,,42849000000.0,145000000.0,,12136000000.0,-56000000.0,713000000.0,,,,,,,-270000000.0,,,,,,,,,2098000000,,20109000000.0,110000000.0,1270000000.0,-1676000000.0,,,,-1124000000.0,2273000000.0,,,,,,,363000000.0,,1.08,14054000000.0,361000000.0,1584000000.0,,,,,14827000000.0,,810000000.0,15575000000.0,710000000.0,,27071000000.0,13754000000.0,,,,,,,,21912000000,-1845000000.0,1594000000,,,,,,-15778000000.0,,,,-380000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1852000000.0,,2064000000,2064000000,,,,,,,404000000.0,209000000.0,,2755000000.0,,3000000.0,,,2887000000.0,,,,,,,,,6232000000.0,1123000000.0,17101000000.0,,,,,4446000000.0,4873000000.0,,,88000000.0,,7074000000.0,,,,,2347000000.0,,,,,,279000000.0,-169000000.0,,597000000.0,,,,1479000000.0,,,1479000000.0,,1270000000.0,767000000.0,,,,1378000000.0,,,53000000.0,,36533000000.0,,,,5238000000.0,2064000000,,1000000.0,48906000000.0,2.92,66000000.0,26979000000.0,,707000000.0,,,,,,-107000000.0,,42986000000.0,216000000.0,,8975000000.0,298000000.0,-988000000.0,,,,,,,-274000000.0,,,,,,,,,4263000000,,21927000000.0,82000000.0,1479000000.0,-1642000000.0,,,,566000000.0,6013000000.0,,,,,,,-114000000.0,,2.9,12373000000.0,351000000.0,3701000000.0,,,,,12277000000.0,,1637000000.0,17470000000.0,707000000.0,,28129000000.0,14702000000.0,,,,,,,,23114000000,-1786000000.0,3666000000,,,,,,-14857000000.0,,,,36000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1975000000.0,-5435000000.0,-41000000,-41000000,6973000000.0,93000000.0,3330000000.0,,,7087000000.0,1249000000.0,-194000000.0,4.95,3107000000.0,,0.0,1526000000.0,2178000000.0,1447000000.0,7753000000.0,,21409000000.0,,709000000.0,1447000000.0,,42686000000.0,3094000000.0,1133000000.0,10732000000.0,-1193000000.0,,,17259000000.0,3507000000.0,3330000000.0,,3094000000.0,-1762000000.0,-117000000.0,7087000000.0,4712000000.0,,6782000000.0,,3192000000.0,8435000000.0,13524000000.0,,,9000000.0,,-170000000.0,1285000000.0,626000000.0,1285000000.0,,10613000000.0,1285000000.0,-1448000000.0,,1285000000.0,29414000000.0,1479000000.0,767000000.0,1285000000.0,44995000000.0,709000000.0,98000000.0,3107000000.0,,-4000000.0,736000000.0,34283000000.0,,,,3422000000.0,-41000000,,-1000000.0,42686000000.0,,-3000000.0,21277000000.0,-593000000.0,,,75000000.0,93000000.0,,-7146000000.0,0.0,50000000.0,44995000000.0,461000000.0,-402000000.0,4712000000.0,-221000000.0,638000000.0,,1877000000.0,,-15581000000.0,8403000000.0,3422000000.0,-593000000.0,,,,,3528000000.0,,,1133000000.0,2423000000,1249000000.0,21409000000.0,454000000.0,1285000000.0,-635000000.0,0.0,3445000000.0,,899000000.0,4989000000.0,86000000.0,,78569000000.0,,,60532000000.0,1220000000.0,767000000.0,,8403000000.0,865000000.0,389000000.0,,-364000000.0,,,7753000000.0,,430000000.0,17259000000.0,,,29414000000.0,13524000000.0,3507000000.0,-120000000.0,18037000000.0,34283000000.0,461000000.0,,4.97,15721000000,-1978000000.0,1797000000,-274000000.0,,3528000000.0,21277000000.0,98000000.0,-15581000000.0,-681000000.0,1199000000.0,9602000000.0,-1495000000.0,,,3528000000.0,,,,,,,,,,,,,,,,,,,,,,,
,,555000000.0,,282000000,282000000,,,,,,,768000000.0,584000000.0,,4000000.0,,,,,1445000000.0,,,,,,,,,,,8733000000.0,,,2046000000.0,,3496000000.0,3120000000.0,,,0.0,,8590000000.0,,,,,1059000000.0,,,,,,,-170000000.0,,,,,,1869000000.0,,,1869000000.0,,1285000000.0,769000000.0,,,,101000000.0,,-3000000.0,,,34729000000.0,,,,706000000.0,282000000,,-11000000.0,43312000000.0,0.4,-781000000.0,21801000000.0,,709000000.0,,26000000.0,,,,0.0,,46269000000.0,279000000.0,,4490000000.0,51000000.0,-497000000.0,,,,,,,-623000000.0,,,,,,,,,1230000000,,21511000000.0,19000000.0,1869000000.0,-1274000000.0,,,,47000000.0,1624000000.0,,,,,,,9000000.0,,0.4,8583000000.0,291000000.0,552000000.0,,,,,6928000000.0,-3000000.0,270000000.0,17371000000.0,709000000.0,,30066000000.0,14873000000.0,,,,,,,,10357000000,-1336000000.0,565000000,,,,,,-16203000000.0,,,,1307000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1195000000.0,,341000000,413000000,,,,,,,704000000.0,-373000000.0,,4000000.0,64000000.0,,,,1423000000.0,,,,,,,,,,,11002000000.0,,,2035000000.0,,3498000000.0,3312000000.0,,,0.0,,8518000000.0,,,,,1293000000.0,,,,,,,-170000000.0,,,,,,1496000000.0,,,1496000000.0,,1869000000.0,0.0,,,,103000000.0,,,11000000.0,,35327000000.0,,,,960000000.0,413000000,,-1000000.0,44441000000.0,0.58,-408000000.0,22628000000.0,,709000000.0,,,,,,0.0,,46846000000.0,191000000.0,,5513000000.0,282000000.0,-114000000.0,,,,,,,-578000000.0,,,,,,,,,1764000000,,21813000000.0,-54000000.0,1496000000.0,-1345000000.0,,,,-41000000.0,2356000000.0,,,,,,,125000000.0,,0.58,9114000000.0,321000000.0,1052000000.0,,,,,7773000000.0,-37000000.0,711000000.0,17614000000.0,711000000.0,,30452000000.0,14855000000.0,,,,,,,,13358000000,-1603000000.0,1063000000,,,,,,-16394000000.0,,,,-208000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1156000000.0,,392000000,413000000,,,,,,,513000000.0,-126000000.0,,4000000.0,55000000.0,,,,1424000000.0,,,,,,,,,,,12221000000.0,,,1991000000.0,,3680000000.0,3725000000.0,,,0.0,,8581000000.0,,,,,1239000000.0,,,,,,,-170000000.0,,,,,,1370000000.0,,,1370000000.0,,1496000000.0,769000000.0,,,,105000000.0,,,35000000.0,,35789000000.0,,,,806000000.0,413000000,,0.0,45415000000.0,0.58,-255000000.0,23324000000.0,,709000000.0,,,,,,0.0,,47746000000.0,208000000.0,,6005000000.0,393000000.0,-72000000.0,,,,,,,-554000000.0,,,,,,,,,1647000000,,22091000000.0,51000000.0,1370000000.0,-1145000000.0,,,,-190000000.0,2256000000.0,,,,,,,-8000000.0,,0.58,9626000000.0,323000000.0,982000000.0,,,,,8244000000.0,-3000000.0,590000000.0,17857000000.0,711000000.0,,31115000000.0,15080000000.0,,,,,,,,14477000000,-1411000000.0,1017000000,,,,,,-16631000000.0,,,,-173000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2362000000.0,-5238000000.0,199000000,355000000,3441000000.0,235000000.0,4104000000.0,,,8436000000.0,566000000.0,687000000.0,2.06,5000000.0,,,199000000.0,,1422000000.0,9057000000.0,,21910000000.0,,709000000.0,1422000000.0,,47052000000.0,,,14019000000.0,724000000.0,,1970000000.0,18043000000.0,3622000000.0,4104000000.0,,,-91000000.0,-23000000.0,8436000000.0,6982000000.0,,5268000000.0,,1054000000.0,3590000000.0,16085000000.0,,,4000000.0,,-169000000.0,2057000000.0,,2057000000.0,,6213000000.0,2057000000.0,-91000000.0,,2057000000.0,32121000000.0,1370000000.0,769000000.0,2057000000.0,49306000000.0,711000000.0,96000000.0,5000000.0,,6000000.0,0.0,36415000000.0,,,1970000000.0,578000000.0,355000000,,1000000.0,47052000000.0,,481000000.0,25142000000.0,-934000000.0,,,172000000.0,1072000000.0,,-6231000000.0,0.0,149000000.0,49306000000.0,199000000.0,0.0,6982000000.0,346000000.0,1094000000.0,,1263000000.0,,-17185000000.0,10637000000.0,578000000.0,-934000000.0,,,,,1463000000.0,,,,1548000000,566000000.0,21910000000.0,4334000000.0,2057000000.0,-1474000000.0,-11000000.0,2257000000.0,,58000000.0,2047000000.0,772000000.0,-81000000.0,54139000000.0,,307000000.0,45484000000.0,73000000.0,769000000.0,,10637000000.0,328000000.0,907000000.0,,-963000000.0,,,9057000000.0,-38000000.0,708000000.0,18043000000.0,,,32121000000.0,16085000000.0,3622000000.0,411000000.0,8655000000.0,36415000000.0,199000000.0,,2.06,16066000000,-1881000000.0,993000000,-126000000.0,,1463000000.0,25142000000.0,96000000.0,-17185000000.0,-679000000.0,1285000000.0,5065000000.0,-202000000.0,,0.0,1184000000.0,,,,,,,,,,,,,,,,,,,,,,,
,,849000000.0,,457000000,457000000,,,,,,,638000000.0,661000000.0,,5000000.0,98000000.0,,,,1414000000.0,,,,,,,,,,,14093000000.0,,,2004000000.0,,3848000000.0,4099000000.0,,,-434000000.0,,8440000000.0,,,,,1293000000.0,,,,,,,-172000000.0,,,,,,2718000000.0,,,2718000000.0,,2057000000.0,769000000.0,,,,98000000.0,,-18000000.0,30000000.0,,35986000000.0,,,,574000000.0,457000000,,2000000.0,47725000000.0,0.64,-499000000.0,25498000000.0,,709000000.0,,14000000.0,,,,,,49891000000.0,221000000.0,,7143000000.0,-25000000.0,20000000.0,,,,,,,-925000000.0,,,,,,,,,1649000000,,22227000000.0,0.0,2718000000.0,-10000000.0,,,,-235000000.0,2727000000.0,,,,,,,119000000.0,,0.64,11739000000.0,298000000.0,970000000.0,,,,,9385000000.0,-2000000.0,513000000.0,18328000000.0,711000000.0,,31674000000.0,16113000000.0,,,,,,,,16820000000,-1348000000.0,1434000000,,,,,,-18217000000.0,,,,-172000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1278000000.0,,709000000,709000000,,,,,,,546000000.0,-656000000.0,,0.0,125000000.0,,,,1383000000.0,,,,,,,,,,,15741000000.0,,,1868000000.0,,3586000000.0,4013000000.0,,,-125000000.0,,7829000000.0,,,,,1229000000.0,,,,,,,-178000000.0,,,,,,2062000000.0,,,2062000000.0,,2718000000.0,770000000.0,,,,101000000.0,,-36000000.0,18000000.0,,36236000000.0,,,,1282000000.0,709000000,,3000000.0,47496000000.0,1.0,121000000.0,24655000000.0,,710000000.0,,42000000.0,,,,,,50013000000.0,584000000.0,,6790000000.0,-89000000.0,-222000000.0,,,,,,,-855000000.0,,,,,,,,,2137000000,,22841000000.0,0.0,2062000000.0,-1132000000.0,,,,-68000000.0,2833000000.0,,,,,,,134000000.0,,1.0,11260000000.0,336000000.0,1461000000.0,,,,,9302000000.0,-623000000.0,752000000.0,18859000000.0,712000000.0,,31703000000.0,15353000000.0,,,,,,,,18574000000,-1157000000.0,1604000000,,,,,,-18310000000.0,,,,-798000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,861000000.0,,696000000,696000000,,,,,,,489000000.0,-419000000.0,,1166000000.0,,,,,1383000000.0,,,,,,,,,,,15881000000.0,,,1844000000.0,,3969000000.0,3940000000.0,,,0.0,,7844000000.0,,,,,1188000000.0,,,,,,,-176000000.0,,,,,,1643000000.0,,,1643000000.0,,2062000000.0,770000000.0,,,,98000000.0,,,,,36523000000.0,,,,1309000000.0,696000000,,3000000.0,48123000000.0,0.98,-268000000.0,24767000000.0,,710000000.0,,-48000000.0,,,,,,51014000000.0,572000000.0,,6775000000.0,-114000000.0,-374000000.0,,,,,,,-868000000.0,,,,,,,,,2271000000,,23356000000.0,0.0,1643000000.0,-1114000000.0,,,,-362000000.0,2694000000.0,,,,,,,29000000.0,,0.98,11600000000.0,324000000.0,1479000000.0,,,,,9604000000.0,-3000000.0,783000000.0,19379000000.0,712000000.0,,31987000000.0,15163000000.0,,,,,,,,18575000000,-1129000000.0,1506000000,,,,,,-19027000000.0,,,,-176000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
