date,annualOtherNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,annualAccumulatedDepreciation,annualCapitalExpenditure,annualDeferredIncomeTax,annualSellingGeneralAndAdministration,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,annualCurrentAssets,trailingInterestExpense,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingOperatingExpense,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,quarterlyAccountsPayable,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTaxProvision,trailingNetIncomeCommonStockholders,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,quarterlyEbitda,annualRepaymentOfDebt,annualInterestExpense,quarterlyBasicAverageShares,annualTotalRevenue,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualGrossProfit,quarterlyPretaxIncome,trailingFreeCashFlow,annualTotalNonCurrentAssets,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyNetPPE,annualChangeInInventory,trailingNetIncome,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingTaxProvision,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDilutedEPS,annualCashDividendsPaid,annualPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualNetIncome,annualCurrentDebt,annualCostOfRevenue,annualBasicAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyOtherNonCurrentAssets,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOperatingCashFlow,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualBasicEPS,annualStockholdersEquity,trailingCashDividendsPaid,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,annualRetainedEarnings,quarterlyInventory,quarterlyOtherIncomeExpense,annualStockBasedCompensation,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyGoodwill,annualCurrentLiabilities,annualInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,annualCapitalStock,trailingChangeInWorkingCapital,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,annualNetPPE,annualCommonStockIssuance,trailingGrossProfit,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyDepreciationAndAmortization,annualAccountsPayable,annualEbitda,annualDilutedEPS,quarterlyBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingNetOtherInvestingChanges,annualDilutedAverageShares,quarterlyCapitalStock,annualEndCashPosition,annualOperatingIncome,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,trailingPretaxIncome,annualGrossPPE,annualCashAndCashEquivalents,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyFreeCashFlow,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,annualInvestmentsAndAdvances,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingDepreciationAndAmortization,quarterlyChangeInAccountPayable,trailingBasicEPS,annualOtherShortTermInvestments,trailingDeferredIncomeTax,annualPurchaseOfInvestment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable
2003-06-30,,,-1165400000.0,,27586500000.0,,,,,,,,,826200000.0,,,,0.0,,-107400000.0,,,,,,533400000.0,,,6600000.0,,520400000.0,-278900000.0,,,,,,11664000000.0,1096700000.0,,,1272500000.0,,,1305800000.0,,708200000.0,,,,,2430900000.0,1904000000.0,,51900000.0,466400000.0,,,,,,10998000000.0,237300000.0,20003500000.0,19332100000.0,,,4280800000.0,-294500000.0,,,-374600000.0,0.37,,,,-8254400000.0,,,,,,,,,2139200000.0,,470900000.0,,470900000.0,685900000.0,,620700000.0,32400000.0,325300000.0,,,,,,,1277500000.0,,111500000.0,-29500000.0,,,1165300000.0,807100000.0,2975000000.0,,,,,,,930200000.0,,,0.37,9447100000.0,,,,479600000.0,,1717600000.0,,,,,,,,,,,270500000.0,,,,488000000.0,520400000.0,520400000.0,,,16600000.0,,,,23188900000.0,,,,,,406900000.0,,,101700000.0,,391400000.0,,13428900000.0,,,,25092900000.0,470900000.0,,-4500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,-139500000.0,-1116600000.0,,27884200000.0,,,,,,,,,963900000.0,,,,0.0,,49700000.0,,,,,,507000000.0,,,-16900000.0,,647400000.0,-264500000.0,,,,,,11648600000.0,1238800000.0,,,1271500000.0,,,1428000000.0,,823100000.0,,,,,2633400000.0,1938500000.0,,-60900000.0,456300000.0,,,,,,10952100000.0,275700000.0,20043300000.0,19398600000.0,,,4504600000.0,-257500000.0,,,-638700000.0,0.43,,,,-8485600000.0,,,,,,,,,2133400000.0,,547400000.0,,547400000.0,1030200000.0,,668000000.0,127000000.0,842100000.0,,,,,,,1281000000.0,,116200000.0,-54800000.0,,,1168500000.0,703000000.0,3076600000.0,,,,,,,992400000.0,,,0.43,9291700000.0,,,,464100000.0,,1763600000.0,,,,,,,,,,,274900000.0,,,,520400000.0,647400000.0,647400000.0,,,16600000.0,,,,23295600000.0,,,,,,115800000.0,,,93800000.0,,772700000.0,,13585500000.0,,,,25234100000.0,547400000.0,,31600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,2049900000.0,-225500000.0,-726000000.0,,28740200000.0,5776000000.0,,,-8815500000.0,-1683200000.0,181400000.0,5244400000.0,,367500000.0,1885400000.0,,,0.0,-391000000.0,24100000.0,-37700000.0,,,,,577400000.0,162400000.0,49300000.0,-31000000.0,1226900000.0,492800000.0,-464500000.0,838200000.0,,,1471400000.0,293500000.0,11981900000.0,683100000.0,,388000000.0,,17140500000.0,,4807400000.0,8608200000.0,267500000.0,,23639700000.0,,1585600000.0,2485800000.0,1885400000.0,13543200000.0,572900000.0,3925300000.0,-191000000.0,,,0.0,,11057400000.0,141800000.0,20172300000.0,19924700000.0,-30200000.0,,4555400000.0,-805200000.0,,330400000.0,-690700000.0,,-503500000.0,,,-8815500000.0,1508200000.0,1471400000.0,388000000.0,8532300000.0,1269800000.0,1015100000.0,,,2049900000.0,,125700000.0,-1369600000.0,125700000.0,1000600000.0,9342500000.0,699800000.0,-154600000.0,293500000.0,1.16,11981900000.0,,,622000000.0,,,20172300000.0,129400000.0,-523900000.0,,,1226900000.0,734500000.0,-252000000.0,25525100000.0,-1736800000.0,1148200000.0,,2485800000.0,129400000.0,1015100000.0,734500000.0,,,9342500000.0,,16600000.0,,4439900000.0,1665100000.0,1665100000.0,492800000.0,-629400000.0,19924700000.0,,,-726000000.0,,11057400000.0,,3268800000.0,315600000.0,577400000.0,3980400000.0,1.15,647400000.0,492800000.0,492800000.0,,1276500000.0,16600000.0,492800000.0,2832200000.0,,23639700000.0,,,,28740200000.0,492800000.0,388000000.0,,-77000000.0,90700000.0,,195400000.0,2346400000.0,13543200000.0,,,,25525100000.0,125700000.0,699800000.0,8200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,-291500000.0,-744900000.0,,28738000000.0,,,,,,,,,858400000.0,,,,0.0,,42300000.0,-13100000.0,,,,,492700000.0,,,-4200000.0,,969600000.0,-147300000.0,,,,,,12368400000.0,1155600000.0,,,1261700000.0,,,1325900000.0,,757800000.0,,,,,2627300000.0,2315300000.0,,27200000.0,457500000.0,,,,,,10822200000.0,246300000.0,20684100000.0,19712200000.0,,,4399700000.0,-180300000.0,,,-241000000.0,0.4,,,,-9025800000.0,,,,,,,,,2093500000.0,,511500000.0,,511500000.0,865100000.0,,701800000.0,476800000.0,387100000.0,,,,,,,1275500000.0,,122300000.0,-18900000.0,,,1112600000.0,655000000.0,3073800000.0,,,,,,,1006200000.0,,,0.41,9114200000.0,,,,467500000.0,,1696900000.0,,,,,,,,,,,297200000.0,,,,492800000.0,969600000.0,969600000.0,,,16600000.0,,,,23502600000.0,,,,,,634900000.0,,,91700000.0,,684800000.0,,13449500000.0,,,,25817900000.0,511500000.0,,62100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,-242300000.0,-927900000.0,,28585900000.0,,,,,,,,,965900000.0,,,,0.0,,-107600000.0,12500000.0,,,,,537400000.0,,,-26100000.0,,930800000.0,-286300000.0,,,,,,12662300000.0,1258100000.0,,,1256000000.0,,,1497800000.0,,865900000.0,,,,,2074800000.0,2330500000.0,,32500000.0,496500000.0,,,,,,10736100000.0,275200000.0,21275100000.0,19458700000.0,,,4729000000.0,-303500000.0,,,-572800000.0,0.47,,,,-9127200000.0,,,,,,,,,1988900000.0,,590700000.0,,590700000.0,820300000.0,,694000000.0,-38800000.0,250000000.0,,,,,,,1268000000.0,,129800000.0,-47300000.0,,,1133400000.0,694400000.0,3231200000.0,,,,,,,1051900000.0,,,0.47,8990200000.0,,,,531900000.0,,1695100000.0,,,,,,,,,,,292200000.0,,,,969600000.0,930800000.0,930800000.0,,,16600000.0,,,,23142700000.0,,,,,,154000000.0,,,88100000.0,,516800000.0,,12810900000.0,,,,25473200000.0,590700000.0,,-134900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,-77200000.0,-729800000.0,,29071700000.0,,,,,,,,,1098900000.0,,,,0.0,,217100000.0,-48100000.0,,,,,529400000.0,,,-13700000.0,,1556900000.0,-311100000.0,,,,,,12960600000.0,1392100000.0,,,1256700000.0,,,1586500000.0,,1005500000.0,,,,,2952000000.0,2907800000.0,,30200000.0,474600000.0,,,,,,10425700000.0,227100000.0,21362800000.0,19650600000.0,,,4925700000.0,-311700000.0,,,-333600000.0,0.61,,,,-9421100000.0,,,,,,,,,2024300000.0,,778400000.0,,778400000.0,1270800000.0,,707200000.0,626100000.0,994000000.0,,,,78100000.0,,,1268400000.0,,140400000.0,-18300000.0,,,1258000000.0,648700000.0,3339200000.0,,,,,,,1025800000.0,,,0.62,8692700000.0,,,,487600000.0,,1755600000.0,,,,,,,,,,,293200000.0,,,,930800000.0,1556900000.0,1556900000.0,,,16600000.0,,,,23430500000.0,,,,,,170600000.0,,,88100000.0,,959100000.0,,13377700000.0,,,,26338300000.0,778400000.0,,7800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,2448300000.0,-10000000.0,-178800000.0,,30507800000.0,6147500000.0,,,-9804700000.0,-1569000000.0,-171900000.0,5706300000.0,,617300000.0,2857800000.0,,,0.0,-621000000.0,38500000.0,-123200000.0,,,,,714300000.0,887000000.0,-82500000.0,-76400000.0,1367600000.0,1379800000.0,-638400000.0,923900000.0,,,2278500000.0,576400000.0,14201500000.0,935700000.0,,358400000.0,,19064700000.0,,5277800000.0,9688000000.0,573200000.0,,24979700000.0,,2334600000.0,3520500000.0,2857800000.0,13636000000.0,315800000.0,4277700000.0,190300000.0,,,0.0,,10115500000.0,175300000.0,21755800000.0,20703100000.0,-14900000.0,,5010300000.0,-773500000.0,,492800000.0,-486100000.0,,-695000000.0,,,-9804700000.0,2278500000.0,2278500000.0,862200000.0,9376700000.0,1259700000.0,781500000.0,,,2448300000.0,,397900000.0,-1383100000.0,397900000.0,947400000.0,8357300000.0,976700000.0,-177100000.0,576400000.0,1.81,14201500000.0,,272200000.0,405700000.0,,,21755800000.0,147500000.0,-336400000.0,,,1367600000.0,745500000.0,-267500000.0,27837500000.0,-1633500000.0,1201000000.0,,3520500000.0,147500000.0,781500000.0,745500000.0,,,8357300000.0,,16600000.0,,4660500000.0,1828300000.0,1828300000.0,1379800000.0,-420900000.0,20703100000.0,580500000.0,,-178800000.0,,10115500000.0,,3903600000.0,318400000.0,714300000.0,4741500000.0,1.79,1556900000.0,1379800000.0,1379800000.0,,1273700000.0,16600000.0,1379800000.0,3540500000.0,,24979700000.0,,,,30507800000.0,1379800000.0,862200000.0,,-120400000.0,90500000.0,,173900000.0,3202400000.0,13636000000.0,,,,27837500000.0,397900000.0,976700000.0,-17500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,,-414000000.0,-385100000.0,,30042800000.0,,,,,,,,,909600000.0,,,,0.0,,-123400000.0,-34500000.0,,,,,495400000.0,,,-34000000.0,,1356500000.0,-285200000.0,,,,,,14637600000.0,1226100000.0,,,1268500000.0,,,1436700000.0,,830200000.0,,,,,2669200000.0,2797500000.0,,,520100000.0,,,,,,9927200000.0,102300000.0,22484000000.0,20182900000.0,,,4802800000.0,-242400000.0,,,-531100000.0,0.56,,,,-9859900000.0,,,,,,,,,2437800000.0,,727900000.0,,727900000.0,793000000.0,,926300000.0,-23300000.0,444700000.0,,,,229000000.0,,,1289000000.0,,137700000.0,3400000.0,,,1225500000.0,686300000.0,3366100000.0,,,,,,,845700000.0,,,0.57,8155200000.0,,,,527100000.0,,1815800000.0,,,,,,,,,,,316500000.0,,,,1379800000.0,1356500000.0,1356500000.0,,,16600000.0,,,,24436500000.0,,,,,,503600000.0,,,89800000.0,,550600000.0,,12596400000.0,,,,27234000000.0,727900000.0,,12100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,-597300000.0,-707200000.0,,29488700000.0,,,,,,,,,1016700000.0,,,,0.0,,62700000.0,9200000.0,,,,,528700000.0,,,-24300000.0,,1560600000.0,-363800000.0,,,,,,14360600000.0,1323200000.0,,,1259500000.0,,,1579300000.0,,935300000.0,,,,,3075200000.0,3041600000.0,,,562600000.0,,,,,,9544500000.0,404900000.0,23014800000.0,19728500000.0,,,5095700000.0,-360100000.0,,,-384600000.0,0.42,,,,-9760200000.0,,,,,,,,,2382700000.0,,530400000.0,,530400000.0,952500000.0,,853700000.0,204100000.0,527900000.0,,,,72700000.0,,,1269700000.0,,139100000.0,6900000.0,,,1225400000.0,756500000.0,3516400000.0,,,,,,,927100000.0,,,0.42,7763700000.0,,,,562600000.0,,1827500000.0,,,,,,,,,,,306500000.0,,,,1356500000.0,1560600000.0,1560600000.0,,,16600000.0,,,,23938700000.0,,,,,,793200000.0,,,88300000.0,,592400000.0,,12619700000.0,,,,26980300000.0,530400000.0,,-18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,-117300000.0,-673800000.0,,29687800000.0,,,,,,,,,1159800000.0,,,,0.0,,387300000.0,-5200000.0,,,,,524100000.0,,,-97700000.0,,2297100000.0,-481900000.0,,,,,,14516200000.0,1469300000.0,,,1253900000.0,,,1680600000.0,,1085800000.0,,,,,4134700000.0,3801800000.0,,-58600000.0,547300000.0,,,,,,9192700000.0,350400000.0,22907500000.0,19751900000.0,,,5327100000.0,-372400000.0,,,-244900000.0,0.58,,,,-9935900000.0,,,,,,,,,2355300000.0,,735400000.0,,735400000.0,1463300000.0,,903500000.0,736500000.0,1585900000.0,,,,280300000.0,,,1271600000.0,,141700000.0,39100000.0,,,1310000000.0,755400000.0,3646500000.0,,,,,,,939000000.0,,,0.59,7350200000.0,,,,520800000.0,,1934600000.0,,,,,,,,,,,309500000.0,,,,1560600000.0,2297100000.0,2297100000.0,,,16600000.0,,,,24041800000.0,,,,,,714700000.0,,,86600000.0,,1090900000.0,,13327400000.0,,,,27843600000.0,735400000.0,,-1100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,2280400000.0,-73400000.0,-810500000.0,,29897200000.0,2302600000.0,,,-9989200000.0,-1606800000.0,-38300000.0,2220600000.0,,935500000.0,5849700000.0,,,0.0,-1202000000.0,85700000.0,-7800000.0,,,,,689400000.0,2880600000.0,25200000.0,288500000.0,1343100000.0,4260400000.0,-686900000.0,1099400000.0,,,2602200000.0,801100000.0,15146100000.0,1252500000.0,,356100000.0,,20460200000.0,,1627600000.0,6324200000.0,850300000.0,,24139100000.0,,2730000000.0,4036300000.0,5849700000.0,14842700000.0,303400000.0,615600000.0,412300000.0,,,0.0,,10806400000.0,241800000.0,23516000000.0,19908000000.0,-29400000.0,,5234600000.0,-631900000.0,,1379800000.0,1522200000.0,,-842000000.0,,,-9989200000.0,2602200000.0,2602200000.0,1202700000.0,14136000000.0,1260400000.0,976700000.0,,,2280400000.0,,608500000.0,-1817800000.0,608500000.0,1128000000.0,8937400000.0,892300000.0,1963300000.0,801100000.0,2.06,15146100000.0,,186100000.0,289900000.0,,,23516000000.0,147000000.0,-70300000.0,,1950700000.0,1343100000.0,795900000.0,3607000000.0,29988800000.0,361600000.0,1249500000.0,1950700000.0,4036300000.0,147000000.0,976700000.0,795900000.0,,,8937400000.0,,16600000.0,,692100000.0,,,4260400000.0,-45900000.0,19908000000.0,768100000.0,,-810500000.0,,10806400000.0,,4336800000.0,317000000.0,689400000.0,5271100000.0,2.04,2297100000.0,4260400000.0,4260400000.0,,1274200000.0,16600000.0,4260400000.0,4021600000.0,,24139100000.0,,,,29897200000.0,4260400000.0,1202700000.0,,132500000.0,91400000.0,,496100000.0,3701600000.0,14842700000.0,,,,29988800000.0,608500000.0,892300000.0,32200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,,-981400000.0,-712300000.0,,30379700000.0,,,,,,,,,1009900000.0,,,,0.0,,-413900000.0,-3800000.0,,,,,586300000.0,,,118600000.0,,3803100000.0,-191200000.0,,,,,,15167000000.0,1315300000.0,,,1254100000.0,,,1546000000.0,,905800000.0,,,,,3696800000.0,5268300000.0,,,550300000.0,,,,,,10737500000.0,280500000.0,24141600000.0,20064000000.0,,,5100900000.0,-289200000.0,,,-881300000.0,0.49,,,,-10315700000.0,,,,,,,,,2225800000.0,,625300000.0,,625300000.0,615200000.0,,1063600000.0,-457300000.0,573500000.0,,,,370500000.0,,,1271200000.0,,138500000.0,-25900000.0,,,1334500000.0,742400000.0,3554900000.0,,,,2043200000.0,,,965000000.0,,,0.5,8708900000.0,,,,536100000.0,,,,,,,,,,,,,305400000.0,,,,4260400000.0,3803100000.0,3803100000.0,,,16600000.0,,,,24333000000.0,,,,,,1202500000.0,,,102300000.0,,326000000.0,,14434300000.0,,,,29601300000.0,625300000.0,,53300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,,-842300000.0,-439600000.0,,31240400000.0,,,,,,,,,1139400000.0,,,,0.0,,-142100000.0,20300000.0,,,,,556700000.0,,,-48600000.0,,3290400000.0,-95700000.0,,,,,,15638700000.0,1454400000.0,,,1235100000.0,,,1775300000.0,,1262000000.0,,,,,3591800000.0,4861000000.0,,,595500000.0,,,,,,10542500000.0,427900000.0,24976100000.0,20539300000.0,,,5572300000.0,-382200000.0,,,-1296400000.0,0.67,,,,-10701100000.0,,,,,,,,,2247200000.0,,834100000.0,,834100000.0,879400000.0,,1166800000.0,-512700000.0,444100000.0,,,,119300000.0,,,1248000000.0,,141900000.0,180000000.0,,,1435900000.0,858000000.0,3797000000.0,,,,2125500000.0,,,1024300000.0,,,0.68,8351400000.0,,,,635900000.0,,,,,,,,,,,,,315000000.0,,,,3803100000.0,3290400000.0,3290400000.0,,,16600000.0,,,,24912000000.0,,,,,,1155100000.0,,,97800000.0,,497200000.0,,14134300000.0,,,,29773000000.0,834100000.0,,128000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,-8700000.0,-445700000.0,,31359800000.0,,,120900000.0,,,,,,1294600000.0,,,,0.0,,309600000.0,-41600000.0,,,,,603400000.0,,,3900000.0,,4282700000.0,-302900000.0,,,,,,15526300000.0,1608600000.0,,,1230400000.0,,,1916800000.0,,1228500000.0,,,,,4576300000.0,5835700000.0,,47300000.0,580800000.0,,,,,,10726600000.0,385200000.0,24585700000.0,20526200000.0,,,5882500000.0,-415400000.0,,,-215100000.0,0.68,,,,-10833600000.0,,,,,,,,,2311200000.0,,843300000.0,,843300000.0,1510300000.0,,1154300000.0,992300000.0,1774700000.0,,,,112400000.0,,,1245700000.0,,144500000.0,-46300000.0,,,1579000000.0,812500000.0,3965700000.0,,,,2156100000.0,,,1002900000.0,,,0.69,8569400000.0,,,,622200000.0,,,,,,,,,,,,,314000000.0,,,,3290400000.0,4282700000.0,4282700000.0,,,16600000.0,,,,24993500000.0,,,,,,619200000.0,,,103100000.0,,1094900000.0,,15302900000.0,,,,30829200000.0,843300000.0,,-6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,2343600000.0,-1127000000.0,-296700000.0,,31810200000.0,2577500000.0,,,-10964500000.0,-1741900000.0,28700000.0,2337900000.0,,1063900000.0,3625300000.0,,,0.0,-2959400000.0,83200000.0,53800000.0,,,,,834100000.0,-2124200000.0,272600000.0,35800000.0,1654000000.0,2136400000.0,-683600000.0,1293400000.0,,,3544200000.0,502300000.0,15458300000.0,1379400000.0,,402000000.0,,21586400000.0,,1746200000.0,6984300000.0,770100000.0,,25398500000.0,,2599600000.0,3008100000.0,3625300000.0,13565500000.0,34800000.0,611300000.0,-163200000.0,,,0.0,,10557400000.0,199800000.0,25845600000.0,20845700000.0,-1600000.0,,5030700000.0,-655100000.0,,4260600000.0,-2799500000.0,,-1216500000.0,,,-10964500000.0,2873000000.0,3544200000.0,17700000.0,14602100000.0,1234000000.0,1066000000.0,,,2343600000.0,,570300000.0,-1273400000.0,1241500000.0,1336600000.0,8416500000.0,1074900000.0,-2146500000.0,502300000.0,2.87,15458300000.0,,373500000.0,256700000.0,,,25845600000.0,149000000.0,-152100000.0,,2209200000.0,1654000000.0,904200000.0,3284500000.0,29023800000.0,-5192300000.0,1249900000.0,2209200000.0,3008100000.0,149000000.0,1066000000.0,904200000.0,,,8416500000.0,,16600000.0,,682300000.0,,,2136400000.0,-78000000.0,20845700000.0,975700000.0,,-296700000.0,,10557400000.0,,4341500000.0,315500000.0,834100000.0,5656700000.0,2.83,4282700000.0,2136400000.0,2136400000.0,,1251700000.0,16600000.0,2136400000.0,4406800000.0,,25398500000.0,,,,31810200000.0,2136400000.0,17700000.0,,109700000.0,98800000.0,,681500000.0,4166400000.0,13565500000.0,,,,29023800000.0,1241500000.0,1074900000.0,97300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,,-968400000.0,-201500000.0,,32163400000.0,,,,,,,,,1166900000.0,,,,0.0,,-86400000.0,-20300000.0,,,,,669200000.0,,,3000000.0,,2438400000.0,-404000000.0,,,,,,15767000000.0,1478400000.0,,,1201200000.0,,,1731700000.0,,1093900000.0,,,,,3064500000.0,3879400000.0,,39600000.0,558200000.0,,,,,,10642000000.0,331500000.0,26592500000.0,20975200000.0,,,5464100000.0,-408900000.0,,,-237400000.0,0.62,,,,-11188200000.0,,,,,,,,,2364600000.0,,762400000.0,,762400000.0,928400000.0,,1471000000.0,302000000.0,397600000.0,,,,370400000.0,,,1222300000.0,,143700000.0,-6900000.0,,,1384200000.0,848000000.0,3732400000.0,,,,2254300000.0,,,971100000.0,,,0.63,8199900000.0,,,,564800000.0,,,,,,,,,,,,,311500000.0,,,,2136400000.0,2438400000.0,2438400000.0,,,16600000.0,,,,25594100000.0,,,,,,613500000.0,,,97300000.0,,519500000.0,,13706500000.0,,,,29473500000.0,762400000.0,,30400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,-696400000.0,63600000.0,,31023600000.0,,,,,,,,,-215000000.0,,,,935300000.0,,-124400000.0,-35400000.0,,,,,516700000.0,,,-32200000.0,,2142100000.0,-446100000.0,,,,,,15085700000.0,88100000.0,,,1193700000.0,,,2008200000.0,,-272100000.0,,,,,3429600000.0,4361400000.0,,1646400000.0,605200000.0,,,,,,10479600000.0,439600000.0,25881200000.0,20106600000.0,,,6010500000.0,-413400000.0,,,-959000000.0,-0.6,,,,-10917000000.0,,,,,,,,,2328600000.0,,-711700000.0,,-711700000.0,1082300000.0,,1652500000.0,-296300000.0,1284500000.0,,,,335600000.0,,,1193700000.0,,120200000.0,-1599800000.0,,,1340200000.0,784600000.0,4002300000.0,,,,2198300000.0,,,941600000.0,,,-0.6,7885500000.0,,,,2223200000.0,,,,,,,,,,,,,303100000.0,,,,2438400000.0,2142100000.0,2142100000.0,,,16600000.0,,,,24633500000.0,,,,,,288200000.0,,,101700000.0,,668900000.0,,13909200000.0,,,,28994900000.0,-711700000.0,,28700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,-881500000.0,1226300000.0,,31659100000.0,,,,,,,,,1505900000.0,,,,0.0,,177600000.0,-16800000.0,,,,,624200000.0,,,652400000.0,,2992500000.0,458800000.0,,,,,,14967900000.0,1802900000.0,,,1185000000.0,,,2121200000.0,,1453600000.0,,,,,4209300000.0,4444500000.0,,88200000.0,569400000.0,,,,,,10496400000.0,449900000.0,25172900000.0,20490300000.0,,,5900900000.0,-399800000.0,,,-1249900000.0,0.89,,,,-11168800000.0,,,,,,,,,2448300000.0,,1003700000.0,,1071200000.0,1580900000.0,,1856900000.0,858700000.0,2046200000.0,,,,261200000.0,,,1207100000.0,,117000000.0,-32300000.0,,,1477700000.0,788000000.0,3779700000.0,,,,2290500000.0,,,953600000.0,,,0.9,7685900000.0,,,,615300000.0,,,,,,,,,,,,,297000000.0,,,,2142100000.0,2992500000.0,2992500000.0,,,16600000.0,,,,25229100000.0,,,,,,61200000.0,,,97900000.0,,1181100000.0,,14705700000.0,,,,29673600000.0,1071200000.0,,25300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
