date,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingCostOfRevenue,annualCurrentDebt,trailingTotalRevenue,annualTotalRevenue,annualCostOfRevenue,annualOtherCurrentAssets,annualDilutedAverageShares,annualChangeInAccountPayable,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,trailingOperatingIncome,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,quarterlyStockBasedCompensation,annualCommonStockIssuance,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingTaxProvision,quarterlyEbitda,quarterlyDepreciationAndAmortization,annualNetOtherFinancingCharges,trailingEndCashPosition,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,trailingNetOtherInvestingChanges,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualOtherNonCurrentAssets,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyDilutedEPS,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyOperatingIncome,annualDilutedEPS,trailingNetIncome,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,trailingFreeCashFlow,annualNetIncome,quarterlyOtherCurrentAssets,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualBasicAverageShares,annualAccountsReceivable,annualBeginningCashPosition,annualLongTermDebt,quarterlyLongTermDebt,annualCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualSellingGeneralAndAdministration,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualOtherNonCashItems,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,quarterlyNetIncome,quarterlyStockholdersEquity,annualRetainedEarnings,annualTotalAssets,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyRepaymentOfDebt,annualInventory,quarterlyAccumulatedDepreciation,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCapitalStock,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,trailingOtherIncomeExpense,quarterlyOperatingExpense,annualNetPPE,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyCurrentDebt,annualCurrentLiabilities,annualStockBasedCompensation,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,quarterlyNetOtherFinancingCharges,quarterlyBasicAverageShares,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyPretaxIncome,annualEbitda,quarterlyCommonStockIssuance,annualOtherNonCurrentLiabilities,trailingOtherNonCashItems,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualChangeInInventory,trailingCashDividendsPaid,annualPretaxIncome,annualInterestExpense,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,quarterlyTotalAssets,trailingBeginningCashPosition,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,trailingCapitalExpenditure,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,annualGoodwill,quarterlyRepurchaseOfCapitalStock,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingGrossProfit,annualOtherCurrentLiabilities,trailingDeferredIncomeTax,annualChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,annualCapitalExpenditure,annualBasicEPS,annualInvestingCashFlow,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,trailingInterestExpense,trailingDepreciationAndAmortization,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
1998-12-31,0.0,59400000.0,,7800000.0,,1776400000.0,1096900000.0,30800000.0,102177000.0,,,-17400000.0,,,293400000.0,107400000.0,,,,159300000.0,0.0,-81900000.0,,113100000.0,35300000.0,31900000.0,,37300000.0,,-65000000.0,504900000.0,,,,-44200000.0,1588100000.0,186400000.0,255900000.0,336800000.0,,,,,,,73900000.0,-24600000.0,180600000.0,77800000.0,2.5,,576400000.0,211500000.0,2280800000.0,,504900000.0,442100000.0,,255900000.0,30800000.0,-70000000.0,118400000.0,100854000.0,,128600000.0,76500000.0,76500000.0,576400000.0,,270700000.0,255900000.0,199000000.0,,293400000.0,,,1153700000.0,,171400000.0,,59400000.0,,,59400000.0,1153700000.0,1588100000.0,1658600000.0,58300000.0,,118900000.0,-18800000.0,137800000.0,,143700000.0,-1385000000.0,,10800000.0,895800000.0,180600000.0,,143700000.0,98500000.0,27700000.0,,93600000.0,895800000.0,362600000.0,180600000.0,1082200000.0,679500000.0,7800000.0,211500000.0,,1700000.0,,,,,31800000.0,,98500000.0,186400000.0,14500000.0,,87100000.0,480500000.0,,118400000.0,,137600000.0,-63700000.0,180600000.0,,-8800000.0,,374800000.0,6800000.0,,,1658600000.0,,96300000.0,,,2280800000.0,,6300000.0,,1082200000.0,,70100000.0,-1385000000.0,,0.0,,,,107400000.0,,,38800000.0,0.0,342700000.0,,96300000.0,,52000000.0,,-203300000.0,2.54,-200800000.0,-109800000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-31,,26400000.0,,,,,,,,,,-19700000.0,,-2000000.0,,,,,,,0.0,-851400000.0,,89000000.0,49000000.0,,,-8800000.0,,,1554800000.0,,,,,1594800000.0,,,,0.26,,,,,,-790800000.0,,,40000000.0,,,597200000.0,533800000.0,3158500000.0,,,482200000.0,,,48300000.0,,153600000.0,,,,,695200000.0,,,339000000.0,,,,1021000000.0,,,,,143200000.0,,26400000.0,,,26400000.0,1171800000.0,,,54200000.0,,,-400000.0,,,,-1733700000.0,,11400000.0,1424800000.0,44600000.0,,183500000.0,172200000.0,13500000.0,,103200000.0,,,44600000.0,,,255800000.0,,,11600000.0,571400000.0,,,0.26,12900000.0,101538462.0,,133200000.0,650800000.0,,39900000.0,,,,,64600000.0,-855400000.0,,,,,,,,,2726600000.0,,147100000.0,,,,,,,2129400000.0,,-136000000.0,,,,,,,130900000.0,,,,180600000.0,,,,,,101538462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-06-30,,62700000.0,,,,,,,,,,-19700000.0,,700000.0,,,,,,,0.0,900000.0,,152300000.0,51100000.0,,,-68200000.0,,,1558900000.0,,,,,1637800000.0,,,,0.61,,,,,,-10100000.0,,,101200000.0,,,674200000.0,544000000.0,3191600000.0,,,611500000.0,,,49000000.0,,155000000.0,,,,,688700000.0,,,406900000.0,,,,1014900000.0,,,,,204600000.0,,62700000.0,,,62700000.0,1223400000.0,,,52300000.0,,,1900000.0,,,,-1759900000.0,,6500000.0,1431700000.0,77500000.0,,188900000.0,171200000.0,31400000.0,,103400000.0,,,77500000.0,,,262300000.0,,,13700000.0,544300000.0,,,0.62,8500000.0,101129032.0,,132100000.0,-14300000.0,,94100000.0,,,,,46300000.0,-56400000.0,,,,,,,,,2782300000.0,,142100000.0,,,,,,,2108100000.0,,32900000.0,,,,,,,139600000.0,,,,0.0,,,,,,102786885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-30,,85800000.0,,,,,,,,,,-19700000.0,,-800000.0,,,,,,,84600000.0,-54800000.0,,177000000.0,52400000.0,,,-27300000.0,,,1523200000.0,,,,,1753600000.0,,,,0.84,,,,,,48400000.0,,,124600000.0,,,703500000.0,494700000.0,3233700000.0,,,656400000.0,,,53200000.0,,159900000.0,,,,,687800000.0,,,431100000.0,,,,1028500000.0,,,,,225300000.0,,85800000.0,,,85800000.0,1290300000.0,,,48300000.0,,,2600000.0,,,,-1789000000.0,,13100000.0,1444700000.0,84600000.0,,174200000.0,180800000.0,39300000.0,,100700000.0,,,84600000.0,,,228300000.0,,,13700000.0,537800000.0,,,0.85,6600000.0,100941176.0,,127500000.0,-48100000.0,,125100000.0,,,,,110100000.0,-61700000.0,,,,,,,,,2813500000.0,,134300000.0,,,,,,,2110000000.0,,7200000.0,,,,,,,132100000.0,,,,0.0,,,,,,102142857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-31,52800000.0,64800000.0,,107900000.0,,2355800000.0,1584900000.0,63500000.0,102190000.0,,,-19600000.0,,-700000.0,1129200000.0,136100000.0,,,,-692100000.0,52800000.0,-70600000.0,,146900000.0,54600000.0,45700000.0,,91300000.0,,-12500000.0,1515800000.0,,,,-13000000.0,1749200000.0,120300000.0,239700000.0,412700000.0,,,,,,,60400000.0,16100000.0,52800000.0,92300000.0,2.35,,624700000.0,386600000.0,3149900000.0,,1515800000.0,605600000.0,,239700000.0,63500000.0,-78700000.0,179500000.0,100895000.0,,180600000.0,698900000.0,698900000.0,624700000.0,,407900000.0,239700000.0,205600000.0,,1129200000.0,,,1323700000.0,-2800000.0,197700000.0,,64800000.0,,,64800000.0,1323700000.0,1749200000.0,2839500000.0,50800000.0,,111900000.0,12000000.0,207100000.0,,178700000.0,-1510200000.0,,8600000.0,1639700000.0,52800000.0,139700000.0,178700000.0,250800000.0,27700000.0,,105400000.0,1639700000.0,403000000.0,52800000.0,2214800000.0,770900000.0,107900000.0,386600000.0,,9600000.0,454800000.0,454800000.0,,,17700000.0,,250800000.0,120300000.0,-143200000.0,,92500000.0,565300000.0,,179500000.0,,182000000.0,-121600000.0,52800000.0,,-11500000.0,,351600000.0,48600000.0,,,2839500000.0,,142600000.0,,,3149900000.0,,-28000000.0,,2214800000.0,,-31800000.0,-1510200000.0,,,,,139700000.0,136100000.0,,,37700000.0,84600000.0,358200000.0,,142600000.0,,-127700000.0,,-1095100000.0,2.38,-975900000.0,445200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,,23261000.0,,,,,,,,,,-21154000.0,,,,,,,,,21231000.0,-93001000.0,,91373000.0,53119000.0,,,-6989000.0,,,1551886000.0,,,,,1751307000.0,,,,0.23,,,,,,-27819000.0,,,38254000.0,,,605332000.0,391996000.0,3233650000.0,,,514981000.0,,,63752000.0,,207054000.0,,,,,698182000.0,,,368660000.0,,,,1159890000.0,,,,,146321000.0,,23261000.0,,,23261000.0,1326146000.0,,,54948000.0,,,-3000.0,,,,-1541179000.0,,6423000.0,1692471000.0,21231000.0,,197102000.0,254654000.0,11509000.0,,108067000.0,,,21231000.0,,,97646000.0,,,11188000.0,450085000.0,,,0.23,23686000.0,100734000.0,,130144000.0,-7993000.0,,34770000.0,,,,,69391000.0,-97210000.0,,,,,,,,,2878032000.0,,154517000.0,,,,,,,2272700000.0,,-31603000.0,,,,,,139705000.0,139833000.0,,,,52834000.0,,,,,,101897000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-30,,76061000.0,,,,,,,,,,-21196000.0,,,,,,,,,31503000.0,-84490000.0,,165475000.0,54832000.0,,,-85488000.0,,,1504914000.0,,,,,1806172000.0,,,,0.75,,,,,,-59572000.0,,,110643000.0,,,694376000.0,442000000.0,3319167000.0,,,665151000.0,,,56877000.0,,117816000.0,,,,,682106000.0,,,442608000.0,,,,1062914000.0,,,,,222543000.0,,76061000.0,,,76061000.0,1389956000.0,,,57068000.0,,,7040000.0,,,,-1581107000.0,,8954000.0,1738060000.0,31503000.0,,194127000.0,262992000.0,35662000.0,,111900000.0,,,31503000.0,,,158172000.0,,,11059000.0,445895000.0,,,0.75,25157000.0,100932000.0,,125536000.0,49357000.0,,111723000.0,,,,,45405000.0,-104977000.0,,,,,,,,,3003867000.0,,136623000.0,,,,,,,2309491000.0,,10272000.0,,,,,,139705000.0,147205000.0,,,,21231000.0,,,,,,102000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,,85950000.0,,,,,,,,,,-21199000.0,,,,,,,,,68546000.0,-37954000.0,,177043000.0,57305000.0,,,7632000.0,,,1467645000.0,,,,,,,,,0.84,,,,,,66525000.0,,,119738000.0,,,732851000.0,386493000.0,3334953000.0,,,681214000.0,,,54775000.0,,119441000.0,,,,,683296000.0,,,449356000.0,,,,1081152000.0,,,,,231858000.0,,85950000.0,,,85950000.0,1456676000.0,,,54815000.0,,,0.0,,,,-1609705000.0,,11253000.0,1725248000.0,68546000.0,,192389000.0,278415000.0,39616000.0,,112120000.0,,,68546000.0,,,115374000.0,,,10463000.0,443504000.0,,,0.85,-3586000.0,101203000.0,,127854000.0,-66077000.0,,125566000.0,,,,,141074000.0,-74549000.0,,,,,,,,,3029457000.0,,124376000.0,,,,,,,2296606000.0,,37043000.0,,,,,,,146743000.0,,1456676000.0,,31503000.0,,,,,,102078000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,55276000.0,34621000.0,,277087000.0,,2491744000.0,1701912000.0,58317000.0,102012000.0,,,-21216000.0,,,1081221000.0,181317000.0,,,,-187333000.0,55276000.0,-314469000.0,,138961000.0,67109000.0,44404000.0,,42470000.0,,,1653452000.0,,,,-42375000.0,1884269000.0,123392000.0,219893000.0,449343000.0,,,,,,,-166467000.0,13227000.0,55276000.0,71852000.0,2.16,,694504000.0,572231000.0,3496204000.0,,1653452000.0,630398000.0,,219893000.0,58317000.0,-84765000.0,127063000.0,101037000.0,,52834000.0,685361000.0,685361000.0,694504000.0,,441290000.0,219893000.0,216978000.0,,1081221000.0,,,1471496000.0,,189108000.0,,34621000.0,,,34621000.0,1471496000.0,1884269000.0,3228574000.0,50147000.0,,92345000.0,6190000.0,232365000.0,,199044000.0,-1647570000.0,,-18902000.0,1848634000.0,55276000.0,139705000.0,199044000.0,268797000.0,5558000.0,,117256000.0,1848634000.0,418157000.0,55276000.0,2534070000.0,789832000.0,277087000.0,572231000.0,,15377000.0,562044000.0,562044000.0,,,-853000.0,,268797000.0,123392000.0,138912000.0,,40179000.0,572854000.0,,127063000.0,,162287000.0,-328754000.0,55276000.0,,-8448000.0,,312238000.0,48087000.0,,,3228574000.0,,113827000.0,,,3496204000.0,,8274000.0,,2534070000.0,,-13270000.0,-1647570000.0,,,,,139705000.0,181317000.0,,,7315000.0,68546000.0,340489000.0,,113827000.0,,2442000.0,,-605490000.0,2.18,-529914000.0,114199000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-31,,5720000.0,,,,,,,,,,-22741000.0,,,,,,,,,28946000.0,-213480000.0,,85435000.0,66998000.0,,,3197000.0,,,1791007000.0,,,,,1867248000.0,,,,0.06,,,,,,-18728000.0,,,18437000.0,,,685912000.0,455864000.0,3808309000.0,,,569129000.0,,,0.0,,129289000.0,,,,,923176000.0,,,483618000.0,,,360581000.0,1335143000.0,,,,,85511000.0,,5720000.0,,,5720000.0,1457679000.0,,,67074000.0,,,0.0,,,,-1809410000.0,,-1509000.0,1998899000.0,28946000.0,,230184000.0,282678000.0,2920000.0,,67074000.0,,,28946000.0,,,172140000.0,,,15357000.0,599475000.0,,,0.06,875000.0,101323000.0,,62651000.0,111235000.0,,8640000.0,,,,,75915000.0,-94643000.0,,,,,,,,,3346937000.0,,112739000.0,,,,,,,2661025000.0,,-26330000.0,,,,,,,170985000.0,,-409569000.0,,55276000.0,,,,,,102253000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,,79629000.0,,,,,,,,,,-22764000.0,,,,,,,,,37628000.0,-77599000.0,,198254000.0,69919000.0,,,-87195000.0,,,1858620000.0,,,,,1924113000.0,,,,0.78,,,,,,-17479000.0,,,128335000.0,,,768348000.0,516474000.0,3869055000.0,,,828325000.0,,,0.0,,131573000.0,,,,,922801000.0,,,629446000.0,,,443218000.0,1342146000.0,,,,,198879000.0,,79629000.0,,,79629000.0,1503197000.0,,,70544000.0,,,0.0,,,,-1858914000.0,,5198000.0,2010141000.0,37628000.0,,229865000.0,287772000.0,39118000.0,,70544000.0,,,37628000.0,,,215861000.0,,,16283000.0,604520000.0,,,0.79,3141000.0,101407000.0,,76460000.0,23928000.0,,118747000.0,,,,,62353000.0,-79832000.0,,,,,,,,,3459469000.0,,129112000.0,,,,,,,2691121000.0,,8682000.0,,,,,,,171501000.0,,-420916000.0,,28946000.0,,,,,,102652000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,,92228000.0,,,,,,,,,,-22783000.0,,,,,,,,,65683000.0,-53905000.0,,216556000.0,72410000.0,,,41271000.0,,,1802262000.0,,,,,1993558000.0,,,,0.9,,,,,,146645000.0,,,144146000.0,,,794385000.0,461492000.0,3927085000.0,,,843118000.0,,,0.0,,131770000.0,,,,,915141000.0,,,631270000.0,,,436165000.0,1340770000.0,,,,,211848000.0,,92228000.0,,,92228000.0,1577818000.0,,,67702000.0,,,0.0,,,,-1898299000.0,,994000.0,2028786000.0,65683000.0,,226410000.0,293859000.0,40001000.0,,67702000.0,,,65683000.0,,,118985000.0,,,15371000.0,577182000.0,,,0.91,3164000.0,101504000.0,,75878000.0,-123949000.0,,132229000.0,,,,,205909000.0,-59264000.0,,,,,,,,,3476231000.0,,172392000.0,,,,,,,2681846000.0,,28055000.0,,,,,,,170115000.0,,-415740000.0,,37628000.0,,,,,,102608000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,100802000.0,45103000.0,,61143000.0,,3019990000.0,2370536000.0,0.0,102497000.0,,,-22792000.0,,,1354311000.0,153619000.0,,,,223408000.0,100802000.0,-41674000.0,,148386000.0,68882000.0,7657000.0,,22365000.0,,,1698806000.0,,,,-20362000.0,2015809000.0,79680000.0,222680000.0,279032000.0,,,,-8083000.0,,,112970000.0,0.0,100802000.0,79504000.0,2.17,,729952000.0,344495000.0,3943954000.0,,1698806000.0,728129000.0,,222680000.0,0.0,-91080000.0,129467000.0,101445000.0,340063000.0,55276000.0,906299000.0,906299000.0,729952000.0,129733000.0,574913000.0,222680000.0,279032000.0,340063000.0,1354311000.0,,,1604274000.0,-5174000.0,153216000.0,,45103000.0,129733000.0,,45103000.0,1604274000.0,2015809000.0,3398224000.0,73712000.0,,101373000.0,0.0,278209000.0,,228415000.0,-1943924000.0,,-2698000.0,2000030000.0,100802000.0,139705000.0,228415000.0,318545000.0,19334000.0,,73712000.0,2000030000.0,510262000.0,100802000.0,2668272000.0,649454000.0,61143000.0,344495000.0,,14269000.0,588562000.0,588562000.0,,,477000.0,,318545000.0,79680000.0,-89292000.0,,64437000.0,648631000.0,,129467000.0,,166085000.0,-53115000.0,100802000.0,,-15628000.0,,324053000.0,61280000.0,,,3398224000.0,,0.0,,,3943954000.0,,34909000.0,,2668272000.0,,35119000.0,-1943924000.0,,,,,139705000.0,153619000.0,,-8083000.0,1984000.0,65683000.0,370422000.0,,0.0,,45526000.0,,-286854000.0,2.2,-386658000.0,-78078000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-31,,11624000.0,,,,,,,,,,-23829000.0,,,,,,,,,81015000.0,-70715000.0,,92681000.0,63104000.0,,,15198000.0,,,1689614000.0,,,,,,,,,0.11,,,,,,19033000.0,,,29577000.0,,,703910000.0,320575000.0,4005583000.0,,,587081000.0,,,0.0,,139894000.0,,,,,898649000.0,,,496780000.0,,,319618000.0,1369039000.0,,,,,90301000.0,,11624000.0,,,11624000.0,1601403000.0,,,60724000.0,,,0.0,,,,-1998309000.0,,588000.0,2007274000.0,81015000.0,,243331000.0,330496000.0,5006000.0,,60724000.0,,,81015000.0,,,51142000.0,,,13104000.0,588264000.0,,,0.11,2296000.0,101614000.0,,88123000.0,-38998000.0,,16630000.0,,,,,89926000.0,-70893000.0,,,,,,,,,3387571000.0,,111645000.0,,,,,,,2683661000.0,,-19787000.0,,,,,,,157788000.0,,1601403000.0,,100802000.0,,,,,,102639000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,,65369000.0,,,,,,,,,,-23842000.0,,,,,,,,,56652000.0,-75141000.0,,166433000.0,66144000.0,,,-55950000.0,,,1703853000.0,,,,,,,,,0.64,,,,,,13837000.0,,,100289000.0,,,757263000.0,333990000.0,4056258000.0,,,747741000.0,,,0.0,,140505000.0,,,,,898293000.0,,,586011000.0,,,398982000.0,1369863000.0,,,,,161730000.0,,65369000.0,,,65369000.0,1626124000.0,,,61441000.0,561700000.0,,0.0,,,,-2044155000.0,,2154000.0,2012103000.0,56652000.0,,243351000.0,331065000.0,27211000.0,,61441000.0,,,56652000.0,,,47049000.0,,,13649000.0,,,,0.64,1585000.0,101706000.0,,92445000.0,-26547000.0,,92580000.0,,,,,77325000.0,-63488000.0,,,,,,,,,3423511000.0,,119652000.0,,,,,,,2666248000.0,,-24363000.0,,,,,,,167289000.0,,1626124000.0,,81015000.0,,,,,,102747000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,,76819000.0,,,,,,,,,,-23855000.0,,,,,,,,,82752000.0,-82625000.0,,177091000.0,68982000.0,,,-5025000.0,,,1671971000.0,,,,,,,,,0.75,,,,,,69038000.0,,,108109000.0,,,771769000.0,305534000.0,4095607000.0,,,785786000.0,,,0.0,,141181000.0,,,,,892749000.0,,,615217000.0,,,396469000.0,1366437000.0,,,,,170569000.0,,76819000.0,,,76819000.0,1681451000.0,,,62460000.0,,,0.0,,,,-2088186000.0,,6974000.0,2007421000.0,82752000.0,,237084000.0,332507000.0,24672000.0,,62460000.0,,,82752000.0,,,43649000.0,,,13971000.0,564536000.0,,,0.75,2329000.0,101749000.0,,103728000.0,-30289000.0,,101491000.0,,,,,139014000.0,-69976000.0,,,,,,,,,3447454000.0,,120631000.0,,,,,,,2675685000.0,,26100000.0,,,,,,,141254000.0,,1681451000.0,,56652000.0,,,,,,102482000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,170728000.0,36601000.0,,78939000.0,,2796577000.0,2255585000.0,0.0,102515000.0,,,-23858000.0,,,1360868000.0,122053000.0,,,,212724000.0,170728000.0,-37854000.0,,124135000.0,69446000.0,1416000.0,,-8746000.0,,,1658577000.0,,,,-54523000.0,2090319000.0,106689000.0,190413000.0,248328000.0,,,,2438000.0,,,110816000.0,0.0,170728000.0,54689000.0,1.66,,789688000.0,297709000.0,4098543000.0,,1658577000.0,675969000.0,,169876000.0,0.0,-95384000.0,157930000.0,101709000.0,332126000.0,100802000.0,857757000.0,857757000.0,789688000.0,96717000.0,557577000.0,169876000.0,248328000.0,332126000.0,1360868000.0,,,1696986000.0,12947000.0,118392000.0,,36601000.0,96717000.0,,36601000.0,1696986000.0,2090319000.0,3448221000.0,63703000.0,,67247000.0,0.0,267676000.0,,239586000.0,-2122490000.0,,4262000.0,1976053000.0,170728000.0,139705000.0,239586000.0,345181000.0,10358000.0,,63703000.0,1976053000.0,461502000.0,170728000.0,2658533000.0,540992000.0,78939000.0,297709000.0,,14226000.0,575791000.0,575791000.0,,,-4794000.0,,345181000.0,106689000.0,-29407000.0,,46959000.0,560340000.0,,157930000.0,,155237000.0,-44421000.0,170728000.0,,-7545000.0,,257660000.0,54950000.0,,,3448221000.0,,0.0,,,4098543000.0,,44989000.0,,2658533000.0,,87976000.0,-2122490000.0,,,,,139705000.0,122053000.0,,2438000.0,13979000.0,82752000.0,292664000.0,,0.0,,69926000.0,,-248778000.0,1.67,-266335000.0,-125241000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,,-17550000.0,,,,,,,,,,,,1961000.0,,,,,,,166301000.0,-46996000.0,,77126000.0,67718000.0,,,2223000.0,,,1747710000.0,,,,,,,,,-0.17,,,,,,21396000.0,,,9408000.0,,,812849000.0,318216000.0,4195240000.0,,,600370000.0,,,0.0,,229963000.0,,,,,857120000.0,,,525697000.0,,,345395000.0,1429494000.0,,,,,74673000.0,,1261000.0,,,-17550000.0,1656573000.0,,,65265000.0,,,0.0,,,,-2192508000.0,,4764000.0,2002732000.0,166301000.0,,250171000.0,342411000.0,549000.0,,65265000.0,,,166301000.0,,,76654000.0,,,13506000.0,575838000.0,,,-0.17,-2955000.0,101779000.0,,105378000.0,-30594000.0,,1810000.0,,,,,73163000.0,-51767000.0,,,,,,,,,3496797000.0,,102816000.0,,,,,,,2683948000.0,,-4427000.0,,,-24878000.0,,,,138746000.0,,1656573000.0,,170728000.0,,,,,,102371000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,,56024000.0,,,,,,,,,,,,10300000.0,,,,,,,183631000.0,-46101000.0,,170538000.0,69356000.0,,,-44967000.0,,,1770850000.0,,,,,,,,,0.55,,,,,,39815000.0,,,101182000.0,,,893082000.0,569486000.0,4175632000.0,,,766815000.0,,,0.0,,234008000.0,,,,,613980000.0,,,608748000.0,,,426939000.0,1201364000.0,,,,,158067000.0,,66318000.0,,,56024000.0,1689574000.0,,,56885000.0,,,-2493000.0,,,,-2203506000.0,,3413000.0,1972126000.0,183631000.0,,231190000.0,353376000.0,28410000.0,,56885000.0,,,183631000.0,,,317230000.0,,,13643000.0,578473000.0,,,0.55,0.0,101798000.0,,106405000.0,-27283000.0,,94728000.0,,,,,90714000.0,-50899000.0,,,,,,,,,3550086000.0,,103841000.0,,,,,,,2657004000.0,,17330000.0,,,,,,,148415000.0,,1689574000.0,,166301000.0,,,,,,102571000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
