,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,quarterlyEbitda,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,quarterlyPurchaseOfInvestment,trailingNetOtherFinancingCharges,quarterlyOperatingIncome,trailingEndCashPosition,quarterlyTotalRevenue,quarterlyGrossProfit,annualInvestmentsAndAdvances,annualCurrentDebt,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,quarterlyNetIncomeCommonStockholders,quarterlyDilutedEPS,annualCurrentDeferredRevenue,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,annualCostOfRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualChangeInAccountPayable,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCashDividendsPaid,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualOtherShortTermInvestments,quarterlyRetainedEarnings,annualAccumulatedDepreciation,annualDilutedEPS,quarterlyNonCurrentDeferredRevenue,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualChangesInAccountReceivables,annualOtherNonCurrentAssets,annualChangeInWorkingCapital,annualDilutedAverageShares,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualCurrentAssets,trailingNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,trailingNetOtherInvestingChanges,quarterlyStockholdersEquity,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,annualCommonStockIssuance,annualFreeCashFlow,annualRetainedEarnings,annualCashDividendsPaid,quarterlyLongTermDebt,annualBasicAverageShares,quarterlyOperatingExpense,annualBeginningCashPosition,annualAccountsReceivable,quarterlyCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,trailingSaleOfInvestment,annualTaxProvision,trailingTaxProvision,quarterlyOtherCurrentAssets,annualTotalAssets,annualSellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalNonCurrentAssets,annualLongTermDebt,quarterlyCommonStockIssuance,quarterlyInterestExpense,annualOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,annualStockholdersEquity,quarterlyCapitalExpenditure,annualCurrentLiabilities,annualDepreciationAndAmortization,annualSaleOfInvestment,annualStockBasedCompensation,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyNetOtherFinancingCharges,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualPurchaseOfBusiness,quarterlyInventory,annualCapitalStock,quarterlyInvestmentsAndAdvances,annualOperatingCashFlow,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,quarterlyBasicEPS,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,trailingPretaxIncome,quarterlyBasicAverageShares,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,annualInventory,quarterlyPurchaseOfBusiness,trailingNetIncome,trailingPurchaseOfBusiness,quarterlyPretaxIncome,annualEbitda,annualNetPPE,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,annualNetOtherInvestingChanges,annualGrossPPE,quarterlyChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,annualOtherCurrentLiabilities,annualGoodwill,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,annualInterestExpense,annualRepaymentOfDebt,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,trailingOperatingIncome,annualTotalRevenue,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,annualPurchaseOfInvestment,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,annualCapitalExpenditure,trailingInvestingCashFlow,annualInvestingCashFlow,annualPretaxIncome,annualBasicEPS,trailingInterestExpense,quarterlySaleOfInvestment,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,annualEndCashPosition,trailingPurchaseOfInvestment,annualOtherIncomeExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyDilutedAverageShares,trailingChangeInCashSupplementalAsReported,trailingTotalRevenue,annualOperatingIncome,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,trailingBasicAverageShares,quarterlyStockBasedCompensation,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualIncomeTaxPayable,annualChangeInInventory,trailingChangeInInventory,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingDepreciationAndAmortization,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
1325289600,6246000000.0,840000000.0,430000000.0,1509000000.0,7000000.0,,,294000000.0,,8928000000.0,4087000000.0,,1186000000.0,6246000000.0,176000000.0,-517000000.0,,-138000000.0,,2405000000.0,17640000000.0,,36182000000.0,17056000000.0,24788000000.0,-189000000.0,177000000.0,,,20989000000.0,,-6000000.0,,11394000000.0,10997000000.0,1516000000.0,-4863000000.0,-4570000000.0,2.26,3253000000.0,,,-9000000.0,,1299000000.0,73000000.0,383000000.0,0.0,,10997000000.0,,,,1806000000.0,4523000000.0,1365000000.0,4841000000.0,840000000.0,1509000000.0,-199000000.0,36182000000.0,840000000.0,0.0,1708000000.0,-4863000000.0,,10496000000.0,329000000.0,3793000000.0,8069000000.0,1365000000.0,2405000000.0,0.0,4239000000.0,-138000000.0,-138000000.0,2243000000.0,,5000000.0,,0.0,37988000000.0,11490000000.0,-493000000.0,24788000000.0,26991000000.0,10496000000.0,,186000000.0,886000000.0,-486000000.0,1186000000.0,1806000000.0,-190000000.0,11394000000.0,1547000000.0,,17000000.0,1299000000.0,-4570000000.0,-29000000.0,1603000000.0,,-235000000.0,,615000000.0,3000000.0,,2408000000.0,265000000.0,-738000000.0,20054000000.0,,7762000000.0,4750000000.0,,,1603000000.0,-8000000.0,615000000.0,,,,-146000000.0,3309000000.0,16419000000.0,16419000000.0,4171000000.0,1516000000.0,-324000000.0,20989000000.0,,-1823000000.0,4171000000.0,4523000000.0,26991000000.0,37988000000.0,4750000000.0,917000000.0,-2617000000.0,-417000000.0,,4239000000.0,75000000.0,,37110000000.0,,6246000000.0,,-898000000.0,7762000000.0,1998000000.0,-700000000.0,,-1799000000.0,845000000.0,2.54,,,390000000.0,3253000000.0,-2432000000.0,,1998000000.0,6246000000.0,,-672000000.0,-417000000.0,,,,2414000000.0,3000000.0,6984000000.0,,,,,,,,,,,,,,,,,,,,,,,
1333152000,,,149000000.0,,,,,-107000000.0,,8602000000.0,4246000000.0,,,5606000000.0,230000000.0,-362000000.0,,-448000000.0,-1.36,,,,36689000000.0,,,-413000000.0,,,,21237000000.0,,,,12486000000.0,11261000000.0,,-5311000000.0,,,4626000000.0,,,227000000.0,,,,,,,,,,,1510000000.0,4523000000.0,1908000000.0,4356000000.0,,1139000000.0,-2000000.0,,,,,,,10408000000.0,,4353000000.0,,,7040000000.0,,2413000000.0,-448000000.0,-448000000.0,2850000000.0,,,,0.0,,,-502000000.0,24203000000.0,,,,216000000.0,,-402000000.0,1013000000.0,,-301000000.0,,,,,1259000000.0,-4793000000.0,14000000.0,1596000000.0,,-137000000.0,,645000000.0,,,,124000000.0,-640000000.0,,-1.36,,,,330000000.0,,1000000.0,,,,,-447000000.0,,,16444000000.0,947000000.0,1667000000.0,,,,,,,26938000000.0,38199000000.0,4712000000.0,,,,,,-177000000.0,,,,5606000000.0,,,7273000000.0,,,,,,,,,380000000.0,,,,2220000000.0,,,,-280000000.0,330000000.0,,,,3000000.0,6246000000.0,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,,922000000.0,,,,,781000000.0,,9939000000.0,4953000000.0,,,6086000000.0,-77000000.0,-213000000.0,,339000000.0,0.89,,,,37059000000.0,,,532000000.0,,,,21698000000.0,,,,13312000000.0,11708000000.0,,-4972000000.0,,,2872000000.0,,,239000000.0,,,,,,,,,,,1635000000.0,4523000000.0,1830000000.0,4986000000.0,,1230000000.0,-3000000.0,,,,,,,10128000000.0,,4172000000.0,,,7193000000.0,,3963000000.0,339000000.0,339000000.0,2620000000.0,,,,0.0,,,-258000000.0,23747000000.0,,,,204000000.0,,-266000000.0,1349000000.0,,-318000000.0,,,,,1205000000.0,-5121000000.0,-8000000.0,1646000000.0,,-244000000.0,,611000000.0,,,,959000000.0,480000000.0,,1.02,,,,331000000.0,,1000000.0,,,,,340000000.0,,,16577000000.0,1256000000.0,1618000000.0,,,,,,,26986000000.0,38694000000.0,4681000000.0,,,,,,641000000.0,,,,6086000000.0,,,7704000000.0,,,,,,,,,378000000.0,,,,2165000000.0,,,,-499000000.0,393000000.0,,,,3000000.0,5606000000.0,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,,587000000.0,,,74000000.0,,714000000.0,,9909000000.0,4902000000.0,,,5129000000.0,16000000.0,-230000000.0,,6000000.0,0.02,,,,36078000000.0,,,-58000000.0,,,,22236000000.0,,,,13057000000.0,10774000000.0,,-4965000000.0,,,2839000000.0,,,-632000000.0,,,,,,,,,,,1827000000.0,4523000000.0,1874000000.0,5007000000.0,,1328000000.0,103000000.0,,,,,,,9592000000.0,,4188000000.0,,,6254000000.0,,3864000000.0,6000000.0,6000000.0,2639000000.0,,,,0.0,,,-487000000.0,23021000000.0,,,,193000000.0,,-489000000.0,1704000000.0,,-408000000.0,,,,,1148000000.0,-5426000000.0,-2000000.0,1649000000.0,,-510000000.0,,675000000.0,,,,-238000000.0,-957000000.0,,0.02,,,,331000000.0,,9000000.0,,,,,15000000.0,,,16810000000.0,1463000000.0,1551000000.0,,,,,,,27131000000.0,37905000000.0,4650000000.0,,,,,,-646000000.0,,,,5129000000.0,,,6680000000.0,,,,,,,,,379000000.0,,,,2188000000.0,,,,-319000000.0,332000000.0,,,,3000000.0,6086000000.0,,,,,,,,,,,,,,,,,,,,,,,
1356912000,4770000000.0,-723000000.0,-439000000.0,1763000000.0,-71000000.0,-223000000.0,,-26000000.0,,8702000000.0,1502000000.0,,1812000000.0,4770000000.0,116000000.0,-1152000000.0,,-620000000.0,-1.87,5724000000.0,6033000000.0,,37147000000.0,29757000000.0,24329000000.0,199000000.0,285000000.0,,,23011000000.0,,13000000.0,,12818000000.0,10049000000.0,1773000000.0,-5586000000.0,-5719000000.0,-2.18,4293000000.0,,,15000000.0,-21000000.0,1167000000.0,-151000000.0,331000000.0,-4000000.0,,10049000000.0,,,,481000000.0,4523000000.0,1338000000.0,7200000000.0,-723000000.0,1763000000.0,23000000.0,37147000000.0,-723000000.0,,-1081000000.0,-5586000000.0,,10440000000.0,331000000.0,1528000000.0,6246000000.0,1338000000.0,5724000000.0,0.0,2247000000.0,-620000000.0,-620000000.0,314000000.0,,-1000000.0,,0.0,37628000000.0,1352000000.0,-270000000.0,24329000000.0,27579000000.0,10440000000.0,,193000000.0,260000000.0,703000000.0,1812000000.0,481000000.0,-989000000.0,12818000000.0,1522000000.0,,14000000.0,1167000000.0,-5719000000.0,-75000000.0,1543000000.0,,-420000000.0,,695000000.0,3000000.0,,935000000.0,90000000.0,-359000000.0,7395000000.0,-1.87,6543000000.0,4597000000.0,,331000000.0,1543000000.0,-12000000.0,695000000.0,,,,-632000000.0,74000000.0,17292000000.0,17292000000.0,1085000000.0,1773000000.0,121000000.0,23011000000.0,,-1476000000.0,1085000000.0,4523000000.0,27579000000.0,37628000000.0,4597000000.0,798000000.0,-1517000000.0,-1046000000.0,,2247000000.0,-899000000.0,,37152000000.0,,4770000000.0,,-245000000.0,6543000000.0,2312000000.0,-2016000000.0,,-1957000000.0,-724000000.0,-2.18,,,385000000.0,4293000000.0,-454000000.0,,2312000000.0,4770000000.0,,-1311000000.0,-1046000000.0,331000000.0,,,1362000000.0,3000000.0,5129000000.0,,,,,,,,,,,,,,,,,,,,,,,
1364688000,,,-236000000.0,,,-77000000.0,,-172000000.0,,8721000000.0,1373000000.0,,,3538000000.0,,-431000000.0,,-417000000.0,-1.26,,,,36748000000.0,,,,,,,23489000000.0,,,,12892000000.0,9148000000.0,,-6003000000.0,,,4243000000.0,,,,,,,,,,,,,,94000000.0,4523000000.0,1679000000.0,7348000000.0,,1455000000.0,12000000.0,,,,,,,10182000000.0,,1545000000.0,,,6945000000.0,,2164000000.0,-417000000.0,-417000000.0,328000000.0,,,,0.0,,,-1270000000.0,23856000000.0,,,,190000000.0,,-1194000000.0,1079000000.0,,-375000000.0,,,,,1173000000.0,-6052000000.0,-33000000.0,1485000000.0,,-69000000.0,,690000000.0,,,,393000000.0,-1232000000.0,,-1.26,,,,332000000.0,,-9000000.0,,,,,-426000000.0,,,17437000000.0,999000000.0,1852000000.0,,,,,,,27694000000.0,36842000000.0,4561000000.0,,,,,,18000000.0,,,,3538000000.0,,,5390000000.0,,,,,,,,,,,,,2293000000.0,,,,-1027000000.0,332000000.0,,,,3000000.0,4770000000.0,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,,653000000.0,,,36000000.0,,822000000.0,,10001000000.0,2483000000.0,,,4143000000.0,,-402000000.0,,468000000.0,1.21,,,,36251000000.0,,,,,,,24006000000.0,,,,12927000000.0,9621000000.0,,-5534000000.0,,,4082000000.0,,,,,,,,,,,,,,1217000000.0,4523000000.0,1732000000.0,7518000000.0,,1480000000.0,0.0,,,,,,,10214000000.0,,1661000000.0,,,7144000000.0,,2183000000.0,469000000.0,469000000.0,347000000.0,,,,0.0,,,-540000000.0,23324000000.0,,,,182000000.0,,-141000000.0,909000000.0,,-446000000.0,,,,,1217000000.0,-6422000000.0,-12000000.0,1542000000.0,,-175000000.0,,555000000.0,,,,1148000000.0,605000000.0,,1.37,,,,341000000.0,,2000000.0,,,,,471000000.0,,,17584000000.0,977000000.0,1821000000.0,,,,,,,27847000000.0,37468000000.0,4523000000.0,,,,,,702000000.0,,,,4143000000.0,,,5964000000.0,,,,,,,,,,,,,2298000000.0,,,,-569000000.0,394000000.0,,,,4000000.0,3538000000.0,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,,565000000.0,,,19000000.0,,719000000.0,,10228000000.0,2458000000.0,,,3935000000.0,,-466000000.0,,378000000.0,0.98,,,,35532000000.0,,,,,,,24423000000.0,,,,12604000000.0,9389000000.0,,-5155000000.0,,,3944000000.0,,,,,,,,,,,,,,1728000000.0,4523000000.0,1693000000.0,7770000000.0,,1844000000.0,45000000.0,,,,,,,10204000000.0,,1739000000.0,,,6501000000.0,,1970000000.0,379000000.0,379000000.0,377000000.0,,,,0.0,,,-253000000.0,22928000000.0,,,,183000000.0,,21000000.0,957000000.0,,-578000000.0,,,,,1095000000.0,-6657000000.0,-25000000.0,1573000000.0,,-159000000.0,,646000000.0,,,,237000000.0,-208000000.0,,1.06,,,,357000000.0,,3000000.0,,,,,382000000.0,,,17766000000.0,1059000000.0,1801000000.0,,,,,,,27871000000.0,37260000000.0,4487000000.0,,,,,,-341000000.0,,,,3935000000.0,,,5736000000.0,,,,,,,,,,,,,2126000000.0,,,,-493000000.0,395000000.0,,,,4000000.0,4143000000.0,,,,,,,,,,,,,,,,,,,,,,,
1388448000,3220000000.0,571000000.0,291000000.0,1696000000.0,-102000000.0,-98000000.0,,400000000.0,,9329000000.0,2040000000.0,,1368000000.0,3220000000.0,,-723000000.0,,140000000.0,0.37,5774000000.0,6585000000.0,,33828000000.0,29925000000.0,21721000000.0,,-265000000.0,,,24976000000.0,,-14000000.0,,12107000000.0,8702000000.0,1901000000.0,-5015000000.0,-6929000000.0,1.53,3873000000.0,,,,-142000000.0,1104000000.0,-870000000.0,390000000.0,-3000000.0,,8702000000.0,,,,2984000000.0,4523000000.0,1503000000.0,7289000000.0,571000000.0,1696000000.0,53000000.0,33828000000.0,571000000.0,,-720000000.0,-5015000000.0,,10171000000.0,348000000.0,1640000000.0,4770000000.0,1503000000.0,5774000000.0,0.0,1909000000.0,140000000.0,140000000.0,338000000.0,,-32000000.0,,0.0,36812000000.0,1390000000.0,-256000000.0,21721000000.0,28110000000.0,10171000000.0,,179000000.0,15000000.0,342000000.0,1368000000.0,2984000000.0,-765000000.0,12107000000.0,1689000000.0,,11000000.0,1104000000.0,-6929000000.0,-32000000.0,1662000000.0,,-114000000.0,,667000000.0,4000000.0,,1444000000.0,-334000000.0,-715000000.0,8354000000.0,0.39,5121000000.0,4436000000.0,,361000000.0,1662000000.0,-28000000.0,667000000.0,,,,112000000.0,1273000000.0,18047000000.0,18047000000.0,1065000000.0,1901000000.0,110000000.0,24976000000.0,,-1550000000.0,1065000000.0,4523000000.0,28110000000.0,36812000000.0,4436000000.0,734000000.0,-2319000000.0,608000000.0,,1909000000.0,-1099000000.0,,38279000000.0,,3220000000.0,,-120000000.0,5121000000.0,2087000000.0,-2164000000.0,,-2022000000.0,539000000.0,1.64,,,,3873000000.0,-972000000.0,,2087000000.0,3220000000.0,,-517000000.0,608000000.0,390000000.0,,,1769000000.0,4000000.0,3935000000.0,,,,,,,,,,,,,,,,,,,,,,,
1396224000,,,-433000000.0,,,-111000000.0,,-297000000.0,,8696000000.0,1404000000.0,,,3009000000.0,,-427000000.0,,-609000000.0,-1.654891,,,,34606000000.0,,,,,,,25634000000.0,,,,13091000000.0,8788000000.0,,-5624000000.0,,,3875000000.0,,,,,,,,,,,,,,2579000000.0,4523000000.0,1609000000.0,7292000000.0,,1363000000.0,13000000.0,,,,,,,10098000000.0,,1701000000.0,,,7122000000.0,,1871000000.0,-609000000.0,-609000000.0,318000000.0,,,,0.0,,,-637000000.0,21515000000.0,,,,173000000.0,,-478000000.0,1178000000.0,,-364000000.0,,,,,1088000000.0,-7250000000.0,12000000.0,1608000000.0,,-141000000.0,,641000000.0,,,,694000000.0,-211000000.0,,-1.654891,,,,368000000.0,,3000000.0,,,,,-606000000.0,,,18384000000.0,984000000.0,2015000000.0,,,,,,,28397000000.0,37185000000.0,4402000000.0,,,,,,330000000.0,,,,3009000000.0,,,5024000000.0,,,,,,,,,,,,,2332000000.0,,,,580000000.0,368000000.0,,,,4000000.0,3220000000.0,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,,964000000.0,,,-363000000.0,,1075000000.0,,10329000000.0,2773000000.0,,,3424000000.0,,-905000000.0,,788000000.0,2.01,,,,35100000000.0,,,,,,,26377000000.0,,,,13334000000.0,9619000000.0,,-4835000000.0,,,3961000000.0,,,,,,,,,,,,,,3347000000.0,4523000000.0,1665000000.0,7556000000.0,,1460000000.0,39000000.0,,,,,,,10354000000.0,,1698000000.0,,,7174000000.0,,1897000000.0,789000000.0,789000000.0,346000000.0,,,,0.0,,,-333000000.0,21766000000.0,,,,173000000.0,,-144000000.0,1168000000.0,,-589000000.0,,,,,1076000000.0,-7520000000.0,-59000000.0,1576000000.0,,-115000000.0,,685000000.0,,,,1464000000.0,415000000.0,,2.11,,,,373000000.0,,2000000.0,,,,,791000000.0,,,18857000000.0,993000000.0,2372000000.0,,,,,,,28828000000.0,38447000000.0,4372000000.0,,,,,,875000000.0,,,,3424000000.0,,,5796000000.0,,,,,,,,,,,,,2441000000.0,,,,589000000.0,396000000.0,,,,4000000.0,3009000000.0,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,,1093000000.0,,,3000000.0,,1234000000.0,,10563000000.0,2849000000.0,,,3117000000.0,,-298000000.0,,923000000.0,2.37,,,,34147000000.0,,,,,,,26699000000.0,,,,12864000000.0,9225000000.0,,-3911000000.0,,,3990000000.0,,,,,,,,,,,,,,3864000000.0,4523000000.0,1559000000.0,7714000000.0,,1651000000.0,61000000.0,,,,,,,9988000000.0,,1615000000.0,,,6604000000.0,,1867000000.0,924000000.0,924000000.0,375000000.0,,,,0.0,,,-1112000000.0,21283000000.0,,,,173000000.0,,-583000000.0,1340000000.0,,-392000000.0,,,,,990000000.0,-7756000000.0,-33000000.0,1570000000.0,,-149000000.0,,700000000.0,,,,574000000.0,-307000000.0,,2.49,,,,370000000.0,,-4000000.0,,,,,920000000.0,,,18943000000.0,1085000000.0,2397000000.0,,,,,,,28786000000.0,38011000000.0,4330000000.0,,,,,,182000000.0,,,,3117000000.0,,,5514000000.0,,,,,,,,,,,,,2085000000.0,,,,388000000.0,392000000.0,,,,4000000.0,3424000000.0,,,,,,,,,,,,,,,,,,,,,,,
1419984000,2002000000.0,1132000000.0,187000000.0,1818000000.0,-146000000.0,-570000000.0,,804000000.0,,9313000000.0,2306000000.0,,1313000000.0,2002000000.0,,-626000000.0,,28000000.0,0.07,5759000000.0,6516000000.0,,34957000000.0,29569000000.0,22449000000.0,,-251000000.0,,,27432000000.0,,13000000.0,-92000000.0,12508000000.0,8138000000.0,2382000000.0,-3883000000.0,-7965000000.0,2.93,4096000000.0,,,,209000000.0,941000000.0,-247000000.0,390000000.0,-312000000.0,,8138000000.0,,,,2396000000.0,4523000000.0,1146000000.0,7007000000.0,1132000000.0,1818000000.0,-1000000.0,34957000000.0,1132000000.0,,629000000.0,-3883000000.0,,10121000000.0,371000000.0,1502000000.0,3220000000.0,1146000000.0,5759000000.0,0.0,1911000000.0,28000000.0,28000000.0,334000000.0,,-4000000.0,,0.0,37353000000.0,1373000000.0,-548000000.0,22449000000.0,29215000000.0,10121000000.0,,164000000.0,57000000.0,-391000000.0,1313000000.0,2396000000.0,-660000000.0,12508000000.0,1679000000.0,584000000.0,,941000000.0,-7965000000.0,-66000000.0,1591000000.0,,-622000000.0,,666000000.0,4000000.0,,2634000000.0,-98000000.0,-1115000000.0,9332000000.0,0.08,4384000000.0,4284000000.0,,372000000.0,1591000000.0,-5000000.0,666000000.0,,,,23000000.0,1811000000.0,19467000000.0,19467000000.0,1626000000.0,2382000000.0,112000000.0,27432000000.0,,-1218000000.0,1626000000.0,4523000000.0,29215000000.0,37353000000.0,4284000000.0,683000000.0,-2630000000.0,-1079000000.0,,1911000000.0,-758000000.0,,38901000000.0,,2002000000.0,,-1041000000.0,4384000000.0,1882000000.0,-2005000000.0,,-2256000000.0,1128000000.0,3.05,,,,4096000000.0,-1596000000.0,,1882000000.0,2002000000.0,,-1027000000.0,-1079000000.0,376000000.0,,,2816000000.0,4000000.0,3117000000.0,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,,672000000.0,,,-197000000.0,,805000000.0,,8608000000.0,2303000000.0,,,3352000000.0,,-45000000.0,,508000000.0,1.32,,,,36083000000.0,,,,,,,28190000000.0,,,-195000000.0,13969000000.0,9509000000.0,,-3375000000.0,,,4148000000.0,,,,,,,,,,,,,,3008000000.0,4523000000.0,1471000000.0,6305000000.0,,1597000000.0,19000000.0,,,,,,,9914000000.0,,1498000000.0,,,6991000000.0,,1900000000.0,508000000.0,508000000.0,312000000.0,,,,0.0,,,-320000000.0,22114000000.0,,,,161000000.0,,-430000000.0,1700000000.0,,-210000000.0,,,,,940000000.0,-8328000000.0,-15000000.0,1577000000.0,,-138000000.0,,631000000.0,,,,1825000000.0,1350000000.0,,1.33,,,,382000000.0,,3000000.0,,,,,511000000.0,,,19862000000.0,1495000000.0,2256000000.0,,,,,,,29582000000.0,39091000000.0,4257000000.0,,,,,,1615000000.0,,,,3352000000.0,,,5608000000.0,,,,,,,,326000000.0,,,,,2074000000.0,,,,-977000000.0,384000000.0,,,,4000000.0,2002000000.0,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,,1351000000.0,,,-1005000000.0,,1500000000.0,,9914000000.0,3148000000.0,,,2796000000.0,,-1128000000.0,,1193000000.0,3.14,,,,35245000000.0,,,,,,,29358000000.0,,,-250000000.0,13810000000.0,8793000000.0,,-2182000000.0,,,3997000000.0,,,,,,,,,,,,,,4122000000.0,4523000000.0,1471000000.0,6766000000.0,,1846000000.0,18000000.0,,,,,,,9938000000.0,,1648000000.0,,,7291000000.0,,1919000000.0,1193000000.0,1193000000.0,348000000.0,,,,0.0,,,-1052000000.0,21435000000.0,,,,154000000.0,,-1180000000.0,1047000000.0,,-1101000000.0,,,,,1130000000.0,-8657000000.0,-6000000.0,1623000000.0,,-155000000.0,,656000000.0,,,,1752000000.0,-556000000.0,,3.14,,,,380000000.0,,4000000.0,,,,,1197000000.0,,,20701000000.0,1193000000.0,2189000000.0,,,,,,,30574000000.0,39367000000.0,4220000000.0,,,,,,651000000.0,,,,2796000000.0,,,4985000000.0,,,,,,,,1071000000.0,,,,,2322000000.0,,,,-812000000.0,380000000.0,,,,4000000.0,3352000000.0,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,,1757000000.0,,,-657000000.0,,1975000000.0,,10306000000.0,3637000000.0,,,3427000000.0,,-546000000.0,,4816000000.0,12.82,,,,33314000000.0,,,,,,,30202000000.0,,,-265000000.0,13488000000.0,10097000000.0,,2634000000.0,,,3866000000.0,,,,,,,,,,,,,,8555000000.0,4523000000.0,1513000000.0,6669000000.0,,2187000000.0,98000000.0,,,,,,,9910000000.0,,1662000000.0,,,6630000000.0,,1859000000.0,4816000000.0,4816000000.0,366000000.0,,,,0.0,,,-236000000.0,19826000000.0,,,,151000000.0,,-123000000.0,1312000000.0,,-673000000.0,,,,,1034000000.0,-9026000000.0,-7000000.0,0.0,,-223000000.0,,704000000.0,,,,1300000000.0,631000000.0,,12.83,,,,375000000.0,,-3210000000.0,,0.0,,,1606000000.0,,,21176000000.0,1140000000.0,2172000000.0,,,,,,,31772000000.0,41869000000.0,4193000000.0,,,,,,627000000.0,,,,3427000000.0,,,5599000000.0,,,,,,,,672000000.0,,,,,2082000000.0,,,,-934000000.0,376000000.0,,,,4000000.0,2796000000.0,,,,,,,,,,,,,,,,,,,,,,,
