date,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingNetIncome,annualGoodwill,quarterlyTotalAssets,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualRetainedEarnings,annualNetIncome,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingOperatingIncome,annualCostOfRevenue,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualOperatingIncome,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualPretaxIncome,quarterlyBasicEPS,annualCashDividendsPaid,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingTaxProvision,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,annualOtherNonCashItems,quarterlyCurrentDebt,quarterlyInterestExpense,annualCashAndCashEquivalents,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyEndCashPosition,annualInvestmentsAndAdvances,quarterlyInvestingCashFlow,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualCurrentAccruedExpenses,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,annualCurrentAssets,annualChangeInAccountPayable,annualAccountsReceivable,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualBasicEPS,annualCommonStockIssuance,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualCurrentLiabilities,annualNetPPE,annualEbitda,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,quarterlyDilutedEPS,annualChangeInCashSupplementalAsReported,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingInterestExpense,quarterlyOtherIntangibleAssets,quarterlyRepaymentOfDebt,annualDilutedAverageShares,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,annualDilutedEPS,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualPurchaseOfBusiness,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,annualNetOtherFinancingCharges,quarterlyNonCurrentDeferredRevenue,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,quarterlyBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,annualBasicAverageShares,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualCapitalExpenditure,annualCurrentDeferredRevenue,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,annualDeferredIncomeTax,annualCapitalStock,annualInterestExpense,annualChangesInAccountReceivables,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingCostOfRevenue,quarterlyCurrentAssets,annualInventory,annualAccumulatedDepreciation,quarterlyDeferredIncomeTax,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyStockBasedCompensation,trailingOperatingExpense,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingInvestingCashFlow,trailingChangeInAccountPayable,trailingOtherNonCashItems,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,trailingOperatingCashFlow,trailingPurchaseOfBusiness,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,trailingFreeCashFlow,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyPurchaseOfBusiness,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingStockBasedCompensation,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingBeginningCashPosition,quarterlyChangeInInventory,trailingBasicEPS
1970-01-01 00:00:00.891302400,-35700000.0,,,249300000.0,529800000.0,1121300000.0,,,,,1602300000.0,,,,,,,334700000.0,,,,,,85400000.0,,,13100000.0,,0.1725,,,,13100000.0,,27500000.0,,,-84200000.0,116500000.0,,,29200000.0,6800000.0,,,82900000.0,,77700000.0,,-180400000.0,167100000.0,,46400000.0,800000.0,13100000.0,,,1049200000.0,78600000.0,87600000.0,,,93571429.0,,,,134500000.0,,,,,,,,,,,,,,553100000.0,,,,-13500000.0,,-7700000.0,0.14,,,,77700000.0,,20900000.0,,,59000000.0,-6700000.0,,,81400000.0,,97500000.0,,,102600000.0,23100000.0,,,251100000.0,5600000.0,-109400000.0,32600000.0,,416400000.0,,,,,-700000.0,,75942029.0,,,,,-388900000.0,,,,81800000.0,,82500000.0,,-24900000.0,408800000.0,73700000.0,,,,,519400000.0,1363600000.0,,481000000.0,,,6300000.0,22000000.0,974700000.0,,60100000.0,239300000.0,8900000.0,,,,,173400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.899164800,-10800000.0,,,265100000.0,412400000.0,1103300000.0,,,,,1686900000.0,,,,,,,183300000.0,,,,,,91100000.0,,,38900000.0,,0.4425,,,,38900000.0,,27700000.0,,,-38900000.0,132800000.0,,,31500000.0,6100000.0,,,178700000.0,,152700000.0,,-198400000.0,219800000.0,,44000000.0,100000.0,38900000.0,,,970800000.0,96300000.0,85800000.0,,,103046358.0,,,,140400000.0,,,,,,,,,,,,,,716100000.0,,,,-8100000.0,,-46800000.0,0.3775,,,,152700000.0,,14900000.0,,,58500000.0,-22600000.0,,,82300000.0,,95300000.0,,,77700000.0,29000000.0,,,350100000.0,500000.0,-127600000.0,79400000.0,,484900000.0,,,,,-900000.0,,87909605.0,,,,,-402500000.0,,,,156600000.0,,88800000.0,,75000000.0,444600000.0,116800000.0,,,,,558400000.0,1361500000.0,,583600000.0,,,17700000.0,64000000.0,959000000.0,,107100000.0,278200000.0,25100000.0,,,,,197400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.907113600,21700000.0,,,278600000.0,429800000.0,1130900000.0,,,,,1765900000.0,,,,,,,181100000.0,,,,,,98500000.0,,,45400000.0,,0.4325,,,,45400000.0,,29900000.0,,,-35800000.0,141300000.0,,,27600000.0,4300000.0,,,82900000.0,,192400000.0,,-149600000.0,260800000.0,,48200000.0,-15800000.0,45400000.0,,,1004100000.0,107400000.0,84100000.0,,,105581395.0,,,,150900000.0,,,,,,,,,,,,,,761800000.0,,,,3500000.0,,-41400000.0,0.43,,,,192400000.0,,18300000.0,,,58000000.0,-6100000.0,,,83700000.0,,88800000.0,,,152700000.0,29000000.0,,,407300000.0,100000.0,-90700000.0,109900000.0,,539400000.0,,,,,100000.0,,104971098.0,,,,,-416500000.0,,,,76900000.0,,85200000.0,,39700000.0,463000000.0,112400000.0,,,,,574300000.0,1405300000.0,,635000000.0,,,11100000.0,77400000.0,988800000.0,,139800000.0,323600000.0,32000000.0,,,,,214900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,-278400000.0,-1300000.0,,265600000.0,416400000.0,1203000000.0,156400000.0,,,,1731800000.0,1731800000.0,942300000.0,350600000.0,124400000.0,,-1300000.0,171500000.0,-323400000.0,,1058600000.0,0.0,,151100000.0,-1123400000.0,171500000.0,27000000.0,204400000.0,,,29400000.0,27200000.0,27000000.0,-303200000.0,31100000.0,41500000.0,,-164500000.0,104200000.0,84300000.0,43800000.0,27200000.0,4000000.0,29400000.0,116200000.0,12000000.0,789500000.0,29400000.0,,-218100000.0,191400000.0,80000000.0,44100000.0,600000.0,27000000.0,,156400000.0,942300000.0,99200000.0,84200000.0,,416400000.0,,528800000.0,,,1536700000.0,,277200000.0,1.33,6600000.0,156300000.0,,57500000.0,525900000.0,1061300000.0,-1007200000.0,84200000.0,310200000.0,,789500000.0,124400000.0,104200000.0,258000000.0,20100000.0,306600000.0,94600000.0,,-73200000.0,,-45500000.0,29400000.0,,102200000.0,102600000.0,,57500000.0,-10100000.0,105468000.0,426100000.0,84300000.0,-1300000.0,0.0,1.2025,1203000000.0,192400000.0,29000000.0,-14200000.0,1507900000.0,306600000.0,400000.0,-285700000.0,-1345300000.0,,457000000.0,,356500000.0,41500000.0,,-600000.0,99200000.0,,363100000.0,-746500000.0,93552000.0,,-446600000.0,-613400000.0,,1962500000.0,47800000.0,124400000.0,-212700000.0,1897700000.0,-163000000.0,258000000.0,7300000.0,26900000.0,29000000.0,21200000.0,2000000.0,525900000.0,1507900000.0,,528800000.0,44100000.0,-446600000.0,-8200000.0,41000000.0,1061300000.0,,-1314200000.0,350600000.0,14000000.0,,,839100000.0,-2100000.0,277200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,5100000.0,,,275000000.0,426300000.0,1266800000.0,,,,,1808700000.0,,,,,,,165000000.0,,,,,,98100000.0,,,20200000.0,,0.1925,,,,20200000.0,,30800000.0,,,-25700000.0,149800000.0,,,27400000.0,3800000.0,,,,,61100000.0,,-43300000.0,186200000.0,,45600000.0,1600000.0,20200000.0,,,993900000.0,111500000.0,79500000.0,,,106315789.0,,,,150600000.0,,,,,,,,,,,,,,814800000.0,,,,-20200000.0,,-21000000.0,0.19,,,,61100000.0,,74600000.0,,,57000000.0,-6300000.0,,,86400000.0,,116100000.0,,,29400000.0,29100000.0,,,289400000.0,5000000.0,-71200000.0,35600000.0,,461200000.0,,,,,1600000.0,,104935065.0,,,,,-432300000.0,,,,-1300000.0,,72900000.0,,31700000.0,453800000.0,76300000.0,,,,,567600000.0,1562600000.0,,541900000.0,,,12300000.0,33400000.0,1130300000.0,,66400000.0,370800000.0,13200000.0,,,,,228300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,78600000.0,,,288200000.0,445200000.0,1353100000.0,,,,,1928700000.0,,,,,,,160300000.0,,,,,,98600000.0,,,42100000.0,,0.4,,,,42100000.0,,33500000.0,,,-28600000.0,152000000.0,,,27000000.0,3700000.0,,,,,67800000.0,,-145100000.0,241500000.0,,50100000.0,900000.0,42100000.0,,,1071100000.0,132900000.0,78200000.0,,,105911950.0,,,,154800000.0,,,,,,,,,,,,,,857600000.0,,,,-8900000.0,,-42200000.0,0.3975,,,,67800000.0,,3500000.0,,,56500000.0,-5100000.0,,,96000000.0,,104400000.0,,,61100000.0,29100000.0,,,321300000.0,500000.0,-77800000.0,86700000.0,,529700000.0,,,,,2500000.0,,105250000.0,,,,,-450000000.0,,,,-4600000.0,,123900000.0,,6700000.0,502900000.0,156400000.0,,,,,625900000.0,1668400000.0,,575600000.0,,,21300000.0,70100000.0,1218400000.0,,120200000.0,412900000.0,28000000.0,,,,,253500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,-49000000.0,,,312500000.0,463300000.0,1481800000.0,,,,,1977200000.0,,,,,,,153900000.0,,,,,,102300000.0,,,54900000.0,,0.52,,,,54900000.0,,35100000.0,,,-44400000.0,155900000.0,,,27100000.0,3600000.0,,,,,76800000.0,,-106300000.0,276600000.0,,54700000.0,-100000.0,54900000.0,,,1063900000.0,153500000.0,75000000.0,,,106086957.0,,,,160000000.0,,,,,,,,,,,,,,913300000.0,,,,9200000.0,,-49500000.0,0.5175,,,,76800000.0,,127800000.0,,,56000000.0,-6200000.0,,,100400000.0,,103300000.0,,,67800000.0,29100000.0,,,246900000.0,600000.0,-140200000.0,116600000.0,,589100000.0,,,,,-500000.0,,105576923.0,,,,,-468500000.0,,,,24100000.0,,50500000.0,,9000000.0,473100000.0,91200000.0,,,,,600600000.0,1819300000.0,,495400000.0,,,20700000.0,91200000.0,1350800000.0,,151700000.0,467800000.0,36300000.0,,,,,170100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,-269600000.0,8100000.0,,305000000.0,630700000.0,1598200000.0,264300000.0,74600000.0,,,2180100000.0,2180100000.0,1249400000.0,484800000.0,134200000.0,,,337000000.0,-137800000.0,,1180700000.0,0.0,,158300000.0,-1269100000.0,337000000.0,17000000.0,220700000.0,,,132500000.0,66500000.0,17000000.0,-234900000.0,35500000.0,37400000.0,,-39100000.0,112300000.0,104200000.0,22800000.0,66500000.0,5200000.0,132500000.0,134900000.0,100000.0,930700000.0,132500000.0,,-173200000.0,197000000.0,86500000.0,54300000.0,14400000.0,17000000.0,,264300000.0,1249400000.0,144000000.0,75300000.0,,630700000.0,,581900000.0,,74600000.0,1705000000.0,,196500000.0,1.2725,6300000.0,218500000.0,,55500000.0,618700000.0,1467400000.0,-1134200000.0,75300000.0,330100000.0,,930700000.0,134200000.0,112300000.0,183700000.0,15900000.0,329000000.0,120800000.0,,103100000.0,,-27200000.0,132500000.0,,12600000.0,29400000.0,,55500000.0,-9600000.0,106028000.0,457300000.0,104200000.0,,0.0,1.265,1598200000.0,76800000.0,29200000.0,16900000.0,1985900000.0,329000000.0,200000.0,-275800000.0,-1508000000.0,,502000000.0,,29800000.0,37400000.0,,-11100000.0,144000000.0,,240900000.0,-467900000.0,105488000.0,,-518500000.0,-565000000.0,,2170400000.0,222700000.0,134200000.0,-224500000.0,2082000000.0,55700000.0,183700000.0,6200000.0,44800000.0,29200000.0,16300000.0,-4000000.0,618700000.0,1985900000.0,,581900000.0,54300000.0,-518500000.0,-9500000.0,26000000.0,1467400000.0,,-1472500000.0,484800000.0,9000000.0,,,901300000.0,-7500000.0,196500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,-51600000.0,,,338500000.0,572400000.0,1626600000.0,264900000.0,,,,2223600000.0,,,,,,,300100000.0,,,,,,112700000.0,,,-7500000.0,,-0.07,,,,-7500000.0,,35500000.0,,,-1500000.0,99100000.0,,,97000000.0,7900000.0,,,-6400000.0,,125600000.0,,-51500000.0,154000000.0,,57700000.0,3900000.0,-7500000.0,,,1299400000.0,136800000.0,35600000.0,,,105704000.0,,,,575100000.0,,,,,,,,,,,,,,924200000.0,,,,-24800000.0,,1200000.0,-0.07,,,,125600000.0,,50600000.0,,,55000000.0,-6400000.0,,,112400000.0,,0.0,,,132500000.0,29200000.0,,,273000000.0,800000.0,-101800000.0,-421100000.0,,492500000.0,,,36400000.0,,-15400000.0,,105704000.0,,,,,-540100000.0,,,,-5600000.0,,44900000.0,,-6900000.0,252700000.0,50200000.0,,,,,727000000.0,2076100000.0,,597000000.0,,,-7200000.0,-12600000.0,1536000000.0,,-385600000.0,477300000.0,-5100000.0,,,,,147400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,-22600000.0,,,339900000.0,662200000.0,1691800000.0,220300000.0,,,,2297700000.0,,,,,,,294000000.0,,,,,,117500000.0,,,8800000.0,,0.0825,,,,8800000.0,,40300000.0,,,-79800000.0,140900000.0,,,94900000.0,7900000.0,,,-8200000.0,,119900000.0,,-99700000.0,212900000.0,,59700000.0,-23400000.0,8800000.0,,,1422900000.0,105900000.0,36600000.0,,,105992000.0,,,,586300000.0,,,,,,,,,,,,,,874800000.0,,,,-5400000.0,,-300000.0,0.0825,,,,119900000.0,,67500000.0,,,54500000.0,-8200000.0,,,115000000.0,0.0,0.0,,,125600000.0,29200000.0,,,279600000.0,0.0,-124800000.0,-373400000.0,,552800000.0,,,121400000.0,,107000000.0,,105768000.0,,,,,-549900000.0,,,,-8200000.0,,,,-5700000.0,330500000.0,102200000.0,,,,,760700000.0,2150600000.0,,605900000.0,,,-30900000.0,14800000.0,1600700000.0,,-333100000.0,427500000.0,6000000.0,,,,,159700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,-10700000.0,,,374000000.0,789700000.0,1762500000.0,315400000.0,,,,2461800000.0,,,,,,,406500000.0,,,,,,125200000.0,,,15900000.0,,0.15,,,,15900000.0,,47200000.0,,,-148300000.0,145600000.0,,,95800000.0,9300000.0,,,113400000.0,,137500000.0,,-195000000.0,228300000.0,,61300000.0,4700000.0,15900000.0,,,1570900000.0,117500000.0,37900000.0,,,105960000.0,,,,638100000.0,,,,,,,,,,,,,,890900000.0,,,,5300000.0,,38600000.0,0.15,,,,137500000.0,,62100000.0,,,53900000.0,-5300000.0,,,133000000.0,,0.0,,,119900000.0,29200000.0,,,383400000.0,200000.0,-109700000.0,-409800000.0,,602300000.0,,,120100000.0,,-84100000.0,,105776000.0,,,,,-574100000.0,,,,113600000.0,,,,17600000.0,237000000.0,99000000.0,,,,,781200000.0,2244800000.0,,699300000.0,,,11600000.0,38600000.0,1670700000.0,,-362600000.0,443400000.0,22700000.0,,,,,245900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,-98700000.0,-400000.0,,398300000.0,1056900000.0,1824300000.0,223100000.0,,,,2630000000.0,2630000000.0,1767700000.0,414500000.0,-70300000.0,,0.0,609200000.0,-464100000.0,,1451100000.0,0.0,,130000000.0,-1734300000.0,609200000.0,-28900000.0,-15700000.0,,,101100000.0,66700000.0,-28900000.0,-183600000.0,47800000.0,135800000.0,,-234500000.0,156300000.0,140900000.0,-62400000.0,66700000.0,10900000.0,101100000.0,170800000.0,173600000.0,862300000.0,101100000.0,,-223800000.0,134100000.0,-2300000.0,63700000.0,-11900000.0,-28900000.0,,223100000.0,1767700000.0,155600000.0,40700000.0,,1056900000.0,,805700000.0,124900000.0,,660900000.0,,360600000.0,-0.665,1200000.0,300000000.0,,53400000.0,710800000.0,1730200000.0,-1563500000.0,40700000.0,265000000.0,,862300000.0,-70300000.0,156300000.0,280100000.0,17400000.0,461700000.0,-39900000.0,,-31400000.0,,-65800000.0,101100000.0,,119800000.0,132500000.0,,53400000.0,-45900000.0,105760000.0,485400000.0,140900000.0,0.0,0.0,-0.665,1824300000.0,137500000.0,29200000.0,-22900000.0,2327400000.0,461700000.0,200000.0,-112300000.0,-526800000.0,,532400000.0,,-65800000.0,135800000.0,,126900000.0,155600000.0,,273600000.0,-570000000.0,105760000.0,,-597200000.0,-448600000.0,,2460400000.0,173800000.0,-13400000.0,-170900000.0,2177200000.0,-36400000.0,280100000.0,13600000.0,11600000.0,29200000.0,36000000.0,-7500000.0,710800000.0,2327400000.0,,805700000.0,63700000.0,-597200000.0,38100000.0,-53700000.0,1730200000.0,,-479000000.0,414500000.0,-24800000.0,,,726100000.0,134400000.0,360600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,-85100000.0,,,370100000.0,1040500000.0,1863800000.0,222900000.0,,,,2611200000.0,,,,,,,611300000.0,,,,,,127200000.0,,,-33100000.0,,-0.3125,,,,-33100000.0,,50500000.0,,,-79600000.0,156700000.0,,,33900000.0,12100000.0,,,-60200000.0,,84900000.0,,-40200000.0,145900000.0,,67900000.0,-1400000.0,-33100000.0,,,1781600000.0,137400000.0,36500000.0,,,105884000.0,,,,640000000.0,,,,,,,,,,,,,,829600000.0,,,,-19500000.0,,-100000.0,-0.3125,,,,84900000.0,,133400000.0,,,52900000.0,-60200000.0,,,142500000.0,,0.0,,,101100000.0,29200000.0,,,391600000.0,400000.0,-139400000.0,-494100000.0,,516000000.0,,,135100000.0,,3000000.0,,105884000.0,,,,,-620700000.0,,,,-30300000.0,,51300000.0,,-16200000.0,341800000.0,54300000.0,,,,,741100000.0,2395100000.0,,747400000.0,,,-18200000.0,-51300000.0,1774400000.0,,-443600000.0,381400000.0,-18200000.0,,,,,306700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,-75800000.0,,,369700000.0,1104700000.0,1957300000.0,230700000.0,,,,2706700000.0,,,,,,,656000000.0,,,,,,130700000.0,,,4700000.0,,0.045,,,,4700000.0,,49400000.0,,,-159800000.0,165500000.0,,,38600000.0,10600000.0,,,-57600000.0,,35700000.0,,-168200000.0,209600000.0,,71700000.0,-500000.0,4700000.0,,,1872200000.0,141000000.0,36700000.0,,,106104000.0,,,,645000000.0,,,,,,,,,,,,,,834500000.0,,,,-18500000.0,,-300000.0,0.045,,,,35700000.0,,131600000.0,,,52400000.0,-57600000.0,,,131600000.0,,0.0,,,84900000.0,29200000.0,,,370600000.0,200000.0,-145200000.0,-435400000.0,,579300000.0,,,142200000.0,,47000000.0,,105924000.0,,,,,-639800000.0,,,,49600000.0,,-35700000.0,,-49200000.0,366600000.0,69400000.0,,,,,767500000.0,2508000000.0,,749400000.0,,,3600000.0,8200000.0,1868200000.0,,-386000000.0,386100000.0,3500000.0,,,,,334900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,78900000.0,,,363900000.0,1373400000.0,1976200000.0,342200000.0,,,,2982700000.0,,,,,,,869400000.0,,,,,,130800000.0,,,25300000.0,,0.2375,,,,25300000.0,,42300000.0,,,-431100000.0,175900000.0,,,37800000.0,11800000.0,,,212600000.0,,30700000.0,,-364100000.0,219500000.0,,76700000.0,59300000.0,25300000.0,,,2122200000.0,170700000.0,58100000.0,,,106236000.0,,,,679500000.0,,,,,,,,,,,,,,860500000.0,,,,31900000.0,,-17100000.0,0.2375,,,,30700000.0,,129500000.0,,,51900000.0,-10400000.0,,,129800000.0,,0.0,,,35700000.0,29300000.0,,,667300000.0,700000.0,-66900000.0,-460000000.0,,583400000.0,,,157400000.0,,63800000.0,,106056000.0,,,,,-669300000.0,,,,213300000.0,,,,-5000000.0,239000000.0,145800000.0,,,,,748800000.0,2535500000.0,,1006500000.0,,,29700000.0,38300000.0,1866200000.0,,-417700000.0,411400000.0,13000000.0,,,,,636600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,-23200000.0,-15600000.0,,358800000.0,1357300000.0,2033400000.0,370600000.0,,,,2933800000.0,2933800000.0,2113500000.0,375000000.0,-39500000.0,,-3900000.0,863300000.0,-234400000.0,,1463700000.0,0.0,,132400000.0,-1884800000.0,863300000.0,-36400000.0,-57500000.0,,,490300000.0,43200000.0,-36400000.0,-105200000.0,62900000.0,176600000.0,,436100000.0,179000000.0,122000000.0,5100000.0,43200000.0,12800000.0,490300000.0,205100000.0,-700000.0,820300000.0,490300000.0,,451400000.0,103400000.0,-18000000.0,71500000.0,7600000.0,-36400000.0,,370600000.0,2113500000.0,138400000.0,157000000.0,,1357300000.0,,900400000.0,,,597500000.0,,170400000.0,-0.3725,1400000.0,424600000.0,,51400000.0,756200000.0,1825000000.0,-1679700000.0,157000000.0,278300000.0,,820300000.0,-39500000.0,179000000.0,220400000.0,9200000.0,660700000.0,1900000.0,,389200000.0,,-153900000.0,490300000.0,,30100000.0,101100000.0,,51400000.0,-25700000.0,105996000.0,521100000.0,122000000.0,-3900000.0,0.0,-0.3725,2033400000.0,30700000.0,29300000.0,71000000.0,2519700000.0,660700000.0,100000.0,-32000000.0,-494100000.0,,462200000.0,,230600000.0,176600000.0,,-39600000.0,138400000.0,,232000000.0,-121100000.0,105996000.0,,-694700000.0,-383500000.0,,2562000000.0,-600000.0,-39500000.0,,2140900000.0,459600000.0,220400000.0,8800000.0,15000000.0,29300000.0,47400000.0,3100000.0,756200000.0,2519700000.0,,900400000.0,71500000.0,-694700000.0,-100000.0,-52700000.0,1825000000.0,,-431200000.0,375000000.0,-16300000.0,,,677200000.0,74200000.0,170400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,-40600000.0,,,346600000.0,1367300000.0,2003500000.0,234900000.0,,,,2923900000.0,,,,,,,862500000.0,,,,,,129600000.0,,,-34400000.0,,-0.325,,,,-34400000.0,,47400000.0,,,-117700000.0,197600000.0,,,43700000.0,11900000.0,,,-7600000.0,,353900000.0,,-106800000.0,150300000.0,,69900000.0,5300000.0,-34400000.0,,,2126600000.0,130800000.0,160000000.0,,,106128000.0,,,,624900000.0,,,,,,,,,,,,,,797300000.0,,,,-20800000.0,,-2200000.0,-0.325,,,,353900000.0,,22200000.0,,,51400000.0,-7600000.0,,,132200000.0,7000000.0,0.0,,,490300000.0,29300000.0,,,619700000.0,400000.0,-10800000.0,-474600000.0,,496900000.0,,,176400000.0,,-29500000.0,,106128000.0,,,,,-723900000.0,,,,200000.0,,,,-136400000.0,348500000.0,-29800000.0,,,,,759300000.0,2516000000.0,,920400000.0,,,-12700000.0,-53400000.0,1792100000.0,,-427200000.0,340600000.0,-19000000.0,,,,,265800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,83000000.0,,,372700000.0,1350600000.0,1975200000.0,272100000.0,,,,2988200000.0,,,,,,,852100000.0,,,,,,138600000.0,,,-4500000.0,,-0.0425,,,,-4500000.0,,50500000.0,,,-240800000.0,156300000.0,,,45700000.0,11600000.0,,,-11200000.0,,269900000.0,,-202400000.0,201400000.0,,71500000.0,5600000.0,-4500000.0,,,2167700000.0,162700000.0,169500000.0,,,106192000.0,,,,663700000.0,,,,,,,,,,,,,,820500000.0,,,,4500000.0,,-4400000.0,-0.0425,,,,269900000.0,,70800000.0,,,51400000.0,-11200000.0,,,127400000.0,5500000.0,0.0,,,353900000.0,29300000.0,,,706900000.0,100000.0,-28400000.0,-462300000.0,,574100000.0,,,179500000.0,,73900000.0,,106192000.0,,,,,-760200000.0,,,,7000000.0,,,,-84000000.0,371900000.0,111400000.0,,,,,817100000.0,2514500000.0,,1013000000.0,,,-5700000.0,-6500000.0,1754300000.0,,-411800000.0,365300000.0,-2000000.0,,,,,437000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
