,trailingCashDividendsPaid,annualPretaxIncome,annualNetIncome,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlyTotalAssets,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,annualAccountsReceivable,annualLongTermDebt,quarterlyLongTermDebt,trailingPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,trailingInvestingCashFlow,quarterlyTotalNonCurrentAssets,annualGoodwill,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,annualStockholdersEquity,annualOtherNonCashItems,quarterlyBasicEPS,quarterlyInvestmentsAndAdvances,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncome,annualRetainedEarnings,trailingSaleOfInvestment,annualTotalAssets,quarterlySellingGeneralAndAdministration,trailingCommonStockIssuance,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,annualDilutedEPS,trailingTotalRevenue,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualNetPPE,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOperatingIncome,annualAccountsPayable,annualChangeInAccountPayable,annualCurrentLiabilities,quarterlyCurrentDebt,annualOtherShortTermInvestments,trailingCashFlowFromContinuingFinancingActivities,quarterlyEndCashPosition,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,annualOtherIntangibleAssets,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,trailingEndCashPosition,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,annualOtherNonCurrentLiabilities,annualOtherNonCurrentAssets,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,annualBasicEPS,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualInterestExpense,annualChangesInAccountReceivables,trailingBeginningCashPosition,annualBeginningCashPosition,trailingCapitalExpenditure,annualCurrentAssets,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyAccountsPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualRepaymentOfDebt,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingGrossProfit,annualDilutedAverageShares,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,trailingDeferredIncomeTax,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,quarterlyStockholdersEquity,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualCurrentDebt,quarterlyRepaymentOfDebt,annualInventory,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,trailingResearchAndDevelopment,quarterlyNetPPE,annualCapitalStock,quarterlyTaxProvision,annualCurrentDeferredRevenue,annualCostOfRevenue,annualOtherCurrentAssets,quarterlyBasicAverageShares,annualTotalRevenue,trailingChangeInInventory,quarterlyEbitda,annualResearchAndDevelopment,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyStockBasedCompensation,annualFreeCashFlow,trailingTaxProvision,annualStockBasedCompensation,trailingDepreciationAndAmortization,annualBasicAverageShares,annualNetOtherFinancingCharges,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,trailingPurchaseOfBusiness,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,quarterlyRetainedEarnings,annualChangeInWorkingCapital,annualOperatingExpense,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,quarterlyPretaxIncome,quarterlyCapitalExpenditure,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualChangeInInventory,quarterlyOperatingIncome,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,trailingBasicAverageShares,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingDilutedAverageShares
954460800,,,,,,,50895000000.0,160000000.0,,,,,,10030000000.0,,477000000.0,,25678000000.0,,,,,,,,,0.23,,,2385000000.0,,,2385000000.0,,,,1218000000.0,,,,,,2385000000.0,21205000000.0,,,,917000000.0,,5192000000.0,,,,-10485000000.0,0.0,2483000000.0,,,,,,,,,,,,5192000000.0,,,,-4336000000.0,,275000000.0,,11103000000.0,23843000000.0,1366000000.0,,,11086000000.0,,,,,2023000000.0,,,,,,,1110000000.0,,,,,,,,,,,6395000000.0,,,0.215,,,-20000000.0,,,20975000000.0,1073000000.0,,,,5179000000.0,,,5032000000.0,,,,,,,,,,39792000000.0,,0.0,,,,-2293000000.0,,,1835000000.0,,1228000000.0,,,,10418000000.0,,,2971000000.0,,,,,,,,,,,,,-611000000.0,,,2183000000.0,,,,18817000000.0,,,837000000.0,16013000000.0,,,,990000000.0,,2269000000.0,3613000000.0,-246000000.0,,,25217000000.0,4128000000.0,11103000000.0,,2696000000.0,5656000000.0,,,,,,,,
962323200,,14275000000.0,9421000000.0,-13000000.0,,0.0,52150000000.0,-346000000.0,-43158000000.0,3250000000.0,,,,8672000000.0,,1074000000.0,,21842000000.0,,32110000000.0,,3250000000.0,1027000000.0,,41368000000.0,,,,,2409000000.0,-11927000000.0,11029000000.0,2409000000.0,18173000000.0,,52150000000.0,1353000000.0,,748000000.0,,-2192000000.0,4846000000.0,2409000000.0,23798000000.0,,0.85,,1022000000.0,,4846000000.0,1027000000.0,,,-13914000000.0,0.0,2101000000.0,,1903000000.0,13961000000.0,1027000000.0,,1083000000.0,,9755000000.0,,18952000000.0,,4846000000.0,,,,-4334000000.0,2717000000.0,-292000000.0,,10782000000.0,19939000000.0,-4002000000.0,,-4896000000.0,,0.0,19939000000.0,11777000000.0,,7292000000.0,0.905,0.0,4846000000.0,23798000000.0,,,3260000000.0,,,,,,4975000000.0,,30308000000.0,,4314000000.0,9842000000.0,,9407000000.0,,5150000000.0,-2411000000.0,-24000000.0,,,23195000000.0,1083000000.0,,,,4730000000.0,,3246000000.0,5192000000.0,,11072000000.0,8672000000.0,,,,,-129000000.0,-879000000.0,41368000000.0,4854000000.0,0.0,,,,-2411000000.0,,,1903000000.0,23195000000.0,1242000000.0,,2254000000.0,3260000000.0,,22956000000.0,,2337000000.0,3775000000.0,21842000000.0,,20702000000.0,,13082000000.0,,,,10378000000.0,0.0,,122000000.0,1027000000.0,,-3531000000.0,,,9421000000.0,18173000000.0,-1587000000.0,9673000000.0,495000000.0,18952000000.0,,,,1040000000.0,,7554000000.0,3651000000.0,-262000000.0,,,30308000000.0,4314000000.0,9755000000.0,,2629000000.0,5804000000.0,10782000000.0,,,,,,,
970272000,,,,,,0.0,56089000000.0,-2205000000.0,,,,,,8205000000.0,,609000000.0,,24696000000.0,,,,3172000000.0,1440000000.0,,,,0.21,,,2581000000.0,,,2206000000.0,,,,1208000000.0,,,,,,2206000000.0,24711000000.0,,,,644000000.0,,2641000000.0,1440000000.0,,,-13723000000.0,,2414000000.0,,,,,,,,,,,,2641000000.0,,,,-3936000000.0,,250000000.0,,10746000000.0,22723000000.0,0.0,,,11114000000.0,,,,,2715000000.0,,,,,,,3510000000.0,,,,,,,,,,,10032000000.0,,,0.2,,,-1752000000.0,,,26661000000.0,1101000000.0,,,,5191000000.0,,,4846000000.0,,,,,,,,,,45343000000.0,,0.0,,,,-2556000000.0,,,1973000000.0,,1271000000.0,,,,10598000000.0,,,3027000000.0,,,,,,,,,,,,,-283000000.0,,608000000.0,-1296000000.0,,,,18682000000.0,,,456000000.0,22070000000.0,,,,956000000.0,,2960000000.0,3852000000.0,-245000000.0,,,31393000000.0,4529000000.0,9306000000.0,,2777000000.0,5800000000.0,,,,,,,,
978220800,,,,,,0.0,57691000000.0,890000000.0,,,,,,8363000000.0,,660000000.0,,22675000000.0,,,,4143000000.0,1644000000.0,,,,0.245,,,2624000000.0,,,2624000000.0,,,,1502000000.0,,,,,,2624000000.0,26889000000.0,,,,293000000.0,,3531000000.0,1644000000.0,,,-12752000000.0,,2731000000.0,,,,,,,,,,,,3531000000.0,,,,-268000000.0,,239000000.0,,11269000000.0,20577000000.0,0.0,,,11140000000.0,,,,,2597000000.0,,,,,,,3984000000.0,,,,,,,,,,,12756000000.0,,,0.235,,,-1878000000.0,,,27178000000.0,1262000000.0,,,,5925000000.0,,,2641000000.0,,,,,,,,,,46422000000.0,,0.0,,,,-2556000000.0,,,2098000000.0,,1293000000.0,,,,10660000000.0,,,3433000000.0,,,,,,,,,,,,,-940000000.0,,388000000.0,-1636000000.0,,,,19244000000.0,,,242000000.0,23358000000.0,,,,990000000.0,,2869000000.0,3917000000.0,-272000000.0,,,35016000000.0,4654000000.0,9625000000.0,,3194000000.0,6585000000.0,,,,,,,,
985996800,,,,,,0.0,59605000000.0,618000000.0,,,,,,8494000000.0,,469000000.0,,21816000000.0,,,,3532000000.0,1775000000.0,,,,0.23,,,2451000000.0,,,2451000000.0,,,,1437000000.0,,,,,,2451000000.0,30018000000.0,,,,164000000.0,,4149000000.0,1775000000.0,,,-23491000000.0,,2989000000.0,,,,,,,,,,,,4149000000.0,,,,-2381000000.0,,483000000.0,,11515000000.0,19657000000.0,0.0,,,11126000000.0,,,,,3750000000.0,,,,,,,2398000000.0,,,,,,,,,,,21374000000.0,,,0.22,,,-1420000000.0,,,27647000000.0,1246000000.0,,,,5987000000.0,,,3531000000.0,,,,,,,,,,48090000000.0,,0.0,,,,-2556000000.0,,,2159000000.0,,1207000000.0,,,,10672000000.0,,,3481000000.0,,,,,,,,,,,,,753000000.0,,361000000.0,-1023000000.0,,,,20443000000.0,,,397000000.0,25869000000.0,,,,1069000000.0,,4014000000.0,3658000000.0,-264000000.0,,,37789000000.0,4715000000.0,9740000000.0,,2998000000.0,6456000000.0,,,,,,,,
993859200,,11525000000.0,7346000000.0,,,0.0,59257000000.0,-227000000.0,-66346000000.0,3671000000.0,,,,3588000000.0,742000000.0,1717000000.0,,19620000000.0,,58715000000.0,,3671000000.0,836000000.0,,47289000000.0,,,,,65000000.0,-8734000000.0,11720000000.0,65000000.0,18899000000.0,,59257000000.0,1595000000.0,,1536000000.0,,-5586000000.0,3922000000.0,65000000.0,31600000000.0,,0.66,,-3105000000.0,,3922000000.0,836000000.0,,5614000000.0,-16380000000.0,,1987000000.0,,2309000000.0,13422000000.0,836000000.0,,1188000000.0,,11132000000.0,,27678000000.0,,3922000000.0,,,,-2149000000.0,1620000000.0,564000000.0,,11968000000.0,17311000000.0,235000000.0,,-7441000000.0,,0.0,17311000000.0,13256000000.0,,3257000000.0,0.69,0.0,3922000000.0,31600000000.0,,,2417000000.0,,,,,,4846000000.0,,39637000000.0,,5275000000.0,14553000000.0,-420000000.0,7346000000.0,,5742000000.0,-2966000000.0,-2391000000.0,,,28390000000.0,1188000000.0,,,,4738000000.0,,-2003000000.0,4149000000.0,,11148000000.0,3588000000.0,,742000000.0,,,-924000000.0,-1103000000.0,47289000000.0,3804000000.0,0.0,,,,-2966000000.0,,,2309000000.0,28390000000.0,33000000.0,5614000000.0,3455000000.0,2417000000.0,,25296000000.0,,3315000000.0,4379000000.0,19620000000.0,,21841000000.0,,12319000000.0,,,,10682000000.0,235000000.0,,768000000.0,836000000.0,-1777000000.0,-1631000000.0,,,7721000000.0,18899000000.0,298000000.0,10121000000.0,525000000.0,27678000000.0,,,,1364000000.0,,3579000000.0,98000000.0,-322000000.0,,,39637000000.0,5275000000.0,11132000000.0,,2751000000.0,6455000000.0,11968000000.0,,,,,,,
1001808000,,,,,,,61367000000.0,-809000000.0,,,,,,5284000000.0,586000000.0,884000000.0,,17035000000.0,,,,3615000000.0,,,,,0.12,,,1283000000.0,,,1283000000.0,,,,1332000000.0,,,,,,1283000000.0,36163000000.0,,,,-1459000000.0,,3113000000.0,,,5849000000.0,-16020000000.0,,2345000000.0,,,,,,,,,,,,3113000000.0,1905000000.0,,,-3469000000.0,,282000000.0,,12862000000.0,12869000000.0,0.0,,,11134000000.0,,,,,3239000000.0,,,,,,,2561000000.0,,,,,,,,,,,12701000000.0,,,0.115,,,-1125000000.0,,,29296000000.0,1143000000.0,,,,5242000000.0,,,3922000000.0,,,,,,,,,,48505000000.0,,0.0,,,,-2966000000.0,,,2261000000.0,,604000000.0,,,,10796000000.0,,,3179000000.0,,,,,,,,,,,,,731000000.0,,-839000000.0,-734000000.0,,,,19209000000.0,,,391000000.0,33050000000.0,,,,1013000000.0,,3389000000.0,1887000000.0,-150000000.0,,,44332000000.0,5227000000.0,12862000000.0,,2897000000.0,6126000000.0,,,,,,,,
1009756800,,,,,,,65387000000.0,2143000000.0,,,,,,4139000000.0,899000000.0,1544000000.0,,17399000000.0,,,,5095000000.0,2272000000.0,,,,0.21,,,2283000000.0,,,2283000000.0,,,,2312000000.0,,,,,,2283000000.0,38229000000.0,,,,99000000.0,,5256000000.0,,,5300000000.0,-16419000000.0,,3356000000.0,,,,,,,,,,,,5256000000.0,1855000000.0,,,-1680000000.0,,295000000.0,,13839000000.0,13163000000.0,0.0,,,11112000000.0,,,,,3393000000.0,,,,,,,2692000000.0,,,,,,,,,,,14911000000.0,,,0.205,,,-141000000.0,,,30175000000.0,1229000000.0,,,,6197000000.0,,,3113000000.0,,,,,,,,,,51548000000.0,,0.0,,,,-2966000000.0,,,2240000000.0,,1074000000.0,,,,10790000000.0,,,3136000000.0,,,,,,,,,,,,,728000000.0,,-22000000.0,254000000.0,,,,21373000000.0,,,395000000.0,32973000000.0,,,,1044000000.0,,3565000000.0,3357000000.0,-172000000.0,,,47988000000.0,5206000000.0,11567000000.0,,2841000000.0,7741000000.0,,,,,,,,
1017532800,,,,,,2178000000.0,68379000000.0,-140000000.0,,,,,,4316000000.0,822000000.0,1395000000.0,,20552000000.0,,,,4230000000.0,2237000000.0,,,,0.255,,,2738000000.0,,,2738000000.0,,,,1486000000.0,,,,,,2738000000.0,38693000000.0,,,,295000000.0,,5116000000.0,59000000.0,,5568000000.0,-27809000000.0,,2552000000.0,,,,,,,,,,,,5116000000.0,1710000000.0,,,-3996000000.0,,148000000.0,,14079000000.0,16660000000.0,0.0,,,11128000000.0,,,,,3955000000.0,,,,,,,2818000000.0,,,,,,,,,,,23979000000.0,,,0.245,,,-676000000.0,,,30904000000.0,1136000000.0,,,,5850000000.0,,,5256000000.0,,,,,,,,,,54300000000.0,,0.0,,,,-2966000000.0,,,2182000000.0,,1288000000.0,,,,10830000000.0,,,3446000000.0,,,,,,,,,,,,,955000000.0,,144000000.0,-251000000.0,,,,23396000000.0,,,425000000.0,33577000000.0,,,,1066000000.0,,4121000000.0,4026000000.0,-166000000.0,,,47827000000.0,5148000000.0,11842000000.0,,3298000000.0,7245000000.0,,,,,,,,
1025395200,,11513000000.0,7829000000.0,,,2324000000.0,67646000000.0,-2100000000.0,-89386000000.0,5129000000.0,,,,4471000000.0,1145000000.0,1368000000.0,,19070000000.0,,79311000000.0,,5129000000.0,2722000000.0,,52180000000.0,,,,,1525000000.0,-10845000000.0,11910000000.0,1525000000.0,20533000000.0,,67646000000.0,1827000000.0,,1084000000.0,,-4572000000.0,3016000000.0,1525000000.0,38652000000.0,,0.705,,-1094000000.0,673000000.0,3016000000.0,398000000.0,,5920000000.0,-29138000000.0,,3011000000.0,,2268000000.0,14509000000.0,2722000000.0,,1208000000.0,,12744000000.0,,35636000000.0,,3016000000.0,1669000000.0,,1669000000.0,-1700000000.0,1497000000.0,359000000.0,,15466000000.0,15133000000.0,0.0,,-6069000000.0,,2324000000.0,15133000000.0,12994000000.0,,3152000000.0,0.725,0.0,3016000000.0,38652000000.0,,,2010000000.0,,,,,,3922000000.0,,48576000000.0,,5891000000.0,27720000000.0,-416000000.0,7829000000.0,,6957000000.0,-3623000000.0,-4127000000.0,,,31647000000.0,1208000000.0,,,,5885000000.0,,-2159000000.0,5116000000.0,,11106000000.0,4471000000.0,,1145000000.0,,,-906000000.0,-770000000.0,52180000000.0,3684000000.0,0.0,,,673000000.0,-3623000000.0,,,2268000000.0,31647000000.0,718000000.0,5920000000.0,5191000000.0,2010000000.0,,28365000000.0,,3233000000.0,4307000000.0,19070000000.0,,23174000000.0,,13739000000.0,,,,10812000000.0,0.0,,-422000000.0,398000000.0,301000000.0,-3841000000.0,,,7829000000.0,20533000000.0,1992000000.0,11264000000.0,286000000.0,35636000000.0,,,,1184000000.0,,3434000000.0,2243000000.0,-282000000.0,,,48576000000.0,5891000000.0,12744000000.0,,2874000000.0,7253000000.0,15466000000.0,,,,,,,
1033344000,,,,,,2810000000.0,70235000000.0,2322000000.0,,,,,,4876000000.0,851000000.0,1199000000.0,,20192000000.0,,,,4450000000.0,2962000000.0,,,,0.255,,,2726000000.0,,,2726000000.0,,,,1403000000.0,,,,,,2726000000.0,40475000000.0,,,,-407000000.0,959000000.0,5338000000.0,152000000.0,,6841000000.0,-26685000000.0,,2497000000.0,,,,,,,,,,,,5338000000.0,3497000000.0,,,-897000000.0,,297000000.0,,16719000000.0,14506000000.0,0.0,,,10916000000.0,,,,,6012000000.0,,,,,,,1758000000.0,,,,,,,,,,,26818000000.0,,,0.25,,,-3497000000.0,,,33013000000.0,1189000000.0,,,,6547000000.0,,,3016000000.0,,,,,,,,,,53516000000.0,,0.0,,,,-3623000000.0,,,2189000000.0,,1343000000.0,,,,10738000000.0,,,4347000000.0,,,,,,,,,,,,,2909000000.0,,-611000000.0,-2958000000.0,,,,20503000000.0,,,539000000.0,35137000000.0,,,,1094000000.0,,6172000000.0,4069000000.0,-160000000.0,,,50043000000.0,5812000000.0,13757000000.0,,4050000000.0,7746000000.0,,,,,,,,
1041292800,,,,,,,72359000000.0,214000000.0,,,,,,4405000000.0,1060000000.0,2034000000.0,,19428000000.0,,,,4894000000.0,2930000000.0,,,,0.24,,,2552000000.0,,,2552000000.0,,,,2130000000.0,,,,,,2552000000.0,43424000000.0,,,,-92000000.0,650000000.0,5552000000.0,,,6810000000.0,-19406000000.0,,3248000000.0,,,,,,,,,,,,5552000000.0,3364000000.0,,,-2019000000.0,,295000000.0,,16547000000.0,13542000000.0,0.0,,,10882000000.0,,,,,2491000000.0,,,,,,,1616000000.0,,,,,,,,,,,17672000000.0,,,0.235,,,-936000000.0,,,33605000000.0,1342000000.0,,,,6507000000.0,,,5338000000.0,,,,,,,,,,55812000000.0,,0.0,,,,-3623000000.0,,,2257000000.0,,1070000000.0,,,,10702000000.0,,,3554000000.0,,,,,,,,,,,,,-275000000.0,,-241000000.0,-571000000.0,,,,22207000000.0,,,365000000.0,37872000000.0,,,,1118000000.0,,2767000000.0,3622000000.0,-276000000.0,,,52931000000.0,5880000000.0,13617000000.0,,3259000000.0,8541000000.0,,,,,,,,
1049068800,,,,,,2670000000.0,74482000000.0,-1252000000.0,,,,,,3924000000.0,1129000000.0,1215000000.0,,19810000000.0,,,,4075000000.0,3039000000.0,,,,0.26,,,2794000000.0,,,2794000000.0,,,,1794000000.0,,,,,,2794000000.0,46178000000.0,,,,46000000.0,604000000.0,4300000000.0,369000000.0,,6798000000.0,-25106000000.0,,2905000000.0,,,,,,,,,,,,4300000000.0,3357000000.0,,,-4207000000.0,,375000000.0,,16200000000.0,14245000000.0,-857000000.0,,,10864000000.0,,,,,3987000000.0,,,,,,,1558000000.0,,,,,,,,,,,21093000000.0,,,0.26,,,-839000000.0,,,34332000000.0,1310000000.0,,,,6620000000.0,,,5552000000.0,,,,,,,,,,58282000000.0,,0.0,,,,-3623000000.0,,,2208000000.0,,1374000000.0,,,,10715000000.0,,,4090000000.0,,,,,,,,,,,,,185000000.0,,503000000.0,-1211000000.0,,,,23950000000.0,,,485000000.0,41878000000.0,,,,1111000000.0,,4169000000.0,4168000000.0,-182000000.0,,,54672000000.0,5831000000.0,13161000000.0,,3715000000.0,7835000000.0,,,,,,,,
1056931200,,14726000000.0,9993000000.0,-857000000.0,,2846000000.0,79571000000.0,2138000000.0,-89621000000.0,5196000000.0,,,,3760000000.0,1416000000.0,1238000000.0,,20598000000.0,,84362000000.0,,5196000000.0,4577000000.0,,61020000000.0,,,,,1921000000.0,-7213000000.0,13217000000.0,1921000000.0,25676000000.0,,79571000000.0,3298000000.0,,1439000000.0,,-5223000000.0,6438000000.0,1921000000.0,49048000000.0,,0.92,,265000000.0,640000000.0,6438000000.0,1731000000.0,,7225000000.0,-18424000000.0,0.0,4634000000.0,,2223000000.0,15797000000.0,4577000000.0,,1573000000.0,,13974000000.0,,42610000000.0,,6438000000.0,3512000000.0,,3512000000.0,-90000000.0,2120000000.0,472000000.0,,18551000000.0,14863000000.0,0.0,,-6486000000.0,,2846000000.0,14863000000.0,14656000000.0,,2416000000.0,0.93,0.0,6438000000.0,49048000000.0,,,1583000000.0,,,,,,3016000000.0,,58973000000.0,,6078000000.0,18779000000.0,336000000.0,9993000000.0,,8625000000.0,-3855000000.0,-1214000000.0,,,35344000000.0,1573000000.0,,,,6827000000.0,,-188000000.0,4300000000.0,,10882000000.0,3760000000.0,,1416000000.0,,,3422000000.0,-891000000.0,61020000000.0,4733000000.0,0.0,,,640000000.0,-3855000000.0,,,2223000000.0,35344000000.0,946000000.0,7225000000.0,5686000000.0,1583000000.0,,32187000000.0,,2665000000.0,4659000000.0,20598000000.0,,26501000000.0,,14906000000.0,,,,10723000000.0,0.0,,-546000000.0,1731000000.0,685000000.0,-483000000.0,,,9993000000.0,25676000000.0,2273000000.0,13284000000.0,731000000.0,42610000000.0,,,,1336000000.0,,2689000000.0,2867000000.0,-273000000.0,,,58973000000.0,6078000000.0,13974000000.0,,2193000000.0,8065000000.0,18551000000.0,,,,,,,
1064880000,,,,,,,84281000000.0,-670000000.0,,,,,,6268000000.0,869000000.0,1480000000.0,,23371000000.0,,,,4533000000.0,2503000000.0,,,,0.24,,,2614000000.0,,,2614000000.0,,,,1976000000.0,,,,,,2614000000.0,51622000000.0,,,,753000000.0,1099000000.0,5768000000.0,,,6620000000.0,-24598000000.0,,3587000000.0,,,,,,,,,,,,5768000000.0,3506000000.0,,,-3748000000.0,,328000000.0,,17601000000.0,15165000000.0,0.0,,,10885000000.0,,,,,3257000000.0,,,,,,,1450000000.0,,,,,,,,,,,21021000000.0,,,0.24,,,-1045000000.0,,,51298000000.0,1341000000.0,,,,6735000000.0,,,6438000000.0,,,,,,,,,,66680000000.0,,0.0,,,,-3855000000.0,,,2193000000.0,,1287000000.0,,,,10811000000.0,,,3476000000.0,,,,,,,,,,,,,-749000000.0,,6000000.0,-350000000.0,,,,15382000000.0,,,695000000.0,45854000000.0,,,,1611000000.0,,3424000000.0,3901000000.0,-167000000.0,,,60910000000.0,6048000000.0,15098000000.0,,3148000000.0,8215000000.0,,,,,,,,
1072828800,,,,,,,85937000000.0,381000000.0,,,,,,5195000000.0,1143000000.0,2344000000.0,,23537000000.0,,,,5608000000.0,2667000000.0,,,,0.14,,,1549000000.0,,,1549000000.0,,,,3363000000.0,,,,,,1549000000.0,52777000000.0,,,,837000000.0,621000000.0,6149000000.0,,,6229000000.0,-22377000000.0,,6334000000.0,,,,,,,,,,,,6149000000.0,3455000000.0,,,-1949000000.0,,300000000.0,,16594000000.0,16645000000.0,-1729000000.0,,,10899000000.0,,,,,4402000000.0,,,,,,,1326000000.0,,,,,,,,,,,20600000000.0,,,0.14,,,-730000000.0,,,52676000000.0,1360000000.0,,,,7809000000.0,,,5768000000.0,,,,,,,,,,69343000000.0,,0.0,,,,-3855000000.0,,,2178000000.0,,763000000.0,,,,10810000000.0,,,1775000000.0,,,,,,,,,,,,,651000000.0,,-985000000.0,-2270000000.0,,,,16667000000.0,,,189000000.0,46628000000.0,,,,2971000000.0,,4574000000.0,2312000000.0,-172000000.0,,,62400000000.0,6033000000.0,13927000000.0,,1475000000.0,10153000000.0,,,,,,,,
1080691200,,,,,,,89767000000.0,3199000000.0,,,,,,7399000000.0,1224000000.0,1411000000.0,,24497000000.0,,,,4937000000.0,3203000000.0,,,,0.12,,,1315000000.0,,,1315000000.0,,,,4948000000.0,,,,,,1315000000.0,56407000000.0,,,,1001000000.0,542000000.0,9348000000.0,,,5949000000.0,-19580000000.0,0.0,6486000000.0,,,,,,,,,,,,9348000000.0,3709000000.0,,,-738000000.0,,249000000.0,,19187000000.0,16947000000.0,0.0,,,10856000000.0,,,,,4757000000.0,,,,,,,1636000000.0,,,,,,,,,,,19055000000.0,,,0.12,,,-1608000000.0,,,53975000000.0,1412000000.0,,,,7764000000.0,,,6149000000.0,,,,,,,,,,70580000000.0,,0.0,,,,-3855000000.0,,,2258000000.0,,964000000.0,,,,10785000000.0,,,1527000000.0,,,,,,,,,,,,,4468000000.0,,54000000.0,-1040000000.0,,,,16605000000.0,,,568000000.0,47059000000.0,,,,1538000000.0,,4970000000.0,2279000000.0,-213000000.0,,,65270000000.0,6113000000.0,15984000000.0,,1278000000.0,9175000000.0,,,,,,,,
