,annualOperatingCashFlow,annualCapitalStock,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,annualGrossProfit,quarterlyBeginningCashPosition,annualCurrentLiabilities,annualOtherIncomeExpense,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,annualNetPPE,quarterlyCashAndCashEquivalents,annualEbitda,quarterlyCurrentDebt,annualGrossPPE,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,quarterlyChangesInAccountReceivables,annualChangeInInventory,quarterlyNetOtherFinancingCharges,annualBeginningCashPosition,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlySaleOfInvestment,trailingOperatingExpense,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualChangesInAccountReceivables,quarterlyGrossPPE,annualInterestExpense,quarterlyIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,annualPretaxIncome,quarterlyChangeInWorkingCapital,annualIncomeTaxPayable,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedEPS,annualOtherCurrentLiabilities,quarterlyEbitda,annualNetOtherFinancingCharges,annualGoodwill,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,trailingGrossProfit,annualPurchaseOfInvestment,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualCostOfRevenue,annualAccountsPayable,annualTotalRevenue,annualOperatingIncome,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualBasicAverageShares,trailingCostOfRevenue,annualOtherShortTermInvestments,annualFreeCashFlow,annualEndCashPosition,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualCommonStockIssuance,quarterlyCurrentLiabilities,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,quarterlyRetainedEarnings,annualOtherCurrentAssets,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualCashAndCashEquivalents,quarterlyTotalRevenue,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyOperatingIncome,quarterlyTotalNonCurrentAssets,trailingNetIncome,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,trailingPretaxIncome,quarterlyTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyDilutedAverageShares,annualNetIncome,annualCurrentDeferredRevenue,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,annualGainsLossesNotAffectingRetainedEarnings,annualBasicEPS,annualOperatingExpense,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualLongTermDebt,annualCashDividendsPaid,annualDilutedAverageShares,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualOtherNonCurrentAssets,quarterlyBasicEPS,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,annualOtherNonCashItems,quarterlyBasicAverageShares,trailingNetIncomeCommonStockholders,annualDepreciationAndAmortization,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyGoodwill,annualStockholdersEquity,quarterlyAccountsReceivable,quarterlyNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualTotalAssets,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyGrossProfit,quarterlyChangeInInventory,quarterlyLongTermDebt,annualDilutedEPS,annualRetainedEarnings,annualAccountsReceivable,annualCurrentAccruedExpenses,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,trailingDeferredIncomeTax,quarterlyCommonStockIssuance,trailingFreeCashFlow,trailingRepurchaseOfCapitalStock,trailingChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,trailingCapitalExpenditure,trailingRepaymentOfDebt,trailingCashDividendsPaid,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,annualStockBasedCompensation,trailingBasicEPS,trailingResearchAndDevelopment,trailingDepreciationAndAmortization,quarterlyDeferredIncomeTax,trailingCommonStockIssuance,trailingEndCashPosition,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingBeginningCashPosition,trailingChangeInAccountPayable,trailingInvestingCashFlow,trailingChangeInWorkingCapital,quarterlyResearchAndDevelopment,trailingCashFlowFromContinuingFinancingActivities,annualDeferredIncomeTax,trailingDilutedAverageShares
1388448000,172084725000.0,0.0,124264129000.0,,700606492000.0,35842031000.0,-29069176000.0,700606492000.0,113105591000.0,-261244818000.0,125853991000.0,1345780000.0,692949808000.0,606863587000.0,89834543000.0,402144139000.0,-24664302000.0,0.0,113105591000.0,1622377224000.0,692949808000.0,79976126000.0,142177511000.0,85945994000.0,1217009719000.0,-47346063000.0,14933410000.0,-261244818000.0,922498000.0,,,-115499957000.0,55522255000.0,-524059911000.0,238143621000.0,3371218000.0,30193065000.0,,-447549521000.0,53769354000.0,,1217009719000.0,28944023000.0,3679057000.0,105537484000.0,113233488000.0,,3679057000.0,-524059911000.0,206406120000.0,346738667000.0,0.0,,53061381000.0,-9858417000.0,,53061381000.0,50775441000.0,-1959307000.0,115779067000.0,303105856000.0,,-273136666000.0,24453871000.0,-183697386000.0,,-52950290000.0,,799384583000.0,,914817748000.0,206406120000.0,1521681335000.0,161868501000.0,,122237803000.0,157761767.0,,33129465000.0,-11612661000.0,79976126000.0,460584086000.0,-46713240000.0,,402144139000.0,,799384583000.0,,243192801000.0,4624016000.0,,,33129465000.0,79976126000.0,475460275000.0,-29730091000.0,9137035000.0,63867244000.0,1622377224000.0,,33917147000.0,68673399000.0,,2082961310000.0,1201528722000.0,85945994000.0,,88982678000.0,,6423291000.0,1201528722000.0,,90267224000.0,346738667000.0,564.06,444995086000.0,33917147000.0,34496251000.0,600462733000.0,-73041053000.0,157761767.0,30639778000.0,0.0,4624016000.0,3371218000.0,,460584086000.0,922498000.0,435579123000.0,,,,,88982678000.0,860669042000.0,115779067000.0,860669042000.0,164103045000.0,9181619000.0,287328902000.0,,-298965904000.0,79976126000.0,2082961310000.0,22966264000.0,,68673399000.0,-18145573000.0,125853991000.0,188131373000.0,,600462733000.0,564.06,243192801000.0,164103045000.0,,,105537484000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,,,131368708000.0,,,33687854000.0,-45761596000.0,734248654000.0,,,,8988009000.0,700112610000.0,,79976126000.0,,,0.0,108025356000.0,,,78798655000.0,,85037857000.0,,-28667024000.0,13628030000.0,,,,,-2936253000.0,,-556647506000.0,-16033622000.0,3139894000.0,8182075000.0,,,35543105000.0,,1256760116000.0,,1531818000.0,,,,,,178237193000.0,382410596000.0,,,41041380000.0,-1177471000.0,154.26,,47315884000.0,,,,,,,,,,,,,,,,,,129730460000.0,,,,,,432583580000.0,-13327665000.0,,347557387000.0,,832017330000.0,,260227186000.0,,,,29226701000.0,,448310676000.0,-2200000000.0,,50419764000.0,1681929655000.0,,24334835000.0,,,2114513235000.0,,,157761767.0,,,6876081000.0,1179574717000.0,,,,,,24334835000.0,24699845000.0,,,,,,5813702000.0,,154.26,,1158764000.0,,,157761767.0,,,,913375356000.0,122438002000.0,,123638948000.0,4591555000.0,266522204000.0,,-22664957000.0,78798655000.0,,,,85342929000.0,-4901717000.0,130662592000.0,181788472000.0,,618177311000.0,,,,,,111527588000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,,116140347000.0,,,1807080000.0,-56722522000.0,744464468000.0,,,,-1889389000.0,717373421000.0,,78798655000.0,,,0.0,149041663000.0,,,63328954000.0,,74612489000.0,,-29349844000.0,17734682000.0,,,,,70002591000.0,,-581333052000.0,32015677000.0,3451591000.0,29393884000.0,,,37285850000.0,,1298706473000.0,,895716000.0,,,,,,131980407000.0,388648683000.0,,,57272426000.0,-15469701000.0,22.32,,19541762000.0,,,,,,,,,,,,,,,,,,117115932000.0,,,,,,453012118000.0,-13514352000.0,,313597268000.0,,926623850000.0,,238576589000.0,,,,85712709000.0,,386032432000.0,-85000000000.0,,28973824000.0,1706308406000.0,,4197798000.0,,,2159320524000.0,,,188073387.0,,,7936006000.0,1240221118000.0,,,,,,4197798000.0,3696469000.0,,,,,,3431158000.0,,22.32,,1162301000.0,,,188073387.0,,,,897962846000.0,127026701000.0,,112316669000.0,-56671555000.0,240918261000.0,,-84956227000.0,63328954000.0,,,,76006211000.0,-11812049000.0,129919780000.0,145114171000.0,,683212588000.0,,,,,,108517531000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,,131141097000.0,,,11592254000.0,-21840681000.0,747996859000.0,,0.0,,3825302000.0,722353766000.0,,63328954000.0,,,0.0,147179074000.0,,,128515190000.0,,79166771000.0,,-28651092000.0,16981414000.0,,,,,-3160079000.0,,-597460565000.0,-17235199000.0,3164504000.0,72177484000.0,,,39555123000.0,,1319814331000.0,,91283000.0,,,,,,151070576000.0,403063731000.0,,,55457879000.0,65186236000.0,46.74,,28573668000.0,,,,,,,,,,,,,,,,,,129692914000.0,,,,,,470551472000.0,-12294527000.0,,339948189000.0,,927278737000.0,,218203768000.0,,,,18663884000.0,,425449013000.0,0.0,,33597157000.0,1710093705000.0,,7741398000.0,,,2180645177000.0,,,165626829.0,,,10904031000.0,1267226926000.0,,,,,,7741398000.0,7766952000.0,,,,,,1935596000.0,,46.74,,497080000.0,,,165626829.0,,,,892005073000.0,125352808000.0,,119477297000.0,69525696000.0,260710759000.0,,42586136000.0,128515190000.0,,,,72841680000.0,-7391845000.0,141978193000.0,164738254000.0,,704951295000.0,,,,,,130600553000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,215514431000.0,0.0,154818178000.0,,728181279000.0,50301340000.0,-50059307000.0,728181279000.0,183220143000.0,0.0,149727618000.0,34430514000.0,713075285000.0,715956469000.0,128515190000.0,410212427000.0,-28238821000.0,0.0,183220143000.0,1715437090000.0,713075285000.0,79514434000.0,162469958000.0,59299816000.0,1308585749000.0,-27548895000.0,16737305000.0,0.0,432490000.0,,,-65127369000.0,79976126000.0,-595510464000.0,-45667097000.0,4714849000.0,17514927000.0,,-166775736000.0,103130353000.0,,1308585749000.0,65081431000.0,2931206000.0,126126147000.0,97388527000.0,,2931206000.0,-595510464000.0,227256656000.0,378738982000.0,,,59781445000.0,-49000756000.0,,59781445000.0,67038645000.0,61485087000.0,116924199000.0,-46920241000.0,,-174384106000.0,-461692000.0,-114216855000.0,,-186717244000.0,,939963131000.0,,1081243408000.0,227256656000.0,1797199877000.0,182053156000.0,,152209486000.0,157761767.0,,103705709000.0,101297576000.0,79514434000.0,553736201000.0,-13132365000.0,,410212427000.0,,939963131000.0,,247817939000.0,1545570000.0,,,103705709000.0,79514434000.0,537407756000.0,-99517244000.0,-63721392000.0,69497394000.0,1715437090000.0,,15601053000.0,66050213000.0,,2269173291000.0,1350175558000.0,59299816000.0,,51875084000.0,,75581458000.0,1350175558000.0,,52034092000.0,378738982000.0,328.8,533903313000.0,15601053000.0,15870826000.0,703635019000.0,-52268909000.0,157761767.0,127268370000.0,0.0,1545570000.0,4714849000.0,,553736201000.0,432490000.0,529183775000.0,,,,,51875084000.0,897294495000.0,116924199000.0,897294495000.0,167123594000.0,-81167088000.0,313092184000.0,,-101740688000.0,79514434000.0,2269173291000.0,45354435000.0,,66050213000.0,-4568192000.0,149727618000.0,224315572000.0,,703635019000.0,328.8,247817939000.0,167123594000.0,,,126126147000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427760000,,,145950558000.0,,,48106194000.0,-47863866000.0,691735041000.0,,,,11842104000.0,665145263000.0,,79514434000.0,,,0.0,180403786000.0,,,83469313000.0,,62929734000.0,,-23045049000.0,15399516000.0,,,,,-3066730000.0,,-584734166000.0,-9668034000.0,4116836000.0,14291947000.0,,,35002810000.0,,1249879429000.0,,1912344000.0,,,,,,171644955000.0,337983002000.0,,,52585115000.0,3954879000.0,228.6,,63505710000.0,,,,,,,,,,,,,,,,,,143746319000.0,,,,,,500650914000.0,-8945625000.0,,341405909000.0,,925132304000.0,,273063185000.0,,,,96934473000.0,,503720582000.0,-8238351000.0,,63739636000.0,1669497931000.0,,36064641000.0,,,2170148845000.0,,,157761767.0,,,11957761000.0,1266538213000.0,,,,,,36064641000.0,36264090000.0,,,,,,382711000.0,,228.6,,342512000.0,,,157761767.0,,,,881783761000.0,103917240000.0,,119094280000.0,6774857000.0,294030388000.0,,-15097814000.0,83469313000.0,,,,60020579000.0,-2773759000.0,149956428000.0,209690194000.0,,702322540000.0,,,,,,126531960000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,,125376479000.0,,,17786929000.0,-17617480000.0,693910461000.0,,,,9205891000.0,665403446000.0,,83469313000.0,,,0.0,181478387000.0,,,63879882000.0,,60244468000.0,,-17348783000.0,14968800000.0,,,,,-2172776000.0,,-602414966000.0,-32450780000.0,3920196000.0,91012353000.0,,,56942948000.0,,1267818412000.0,,1887174000.0,,,,,,157618628000.0,334549563000.0,,,71688085000.0,-19589431000.0,52.44,,32755729000.0,,,,,,,,,,,,,,,,,,125110052000.0,,,,,,477923793000.0,-15628320000.0,,333185553000.0,,935761729000.0,,250023509000.0,,,,117598505000.0,,409760400000.0,-120674532000.0,,38850922000.0,1667348798000.0,,8687934000.0,,,2145272591000.0,,,165673799.0,,,39594165000.0,1268947282000.0,,,,,,8687934000.0,8581038000.0,,,,,,180127000.0,,52.44,,332332000.0,,,165673799.0,,,,855310646000.0,107612274000.0,,101367470000.0,-32687094000.0,245532999000.0,,-46978709000.0,63879882000.0,,,,70114346000.0,-8403413000.0,142546358000.0,164227401000.0,,707687158000.0,,,,,,126980671000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,,,136344312000.0,,,14923338000.0,-19400004000.0,663151693000.0,,,,2281153000.0,642944517000.0,,63879882000.0,,,0.0,161373880000.0,,,88025669000.0,,47537170000.0,,-27873806000.0,14190930000.0,,,,,-3143602000.0,,-598053447000.0,-23748887000.0,3273142000.0,1305549000.0,,,55956008000.0,,1240997964000.0,,4822416000.0,,,,,,179378515000.0,300740767000.0,,,62122879000.0,24145787000.0,76.32,,29114268000.0,,,,,,,,,,,,,,,,,,134415707000.0,,,,,,466993925000.0,-14828141000.0,,339397602000.0,,949625200000.0,,259060011000.0,,,,73348211000.0,,433341711000.0,20998818000.0,,38112539000.0,1673366432000.0,,12909287000.0,,,2140360357000.0,,,169146842.0,,,28082202000.0,1289022802000.0,,,,,,12909287000.0,12642185000.0,,,,,,305715000.0,,76.32,,259149000.0,,,169146842.0,,,,830538352000.0,96415240000.0,,114761436000.0,27660259000.0,258884860000.0,,-5534725000.0,88025669000.0,,,,77665692000.0,-11929025000.0,144261961000.0,174456851000.0,,745748546000.0,,,,,,115295875000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451520000,264909230000.0,0.0,155639335000.0,,665666655000.0,48924027000.0,-48782414000.0,665666655000.0,216652870000.0,,133333253000.0,18313414000.0,640529872000.0,770688110000.0,88025669000.0,380574210000.0,-32086096000.0,0.0,216652870000.0,1661951168000.0,640529872000.0,129160939000.0,185409705000.0,43227563000.0,1224943255000.0,-44131890000.0,11109971000.0,-915069000.0,242491000.0,,,7551662000.0,79514434000.0,-584413383000.0,-32692676000.0,3753150000.0,0.0,,-103131070000.0,117007464000.0,,1224943255000.0,55669217000.0,7494832000.0,130201701000.0,129740488000.0,,7494832000.0,-584413383000.0,261179195000.0,284980830000.0,,,33920097000.0,41135270000.0,191.4,33920097000.0,60033998000.0,-10689484000.0,95835936000.0,-98560377000.0,,-133663764000.0,49646505000.0,-112399528000.0,,-98396200000.0,,977252514000.0,,1106706146000.0,261179195000.0,1877394256000.0,207377426000.0,,151819560000.0,157761767.0,,87491931000.0,152509702000.0,129160939000.0,547409856000.0,-14917595000.0,,380574210000.0,,977252514000.0,,274755431000.0,1327182000.0,,,87491931000.0,129160939000.0,530571563000.0,9517865000.0,7298580000.0,66674329000.0,1661951168000.0,,30201621000.0,54190546000.0,,2209361024000.0,1357826724000.0,43227563000.0,157766667.0,87863484000.0,,72875574000.0,1357826724000.0,,88097926000.0,284980830000.0,556.92,563310684000.0,30201621000.0,30610613000.0,748242140000.0,-54319681000.0,157761767.0,106609849000.0,,1327182000.0,3753150000.0,191.4,547409856000.0,242491000.0,555091638000.0,,157766667.0,,,87863484000.0,830473835000.0,95835936000.0,830473835000.0,150276158000.0,5550558000.0,308257899000.0,31790759000.0,-35519822000.0,129160939000.0,2209361024000.0,41642562000.0,,54190546000.0,-8979899000.0,133333253000.0,222313664000.0,,748242140000.0,556.92,274755431000.0,150276158000.0,31790759000.0,,130201701000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459382400,,,129517538000.0,,,51266858000.0,-8944482000.0,667366101000.0,,-6243114000.0,,17731024000.0,626430377000.0,,129160939000.0,,,0.0,189400925000.0,,,86811651000.0,,39356091000.0,,-27138572000.0,12363837000.0,,,,,-3206946000.0,,-601722792000.0,-22785191000.0,3320199000.0,87508674000.0,,,31843615000.0,,1228153169000.0,,10982023000.0,,,,,,199096944000.0,260248817000.0,,,27192228000.0,-42349288000.0,209.28,,63630695000.0,,,,,,,,,,,,,,,,,,127508775000.0,,,,,,486117635000.0,-16897064000.0,,300224425000.0,,950000678000.0,,297863946000.0,,,,102589274000.0,,459113133000.0,-102699918000.0,,64404851000.0,1614436118000.0,,33012164000.0,,,2100553753000.0,,,157761767.0,,,4705043000.0,1250225103000.0,,,,,,33012164000.0,33535834000.0,,,,,,1326226000.0,,209.28,,224585000.0,,,157761767.0,,,,828850337000.0,96875548000.0,,118882705000.0,1000.0,265190744000.0,20354173000.0,-48566847000.0,86811651000.0,,,,62956230000.0,-3532327000.0,134715644000.0,193922389000.0,,719010247000.0,,,,,,129606007000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467244800,,,123484711000.0,,,12870387000.0,-10382873000.0,683962271000.0,,137382000.0,,7456474000.0,650953130000.0,,86811651000.0,,,0.0,181000921000.0,,,100025755000.0,,48309930000.0,,-27571854000.0,12795572000.0,,,,,-2418601000.0,,-636732602000.0,-22727330000.0,3465627000.0,-29861986000.0,,,37776245000.0,,1287685732000.0,,7403459000.0,,,,,,197633208000.0,268473658000.0,,,45877440000.0,13214104000.0,32.28,,25665959000.0,,,,,,,,,,,,,,,,,,122077365000.0,,,,,,476829150000.0,-16897465000.0,,328136330000.0,,942470000000.0,,267810105000.0,,,,80975166000.0,,376404798000.0,51961023000.0,,31591544000.0,1621889768000.0,,5346740000.0,,,2098718918000.0,,,165636307.0,,,10204391000.0,1270606330000.0,,,,,,5346740000.0,5413913000.0,,,,,,2181747000.0,,32.28,,216932000.0,,,165636307.0,,,,807021337000.0,103568309000.0,,99436747000.0,77985000.0,221328543000.0,25464833000.0,-5325613000.0,100025755000.0,,,,66525903000.0,-8584616000.0,138079309000.0,155076255000.0,,708385674000.0,,,,,,122516215000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475193600,,,133221679000.0,,,22990965000.0,-11070217000.0,680319024000.0,,-6157294000.0,,6653756000.0,648111491000.0,,100025755000.0,,,0.0,148009663000.0,,,92693822000.0,,42675477000.0,,-33801669000.0,13228049000.0,,,,,-3274349000.0,,-651935826000.0,-25155500000.0,3378513000.0,30858722000.0,,,31823774000.0,,1300047317000.0,,8450019000.0,,,,,,203117932000.0,267137304000.0,,,33004580000.0,-7331933000.0,95.34,,36219014000.0,,,,,,,,,,,,,,,,,,131669875000.0,,,,,,468366961000.0,-16901106000.0,,319216451000.0,,939408112000.0,,278213853000.0,,,,55315841000.0,,422830450000.0,-5050873000.0,,40051458000.0,1627936275000.0,,15788351000.0,,,2096303236000.0,,,165600493.0,,,-1977895000.0,1258624563000.0,,,,,,15788351000.0,16337209000.0,,,,,,1820034000.0,,95.34,,185841000.0,,,165600493.0,,,,816088731000.0,102130651000.0,,116180764000.0,20374630000.0,249557313000.0,28601417000.0,-14127477000.0,92693822000.0,,,,71816613000.0,-6071711000.0,145661723000.0,173273137000.0,,703753880000.0,,,,,,128623173000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483142400,223446560000.0,0.0,149627983000.0,,680996062000.0,53727994000.0,-22423744000.0,680996062000.0,196738164000.0,-5323549000.0,144709348000.0,16965839000.0,666150885000.0,743549293000.0,92693822000.0,419534854000.0,-25127899000.0,0.0,196738164000.0,1646367350000.0,666150885000.0,141263880000.0,192231175000.0,47339715000.0,1320866879000.0,-39705390000.0,12987513000.0,-17586575000.0,158790000.0,,,7555409000.0,129160939000.0,-654715994000.0,-27556504000.0,3345894000.0,21318888000.0,,-113916317000.0,122002926000.0,,1320866879000.0,51374971000.0,10828593000.0,125608802000.0,140856204000.0,,10828593000.0,-654715994000.0,286956691000.0,254159496000.0,,,35288222000.0,48570058000.0,230.4,35288222000.0,66715507000.0,-11424035000.0,102919505000.0,-98224525000.0,,-52821316000.0,12102941000.0,-128217485000.0,,-78006986000.0,,937404866000.0,,1033910027000.0,286956691000.0,1777459320000.0,207697382000.0,,148623675000.0,157761767.0,,55474284000.0,95229075000.0,141263880000.0,552742397000.0,-16896295000.0,,419534854000.0,,937404866000.0,,295708512000.0,2900423000.0,,,55474284000.0,141263880000.0,519110939000.0,-22217218000.0,14230737000.0,71649529000.0,1646367350000.0,,36378735000.0,77197781000.0,,2199109747000.0,1356939720000.0,47339715000.0,157766667.0,90525991000.0,,82297536000.0,1356939720000.0,,92049111000.0,254159496000.0,573.84,535851911000.0,36378735000.0,36762155000.0,703420881000.0,-67591930000.0,157761767.0,109824298000.0,,2900423000.0,3345894000.0,230.4,552742397000.0,158790000.0,529879690000.0,,157766667.0,,,90525991000.0,820605582000.0,102919505000.0,820605582000.0,159441030000.0,11364696000.0,297833427000.0,35653431000.0,-45896380000.0,141263880000.0,2199109747000.0,48807093000.0,,77197781000.0,-6939245000.0,144709348000.0,221277512000.0,,703420881000.0,573.84,295708512000.0,159441030000.0,35653431000.0,,125608802000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490918400,,,142239928000.0,,,62477551000.0,-1524256000.0,699795184000.0,,-17653111000.0,,18751881000.0,669700805000.0,,141263880000.0,,,0.0,188847291000.0,,,163127384000.0,,54866820000.0,,-48685055000.0,13807160000.0,,,,,-6600063000.0,,-677642506000.0,-7860495000.0,3176333000.0,35628148000.0,,,67733004000.0,,1347343311000.0,,15952047000.0,,,,,,268558227000.0,254881857000.0,,,32789946000.0,21863504000.0,271.92,,76284711000.0,,,,,,,,,,,,,,,,,,140151777000.0,,,,,,530029337000.0,-18884076000.0,,399864630000.0,,932817713000.0,,325488747000.0,,,,25719907000.0,,501388019000.0,-9433509000.0,,76054713000.0,1676160145000.0,,42897936000.0,,,2206189482000.0,,,157761767.0,,,19047949000.0,1332682343000.0,,,,,,42897936000.0,43725670000.0,,,,,,1417779000.0,,271.92,,132832000.0,,,157761767.0,,,,851108178000.0,104784853000.0,,123274553000.0,26194639000.0,283093378000.0,24169950000.0,-40143527000.0,163127384000.0,,,,97225169000.0,-3248055000.0,166670867000.0,218294641000.0,,697981337000.0,,,,,,123639034000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498780800,,,128982723000.0,,,16300486000.0,-18516204000.0,692473968000.0,,-1726323000.0,,6851347000.0,662411585000.0,,163127384000.0,,,0.0,152113073000.0,,,132214537000.0,,57460484000.0,,-35923882000.0,13440982000.0,,,,,-2619473000.0,,-683367786000.0,-26795689000.0,4348090000.0,27130278000.0,,,27288599000.0,,1345779371000.0,,4446704000.0,,,,,,212351560000.0,246620062000.0,,,36040234000.0,-30912847000.0,57.96,,29741468000.0,,,,,,,,,,,,,,,,,,127170755000.0,,,,,,447339719000.0,-18891332000.0,,341125486000.0,,928235567000.0,,310443495000.0,,,,19898536000.0,,405290627000.0,-18034863000.0,,32821072000.0,1671942283000.0,,9605193000.0,,,2119282002000.0,,,165721066.0,,,-8635283000.0,1269361053000.0,,,,,,9605193000.0,9449139000.0,,,,,,1324682000.0,,57.96,,9430144000.0,,,165721066.0,,,,827801131000.0,101023107000.0,,100151587000.0,9095415000.0,243486832000.0,27652130000.0,-28473959000.0,132214537000.0,,,,96525304000.0,-5650424000.0,150500675000.0,161803795000.0,,695946567000.0,,,,,,124295470000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506729600,,,127821472000.0,,,28416768000.0,-7376954000.0,682260235000.0,,-7158837000.0,,7193710000.0,667039358000.0,,132214537000.0,,,0.0,124681338000.0,,,111004700000.0,,44742401000.0,,-38937350000.0,13523167000.0,,,,,-6559880000.0,,-694807052000.0,-28682522000.0,4283921000.0,18500000000.0,,,50926075000.0,,1361846410000.0,,1673702000.0,,,,,,257331359000.0,221770576000.0,,,18770454000.0,-21209837000.0,128.1,,41939935000.0,,,,,,,,,,,,,,,,,,126201836000.0,,,,,,440572174000.0,-18884076000.0,,376191183000.0,,897316591000.0,,312779341000.0,,,,13676638000.0,,417902268000.0,-15356798000.0,,42236479000.0,1660026762000.0,,21223982000.0,,,2100598936000.0,,,165682920.0,,,11988725000.0,1273507774000.0,,,,,,21223982000.0,21223058000.0,,,,,,1107590000.0,,128.1,,1000.0,,,165682920.0,,,,805287491000.0,100383809000.0,,125096425000.0,3143202000.0,247844317000.0,30808081000.0,-42935942000.0,111004700000.0,,,,102404528000.0,-2256902000.0,140639140000.0,170057951000.0,,676380188000.0,,,,,,126981719000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
