,timestamp,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredRevenue,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,annualOperatingExpense,annualOtherNonCurrentAssets,trailingOperatingExpense,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,trailingDeferredIncomeTax,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualDilutedEPS,annualCapitalExpenditure,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyOperatingIncome,quarterlyGrossPPE,annualTaxProvision,trailingInterestExpense,quarterlyIncomeTaxPayable,trailingChangesInAccountReceivables,annualBasicAverageShares,annualInterestExpense,quarterlyChangeInInventory,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualCurrentAssets,trailingResearchAndDevelopment,annualTotalRevenue,trailingChangeInAccountPayable,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTotalNonCurrentAssets,quarterlyOtherShortTermInvestments,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyPretaxIncome,quarterlyCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyPurchaseOfBusiness,trailingNetIncome,quarterlyGoodwill,annualTotalAssets,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyOtherCurrentAssets,annualCurrentDebt,annualNetIncome,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,trailingTaxProvision,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualDilutedAverageShares,annualBeginningCashPosition,annualCostOfRevenue,annualCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyBasicEPS,trailingDepreciationAndAmortization,quarterlyBasicAverageShares,annualFreeCashFlow,quarterlyOtherNonCurrentAssets,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyCommonStockIssuance,quarterlyInvestmentsAndAdvances,quarterlyResearchAndDevelopment,annualOtherNonCashItems,quarterlyOperatingCashFlow,annualDepreciationAndAmortization,annualInvestingCashFlow,quarterlyCapitalExpenditure,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualChangeInInventory,annualStockholdersEquity,trailingSaleOfInvestment,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,trailingCashDividendsPaid,annualInventory,quarterlyTaxProvision,annualRetainedEarnings,quarterlyOtherCurrentLiabilities,quarterlyInventory,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyNetPPE,annualPurchaseOfInvestment,quarterlyOtherIncomeExpense,annualCapitalStock,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualOperatingCashFlow,quarterlyOperatingExpense,annualCurrentLiabilities,trailingChangeInInventory,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualStockBasedCompensation,annualOtherIntangibleAssets,annualGoodwill,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualOtherNonCurrentLiabilities,annualEbitda,annualRepaymentOfDebt,annualOtherIncomeExpense,annualNetPPE,quarterlyBeginningCashPosition,annualGainsLossesNotAffectingRetainedEarnings,trailingNetOtherInvestingChanges,trailingGrossProfit,quarterlyDilutedEPS,quarterlyCapitalStock,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,annualOperatingIncome,annualChangeInCashSupplementalAsReported,annualBasicEPS,quarterlyDilutedAverageShares,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,annualEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,trailingTotalRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingPurchaseOfInvestment,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingInvestingCashFlow,annualAccountsPayable,trailingOtherIncomeExpense,annualGrossPPE,trailingOperatingIncome,quarterlySaleOfInvestment,quarterlyCurrentDebt,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,trailingEndCashPosition,annualPretaxIncome,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares,trailingBasicEPS,trailingBasicAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredTaxesLiabilities,trailingDilutedEPS
66,1143763200,,187000000.0,,459000000.0,,,1313000000.0,,,,,58000000.0,,,,,,,1459000000.0,,1834000000.0,,,,,,660000000.0,2237000000.0,,,,,,,-21000000.0,,,,,,,,,,,,,723000000.0,,,,1779000000.0,-845000000.0,,,,,5243000000.0,317000000.0,,,5686000000.0,,13400000000.0,785000000.0,8662000000.0,-223000000.0,263000000.0,,,,,,,,1142000000.0,130000000.0,,,,-962000000.0,,,,,,,,,,0.36,,1664000000.0,,3356000000.0,,172000000.0,161000000.0,,,287000000.0,,390000000.0,,889000000.0,,,-161000000.0,593000000.0,593000000.0,,,,,,,,192000000.0,,523000000.0,218000000.0,,,1275000000.0,,24000000.0,,160000000.0,,,653000000.0,,,202000000.0,,,,,569000000.0,521000000.0,,,,,,,,,,1577000000.0,,,,0.34,0.0,728000000.0,,,,,,1721000000.0,,593000000.0,,,,14859000000.0,,,7465000000.0,,1779000000.0,,,,,,,,2283000000.0,,-2744000000.0,1000000.0,6197000000.0,1018000000.0,,,63000000.0,,,,,,,,
67,1151625600,,-61000000.0,,501000000.0,,,1392000000.0,,,,,-11000000.0,,,,,,,1715000000.0,,1951000000.0,,,,,,704000000.0,2441000000.0,,,,,,,-42000000.0,,,,,,,,,,168000000.0,,,773000000.0,,,,1155000000.0,-343000000.0,-202000000.0,,,,5684000000.0,379000000.0,,,4716000000.0,,12998000000.0,824000000.0,7274000000.0,304000000.0,293000000.0,,,,1236000000.0,,,,1336000000.0,133000000.0,,,,-1021000000.0,,,,,,,,,,0.38,,1675000000.0,,4300000000.0,,114000000.0,-1098000000.0,,,155000000.0,,395000000.0,,816000000.0,,,-182000000.0,643000000.0,643000000.0,,,,,,,,181000000.0,,659000000.0,259000000.0,,,1420000000.0,,1000000.0,,176000000.0,,,688000000.0,,,-624000000.0,,,,,695000000.0,559000000.0,,,,,,,,,,1779000000.0,,,,0.37,0.0,634000000.0,,,,,,1728000000.0,,643000000.0,,,,14713000000.0,,,5871000000.0,,1155000000.0,,,,,,,,3473000000.0,,-3938000000.0,1000000.0,7439000000.0,,,,69000000.0,,,,,,,,
68,1159574400,,52000000.0,,420000000.0,,-1500000000.0,1413000000.0,,,1116000000.0,-1084000000.0,64000000.0,,2654000000.0,4935000000.0,,,2470000000.0,1802000000.0,,1999000000.0,,1.44,-685000000.0,1607000000.0,,680000000.0,2566000000.0,686000000.0,,,,1659000000.0,4000000.0,10000000.0,,,7049000000.0,,7526000000.0,,,2470000000.0,1538000000.0,192000000.0,,,762000000.0,380000000.0,-335000000.0,703000000.0,1607000000.0,-62000000.0,-198000000.0,4114000000.0,403000000.0,1802000000.0,6100000000.0,380000000.0,-13000000.0,8159000000.0,4114000000.0,,13406000000.0,810000000.0,7049000000.0,-76000000.0,321000000.0,,,,1230000000.0,15208000000.0,,,1422000000.0,143000000.0,,2470000000.0,,-1084000000.0,,-698000000.0,,,1711000000.0,2070000000.0,2182000000.0,197000000.0,143000000.0,,,,2568000000.0,4935000000.0,,16000000.0,-437000000.0,,,80000000.0,,412000000.0,606000000.0,952000000.0,272000000.0,-2623000000.0,-129000000.0,614000000.0,614000000.0,-71000000.0,13406000000.0,,,-1092000000.0,,250000000.0,196000000.0,6100000000.0,805000000.0,250000000.0,,700000000.0,1482000000.0,-12924000000.0,27000000.0,0.0,197000000.0,,3253000000.0,733000000.0,1422000000.0,,452000000.0,5344000000.0,,,1230000000.0,700000000.0,586000000.0,10983000000.0,,,,,2962000000.0,,54000000.0,1482000000.0,1155000000.0,64000000.0,,,,0.0,823000000.0,3000000.0,805000000.0,2690000000.0,-463000000.0,1.49,,5721000000.0,614000000.0,,1607000000.0,,15208000000.0,,,5721000000.0,,1607000000.0,,,,420000000.0,,2566000000.0,,3067000000.0,,-2924000000.0,1000000.0,8159000000.0,,,3156000000.0,82000000.0,,,,,,,,
69,1167523200,,-43000000.0,,471000000.0,,,1385000000.0,,,,,199000000.0,,,,,,,2163000000.0,,2019000000.0,,,,,,576000000.0,2724000000.0,,,,,,,-81000000.0,,,,,,,,,,152000000.0,,,667000000.0,,-96000000.0,,2649000000.0,219000000.0,,,,,6549000000.0,405000000.0,,,3298000000.0,,14175000000.0,779000000.0,7379000000.0,-2000000.0,369000000.0,,,,1320000000.0,,,,1758000000.0,180000000.0,,,,-1165000000.0,,,,,,,,,,0.39,,1653000000.0,,5639000000.0,,32000000.0,33000000.0,,,97000000.0,,440000000.0,,789000000.0,,,-322000000.0,648000000.0,648000000.0,,,,,,,,131000000.0,,1034000000.0,330000000.0,,,1559000000.0,,62000000.0,,253000000.0,,,809000000.0,,,1042000000.0,,,,,693000000.0,634000000.0,,,,,,,,,,1607000000.0,,,,0.38,0.0,467000000.0,,,,,,1685000000.0,,648000000.0,,,,16338000000.0,,,5947000000.0,,2649000000.0,,,,,,,,2436000000.0,,-1673000000.0,2000000.0,8959000000.0,,,,91000000.0,,,,,,,,
70,1175299200,,10000000.0,,566000000.0,,,1587000000.0,,,,,197000000.0,,,,,,,2224000000.0,,2221000000.0,,,,,,748000000.0,2806000000.0,,,,,,,-17000000.0,,,,,,,,,,215000000.0,,,841000000.0,,-40000000.0,,3353000000.0,-95000000.0,,,,,7075000000.0,398000000.0,,,3198000000.0,,15030000000.0,928000000.0,8078000000.0,3000000.0,385000000.0,,,,1320000000.0,,,,1826000000.0,234000000.0,,,,-1224000000.0,,,,,,,,,,0.44,,1659000000.0,,5788000000.0,,87000000.0,-193000000.0,,,158000000.0,,454000000.0,,991000000.0,,,-92000000.0,726000000.0,726000000.0,,,,,,,,202000000.0,,971000000.0,347000000.0,,,1582000000.0,,54000000.0,,289000000.0,,,839000000.0,,,704000000.0,,,,,714000000.0,634000000.0,,,,,,,,,,2649000000.0,,,,0.43,0.0,899000000.0,,,,,,1693000000.0,,726000000.0,,,,17254000000.0,,,6551000000.0,,3353000000.0,,,,,,,,1909000000.0,,-1908000000.0,2000000.0,9176000000.0,,,,93000000.0,,,,,,,,
71,1183161600,,-33000000.0,,566000000.0,,,1637000000.0,,,,,258000000.0,,,,,,,2514000000.0,,2325000000.0,,,,,,782000000.0,2899000000.0,,,,,,,-49000000.0,,,,,,,,,,170000000.0,,,881000000.0,,-128000000.0,,3716000000.0,-732000000.0,-234000000.0,,,,7640000000.0,408000000.0,,,3592000000.0,,15932000000.0,972000000.0,9048000000.0,-371000000.0,401000000.0,,,,1322000000.0,,,,2106000000.0,395000000.0,,,,-1268000000.0,,,,,,,,,,0.48,,1670000000.0,,5994000000.0,,250000000.0,107000000.0,,,219000000.0,,454000000.0,,988000000.0,,,-157000000.0,798000000.0,798000000.0,,,,,,,,174000000.0,,1265000000.0,396000000.0,,,1631000000.0,,46000000.0,,275000000.0,,,855000000.0,,,363000000.0,,,,,764000000.0,688000000.0,,,,,,,,,,3353000000.0,,,,0.47,0.0,831000000.0,,,,,,1704000000.0,,798000000.0,,,,18446000000.0,,,7308000000.0,,3716000000.0,,,,,,,,1909000000.0,,-2340000000.0,1000000.0,9398000000.0,,,,99000000.0,,,,,,,,
72,1191110400,,90000000.0,,635000000.0,,-1482000000.0,1581000000.0,,,1478000000.0,-1342000000.0,237000000.0,,3307000000.0,6243000000.0,,,3303000000.0,2660000000.0,,2306000000.0,,1.95,-818000000.0,2411000000.0,,777000000.0,3130000000.0,323000000.0,,,,1660000000.0,11000000.0,-87000000.0,,,8821000000.0,,8871000000.0,,,3303000000.0,1829000000.0,-171000000.0,,,877000000.0,402000000.0,-1218000000.0,573000000.0,2411000000.0,-1290000000.0,-230000000.0,4170000000.0,660000000.0,2660000000.0,8541000000.0,402000000.0,24000000.0,9674000000.0,4170000000.0,,15835000000.0,948000000.0,8821000000.0,-216000000.0,323000000.0,,,,1325000000.0,18495000000.0,,,2258000000.0,621000000.0,,3303000000.0,,-1342000000.0,,-862000000.0,,,1693000000.0,1607000000.0,2681000000.0,218000000.0,621000000.0,,,,2993000000.0,6243000000.0,,291000000.0,-1058000000.0,,,99000000.0,,481000000.0,366000000.0,1043000000.0,383000000.0,-1898000000.0,-247000000.0,1132000000.0,1132000000.0,-234000000.0,15835000000.0,,,-1111000000.0,,469000000.0,-184000000.0,8541000000.0,1405000000.0,469000000.0,,715000000.0,1788000000.0,-8492000000.0,34000000.0,0.0,218000000.0,,3811000000.0,804000000.0,2258000000.0,,-1305000000.0,6190000000.0,,,1325000000.0,715000000.0,725000000.0,7998000000.0,,,,,3266000000.0,,196000000.0,1788000000.0,3716000000.0,237000000.0,,,,0.0,796000000.0,-586000000.0,1405000000.0,2883000000.0,804000000.0,1.99,,6581000000.0,1132000000.0,,2411000000.0,,18495000000.0,,,6581000000.0,,2411000000.0,,,,635000000.0,,3130000000.0,,1744000000.0,,-2571000000.0,6000000.0,9674000000.0,,,3626000000.0,100000000.0,,,,,,,,
73,1199059200,,-123000000.0,,536000000.0,,,1657000000.0,,,,,134000000.0,,,,,,,2738000000.0,,2440000000.0,,,,,,757000000.0,3220000000.0,,,,,,,-47000000.0,,,,,,,,,,149000000.0,,,865000000.0,,-900000000.0,,2968000000.0,590000000.0,,,,,9076000000.0,621000000.0,,,4383000000.0,,15610000000.0,930000000.0,9098000000.0,-91000000.0,389000000.0,,,,1499000000.0,,,,2117000000.0,195000000.0,,,,-1426000000.0,,,,,,,,,,0.47,,1635000000.0,,5351000000.0,,-91000000.0,-914000000.0,,,77000000.0,,511000000.0,,880000000.0,,,-127000000.0,767000000.0,767000000.0,,,,,,,,163000000.0,,1375000000.0,522000000.0,,,1794000000.0,,27000000.0,,206000000.0,,,900000000.0,,,557000000.0,,,,,703000000.0,783000000.0,,,,,,,,,,2411000000.0,,,,0.46,0.0,753000000.0,,,,,,1664000000.0,,767000000.0,,,,18348000000.0,,,7351000000.0,,2968000000.0,,,,,,,,2492000000.0,,-1684000000.0,7000000.0,9250000000.0,,,,108000000.0,,,,,,,,
74,1206921600,,-28000000.0,,658000000.0,,,1786000000.0,,,,,-115000000.0,,,,,,,2675000000.0,,2606000000.0,,,,,,813000000.0,3327000000.0,,,,,,,-88000000.0,,,,,,,,,,87000000.0,,,924000000.0,,-770000000.0,,2803000000.0,-151000000.0,,,,,9616000000.0,637000000.0,,,3325000000.0,,15477000000.0,906000000.0,8351000000.0,-71000000.0,420000000.0,,,,1520000000.0,,,,2038000000.0,526000000.0,,,,-1510000000.0,,,,,,,,,,0.47,,1617000000.0,,5694000000.0,,105000000.0,-961000000.0,,,159000000.0,,553000000.0,,947000000.0,,,-301000000.0,766000000.0,766000000.0,,,,,,,,140000000.0,,1168000000.0,612000000.0,,,1817000000.0,,-18000000.0,,212000000.0,,,973000000.0,,,-165000000.0,,,,,728000000.0,820000000.0,,,,,,,,,,2968000000.0,,,,0.47,0.0,646000000.0,,,,,,1617000000.0,,766000000.0,,,,18152000000.0,,,6128000000.0,,2803000000.0,,,,,,,,1497000000.0,,-1276000000.0,6000000.0,9801000000.0,,,,111000000.0,,,,,,,,
75,1214784000,,-176000000.0,,653000000.0,,,1873000000.0,,,,,-61000000.0,,,,,,,2771000000.0,,2762000000.0,,,,,,824000000.0,3508000000.0,,,,,,,-7000000.0,,,,,,,,,,-5000000.0,,,941000000.0,,0.0,,2970000000.0,-976000000.0,-261000000.0,,,,10104000000.0,660000000.0,,,3644000000.0,,16826000000.0,882000000.0,9061000000.0,4000000.0,453000000.0,,,,1520000000.0,,,,2111000000.0,554000000.0,,,,-1596000000.0,,,,,,,,,,0.46,,1626000000.0,,6234000000.0,,201000000.0,404000000.0,,,464000000.0,,596000000.0,,740000000.0,,,-555000000.0,748000000.0,748000000.0,,,,,,,,134000000.0,,1272000000.0,618000000.0,,,1912000000.0,,-46000000.0,,186000000.0,,,1049000000.0,,,167000000.0,,,,,917000000.0,889000000.0,,,,,,,,,,2803000000.0,,,,0.45,0.0,185000000.0,,,,,,1654000000.0,,748000000.0,,,,19597000000.0,,,6614000000.0,,2970000000.0,,,,,,,,1559000000.0,,-1984000000.0,4000000.0,10536000000.0,,,,117000000.0,,,,,,,,
76,1222732800,,-381000000.0,,570000000.0,,-1670000000.0,2413000000.0,,,1717000000.0,-1689000000.0,-284000000.0,,3998000000.0,5227000000.0,,,3160000000.0,6619000000.0,,3334000000.0,,1.9,-1397000000.0,1840000000.0,,1336000000.0,3851000000.0,666000000.0,,,,1632000000.0,22000000.0,95000000.0,,,11723000000.0,,11142000000.0,,,3160000000.0,2281000000.0,36000000.0,,,1456000000.0,4328000000.0,0.0,1184000000.0,1840000000.0,-2282000000.0,-266000000.0,4571000000.0,409000000.0,6619000000.0,10717000000.0,4328000000.0,-708000000.0,12840000000.0,4571000000.0,,17944000000.0,1108000000.0,11723000000.0,431000000.0,456000000.0,,,,1517000000.0,24563000000.0,,,2291000000.0,464000000.0,173000000.0,3160000000.0,,-1689000000.0,,-982000000.0,,,1660000000.0,2411000000.0,3414000000.0,394000000.0,464000000.0,,,,2161000000.0,5227000000.0,,194000000.0,164000000.0,,,484000000.0,,621000000.0,267000000.0,991000000.0,456000000.0,-2819000000.0,-414000000.0,878000000.0,878000000.0,-47000000.0,17944000000.0,,,-1307000000.0,,521000000.0,230000000.0,10717000000.0,1154000000.0,521000000.0,,4038000000.0,2162000000.0,-8086000000.0,-336000000.0,0.0,394000000.0,,3558000000.0,1077000000.0,2291000000.0,,-1130000000.0,7728000000.0,,3104000000.0,1517000000.0,4038000000.0,921000000.0,6689000000.0,,,,,4186000000.0,,-373000000.0,2162000000.0,2970000000.0,-284000000.0,,,,0.0,577000000.0,273000000.0,1154000000.0,3730000000.0,-571000000.0,1.94,,6411000000.0,878000000.0,,1840000000.0,,24563000000.0,,,6411000000.0,,1840000000.0,,,,570000000.0,,3851000000.0,,1141000000.0,173000000.0,-3142000000.0,5000000.0,12840000000.0,3104000000.0,,3826000000.0,120000000.0,,,,,,,,
77,1230681600,,2452000000.0,,376000000.0,,,1762000000.0,,,,,-1070000000.0,,,,,,,6318000000.0,,2517000000.0,,,,,,745000000.0,4034000000.0,,,,,,,65000000.0,,,,,,,,,,145000000.0,,,897000000.0,,-285000000.0,,3826000000.0,-1101000000.0,,,,,10794000000.0,4236000000.0,,,5183000000.0,,17137000000.0,451000000.0,11010000000.0,346000000.0,413000000.0,,,,1494000000.0,,,,2082000000.0,301000000.0,,,,-1772000000.0,,,,,,,,,,0.21,,1653000000.0,,4613000000.0,,-147000000.0,-406000000.0,,,26000000.0,,604000000.0,,3501000000.0,,,-234000000.0,341000000.0,341000000.0,,,,,,,,110000000.0,,1292000000.0,458000000.0,,,2262000000.0,,-426000000.0,,403000000.0,,,1017000000.0,,,1986000000.0,,,,,943000000.0,755000000.0,,,,,,,,,,1840000000.0,,,,0.2,0.0,3267000000.0,,,,,,1667000000.0,,341000000.0,,,,23455000000.0,,,9009000000.0,,3826000000.0,,,,,,,,1373000000.0,11000000.0,-2586000000.0,3000000.0,12445000000.0,3080000000.0,,,152000000.0,,,,,,,,
78,1238457600,89000000.0,978000000.0,,444000000.0,,,1717000000.0,,3599000000.0,,,-776000000.0,,,,,,,6971000000.0,,2455000000.0,,,,,,-10000000.0,4150000000.0,,,109000000.0,,,,48000000.0,,,,,,,,,,229000000.0,,,57000000.0,,0.0,,3892000000.0,-746000000.0,-528000000.0,,,,10241000000.0,4714000000.0,,,5523000000.0,,17113000000.0,-101000000.0,11232000000.0,-167000000.0,375000000.0,,-26000000.0,,1502000000.0,,,,2257000000.0,324000000.0,,,,-1868000000.0,,,1115000000.0,,,,,,,-0.18,,1651000000.0,,444000000.0,,3000000.0,-450000000.0,,,75000000.0,4560000000.0,604000000.0,,1263000000.0,,,-234000000.0,-289000000.0,-289000000.0,,,,,,,,188000000.0,,970000000.0,409000000.0,,,2282000000.0,,-208000000.0,,421000000.0,,,1727000000.0,,,66000000.0,,,,,804000000.0,738000000.0,,313000000.0,,,,,,,,3826000000.0,,,,-0.18,0.0,1029000000.0,,,,,,1651000000.0,,-289000000.0,,,,24084000000.0,,,9415000000.0,,3892000000.0,,,,,,,,1405000000.0,,-1710000000.0,4000000.0,12852000000.0,3123000000.0,,,154000000.0,,108000000.0,,,,,,
79,1246320000,95000000.0,15000000.0,,561000000.0,,,1889000000.0,,3528000000.0,,,7000000.0,,,,,,,7002000000.0,,2753000000.0,,,,,,894000000.0,4283000000.0,,,,,,,30000000.0,,,,,,,,,,-260000000.0,,,1146000000.0,,0.0,,3721000000.0,-1180000000.0,-282000000.0,,,,10716000000.0,4630000000.0,,,6159000000.0,,18711000000.0,984000000.0,11731000000.0,0.0,377000000.0,,-7000000.0,,1512000000.0,,,,2372000000.0,247000000.0,,,,-1972000000.0,,,1102000000.0,,,,,,,0.45,,1656000000.0,,398000000.0,,25000000.0,-82000000.0,,,175000000.0,5801000000.0,618000000.0,,1087000000.0,,,-149000000.0,737000000.0,737000000.0,,,,,,,,247000000.0,,1364000000.0,375000000.0,,,2311000000.0,,-34000000.0,,447000000.0,,,995000000.0,,,-171000000.0,,,,,943000000.0,864000000.0,,459000000.0,,,,,,,,3892000000.0,,,,0.44,0.0,938000000.0,,,,,,1675000000.0,,737000000.0,,,,25713000000.0,,,9880000000.0,,3721000000.0,,,,,,,,1177000000.0,,-2201000000.0,8000000.0,13982000000.0,3138000000.0,,,154000000.0,,-133000000.0,,,,,,
80,1254268800,65000000.0,548000000.0,,636000000.0,6673000000.0,-285000000.0,1866000000.0,,3464000000.0,1556000000.0,-2081000000.0,588000000.0,,5009000000.0,415000000.0,,,1592000000.0,7129000000.0,,2690000000.0,,0.95,-761000000.0,2717000000.0,480000000.0,596000000.0,4468000000.0,484000000.0,,,,1656000000.0,24000000.0,-74000000.0,,3083000000.0,12570000000.0,,10416000000.0,,57000000.0,1592000000.0,2440000000.0,291000000.0,,,925000000.0,4316000000.0,0.0,642000000.0,2717000000.0,-2430000000.0,-283000000.0,8352000000.0,-97000000.0,7129000000.0,11235000000.0,4316000000.0,3993000000.0,14875000000.0,8352000000.0,,20316000000.0,742000000.0,12570000000.0,-1000000.0,391000000.0,,-7000000.0,,1492000000.0,27445000000.0,,,2813000000.0,199000000.0,,1592000000.0,,-2081000000.0,,-1093000000.0,852000000.0,,1673000000.0,1840000000.0,3181000000.0,441000000.0,199000000.0,,,,6411000000.0,415000000.0,,22000000.0,105000000.0,,-54000000.0,366000000.0,6673000000.0,614000000.0,405000000.0,1321000000.0,635000000.0,-5457000000.0,-144000000.0,802000000.0,802000000.0,69000000.0,20316000000.0,,,-833000000.0,,453000000.0,-60000000.0,11235000000.0,1256000000.0,453000000.0,,700000000.0,2387000000.0,-10443000000.0,27000000.0,0.0,441000000.0,,7172000000.0,1270000000.0,2813000000.0,,-1004000000.0,7235000000.0,,3065000000.0,1492000000.0,700000000.0,824000000.0,5623000000.0,480000000.0,,,852000000.0,2735000000.0,,-642000000.0,2387000000.0,3721000000.0,588000000.0,,,,0.0,1177000000.0,178000000.0,1256000000.0,2226000000.0,877000000.0,0.96,,11069000000.0,802000000.0,,2717000000.0,,27445000000.0,3464000000.0,,11069000000.0,,2717000000.0,,,,636000000.0,,4468000000.0,,1668000000.0,,-3946000000.0,8000000.0,14875000000.0,3065000000.0,,2076000000.0,175000000.0,,392000000.0,,,,,,
81,1262217600,-226000000.0,144000000.0,,415000000.0,,,1854000000.0,,3775000000.0,,,744000000.0,,,,,,,7550000000.0,,2670000000.0,,,,,,879000000.0,4573000000.0,,,458000000.0,,,,101000000.0,,,,,,,,,,48000000.0,,,1223000000.0,,0.0,,3660000000.0,-172000000.0,-284000000.0,,,,11792000000.0,4602000000.0,,,8504000000.0,,21353000000.0,1052000000.0,13574000000.0,-1000000.0,379000000.0,,-6000000.0,,1490000000.0,,,,2948000000.0,245000000.0,,,,-2189000000.0,,,827000000.0,,,,,,,0.5,,1672000000.0,,431000000.0,,12000000.0,-120000000.0,,,152000000.0,6764000000.0,596000000.0,,1239000000.0,,,-88000000.0,841000000.0,841000000.0,,,,,,,,211000000.0,,1123000000.0,350000000.0,,,2384000000.0,,37000000.0,,567000000.0,,,975000000.0,,,943000000.0,,,,,616000000.0,816000000.0,,385000000.0,,,,,,,,2717000000.0,,,,0.5,0.0,1151000000.0,,,,,,1691000000.0,,841000000.0,,,,28903000000.0,,,12164000000.0,,3660000000.0,,,,,,,,2021000000.0,,-2098000000.0,9000000.0,15329000000.0,3142000000.0,,,162000000.0,,87000000.0,,,,,,
82,1269993600,145000000.0,-142000000.0,,545000000.0,,,1854000000.0,,3687000000.0,,,820000000.0,,,,,,,7777000000.0,,2663000000.0,,,,,,776000000.0,,,,764000000.0,,,,-49000000.0,,,,,,,,,,184000000.0,,,1139000000.0,,-1715000000.0,,2553000000.0,-255000000.0,-279000000.0,,,,12287000000.0,4447000000.0,,,8603000000.0,,20720000000.0,965000000.0,12652000000.0,4000000.0,430000000.0,,-22000000.0,,1483000000.0,,,,3330000000.0,210000000.0,,,,,,,760000000.0,,,,,,,0.47,,1662000000.0,,462000000.0,,18000000.0,-1644000000.0,,,332000000.0,7057000000.0,648000000.0,,793000000.0,,,-108000000.0,774000000.0,774000000.0,,,,,,,,191000000.0,,1061000000.0,402000000.0,,,2374000000.0,,67000000.0,,592000000.0,,,1078000000.0,,,-1107000000.0,,,,,680000000.0,809000000.0,,368000000.0,,,,,,,,3660000000.0,,,,0.46,0.0,685000000.0,,,,,,1678000000.0,,774000000.0,,,,28497000000.0,,,11156000000.0,,2553000000.0,,,,,,,,2253000000.0,,-2382000000.0,7000000.0,15845000000.0,3093000000.0,,,167000000.0,,-52000000.0,,,,,,
